Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Bolivia,Nationality_Venezuela,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
04_045,04,20,045,4.702717759706928,6,3,0,0,2,0,0,3,0,6,0,1,0,6,0,0,0,9,65.66666666666667,18.8641975308642,8.6,0.5390070921985816,0.13869188337273444,0.08037825059101655,0.3112687155240347,0.3112687155240347,0.26556343577620173,2.51,0.03693444136657433,0.14866112650046168,0.2012927054478301,0.24930747922437674,0.3490304709141274,0.8778565799842396,0.01024428684003152,0.005516154452324665,0.0031520882584712374,0.003940110323089046,0.0015760441292356187,0.005516154452324665,0.0007880220646178094,0.0007880220646178094,0.0,0.0007880220646178094,0.0,0.0007880220646178094,0.0007880220646178094,0.0,0.0,0.004728132387706856,0.0,0.0007880220646178094,0.006304176516942475,0.004728132387706856,0.007880220646178092,0.004728132387706856,0.0031520882584712374,0.0031520882584712374,0.0070921985815602835,0.007880220646178092,0.0007880220646178094,0.0007880220646178094,0.0007880220646178094,0.0015760441292356187,0.0015760441292356187,0.0,0.006304176516942475,0.0,0.0007880220646178094,0.002364066193853428,0.0,0.002364066193853428,0.0,0.002364066193853428,0.0,0.0,136.0,11.787538461538501,818.0,71.0
04_046,04,20,046,4.800574702813362,0,2,0,0,0,0,2,0,0,3,2,0,0,3,0,0,0,12,46.666666666666664,13.388888888888888,8.875,0.5137404580152671,0.11946564885496183,0.08549618320610687,0.3194656488549618,0.3194656488549618,0.2950381679389313,2.54,0.008329679964927663,0.08899605436212188,0.14730381411661553,0.263042525208242,0.47961420429636126,0.9209923664122137,0.013740458015267175,0.0057251908396946565,0.004580152671755725,0.0026717557251908397,0.003435114503816794,0.0003816793893129771,0.0019083969465648854,0.0003816793893129771,0.0015267175572519084,0.0003816793893129771,0.0011450381679389313,0.0003816793893129771,0.0,0.0007633587786259542,0.0,0.0,0.0,0.0,0.0022900763358778627,0.0003816793893129771,0.0003816793893129771,0.0011450381679389313,0.003435114503816794,0.003435114503816794,0.0003816793893129771,0.0030534351145038168,0.0003816793893129771,0.0015267175572519084,0.0026717557251908397,0.0003816793893129771,0.0011450381679389313,0.0003816793893129771,0.004961832061068702,0.0,0.0003816793893129771,0.0011450381679389313,0.0,0.0003816793893129771,0.0,0.0019083969465648854,0.0,0.0,133.0,12.28907067742725,1113.0,95.0
04_047,04,20,047,5.105213053730184,5,2,1,0,1,0,1,3,2,8,1,0,1,4,4,1,0,13,40.53846153846154,18.048717948717947,9.666666666666666,0.5325714285714286,0.12171428571428572,0.10514285714285715,0.3537142857142857,0.3537142857142857,0.24514285714285713,2.62,0.019003931847968544,0.17038007863695936,0.1874180865006553,0.26802096985583224,0.3348623853211009,0.9017142857142857,0.006857142857142857,0.006285714285714286,0.0017142857142857142,0.004,0.002857142857142857,0.0,0.002857142857142857,0.001142857142857143,0.0005714285714285715,0.0,0.0,0.0005714285714285715,0.002857142857142857,0.0005714285714285715,0.001142857142857143,0.002857142857142857,0.0005714285714285715,0.0005714285714285715,0.002285714285714286,0.0005714285714285715,0.002857142857142857,0.0005714285714285715,0.005714285714285714,0.0005714285714285715,0.002285714285714286,0.0005714285714285715,0.001142857142857143,0.005714285714285714,0.0017142857142857142,0.0,0.0,0.0,0.0074285714285714285,0.0,0.002285714285714286,0.0034285714285714284,0.0,0.0005714285714285715,0.0,0.010285714285714285,0.004571428571428572,0.0,97.0,11.701676612674083,988.0,89.0
04_048,04,20,048,3.6498988082600166,2,2,2,1,0,0,0,2,1,7,3,1,0,3,0,0,1,3,39.333333333333336,15.833333333333334,9.0,0.5469468154957321,0.11162179908076166,0.09717662508207485,0.31516743269862113,0.31516743269862113,0.26526592252133946,2.49,0.01263001485884101,0.07800891530460624,0.15081723625557206,0.2771173848439822,0.46285289747399705,0.9047931713722915,0.01772816808929744,0.014445173998686802,0.001969796454366382,0.0026263952724885093,0.004596191726854892,0.0,0.003282994090610637,0.001969796454366382,0.0,0.0,0.0006565988181221273,0.0,0.0006565988181221273,0.0006565988181221273,0.0013131976362442547,0.0013131976362442547,0.0,0.0,0.007222586999343401,0.0013131976362442547,0.0026263952724885093,0.0006565988181221273,0.005909389363099146,0.005252790544977019,0.003282994090610637,0.0013131976362442547,0.0006565988181221273,0.0013131976362442547,0.0026263952724885093,0.0006565988181221273,0.0013131976362442547,0.0,0.0,0.0,0.001969796454366382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180.0,11.915584415584417,1058.0,89.0
04_049,04,20,049,4.1248852723262734,2,4,1,0,0,0,0,26,5,32,8,0,1,3,5,0,1,12,38.333333333333336,23.229166666666668,9.444444444444445,0.5375527426160338,0.15358649789029535,0.10717299578059072,0.3172995780590717,0.3172995780590717,0.22362869198312235,2.65,0.0020222446916076846,0.05055611729019211,0.1051567239635996,0.25480283114256824,0.5662285136501517,0.8641350210970464,0.017721518987341773,0.014345991561181435,0.0016877637130801688,0.0033755274261603376,0.008438818565400843,0.0,0.0,0.002531645569620253,0.0016877637130801688,0.0,0.005063291139240506,0.0,0.0008438818565400844,0.0,0.0,0.0008438818565400844,0.0,0.0,0.004219409282700422,0.002531645569620253,0.0008438818565400844,0.002531645569620253,0.004219409282700422,0.0008438818565400844,0.005063291139240506,0.0016877637130801688,0.0,0.0008438818565400844,0.0016877637130801688,0.0016877637130801688,0.0,0.0,0.004219409282700422,0.0,0.0,0.00590717299578059,0.0,0.002531645569620253,0.0,0.009282700421940928,0.0,0.0,58.0,13.49375,1350.0,118.0
04_050,04,21,050,3.6229431469096,0,0,1,3,1,0,1,1,3,2,1,0,0,1,0,2,1,3,38.0,28.833333333333332,9.5,0.5320574162679426,0.1708133971291866,0.09330143540669857,0.32057416267942584,0.32057416267942584,0.2755980861244019,2.8,0.0035231943628890195,0.03992953611274222,0.09336465061655902,0.27422196124486203,0.5701702877275396,0.8913875598086124,0.01818181818181818,0.01291866028708134,0.004784688995215311,0.00430622009569378,0.005741626794258373,0.0014354066985645933,0.0004784688995215311,0.0033492822966507177,0.0004784688995215311,0.0004784688995215311,0.0,0.0019138755980861245,0.0,0.0,0.0,0.0014354066985645933,0.0028708133971291866,0.0,0.005741626794258373,0.0019138755980861245,0.0004784688995215311,0.0009569377990430622,0.0023923444976076554,0.0009569377990430622,0.0019138755980861245,0.0019138755980861245,0.0,0.0004784688995215311,0.0004784688995215311,0.0,0.0,0.0,0.0014354066985645933,0.0,0.0004784688995215311,0.0,0.0,0.0004784688995215311,0.0,0.010526315789473684,0.0,0.0,107.0,16.24425442140225,1627.0,115.0
04_051,04,21,051,3.7801722147402748,10,3,3,9,1,0,1,0,2,4,2,2,0,8,0,0,0,2,37.5,26.0,10.0,0.5487804878048781,0.15426829268292683,0.10182926829268292,0.33902439024390246,0.33902439024390246,0.250609756097561,2.43,0.0073152889539136795,0.05267008046817849,0.13752743233357717,0.274323335771763,0.5040234089246525,0.8804878048780488,0.009146341463414634,0.01951219512195122,0.0024390243902439024,0.00853658536585366,0.003048780487804878,0.0012195121951219512,0.0006097560975609756,0.0006097560975609756,0.0,0.0006097560975609756,0.0,0.0012195121951219512,0.0006097560975609756,0.0006097560975609756,0.0,0.006097560975609756,0.00548780487804878,0.0,0.00548780487804878,0.0006097560975609756,0.001829268292682927,0.00426829268292683,0.00426829268292683,0.0024390243902439024,0.001829268292682927,0.003048780487804878,0.006097560975609756,0.00548780487804878,0.0006097560975609756,0.0006097560975609756,0.0,0.0,0.004878048780487805,0.0024390243902439024,0.0012195121951219512,0.0,0.0,0.0,0.0,0.0024390243902439024,0.0,0.0,114.0,12.615406504065,1200.0,94.0
04_052,04,21,052,3.950599876714563,5,3,0,0,2,0,1,3,4,11,3,0,1,6,2,1,0,3,54.666666666666664,24.083333333333332,10.0,0.549054905490549,0.15211521152115212,0.10576057605760576,0.3253825382538254,0.3253825382538254,0.27992799279927993,2.75,0.004296455424274973,0.04618689581095596,0.10687432867883996,0.2706766917293233,0.5435016111707841,0.8613861386138614,0.012601260126012601,0.034653465346534656,0.004050405040504051,0.00765076507650765,0.0049504950495049506,0.00045004500450045,0.0018001800180018,0.00045004500450045,0.0,0.0,0.0,0.0009000900090009,0.0018001800180018,0.0,0.0009000900090009,0.0009000900090009,0.004050405040504051,0.0,0.0027002700270027003,0.0036003600360036,0.0036003600360036,0.0013501350135013501,0.00045004500450045,0.0,0.0013501350135013501,0.004050405040504051,0.0,0.0031503150315031502,0.00045004500450045,0.0018001800180018,0.0,0.00045004500450045,0.0027002700270027003,0.0,0.0027002700270027003,0.0027002700270027003,0.0,0.00045004500450045,0.0,0.009900990099009901,0.0,0.0,106.0,14.278173913043501,1700.0,127.0
04_053,04,21,053,4.696327696932441,5,2,1,0,1,0,0,20,2,18,0,0,1,1,1,0,6,7,67.71428571428571,31.464285714285715,9.5,0.5232974910394266,0.13440860215053763,0.12843488649940263,0.2956989247311828,0.2956989247311828,0.17383512544802868,3.06,0.0034940600978336828,0.07826694619147449,0.15373864430468204,0.2578616352201258,0.48427672955974843,0.7329749103942652,0.023297491039426525,0.016129032258064516,0.007168458781362007,0.022102747909199524,0.006571087216248507,0.0023894862604540022,0.01015531660692951,0.004181600955794504,0.0011947431302270011,0.0005973715651135006,0.0023894862604540022,0.0005973715651135006,0.0005973715651135006,0.0,0.0005973715651135006,0.008363201911589008,0.0,0.0,0.01015531660692951,0.0023894862604540022,0.007168458781362007,0.007765830346475508,0.007168458781362007,0.007765830346475508,0.007168458781362007,0.0047789725209080045,0.0005973715651135006,0.012544802867383513,0.004181600955794504,0.0011947431302270011,0.0005973715651135006,0.0005973715651135006,0.016726403823178016,0.0017921146953405018,0.0011947431302270011,0.0023894862604540022,0.0005973715651135006,0.0,0.0017921146953405018,0.0017921146953405018,0.0,0.0,109.0,12.020788760835332,942.0,89.0
04_054,04,21,054,5.344989113119455,0,1,0,0,0,0,0,2,0,0,0,0,0,1,0,0,0,1,70.0,70.0,10.0,0.5320574162679426,0.15311004784688995,0.09665071770334928,0.32727272727272727,0.32727272727272727,0.2832535885167464,3.05,0.005720823798627002,0.057208237986270026,0.11441647597254005,0.2299771167048055,0.5709382151029748,0.8507177033492823,0.003827751196172249,0.022966507177033493,0.004784688995215311,0.009569377990430622,0.004784688995215311,0.0,0.0019138755980861245,0.005741626794258373,0.0009569377990430622,0.0009569377990430622,0.004784688995215311,0.0,0.0009569377990430622,0.0019138755980861245,0.0,0.0,0.0,0.0,0.0019138755980861245,0.0019138755980861245,0.0,0.0019138755980861245,0.007655502392344498,0.0009569377990430622,0.0028708133971291866,0.0028708133971291866,0.0,0.0009569377990430622,0.0009569377990430622,0.004784688995215311,0.0,0.0,0.009569377990430622,0.0009569377990430622,0.004784688995215311,0.0009569377990430622,0.0,0.0,0.0,0.0009569377990430622,0.0,0.0009569377990430622,49.0,13.666054805048917,1522.0,116.0
04_055,04,21,055,4.504415981737046,0,0,0,0,0,0,0,2,0,1,0,0,0,0,1,0,0,2,115.0,25.833333333333336,10.0,0.5145939086294417,0.17195431472081218,0.141497461928934,0.3362944162436548,0.3362944162436548,0.23223350253807107,2.92,0.00078125,0.06484375,0.10078125,0.2671875,0.521875,0.7956852791878173,0.02030456852791878,0.08185279187817258,0.01015228426395939,0.01649746192893401,0.007614213197969543,0.004441624365482234,0.0006345177664974619,0.0025380710659898475,0.0025380710659898475,0.0,0.004441624365482234,0.0019035532994923859,0.0025380710659898475,0.0012690355329949238,0.0006345177664974619,0.0,0.0025380710659898475,0.0,0.0012690355329949238,0.0012690355329949238,0.0025380710659898475,0.0031725888324873096,0.0006345177664974619,0.0,0.0,0.004441624365482234,0.0006345177664974619,0.0006345177664974619,0.0012690355329949238,0.0025380710659898475,0.0006345177664974619,0.0006345177664974619,0.0019035532994923859,0.0,0.005710659898477157,0.0012690355329949238,0.0,0.0,0.0,0.0006345177664974619,0.0006345177664974619,0.0,45.0,16.237703811378,3283.0,202.0
04_056,04,21,056,5.414467723304381,0,2,0,0,0,0,0,15,0,2,0,0,1,0,0,3,2,3,336.6666666666667,36.61111111111111,9.0,0.5163979988882713,0.1678710394663702,0.13451917732073373,0.3468593663146192,0.3468593663146192,0.19788771539744301,3.12,0.0034036759700476512,0.06466984343090537,0.1191286589516678,0.31041524846834584,0.4676650782845473,0.7320733740967204,0.020011117287381877,0.04724847137298499,0.008893829905503057,0.032795997776542525,0.011673151750972763,0.006114508060033352,0.006670372429127293,0.0038910505836575876,0.0038910505836575876,0.0,0.007782101167315175,0.0,0.0044469149527515284,0.0,0.0,0.0011117287381878821,0.0027793218454697055,0.0,0.0016675931072818232,0.0005558643690939411,0.005558643690939411,0.005558643690939411,0.0022234574763757642,0.0011117287381878821,0.0038910505836575876,0.005002779321845469,0.0011117287381878821,0.0044469149527515284,0.0016675931072818232,0.006114508060033352,0.0,0.0022234574763757642,0.007226236798221234,0.0,0.006670372429127293,0.0005558643690939411,0.0,0.0011117287381878821,0.0016675931072818232,0.0038910505836575876,0.0,0.0005558643690939411,28.0,15.8512,2500.0,169.0
04_084,04,20,084,3.600616926275873,6,1,1,4,1,0,0,0,1,1,4,0,1,2,0,0,0,3,52.333333333333336,25.88888888888889,9.333333333333334,0.5436681222707423,0.14847161572052403,0.0735080058224163,0.29839883551673946,0.29839883551673946,0.32023289665211063,2.46,0.0103359173126615,0.07235142118863049,0.14556416881998277,0.26184323858742464,0.5012919896640827,0.9032023289665211,0.008005822416302766,0.008005822416302766,0.002911208151382824,0.001455604075691412,0.001455604075691412,0.000727802037845706,0.000727802037845706,0.001455604075691412,0.0,0.000727802037845706,0.0,0.0,0.0,0.0,0.00363901018922853,0.008733624454148471,0.000727802037845706,0.0,0.002911208151382824,0.001455604075691412,0.002183406113537118,0.004366812227074236,0.008733624454148471,0.010917030567685589,0.000727802037845706,0.0,0.00727802037845706,0.002183406113537118,0.00363901018922853,0.0,0.000727802037845706,0.0,0.001455604075691412,0.001455604075691412,0.0,0.0,0.0,0.0,0.0,0.0,0.002183406113537118,0.0,,,,
05_001,05,22,001,8.317362080968534,0,1,0,0,0,0,0,2,0,5,1,0,0,0,0,2,2,12,102.75,22.006944444444446,9.125,0.49162333911034084,0.17966493356441363,0.10283073367995378,0.4090121317157712,0.4090121317157712,0.11785095320623917,2.9,0.016522988505747127,0.13864942528735633,0.21982758620689655,0.2708333333333333,0.3275862068965517,0.8359329867128827,0.029462738301559793,0.0219526285384171,0.01386481802426343,0.0028885037550548816,0.011554015020219527,0.00462160600808781,0.0,0.002310803004043905,0.008087810514153668,0.0017331022530329288,0.0011554015020219526,0.0005777007510109763,0.005777007510109763,0.002310803004043905,0.0005777007510109763,0.004043905257076834,0.0005777007510109763,0.0,0.0034662045060658577,0.0,0.0011554015020219526,0.0017331022530329288,0.0028885037550548816,0.004043905257076834,0.004043905257076834,0.0017331022530329288,0.0,0.0011554015020219526,0.0017331022530329288,0.002310803004043905,0.0,0.0005777007510109763,0.0,0.0005777007510109763,0.0,0.0,0.0,0.002310803004043905,0.0,0.0005777007510109763,0.0,0.0005777007510109763,0.0,,,
05_002,05,22,002,5.968419833805932,5,0,0,0,0,0,0,1,1,4,2,1,0,4,0,3,1,13,120.15384615384616,37.85576923076923,9.625,0.5216284987277354,0.1921119592875318,0.1049618320610687,0.3772264631043257,0.3772264631043257,0.183206106870229,2.97,0.015248796147672551,0.06179775280898876,0.12038523274478331,0.29052969502407705,0.4871589085072231,0.8759541984732825,0.015903307888040712,0.019083969465648856,0.01272264631043257,0.00826972010178117,0.01272264631043257,0.001272264631043257,0.0,0.001272264631043257,0.010178117048346057,0.001272264631043257,0.0,0.0031806615776081423,0.001272264631043257,0.0006361323155216285,0.0006361323155216285,0.001272264631043257,0.0,0.0,0.0019083969465648854,0.0006361323155216285,0.0,0.0031806615776081423,0.0,0.0,0.0019083969465648854,0.001272264631043257,0.0,0.0,0.0,0.0,0.0,0.0006361323155216285,0.0006361323155216285,0.0,0.001272264631043257,0.0,0.0,0.0,0.001272264631043257,0.0006361323155216285,0.0,0.0,35.0,9.371965687684417,1042.0,111.0
05_003,05,22,003,6.227757494408497,4,3,2,0,0,0,2,0,2,2,0,0,0,0,0,1,1,3,143.33333333333334,25.972222222222225,9.0,0.5053304904051172,0.18265813788201848,0.1257995735607676,0.39729921819474057,0.39729921819474057,0.13930348258706468,2.93,0.008865248226950355,0.07092198581560284,0.1356382978723404,0.28900709219858156,0.46808510638297873,0.853589196872779,0.016346837242359632,0.0255863539445629,0.014925373134328358,0.009950248756218905,0.008528784648187633,0.0014214641080312722,0.0042643923240938165,0.0035536602700781805,0.0014214641080312722,0.0007107320540156361,0.0021321961620469083,0.0014214641080312722,0.0021321961620469083,0.0007107320540156361,0.0014214641080312722,0.0007107320540156361,0.0,0.0,0.0007107320540156361,0.0021321961620469083,0.0035536602700781805,0.0007107320540156361,0.0014214641080312722,0.0007107320540156361,0.0042643923240938165,0.0028429282160625444,0.0,0.0014214641080312722,0.0021321961620469083,0.0028429282160625444,0.0007107320540156361,0.0,0.0014214641080312722,0.0,0.0007107320540156361,0.0,0.0,0.0014214641080312722,0.004975124378109453,0.0007107320540156361,0.0,0.0,48.0,12.179487179487166,927.0,85.0
05_004,05,23,004,5.154935137411133,0,0,0,0,0,0,1,10,0,1,1,0,1,0,0,0,0,3,75.66666666666667,33.38888888888889,9.5,0.5699020480854853,0.15939447907390916,0.14870881567230632,0.27515583259127335,0.27515583259127335,0.26447016918967053,3.91,0.01282051282051282,0.1346153846153846,0.12927350427350429,0.25106837606837606,0.43696581196581197,0.8610863757791629,0.018699910952804988,0.016028495102404273,0.009795191451469279,0.0017809439002671415,0.007123775601068566,0.0026714158504007124,0.0,0.0,0.005342831700801425,0.0,0.0,0.0,0.0008904719501335708,0.0,0.0,0.0017809439002671415,0.0,0.0008904719501335708,0.007123775601068566,0.006233303650934996,0.006233303650934996,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0008904719501335708,0.0017809439002671415,0.0026714158504007124,0.0008904719501335708,0.0008904719501335708,0.0,0.0,0.0008904719501335708,0.0026714158504007124,0.0026714158504007124,0.0026714158504007124,0.0,0.0008904719501335708,0.0,0.0,0.0,0.0,11.0,9.647257896563668,941.0,107.0
05_005,05,23,005,5.339302321963847,0,1,0,0,0,0,0,7,0,2,0,0,0,0,2,2,0,6,33.166666666666664,19.916666666666668,8.166666666666666,0.5191524042379788,0.15973920130399347,0.16136919315403422,0.31377343113284434,0.31377343113284434,0.2078239608801956,3.7,0.022637795275590553,0.11023622047244094,0.14271653543307086,0.28051181102362205,0.4153543307086614,0.7555012224938875,0.03015484922575387,0.03830480847595762,0.006519967400162999,0.004074979625101874,0.007334963325183374,0.0008149959250203749,0.0057049714751426246,0.0008149959250203749,0.009779951100244499,0.0008149959250203749,0.0008149959250203749,0.0016299918500407497,0.0008149959250203749,0.0008149959250203749,0.0016299918500407497,0.013854930725346373,0.0016299918500407497,0.0,0.007334963325183374,0.006519967400162999,0.0008149959250203749,0.0024449877750611247,0.004889975550122249,0.0032599837000814994,0.0016299918500407497,0.0024449877750611247,0.0,0.0057049714751426246,0.0032599837000814994,0.0008149959250203749,0.0,0.0,0.0008149959250203749,0.0016299918500407497,0.0057049714751426246,0.0016299918500407497,0.0,0.0024449877750611247,0.0,0.0008149959250203749,0.0,0.0,5.0,,,
05_006,05,23,006,4.473599281565227,0,1,1,1,0,1,0,5,0,0,2,0,0,1,1,1,2,1,80.0,40.0,,0.5028538812785388,0.18664383561643835,0.1421232876712329,0.3481735159817352,0.3481735159817352,0.2089041095890411,3.22,0.006470165348670022,0.07979870596693027,0.100647016534867,0.26671459381739754,0.5147375988497483,0.83162100456621,0.021689497716894976,0.07077625570776255,0.00684931506849315,0.0017123287671232876,0.0091324200913242,0.0,0.0028538812785388126,0.0005707762557077625,0.0,0.0028538812785388126,0.0,0.0,0.0,0.0,0.0,0.003424657534246575,0.005136986301369863,0.0005707762557077625,0.0,0.00228310502283105,0.001141552511415525,0.0005707762557077625,0.001141552511415525,0.001141552511415525,0.0005707762557077625,0.0028538812785388126,0.0,0.0017123287671232876,0.001141552511415525,0.0,0.0,0.0,0.00228310502283105,0.0,0.006278538812785388,0.0,0.0,0.0,0.0,0.007990867579908675,0.0,0.0,59.0,16.98578082191783,2474.0,179.0
05_007,05,23,007,4.671403893250826,1,1,1,2,2,0,3,3,0,3,1,0,0,0,0,1,0,1,53.0,17.666666666666668,9.0,0.49653579676674364,0.1564665127020785,0.09006928406466513,0.37066974595842955,0.37066974595842955,0.21882217090069284,3.24,0.007617728531855956,0.11911357340720222,0.15858725761772854,0.24445983379501385,0.45637119113573404,0.8314087759815243,0.023094688221709007,0.018475750577367205,0.0017321016166281756,0.006351039260969977,0.006351039260969977,0.0023094688221709007,0.010392609699769052,0.0,0.0011547344110854503,0.004618937644341801,0.010392609699769052,0.0017321016166281756,0.0,0.0,0.0005773672055427252,0.013856812933025405,0.005196304849884526,0.0005773672055427252,0.006928406466512702,0.0011547344110854503,0.003464203233256351,0.0023094688221709007,0.0017321016166281756,0.0011547344110854503,0.0023094688221709007,0.0005773672055427252,0.0,0.0,0.0011547344110854503,0.0017321016166281756,0.0017321016166281756,0.0,0.0005773672055427252,0.0017321016166281756,0.0017321016166281756,0.0005773672055427252,0.0011547344110854503,0.005196304849884526,0.0,0.0011547344110854503,0.0005773672055427252,0.0,107.0,13.158748701973002,1200.0,96.0
05_008,05,23,008,4.410514791988632,11,5,3,14,0,0,0,7,3,12,9,0,2,4,1,1,0,3,55.333333333333336,32.72222222222222,10.0,0.5322384428223844,0.18856447688564476,0.10827250608272507,0.33637469586374696,0.33637469586374696,0.21715328467153286,2.94,0.006880733944954129,0.07110091743119266,0.1162079510703364,0.26146788990825687,0.5198776758409785,0.8972019464720195,0.011557177615571776,0.015815085158150853,0.009732360097323601,0.0006082725060827251,0.0030413625304136255,0.0012165450121654502,0.0036496350364963502,0.0,0.004257907542579075,0.0,0.0024330900243309003,0.0012165450121654502,0.0,0.0006082725060827251,0.0,0.0006082725060827251,0.0,0.0006082725060827251,0.0030413625304136255,0.0,0.0012165450121654502,0.0006082725060827251,0.0012165450121654502,0.0018248175182481751,0.0,0.0006082725060827251,0.0,0.0018248175182481751,0.004866180048661801,0.0,0.0006082725060827251,0.0006082725060827251,0.004257907542579075,0.0,0.0006082725060827251,0.0030413625304136255,0.0,0.0,0.0,0.0018248175182481751,0.0,0.0,100.0,14.34120503597125,1215.0,86.0
05_009,05,23,009,4.429966257358025,9,3,4,10,3,1,3,7,2,18,6,0,0,6,4,4,0,6,52.833333333333336,33.333333333333336,9.4,0.5438189204875218,0.1596053395240859,0.114335461404527,0.3244341265235055,0.3244341265235055,0.2269297736506094,2.65,0.00844475721323012,0.059113300492610835,0.13089373680506686,0.28782547501759326,0.48346235045742436,0.8827626233313988,0.020313406848520024,0.01625072547881602,0.00522344747533372,0.0023215322112594312,0.005803830528148578,0.0005803830528148578,0.0023215322112594312,0.0023215322112594312,0.0005803830528148578,0.0,0.003482298316889147,0.003482298316889147,0.0005803830528148578,0.0005803830528148578,0.0011607661056297156,0.004062681369704005,0.0,0.0005803830528148578,0.002901915264074289,0.0023215322112594312,0.003482298316889147,0.0011607661056297156,0.003482298316889147,0.0005803830528148578,0.0005803830528148578,0.0011607661056297156,0.0,0.0023215322112594312,0.0,0.002901915264074289,0.0,0.0,0.004062681369704005,0.0023215322112594312,0.0005803830528148578,0.0005803830528148578,0.0,0.0,0.0,0.003482298316889147,0.0,0.0011607661056297156,141.0,14.556609848484833,1100.0,69.0
05_010,05,23,010,4.266727229898074,5,1,2,8,0,0,1,2,2,4,7,0,1,5,0,0,1,2,37.5,18.75,9.5,0.5411985018726592,0.19538077403245943,0.10237203495630462,0.34269662921348315,0.34269662921348315,0.21598002496878901,2.69,0.011811023622047244,0.05905511811023622,0.13307086614173227,0.27716535433070866,0.4937007874015748,0.8976279650436954,0.03245942571785269,0.009987515605493134,0.003745318352059925,0.004369538077403246,0.008114856429463172,0.0006242197253433209,0.0,0.004993757802746567,0.003121098626716604,0.0012484394506866417,0.0,0.0024968789013732834,0.0,0.0012484394506866417,0.0006242197253433209,0.0,0.0,0.0,0.0006242197253433209,0.0006242197253433209,0.0012484394506866417,0.0024968789013732834,0.0006242197253433209,0.0006242197253433209,0.0012484394506866417,0.0012484394506866417,0.0012484394506866417,0.0006242197253433209,0.0,0.0006242197253433209,0.0,0.0,0.003121098626716604,0.0,0.0,0.0,0.0,0.0,0.0,0.0006242197253433209,0.0,0.0,126.0,14.28977272727275,1100.0,78.0
05_011,05,23,011,4.0536356686966375,3,7,4,7,1,0,3,3,2,9,2,1,0,6,1,0,1,3,72.33333333333333,34.833333333333336,10.0,0.5295373665480427,0.17153024911032028,0.08540925266903915,0.3487544483985765,0.3487544483985765,0.19572953736654805,2.47,0.012131715771230503,0.058925476603119586,0.1317157712305026,0.24870017331022531,0.5277296360485269,0.8782918149466192,0.016370106761565837,0.016370106761565837,0.006405693950177936,0.0007117437722419929,0.004270462633451958,0.0007117437722419929,0.006405693950177936,0.0014234875444839859,0.002135231316725979,0.0,0.0035587188612099642,0.0,0.0007117437722419929,0.0,0.0,0.0,0.0,0.0,0.0028469750889679717,0.002135231316725979,0.0007117437722419929,0.0007117437722419929,0.0014234875444839859,0.0007117437722419929,0.0028469750889679717,0.0007117437722419929,0.002135231316725979,0.0035587188612099642,0.0,0.0,0.0007117437722419929,0.0007117437722419929,0.0028469750889679717,0.0,0.0,0.0035587188612099642,0.0,0.0,0.0,0.0071174377224199285,0.0,0.0,186.0,14.18062121212125,988.0,72.0
