Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Russia,Nationality_Germany,Nationality_Romania,Nationality_Portugal,Nationality_Ucrany,Nationality_Poland,Nationality_Netherlands,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Venezuela,Nationality_Peru,Nationality_Argentina,Nationality_Bolivia,Nationality_Brazil,Nationality_Ecuador,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_Pakistan,Nationality_China,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
07_005,07,33,005,2.592048139483635,4,1,2,0,1,0,1,0,2,9,1,0,0,3,0,1,0,13,79.76923076923077,27.012820512820515,9.444444444444445,0.5251846877098724,0.12222968435191403,0.06447280053727333,0.22766957689724648,0.36803223640026866,0.21759570181329752,2.22,0.1268368136117556,0.21964423820572312,0.27068832173240526,0.34106728538283065,0.8361316319677636,0.01880456682337139,0.008059100067159167,0.0020147750167897917,0.000671591672263264,0.0020147750167897917,0.010745466756212223,0.0020147750167897917,0.004029550033579583,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.001343183344526528,0.001343183344526528,0.0,0.0,0.009402283411685695,0.007387508394895903,0.0047011417058428475,0.007387508394895903,0.0033579583613163196,0.008059100067159167,0.005372733378106112,0.008730691739422432,0.001343183344526528,0.001343183344526528,0.0033579583613163196,0.013431833445265278,0.001343183344526528,0.001343183344526528,0.0047011417058428475,0.006715916722632639,0.004029550033579583,0.004029550033579583,0.001343183344526528,0.0,0.0,0.000671591672263264,0.0,0.0
07_006,07,33,006,2.5425530371332874,1,0,2,0,0,0,1,0,0,3,1,0,0,0,0,0,1,11,105.81818181818181,30.722222222222225,9.0,0.5256008359456635,0.08986415882967608,0.07001044932079414,0.1891327063740857,0.367816091954023,0.2831765935214211,2.34,0.12674418604651164,0.24883720930232558,0.2755813953488372,0.32325581395348835,0.877742946708464,0.013584117032392894,0.0041797283176593526,0.006269592476489028,0.0010449320794148381,0.0010449320794148381,0.0041797283176593526,0.00522466039707419,0.0,0.0010449320794148381,0.0020898641588296763,0.0,0.0,0.0010449320794148381,0.0,0.0,0.003134796238244514,0.0,0.0,0.0010449320794148381,0.0,0.00522466039707419,0.011494252873563218,0.006269592476489028,0.0,0.011494252873563218,0.0,0.0,0.0010449320794148381,0.006269592476489028,0.0020898641588296763,0.0041797283176593526,0.0,0.008359456635318705,0.012539184952978056,0.0,0.0020898641588296763,0.0,0.0010449320794148381,0.0,0.0,0.0,0.0
07_007,07,33,007,2.727991270559214,5,3,0,0,1,0,0,0,0,8,2,0,1,3,0,1,0,5,39.0,19.3,9.75,0.5552486187845304,0.09392265193370165,0.08080110497237569,0.19267955801104972,0.30662983425414364,0.3259668508287293,2.64,0.17228177641653905,0.2105666156202144,0.26875957120980093,0.30704441041347624,0.8363259668508287,0.029696132596685083,0.003453038674033149,0.004143646408839779,0.003453038674033149,0.0013812154696132596,0.0020718232044198894,0.0020718232044198894,0.0013812154696132596,0.0006906077348066298,0.0020718232044198894,0.0,0.0,0.0006906077348066298,0.0,0.0027624309392265192,0.016574585635359115,0.0,0.0,0.014502762430939226,0.0027624309392265192,0.009668508287292817,0.0027624309392265192,0.008287292817679558,0.004143646408839779,0.003453038674033149,0.003453038674033149,0.0,0.003453038674033149,0.0013812154696132596,0.0,0.0006906077348066298,0.0006906077348066298,0.0006906077348066298,0.006215469613259668,0.0,0.0006906077348066298,0.0,0.004143646408839779,0.0013812154696132596,0.0006906077348066298,0.0055248618784530384,0.0
07_008,07,33,008,2.7449186291731853,2,0,0,0,0,1,0,1,0,3,2,1,1,3,0,0,0,7,64.71428571428571,30.892857142857142,10.0,0.5281593406593407,0.09340659340659341,0.07967032967032966,0.18956043956043955,0.32142857142857145,0.3159340659340659,2.72,0.14035087719298245,0.2303585049580473,0.2463768115942029,0.33943554538520215,0.8866758241758241,0.017170329670329672,0.0020604395604395605,0.0027472527472527475,0.0013736263736263737,0.006181318681318681,0.0,0.0013736263736263737,0.0006868131868131869,0.0,0.0006868131868131869,0.0006868131868131869,0.0013736263736263737,0.0006868131868131869,0.0006868131868131869,0.0,0.003434065934065934,0.0006868131868131869,0.0,0.006868131868131868,0.0013736263736263737,0.0020604395604395605,0.011675824175824176,0.0013736263736263737,0.004807692307692308,0.0027472527472527475,0.007554945054945055,0.0013736263736263737,0.0027472527472527475,0.0,0.0013736263736263737,0.0,0.0,0.0,0.012362637362637362,0.0,0.0013736263736263737,0.0,0.0,0.0,0.0006868131868131869,0.0,0.0
07_009,07,33,009,2.761536044989573,4,3,2,0,0,3,0,0,0,5,3,0,0,4,1,0,0,8,49.125,26.760416666666668,9.5,0.5585509688289806,0.09267059814658804,0.09182813816343724,0.2375737152485257,0.36478517270429656,0.21314237573715247,2.26,0.14485981308411214,0.20373831775700935,0.30093457943925234,0.3102803738317757,0.8382476832350463,0.019376579612468407,0.005054759898904802,0.0,0.005897219882055603,0.0016849199663016006,0.009267059814658803,0.003369839932603201,0.0,0.002527379949452401,0.0008424599831508003,0.0,0.0,0.0008424599831508003,0.0008424599831508003,0.0,0.002527379949452401,0.0,0.0,0.008424599831508003,0.007582139848357203,0.016849199663016005,0.012636899747262006,0.005897219882055603,0.0008424599831508003,0.007582139848357203,0.0016849199663016006,0.002527379949452401,0.0016849199663016006,0.006739679865206402,0.005054759898904802,0.004212299915754001,0.0,0.005054759898904802,0.005897219882055603,0.0,0.0,0.0,0.0,0.0,0.0016849199663016006,0.003369839932603201,0.0
07_010,07,33,010,2.634316539825219,6,2,2,3,1,0,2,5,3,10,2,0,1,4,0,0,0,19,69.10526315789474,24.626315789473683,9.375,0.5246504782928624,0.11037527593818984,0.10007358351729213,0.22663723325974983,0.3576158940397351,0.2052980132450331,2.52,0.11656952539550375,0.1965029142381349,0.28309741881765194,0.373022481265612,0.7844002943340692,0.025754231052244298,0.008094186902133923,0.003679175864606328,0.004415011037527594,0.003679175864606328,0.0007358351729212656,0.003679175864606328,0.003679175864606328,0.004415011037527594,0.003679175864606328,0.0014716703458425313,0.0,0.0,0.0007358351729212656,0.0029433406916850625,0.002207505518763797,0.0,0.0014716703458425313,0.004415011037527594,0.0014716703458425313,0.013980868285504048,0.017660044150110375,0.002207505518763797,0.011037527593818985,0.007358351729212656,0.004415011037527594,0.004415011037527594,0.008094186902133923,0.0014716703458425313,0.0,0.0007358351729212656,0.0,0.020603384841795438,0.017660044150110375,0.0,0.002207505518763797,0.0,0.008094186902133923,0.0,0.0007358351729212656,0.004415011037527594,0.0
07_011,07,33,011,2.70947805291091,6,1,2,5,0,0,1,0,0,12,1,0,0,1,2,0,0,13,40.38461538461539,20.48717948717949,9.7,0.5372881355932203,0.09830508474576272,0.08135593220338982,0.2889830508474576,0.31271186440677967,0.21864406779661016,2.18,0.10273327049952875,0.18567389255419417,0.27238454288407166,0.41658812441093307,0.752542372881356,0.03305084745762712,0.009322033898305085,0.005932203389830509,0.000847457627118644,0.006779661016949152,0.005932203389830509,0.003389830508474576,0.0,0.002542372881355932,0.000847457627118644,0.0,0.000847457627118644,0.001694915254237288,0.0,0.000847457627118644,0.005932203389830509,0.000847457627118644,0.002542372881355932,0.0211864406779661,0.000847457627118644,0.022033898305084745,0.005084745762711864,0.011864406779661017,0.001694915254237288,0.00847457627118644,0.00423728813559322,0.003389830508474576,0.005932203389830509,0.003389830508474576,0.001694915254237288,0.007627118644067797,0.003389830508474576,0.001694915254237288,0.01440677966101695,0.002542372881355932,0.00847457627118644,0.000847457627118644,0.001694915254237288,0.0,0.001694915254237288,0.0,0.0
07_012,07,33,012,2.8301577071192265,6,3,0,1,0,0,0,1,2,6,2,0,1,1,1,0,0,9,45.111111111111114,28.72222222222222,10.0,0.5447619047619048,0.10857142857142857,0.07428571428571429,0.25333333333333335,0.33206349206349206,0.23174603174603176,2.26,0.15208034433285508,0.20803443328550933,0.23601147776183645,0.37374461979913914,0.8076190476190476,0.02349206349206349,0.013968253968253968,0.006349206349206349,0.005079365079365079,0.0031746031746031746,0.005079365079365079,0.006984126984126984,0.0006349206349206349,0.0025396825396825397,0.0019047619047619048,0.0006349206349206349,0.0025396825396825397,0.0006349206349206349,0.0,0.0019047619047619048,0.007619047619047619,0.0025396825396825397,0.0,0.005714285714285714,0.0031746031746031746,0.01904761904761905,0.010158730158730159,0.014603174603174604,0.0038095238095238095,0.0038095238095238095,0.0025396825396825397,0.0006349206349206349,0.0038095238095238095,0.0031746031746031746,0.0031746031746031746,0.0,0.0,0.0019047619047619048,0.007619047619047619,0.0,0.0,0.0012698412698412698,0.0,0.0,0.0006349206349206349,0.0031746031746031746,0.0
07_013,07,33,013,2.8744333580422983,3,0,2,1,1,2,0,3,0,3,2,0,0,3,0,0,0,8,159.125,37.9625,9.6,0.5250205086136177,0.08285479901558655,0.0844954881050041,0.19934372436423298,0.36833470057424117,0.2649712879409352,2.46,0.12488769092542677,0.2192273135669362,0.2884097035040431,0.33513027852650495,0.8851517637407711,0.01804757998359311,0.0008203445447087777,0.003281378178835111,0.0,0.002461033634126333,0.005742411812961444,0.0,0.009023789991796555,0.0,0.0016406890894175555,0.0008203445447087777,0.0,0.0,0.0008203445447087777,0.0008203445447087777,0.004922067268252666,0.0,0.0,0.005742411812961444,0.0008203445447087777,0.003281378178835111,0.003281378178835111,0.004101722723543888,0.0016406890894175555,0.0016406890894175555,0.004101722723543888,0.0,0.0,0.002461033634126333,0.0008203445447087777,0.002461033634126333,0.0016406890894175555,0.011484823625922888,0.007383100902378999,0.0,0.004101722723543888,0.0,0.0008203445447087777,0.0,0.0,0.0,0.0
07_014,07,33,014,2.977171987613464,1,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,57.0,12.607142857142858,9.5,0.5420875420875421,0.09876543209876543,0.07631874298540965,0.22783389450056116,0.3400673400673401,0.2570145903479237,2.26,0.1939924906132666,0.2565707133917397,0.23529411764705882,0.24405506883604505,0.7946127946127947,0.03254769921436588,0.004489337822671156,0.006734006734006734,0.001122334455667789,0.002244668911335578,0.007856341189674524,0.005611672278338945,0.0,0.0,0.0,0.006734006734006734,0.0,0.0,0.001122334455667789,0.0,0.003367003367003367,0.0,0.0,0.014590347923681257,0.006734006734006734,0.005611672278338945,0.002244668911335578,0.004489337822671156,0.006734006734006734,0.002244668911335578,0.006734006734006734,0.004489337822671156,0.001122334455667789,0.004489337822671156,0.006734006734006734,0.0,0.007856341189674524,0.012345679012345678,0.002244668911335578,0.0,0.012345679012345678,0.0,0.01122334455667789,0.0,0.0,0.001122334455667789,0.0
07_015,07,33,015,3.096460939791398,4,0,0,0,0,0,0,1,0,2,0,0,0,1,0,0,0,2,20.0,20.0,,0.5234758234057463,0.11422564821303434,0.08969866853538892,0.21373510861948142,0.33496846531184304,0.24737210932025228,2.58,0.15323224261771748,0.24820430965682364,0.2825219473264166,0.2817238627294493,0.866853538892782,0.016818500350385426,0.004204625087596356,0.002102312543798178,0.002102312543798178,0.000700770847932726,0.00350385423966363,0.00350385423966363,0.00350385423966363,0.000700770847932726,0.001401541695865452,0.0,0.0,0.0,0.0,0.0,0.006306937631394534,0.000700770847932726,0.0,0.016818500350385426,0.002102312543798178,0.009810791871058164,0.01401541695865452,0.004204625087596356,0.004204625087596356,0.002102312543798178,0.004905395935529082,0.0,0.001401541695865452,0.001401541695865452,0.002102312543798178,0.0,0.000700770847932726,0.002803083391730904,0.001401541695865452,0.0,0.00350385423966363,0.0,0.0,0.0,0.000700770847932726,0.0,0.0
07_016,07,33,016,2.961810190348111,2,1,1,0,0,0,1,4,1,1,1,1,1,0,0,0,1,14,88.92857142857143,70.39370748299321,9.583333333333334,0.5164594001463058,0.12435991221653256,0.0980248719824433,0.17702999268471104,0.36649597659107536,0.23408924652523774,2.63,0.11493288590604027,0.2214765100671141,0.28859060402684567,0.34563758389261745,0.888807607900512,0.025603511338697878,0.009509875640087784,0.005852231163130944,0.002926115581565472,0.0036576444769568397,0.005120702267739576,0.0043891733723482075,0.0,0.000731528895391368,0.001463057790782736,0.000731528895391368,0.000731528895391368,0.0,0.0,0.0,0.0,0.000731528895391368,0.0,0.005120702267739576,0.0021945866861741038,0.008778346744696415,0.002926115581565472,0.000731528895391368,0.0,0.000731528895391368,0.0,0.0,0.0,0.0021945866861741038,0.0043891733723482075,0.009509875640087784,0.001463057790782736,0.0,0.0021945866861741038,0.0,0.000731528895391368,0.0,0.0,0.0,0.001463057790782736,0.0,0.0
07_017,07,33,017,2.8978698494879507,4,2,2,0,0,0,1,0,1,7,2,0,0,7,1,0,0,13,44.61538461538461,19.37820512820513,9.636363636363637,0.5530005608524958,0.1250701065619742,0.09029725182277061,0.2125630959057768,0.36006730229949524,0.21200224340998317,2.37,0.1182934712346477,0.20232708468002586,0.2895927601809955,0.3561732385261797,0.8238923163208076,0.030846887268648347,0.005608524957936063,0.0033651149747616375,0.005047672462142457,0.0033651149747616375,0.006730229949523275,0.005608524957936063,0.0011217049915872126,0.003925967470555244,0.0016825574873808188,0.0005608524957936063,0.0,0.0016825574873808188,0.0005608524957936063,0.0011217049915872126,0.002243409983174425,0.0033651149747616375,0.0011217049915872126,0.01065619742007852,0.0011217049915872126,0.012899607403252944,0.00448681996634885,0.00448681996634885,0.006730229949523275,0.0028042624789680315,0.0028042624789680315,0.0016825574873808188,0.0016825574873808188,0.005047672462142457,0.003925967470555244,0.002243409983174425,0.0016825574873808188,0.0,0.012899607403252944,0.0,0.0,0.0,0.00448681996634885,0.0,0.0,0.0,0.0011217049915872126
07_018,07,33,018,2.76721502307021,8,2,1,10,3,0,1,1,0,8,1,0,0,11,0,0,0,3,61.666666666666664,15.5,9.5,0.546720835751596,0.14393499709808474,0.0742890307603018,0.21358096343586766,0.3557748113755078,0.21242019733023795,2.54,0.1168032786885246,0.2185792349726776,0.28688524590163933,0.3463114754098361,0.8334300638421358,0.020313406848520024,0.002901915264074289,0.0005803830528148578,0.002901915264074289,0.0011607661056297156,0.0005803830528148578,0.004062681369704005,0.00522344747533372,0.0023215322112594312,0.0005803830528148578,0.0,0.0,0.0,0.002901915264074289,0.0005803830528148578,0.002901915264074289,0.0,0.004062681369704005,0.01044689495066744,0.006964596633778294,0.017411491584445733,0.012768427161926872,0.0075449796865931515,0.002901915264074289,0.0017411491584445734,0.0046430644225188625,0.0017411491584445734,0.0011607661056297156,0.0,0.009286128845037725,0.0,0.0011607661056297156,0.0011607661056297156,0.01567034242600116,0.0005803830528148578,0.0,0.0,0.0017411491584445734,0.0,0.0,0.008705745792222866,0.0011607661056297156
07_019,07,33,019,3.03074787954672,3,1,1,7,1,0,0,1,3,5,2,2,0,4,0,1,0,5,86.0,19.75,9.5,0.5231699126930826,0.10409670920080591,0.09402283411685695,0.2102081934184016,0.34385493619879115,0.2478173270651444,2.42,0.11465451784358391,0.23386484434320426,0.2839787395596052,0.3348519362186788,0.8334452652787105,0.02216252518468771,0.011417058428475487,0.001343183344526528,0.001343183344526528,0.000671591672263264,0.0033579583613163196,0.004029550033579583,0.000671591672263264,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.0020147750167897917,0.0047011417058428475,0.0020147750167897917,0.000671591672263264,0.017461383478844864,0.000671591672263264,0.009402283411685695,0.008059100067159167,0.0020147750167897917,0.0033579583613163196,0.005372733378106112,0.0033579583613163196,0.0020147750167897917,0.000671591672263264,0.005372733378106112,0.007387508394895903,0.001343183344526528,0.001343183344526528,0.0,0.0241773002014775,0.0,0.002686366689053056,0.0,0.0,0.0,0.0,0.006715916722632639,0.0
07_020,07,34,020,3.1360901937790424,12,5,2,2,2,0,0,0,0,11,0,1,0,4,2,0,0,2,30.0,15.0,,0.538594470046083,0.13018433179723501,0.08928571428571429,0.24827188940092165,0.3271889400921659,0.20506912442396313,2.44,0.1290969899665552,0.21003344481605352,0.2749163879598662,0.3612040133779264,0.7707373271889401,0.03052995391705069,0.009216589861751152,0.0017281105990783411,0.002880184331797235,0.0017281105990783411,0.00576036866359447,0.004032258064516129,0.004032258064516129,0.0,0.004032258064516129,0.0,0.002304147465437788,0.000576036866359447,0.0,0.000576036866359447,0.0017281105990783411,0.00576036866359447,0.000576036866359447,0.009792626728110598,0.010944700460829493,0.01728110599078341,0.019009216589861752,0.009216589861751152,0.004032258064516129,0.001152073732718894,0.004032258064516129,0.001152073732718894,0.001152073732718894,0.008064516129032258,0.0034562211981566822,0.002880184331797235,0.001152073732718894,0.004608294930875576,0.013248847926267281,0.000576036866359447,0.004032258064516129,0.0017281105990783411,0.0,0.002304147465437788,0.004032258064516129,0.0069124423963133645,0.0
07_021,07,34,021,3.3769133054727654,1,1,0,0,0,0,0,0,0,2,1,0,0,1,0,0,0,8,54.875,20.177083333333336,8.571428571428571,0.5089707271010387,0.11237016052880075,0.08309726156751653,0.20396600566572237,0.34277620396600567,0.2577903682719547,2.52,0.12660944206008584,0.24570815450643776,0.2800429184549356,0.3197424892703863,0.8593012275731823,0.023607176581680833,0.0113314447592068,0.0028328611898017,0.0066100094428706326,0.003777148253068933,0.0056657223796034,0.0018885741265344666,0.0066100094428706326,0.0009442870632672333,0.0028328611898017,0.0028328611898017,0.0,0.0,0.0009442870632672333,0.0018885741265344666,0.007554296506137866,0.0,0.0009442870632672333,0.0056657223796034,0.0009442870632672333,0.0028328611898017,0.010387157695939566,0.0028328611898017,0.0018885741265344666,0.003777148253068933,0.0,0.0009442870632672333,0.0018885741265344666,0.0009442870632672333,0.0,0.0009442870632672333,0.0009442870632672333,0.0028328611898017,0.004721435316336166,0.0,0.0,0.0,0.0,0.0,0.0028328611898017,0.0,0.0
07_022,07,34,022,3.248809641100929,5,1,0,0,0,0,0,2,0,1,0,0,0,1,0,0,0,6,45.833333333333336,13.833333333333334,9.666666666666666,0.521891418563923,0.11733800350262696,0.09106830122591944,0.17950963222416813,0.37653239929947463,0.23555166374781086,2.51,0.21664994984954863,0.25576730190571717,0.2176529588766299,0.26078234704112335,0.882661996497373,0.012259194395796848,0.0,0.0017513134851138354,0.0,0.0043782837127845885,0.0008756567425569177,0.0017513134851138354,0.0008756567425569177,0.0017513134851138354,0.0017513134851138354,0.0,0.0,0.0017513134851138354,0.0,0.0,0.006129597197898424,0.0,0.0,0.0035026269702276708,0.00788091068301226,0.0017513134851138354,0.0017513134851138354,0.005253940455341506,0.0035026269702276708,0.008756567425569177,0.0017513134851138354,0.0017513134851138354,0.0,0.0008756567425569177,0.0008756567425569177,0.0008756567425569177,0.0017513134851138354,0.0043782837127845885,0.01838879159369527,0.0,0.0,0.0,0.0,0.002626970227670753,0.0017513134851138354,0.0,0.0
07_023,07,34,023,3.431455129478896,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5,51.0,26.25,9.25,0.509090909090909,0.125,0.09090909090909091,0.2431818181818182,0.3606060606060606,0.1803030303030303,2.39,0.16010498687664043,0.321084864391951,0.24146981627296588,0.2335958005249344,0.8121212121212121,0.02196969696969697,0.011363636363636364,0.006060606060606061,0.011363636363636364,0.004545454545454545,0.007575757575757576,0.0007575757575757576,0.003787878787878788,0.0007575757575757576,0.0022727272727272726,0.0015151515151515152,0.0007575757575757576,0.0015151515151515152,0.0022727272727272726,0.0007575757575757576,0.006060606060606061,0.0015151515151515152,0.0,0.009848484848484848,0.009848484848484848,0.009848484848484848,0.012878787878787878,0.011363636363636364,0.006818181818181818,0.0007575757575757576,0.006818181818181818,0.0015151515151515152,0.0,0.0030303030303030303,0.0007575757575757576,0.0022727272727272726,0.0007575757575757576,0.0015151515151515152,0.0022727272727272726,0.0,0.0007575757575757576,0.0,0.0,0.0,0.0007575757575757576,0.0,0.0007575757575757576
07_024,07,34,024,3.3022259543529153,2,1,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,9,56.44444444444444,19.61111111111111,9.0,0.5307076101468625,0.11214953271028037,0.09145527369826435,0.23431241655540722,0.3464619492656876,0.21562082777036048,2.23,0.17727272727272728,0.22272727272727272,0.25984848484848483,0.296969696969697,0.8311081441922563,0.022029372496662217,0.012683578104138851,0.0026702269692923898,0.0006675567423230974,0.006675567423230975,0.0053404539385847796,0.0020026702269692926,0.007343124165554072,0.0013351134846461949,0.0006675567423230974,0.0013351134846461949,0.0,0.0,0.0,0.0006675567423230974,0.004005340453938585,0.0013351134846461949,0.0013351134846461949,0.006675567423230975,0.006008010680907877,0.007343124165554072,0.006008010680907877,0.0053404539385847796,0.0020026702269692926,0.0013351134846461949,0.0013351134846461949,0.0,0.0,0.008678237650200267,0.0006675567423230974,0.004672897196261682,0.0,0.015353805073431242,0.0033377837116154874,0.0013351134846461949,0.0026702269692923898,0.0006675567423230974,0.0006675567423230974,0.0,0.0,0.0,0.0
07_025,07,34,025,3.264859880511236,1,1,0,0,0,0,0,0,1,2,0,0,0,2,0,0,0,4,42.5,28.125,9.333333333333334,0.526566757493188,0.11989100817438691,0.08446866485013624,0.24318801089918257,0.3651226158038147,0.18732970027247955,2.41,0.18053375196232338,0.20800627943485087,0.2645211930926217,0.3021978021978022,0.7935967302452316,0.018392370572207085,0.014986376021798364,0.0034059945504087193,0.008855585831062671,0.009536784741144414,0.0027247956403269754,0.0006811989100817438,0.0027247956403269754,0.0034059945504087193,0.0013623978201634877,0.0034059945504087193,0.0,0.0013623978201634877,0.0,0.0,0.008174386920980926,0.0,0.0,0.010899182561307902,0.01226158038147139,0.008174386920980926,0.007493188010899182,0.004768392370572207,0.004768392370572207,0.0006811989100817438,0.0034059945504087193,0.0006811989100817438,0.0006811989100817438,0.0006811989100817438,0.0020435967302452314,0.0013623978201634877,0.0,0.018392370572207085,0.010217983651226158,0.0,0.004768392370572207,0.0006811989100817438,0.006811989100817439,0.0006811989100817438,0.0,0.0,0.0006811989100817438
07_026,07,34,026,3.4671403720915177,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,98.33333333333333,40.166666666666664,9.666666666666666,0.5397111913357401,0.1164259927797834,0.058664259927797835,0.2283393501805054,0.31498194945848373,0.2815884476534296,2.31,0.19444444444444445,0.22839506172839505,0.25308641975308643,0.28600823045267487,0.8330324909747292,0.024368231046931407,0.00631768953068592,0.005415162454873646,0.009927797833935019,0.002707581227436823,0.007220216606498195,0.004512635379061372,0.002707581227436823,0.004512635379061372,0.0009025270758122744,0.0018050541516245488,0.0036101083032490976,0.0009025270758122744,0.0,0.0,0.008122743682310469,0.0,0.0,0.010830324909747292,0.01444043321299639,0.005415162454873646,0.0036101083032490976,0.002707581227436823,0.007220216606498195,0.007220216606498195,0.008122743682310469,0.0,0.0,0.002707581227436823,0.0,0.0,0.0,0.004512635379061372,0.010830324909747292,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
07_027,07,35,027,3.295155478057626,5,5,2,3,1,1,1,0,1,2,1,1,0,4,0,0,0,8,56.25,18.333333333333332,9.0,0.5346350534635054,0.1417945141794514,0.11250581125058112,0.19293351929335192,0.3598326359832636,0.19293351929335192,2.63,0.13399231191652938,0.22899505766062603,0.28940142778693023,0.3086216364634816,0.802417480241748,0.0199907019990702,0.00790330079033008,0.007438400743840074,0.0032543003254300326,0.002789400278940028,0.001394700139470014,0.005113900511390051,0.0018596001859600185,0.0018596001859600185,0.001394700139470014,0.00046490004649000463,0.0,0.0009298000929800093,0.0,0.0,0.008833100883310088,0.00046490004649000463,0.0,0.02510460251046025,0.010227801022780102,0.013482101348210134,0.017666201766620176,0.005113900511390051,0.009298000929800094,0.0023245002324500234,0.006508600650860065,0.0041841004184100415,0.001394700139470014,0.002789400278940028,0.00697350069735007,0.00046490004649000463,0.00046490004649000463,0.002789400278940028,0.0023245002324500234,0.0018596001859600185,0.002789400278940028,0.0,0.003719200371920037,0.00046490004649000463,0.00046490004649000463,0.0,0.0
07_028,07,35,028,3.663797973128229,1,0,0,0,0,0,0,4,0,1,1,0,0,0,0,0,0,10,52.6,25.35,8.777777777777779,0.5179063360881543,0.128099173553719,0.09573002754820936,0.22245179063360881,0.3925619834710744,0.16115702479338842,2.45,0.14614773629864972,0.2374900714853058,0.2581413820492454,0.3216838760921366,0.8099173553719008,0.026170798898071626,0.005509641873278237,0.004132231404958678,0.0048209366391184574,0.004132231404958678,0.007575757575757576,0.0,0.004132231404958678,0.007575757575757576,0.003443526170798898,0.0006887052341597796,0.0006887052341597796,0.0,0.0,0.0,0.008264462809917356,0.0006887052341597796,0.0006887052341597796,0.007575757575757576,0.008264462809917356,0.005509641873278237,0.005509641873278237,0.015151515151515152,0.0048209366391184574,0.0,0.005509641873278237,0.0027548209366391185,0.0048209366391184574,0.0013774104683195593,0.013774104683195593,0.0,0.0006887052341597796,0.007575757575757576,0.0027548209366391185,0.0,0.0,0.0,0.008953168044077135,0.0,0.0006887052341597796,0.0,0.0006887052341597796
07_029,07,35,029,3.650987560274182,7,1,1,1,0,0,0,1,1,4,1,0,0,1,0,1,0,10,29.9,22.25,9.0,0.5168711656441718,0.09739263803680982,0.08358895705521473,0.19861963190184048,0.33819018404907975,0.2822085889570552,2.43,0.15866209262435677,0.21355060034305318,0.2607204116638079,0.3216123499142367,0.8427914110429447,0.016104294478527608,0.010736196319018405,0.003067484662576687,0.00843558282208589,0.0015337423312883436,0.003067484662576687,0.003834355828220859,0.0007668711656441718,0.0007668711656441718,0.0023006134969325155,0.0015337423312883436,0.0,0.0,0.0007668711656441718,0.0,0.003834355828220859,0.0,0.0,0.00843558282208589,0.019171779141104295,0.004601226993865031,0.01303680981595092,0.005368098159509203,0.0015337423312883436,0.003067484662576687,0.009969325153374233,0.0,0.003067484662576687,0.0007668711656441718,0.003834355828220859,0.0007668711656441718,0.0007668711656441718,0.0007668711656441718,0.0,0.0,0.0,0.0,0.0,0.0007668711656441718,0.004601226993865031,0.0,0.0
07_030,07,35,030,3.812278314028682,1,1,0,0,1,0,1,0,0,2,1,0,0,0,0,0,0,8,38.25,15.125,8.142857142857142,0.5523131672597865,0.1295373665480427,0.07829181494661921,0.2085409252669039,0.3487544483985765,0.23487544483985764,2.36,0.18579686209744012,0.23451692815854666,0.26094137076796037,0.2774566473988439,0.8021352313167259,0.020640569395017794,0.0028469750889679717,0.0014234875444839859,0.0007117437722419929,0.0007117437722419929,0.004270462633451958,0.0014234875444839859,0.0,0.0028469750889679717,0.0,0.0007117437722419929,0.0,0.0007117437722419929,0.0,0.0007117437722419929,0.030604982206405694,0.0007117437722419929,0.0,0.009252669039145907,0.0071174377224199285,0.017793594306049824,0.014234875444839857,0.0071174377224199285,0.008540925266903915,0.00498220640569395,0.0071174377224199285,0.00498220640569395,0.0028469750889679717,0.0014234875444839859,0.0028469750889679717,0.0014234875444839859,0.0014234875444839859,0.0071174377224199285,0.0099644128113879,0.0,0.0056939501779359435,0.0,0.004270462633451958,0.0,0.0014234875444839859,0.0007117437722419929,0.0007117437722419929
