Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_None,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Germany,Nationality_Romania,Nationality_Russia,Nationality_Portugal,Nationality_Ucrany,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Greece,Nationality_Ireland,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Colombia,Nationality_Honduras,Nationality_Peru,Nationality_Venezuela,Nationality_Bolivia,Nationality_Ecuador,Nationality_Argentina,Nationality_Brazil,Nationality_Dominican_Republic,Nationality_Mexico,Nationality_Chile,Nationality_Paraguay,Nationality_Cuba,Nationality_Uruguay,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania
05_015,05,23,015,3.9455683392846854,13,1,4,5,2,1,3,1,1,4,5,0,0,8,1,0,0,1,55.0,27.5,9.0,0.5470404984423676,0.22118380062305296,0.08348909657320873,0.329595015576324,0.329595015576324,0.18566978193146416,2.72,0.0072874493927125505,0.06882591093117409,0.09473684210526316,0.2785425101214575,0.5206477732793522,0.8772585669781932,0.01806853582554517,0.03613707165109034,0.003115264797507788,0.003738317757009346,0.0006230529595015577,0.007476635514018692,0.0006230529595015577,0.001869158878504673,0.0012461059190031153,0.004984423676012461,0.0006230529595015577,0.0006230529595015577,0.0012461059190031153,0.0,0.0006230529595015577,0.003738317757009346,0.0006230529595015577,0.0,0.0012461059190031153,0.0024922118380062306,0.0024922118380062306,0.001869158878504673,0.0024922118380062306,0.0,0.0,0.003115264797507788,0.0,0.0,0.0012461059190031153,0.0,0.0,0.0,0.001869158878504673,0.001869158878504673,0.0012461059190031153,0.001869158878504673,0.0,0.0012461059190031153,0.0,0.001869158878504673,0.0,0.0
05_016,05,23,016,3.822817820668309,12,3,1,20,1,0,3,1,2,12,2,1,0,12,1,0,0,0,,,,0.5398138572905895,0.19751809720785937,0.09617373319544985,0.34488107549120994,0.34488107549120994,0.17993795243019647,2.59,0.005235602094240838,0.05693717277486911,0.14528795811518325,0.2604712041884817,0.5019633507853403,0.8453981385729059,0.011892450879007239,0.026370217166494313,0.004136504653567736,0.005170630816959669,0.0,0.005687693898655636,0.0036194415718717684,0.000517063081695967,0.001034126163391934,0.0031023784901758012,0.000517063081695967,0.001034126163391934,0.0,0.0025853154084798345,0.001034126163391934,0.0015511892450879006,0.0,0.0,0.00672182006204757,0.0015511892450879006,0.00672182006204757,0.002068252326783868,0.005170630816959669,0.0015511892450879006,0.004136504653567736,0.0025853154084798345,0.001034126163391934,0.0025853154084798345,0.0,0.002068252326783868,0.0,0.0,0.015511892450879007,0.002068252326783868,0.000517063081695967,0.000517063081695967,0.0,0.0,0.0,0.005170630816959669,0.0,0.0
05_017,05,23,017,3.953708780806691,1,0,1,0,0,0,0,3,0,3,2,0,1,1,1,1,0,2,152.5,40.41666666666667,9.0,0.5394736842105263,0.17606516290726817,0.12280701754385964,0.32957393483709274,0.32957393483709274,0.2149122807017544,2.86,0.001549186676994578,0.030209140201394268,0.08597986057319908,0.2579395817195972,0.5809450038729667,0.8715538847117794,0.010651629072681704,0.03759398496240601,0.0037593984962406013,0.005639097744360902,0.0,0.005639097744360902,0.0018796992481203006,0.0,0.0006265664160401002,0.0006265664160401002,0.0018796992481203006,0.0,0.0037593984962406013,0.0,0.0018796992481203006,0.0,0.0,0.0006265664160401002,0.0006265664160401002,0.0037593984962406013,0.0012531328320802004,0.0,0.002506265664160401,0.0006265664160401002,0.0006265664160401002,0.0006265664160401002,0.0006265664160401002,0.0018796992481203006,0.0,0.0012531328320802004,0.0,0.0,0.003132832080200501,0.0,0.002506265664160401,0.0,0.0,0.0006265664160401002,0.0,0.011904761904761904,0.0,0.0
05_018,05,23,018,3.7385240269325384,6,2,0,9,0,1,3,2,4,6,4,1,0,9,1,0,0,1,50.0,25.0,9.0,0.5506329113924051,0.15585443037974683,0.1194620253164557,0.3180379746835443,0.3180379746835443,0.2444620253164557,2.62,0.008522727272727272,0.07102272727272728,0.13636363636363635,0.26325757575757575,0.4971590909090909,0.8742088607594937,0.01661392405063291,0.020569620253164556,0.0015822784810126582,0.0031645569620253164,0.0007911392405063291,0.007911392405063292,0.0023734177215189874,0.0023734177215189874,0.0,0.0,0.0007911392405063291,0.0,0.0,0.0,0.0,0.0023734177215189874,0.0,0.0,0.004746835443037975,0.0015822784810126582,0.0,0.0015822784810126582,0.003955696202531646,0.0023734177215189874,0.0015822784810126582,0.005537974683544304,0.0015822784810126582,0.0015822784810126582,0.0,0.0,0.0007911392405063291,0.0,0.01661392405063291,0.0,0.0,0.0,0.0,0.0,0.0,0.004746835443037975,0.0,0.0
05_019,05,23,019,3.5987914480181247,6,2,0,5,1,0,1,1,0,7,5,0,1,6,0,0,0,0,,,,0.5397562391178178,0.1868833430063842,0.1154962275101567,0.334881021474173,0.334881021474173,0.21938479396401625,2.95,0.0007262164124909223,0.03195352214960058,0.09077705156136529,0.2607116920842411,0.5867828612926652,0.8903076030179918,0.005803830528148578,0.022634939059779455,0.00522344747533372,0.005803830528148578,0.0,0.0017411491584445734,0.002901915264074289,0.0005803830528148578,0.0017411491584445734,0.0,0.0,0.0005803830528148578,0.0,0.0011607661056297156,0.0005803830528148578,0.0,0.0005803830528148578,0.0,0.0,0.0023215322112594312,0.0,0.0046430644225188625,0.0011607661056297156,0.0005803830528148578,0.0011607661056297156,0.0005803830528148578,0.0,0.0005803830528148578,0.0,0.0005803830528148578,0.0005803830528148578,0.0,0.006384213580963436,0.0,0.0005803830528148578,0.0005803830528148578,0.0,0.0,0.0,0.02379570516540917,0.0,0.0
05_020,05,24,020,3.286806536218119,3,3,1,0,0,0,1,2,3,7,6,0,0,3,1,0,0,10,86.5,42.125,9.0,0.5377107364685004,0.12422360248447205,0.11091393078970718,0.3398402839396628,0.3398402839396628,0.22005323868677906,2.32,0.0030737704918032786,0.0430327868852459,0.10040983606557377,0.26229508196721313,0.5635245901639344,0.8740017746228926,0.027506654835847383,0.007985803016858917,0.0008873114463176575,0.006211180124223602,0.0,0.00354924578527063,0.005323868677905945,0.0008873114463176575,0.0,0.0,0.0,0.0008873114463176575,0.0,0.0,0.0,0.001774622892635315,0.0,0.0,0.0026619343389529724,0.001774622892635315,0.0026619343389529724,0.0044365572315882874,0.001774622892635315,0.001774622892635315,0.001774622892635315,0.0026619343389529724,0.0008873114463176575,0.001774622892635315,0.00354924578527063,0.0,0.00354924578527063,0.0008873114463176575,0.0026619343389529724,0.0,0.0008873114463176575,0.0008873114463176575,0.0,0.0026619343389529724,0.0,0.018633540372670808,0.0,0.0
05_021,05,24,021,3.093161797919148,6,1,5,1,0,2,1,1,1,10,10,0,0,0,0,0,1,4,105.5,32.64285714285714,9.75,0.5414110429447853,0.19478527607361965,0.1441717791411043,0.34432515337423314,0.34432515337423314,0.18788343558282208,2.73,0.0009671179883945841,0.04061895551257253,0.08317214700193423,0.30464216634429403,0.5454545454545454,0.8236196319018405,0.010736196319018405,0.005368098159509203,0.003834355828220859,0.005368098159509203,0.0,0.024539877300613498,0.003834355828220859,0.0023006134969325155,0.0007668711656441718,0.0023006134969325155,0.004601226993865031,0.0023006134969325155,0.0,0.0007668711656441718,0.006901840490797546,0.0,0.0,0.0,0.0007668711656441718,0.003067484662576687,0.0023006134969325155,0.0023006134969325155,0.0015337423312883436,0.0007668711656441718,0.0007668711656441718,0.0015337423312883436,0.0007668711656441718,0.003067484662576687,0.0,0.0007668711656441718,0.0,0.0015337423312883436,0.006134969325153374,0.0,0.0015337423312883436,0.0015337423312883436,0.0,0.0,0.0,0.018404907975460124,0.0,0.0
05_022,05,24,022,3.367046473852036,1,1,0,0,0,1,2,7,1,4,17,0,0,1,1,1,0,6,73.33333333333333,34.22222222222222,9.5,0.567853170189099,0.17018909899888765,0.0867630700778643,0.296440489432703,0.296440489432703,0.25639599555061177,3.04,0.005420054200542005,0.0535230352303523,0.09281842818428185,0.27439024390243905,0.5582655826558266,0.8993325917686318,0.00778642936596218,0.008898776418242492,0.0055617352614015575,0.005005561735261402,0.0005561735261401557,0.006117908787541713,0.0011123470522803114,0.0011123470522803114,0.002224694104560623,0.0005561735261401557,0.0,0.0016685205784204673,0.002224694104560623,0.0011123470522803114,0.002224694104560623,0.0011123470522803114,0.0,0.0,0.0027808676307007787,0.0005561735261401557,0.0011123470522803114,0.002224694104560623,0.0011123470522803114,0.0027808676307007787,0.0016685205784204673,0.002224694104560623,0.0,0.00389321468298109,0.0005561735261401557,0.0016685205784204673,0.0,0.0,0.0011123470522803114,0.0005561735261401557,0.002224694104560623,0.002224694104560623,0.0,0.0,0.0,0.006117908787541713,0.0,0.0
05_023,05,24,023,3.664819128652139,3,1,1,0,2,0,1,3,0,10,5,1,0,0,1,3,0,5,58.6,27.85,9.5,0.5502008032128514,0.17269076305220885,0.08835341365461848,0.3246318607764391,0.3246318607764391,0.2182061579651941,2.52,0.009811937857726901,0.0580539656582175,0.13409648405560098,0.2796402289452167,0.49059689288634506,0.8828647925033467,0.012048192771084338,0.023427041499330656,0.004016064257028112,0.0033467202141900937,0.0,0.0033467202141900937,0.002677376171352075,0.0006693440428380187,0.0,0.0,0.0,0.0,0.0006693440428380187,0.0,0.0013386880856760374,0.002008032128514056,0.0,0.0006693440428380187,0.002008032128514056,0.004016064257028112,0.0013386880856760374,0.006024096385542169,0.0006693440428380187,0.0006693440428380187,0.0013386880856760374,0.0033467202141900937,0.0006693440428380187,0.002677376171352075,0.0006693440428380187,0.004016064257028112,0.0013386880856760374,0.0006693440428380187,0.0033467202141900937,0.0013386880856760374,0.00535475234270415,0.0033467202141900937,0.0,0.0,0.0,0.002677376171352075,0.0,0.0
05_024,05,24,024,3.4705832479635763,1,1,0,0,1,0,4,1,3,6,14,0,0,3,0,1,1,4,234.75,216.04166666666666,9.0,0.5301080802882141,0.15903242408646423,0.13587236232629954,0.3314462171899125,0.3314462171899125,0.23160061760164694,2.96,0.003121098626716604,0.04244694132334582,0.09425717852684144,0.30024968789013734,0.529338327091136,0.8996397323726196,0.024704065877509007,0.0051466803911477095,0.0051466803911477095,0.01080802882141019,0.0,0.000514668039114771,0.001029336078229542,0.000514668039114771,0.007205352547606794,0.001029336078229542,0.0,0.0,0.001544004117344313,0.0,0.001029336078229542,0.002058672156459084,0.0,0.0,0.0025733401955738548,0.002058672156459084,0.000514668039114771,0.001029336078229542,0.002058672156459084,0.0025733401955738548,0.002058672156459084,0.002058672156459084,0.000514668039114771,0.000514668039114771,0.000514668039114771,0.0025733401955738548,0.0,0.000514668039114771,0.001029336078229542,0.0,0.001544004117344313,0.0,0.000514668039114771,0.000514668039114771,0.0,0.001544004117344313,0.0,0.0
05_025,05,24,025,3.4607333470576047,5,2,0,1,0,0,3,3,3,6,4,0,1,3,2,1,0,1,150.0,37.5,,0.5325077399380805,0.14783281733746131,0.15247678018575853,0.32972136222910214,0.32972136222910214,0.21207430340557276,3.11,0.0,0.036077705827937095,0.09250693802035152,0.29324699352451433,0.5522664199814986,0.9210526315789473,0.010061919504643963,0.009287925696594427,0.0023219814241486067,0.0023219814241486067,0.0,0.0,0.005417956656346749,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0015479876160990713,0.0,0.0,0.0,0.0007739938080495357,0.003869969040247678,0.0007739938080495357,0.0007739938080495357,0.0030959752321981426,0.0007739938080495357,0.0015479876160990713,0.0007739938080495357,0.0,0.00696594427244582,0.0007739938080495357,0.003869969040247678,0.0007739938080495357,0.0,0.0007739938080495357,0.0,0.0007739938080495357,0.0,0.0,0.0,0.0,0.0007739938080495357,0.0,0.0
05_026,05,24,026,3.5887608697957587,5,0,0,0,0,0,0,0,2,1,4,0,0,1,0,0,0,0,,,,0.5234758234057463,0.16888577435178698,0.13384723195515066,0.3405746320953048,0.3405746320953048,0.21513665031534687,3.04,0.0008539709649871904,0.034158838599487616,0.09393680614859094,0.3193851409052092,0.5149444918872759,0.920812894183602,0.011913104414856343,0.011913104414856343,0.002102312543798178,0.004905395935529082,0.0,0.002102312543798178,0.0,0.000700770847932726,0.000700770847932726,0.000700770847932726,0.0,0.000700770847932726,0.004204625087596356,0.0,0.001401541695865452,0.001401541695865452,0.0,0.0,0.000700770847932726,0.00350385423966363,0.001401541695865452,0.000700770847932726,0.000700770847932726,0.001401541695865452,0.004204625087596356,0.000700770847932726,0.0,0.002102312543798178,0.0,0.002102312543798178,0.0,0.001401541695865452,0.002102312543798178,0.0,0.002102312543798178,0.001401541695865452,0.0,0.0,0.0,0.002102312543798178,0.0,0.0
05_027,05,24,027,3.6896496441132856,24,3,2,0,1,0,2,0,0,4,10,1,0,3,2,0,1,1,120.0,30.0,,0.52311939268461,0.18771566597653555,0.13871635610766045,0.3243616287094548,0.3243616287094548,0.21048999309868874,3.14,0.0034542314335060447,0.03195164075993091,0.10189982728842832,0.2823834196891192,0.538860103626943,0.9164941338854382,0.00966183574879227,0.011732229123533472,0.004830917874396135,0.002070393374741201,0.0,0.002070393374741201,0.0,0.0006901311249137336,0.004140786749482402,0.0027605244996549345,0.0,0.0013802622498274672,0.0,0.0,0.004830917874396135,0.0,0.0,0.0,0.0,0.0013802622498274672,0.0,0.002070393374741201,0.002070393374741201,0.0,0.0,0.0027605244996549345,0.0,0.002070393374741201,0.0006901311249137336,0.0013802622498274672,0.0006901311249137336,0.0,0.0013802622498274672,0.0,0.004140786749482402,0.0,0.0,0.0,0.0,0.003450655624568668,0.0,0.0027605244996549345
05_028,05,24,028,3.981015623093505,4,3,0,1,2,0,2,0,1,3,4,0,1,4,0,1,1,0,,,,0.49823529411764705,0.17411764705882352,0.1223529411764706,0.38058823529411767,0.38058823529411767,0.17529411764705882,3.47,0.0029133284777858705,0.07501820830298617,0.10706482155863073,0.269482884195193,0.5061908230152949,0.8776470588235294,0.01,0.011764705882352941,0.0035294117647058825,0.004705882352941176,0.00823529411764706,0.0,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.002352941176470588,0.00411764705882353,0.0,0.001176470588235294,0.0,0.00411764705882353,0.015294117647058824,0.0058823529411764705,0.0,0.0035294117647058825,0.0,0.0035294117647058825,0.001176470588235294,0.001176470588235294,0.000588235294117647,0.001176470588235294,0.0017647058823529412,0.0,0.000588235294117647,0.0,0.0,0.001176470588235294,0.0,0.0058823529411764705,0.000588235294117647,0.0017647058823529412,0.002352941176470588,0.0,0.0,0.0,0.001176470588235294,0.0,0.0
05_029,05,24,029,3.9107013865048312,2,1,1,0,0,0,0,1,1,2,9,0,0,1,0,0,0,2,107.5,22.8125,10.0,0.5205558772437753,0.1899247249565721,0.1470758540822235,0.3497394325419803,0.3497394325419803,0.18413433700057905,3.28,0.0021929824561403508,0.035818713450292396,0.09429824561403509,0.2880116959064328,0.5328947368421053,0.9061957151129125,0.006369426751592357,0.022003474232773594,0.006369426751592357,0.003474232773595831,0.0,0.0,0.0,0.0011580775911986102,0.0011580775911986102,0.0,0.0,0.0011580775911986102,0.005790387955993051,0.0,0.0005790387955993051,0.0,0.0,0.0005790387955993051,0.0,0.0028951939779965257,0.0011580775911986102,0.0023161551823972205,0.003474232773595831,0.0005790387955993051,0.0011580775911986102,0.0005790387955993051,0.0005790387955993051,0.0017371163867979154,0.0005790387955993051,0.0023161551823972205,0.0,0.0,0.0023161551823972205,0.0,0.0052113491603937466,0.0,0.0,0.0005790387955993051,0.0,0.0005790387955993051,0.0,0.0028951939779965257
05_030,05,24,030,3.845189699441237,6,2,2,1,0,0,0,1,2,0,8,0,2,0,0,0,1,1,130.0,16.25,10.0,0.5390070921985816,0.17872340425531916,0.13900709219858157,0.3262411347517731,0.3262411347517731,0.21063829787234042,3.23,0.00088261253309797,0.02471315092674316,0.0794351279788173,0.28067078552515445,0.5719329214474845,0.9432624113475178,0.00425531914893617,0.002127659574468085,0.0028368794326241137,0.00425531914893617,0.0,0.0,0.0014184397163120568,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.0,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0,0.002127659574468085,0.004964539007092199,0.0007092198581560284,0.0035460992907801418,0.0,0.0014184397163120568,0.0028368794326241137,0.0,0.0014184397163120568,0.0007092198581560284,0.0007092198581560284,0.0,0.0,0.004964539007092199,0.0,0.002127659574468085,0.0014184397163120568,0.0,0.0007092198581560284,0.0,0.0,0.0,0.0
05_031,05,25,031,4.041823119602559,0,1,0,1,1,1,1,9,2,13,12,0,0,3,1,3,2,4,95.25,28.5,,0.5371462264150944,0.17629716981132076,0.14681603773584906,0.3089622641509434,0.3089622641509434,0.23643867924528303,3.36,0.008733624454148471,0.042212518195050945,0.09970887918486172,0.29767103347889373,0.519650655021834,0.8685141509433962,0.01768867924528302,0.01945754716981132,0.00589622641509434,0.00589622641509434,0.0011792452830188679,0.005306603773584905,0.003537735849056604,0.00294811320754717,0.0023584905660377358,0.0005896226415094339,0.0023584905660377358,0.0,0.0,0.0005896226415094339,0.001768867924528302,0.0023584905660377358,0.0011792452830188679,0.0,0.003537735849056604,0.0005896226415094339,0.001768867924528302,0.0023584905660377358,0.004127358490566038,0.0047169811320754715,0.0011792452830188679,0.0011792452830188679,0.0,0.001768867924528302,0.0,0.001768867924528302,0.0,0.00294811320754717,0.001768867924528302,0.0,0.0011792452830188679,0.0005896226415094339,0.0,0.0,0.0,0.0005896226415094339,0.0,0.0
05_032,05,25,032,4.537060952086998,0,1,1,1,1,0,1,12,0,7,3,0,2,1,3,3,1,4,88.0,25.25,8.0,0.5444385311335816,0.15646620542841938,0.14316125598722726,0.3320915380521554,0.3320915380521554,0.2293773283661522,3.37,0.005732484076433121,0.08471337579617834,0.11210191082802548,0.25477707006369427,0.5089171974522293,0.8009579563597659,0.018094731240021287,0.018094731240021287,0.011176157530601383,0.007450771687067589,0.0037253858435337944,0.026077700904736562,0.0005321979776476849,0.0010643959552953698,0.009047365620010643,0.0010643959552953698,0.0,0.0037253858435337944,0.0021287919105907396,0.0005321979776476849,0.0026609898882384245,0.0010643959552953698,0.0,0.0,0.0031931878658861094,0.0037253858435337944,0.005321979776476849,0.0026609898882384245,0.0031931878658861094,0.0037253858435337944,0.004789781798829164,0.0031931878658861094,0.0,0.006386375731772219,0.0021287919105907396,0.0010643959552953698,0.0015965939329430547,0.0,0.0010643959552953698,0.0,0.006918573709419904,0.0005321979776476849,0.0,0.0005321979776476849,0.0,0.0010643959552953698,0.0,0.0005321979776476849
05_033,05,25,033,4.360787548482164,0,1,0,0,0,1,0,14,1,9,4,0,1,0,1,1,3,1,53.0,26.5,9.0,0.5310492505353319,0.2027123483226267,0.11705924339757316,0.3333333333333333,0.3333333333333333,0.20699500356887937,2.89,0.006398537477148081,0.05758683729433273,0.11974405850091407,0.26782449725776963,0.5173674588665448,0.8743754461099215,0.01284796573875803,0.018558172733761598,0.0021413276231263384,0.007137758743754461,0.0,0.004996431120628123,0.0035688793718772305,0.0007137758743754461,0.0035688793718772305,0.0028551034975017845,0.0,0.0,0.0028551034975017845,0.0,0.0021413276231263384,0.0007137758743754461,0.0021413276231263384,0.0,0.0028551034975017845,0.0028551034975017845,0.0021413276231263384,0.0021413276231263384,0.007137758743754461,0.0007137758743754461,0.0021413276231263384,0.008565310492505354,0.0014275517487508922,0.006423982869379015,0.0007137758743754461,0.0007137758743754461,0.0014275517487508922,0.0014275517487508922,0.004996431120628123,0.0,0.0035688793718772305,0.0,0.0,0.0,0.0,0.0014275517487508922,0.0,0.0
05_034,05,25,034,3.9454010919630123,2,2,0,2,1,0,0,6,2,10,5,0,1,4,2,0,1,1,45.0,45.0,,0.5366043613707165,0.19158878504672897,0.0895638629283489,0.3348909657320872,0.3348909657320872,0.2102803738317757,2.71,0.003898635477582846,0.05263157894736842,0.10818713450292397,0.24561403508771928,0.5604288499025342,0.8411214953271028,0.01557632398753894,0.007009345794392523,0.00778816199376947,0.00778816199376947,0.003115264797507788,0.006230529595015576,0.003115264797507788,0.0,0.000778816199376947,0.001557632398753894,0.0,0.000778816199376947,0.000778816199376947,0.000778816199376947,0.0,0.0,0.0,0.0,0.002336448598130841,0.0,0.005451713395638629,0.006230529595015576,0.000778816199376947,0.001557632398753894,0.006230529595015576,0.002336448598130841,0.000778816199376947,0.003894080996884735,0.003894080996884735,0.0,0.001557632398753894,0.000778816199376947,0.04439252336448598,0.002336448598130841,0.000778816199376947,0.0,0.0,0.0,0.000778816199376947,0.000778816199376947,0.0,0.0
05_035,05,25,035,3.6581142823418658,7,2,3,5,1,0,1,1,3,3,2,0,0,2,1,0,0,2,37.5,28.75,10.0,0.5111317254174397,0.11410018552875696,0.10760667903525047,0.32560296846011133,0.32560296846011133,0.30890538033395176,2.72,0.005330490405117271,0.04477611940298507,0.10980810234541578,0.2601279317697228,0.5543710021321961,0.9257884972170687,0.00463821892393321,0.00463821892393321,0.0,0.0018552875695732839,0.0027829313543599257,0.0018552875695732839,0.006493506493506494,0.0037105751391465678,0.0,0.0,0.0,0.0009276437847866419,0.0009276437847866419,0.0,0.0055658627087198514,0.0018552875695732839,0.0,0.0,0.0,0.0018552875695732839,0.0018552875695732839,0.0,0.0037105751391465678,0.0,0.0,0.0055658627087198514,0.0,0.0,0.0009276437847866419,0.0,0.0,0.0,0.00927643784786642,0.0,0.0055658627087198514,0.0,0.0,0.0018552875695732839,0.0,0.0009276437847866419,0.0,0.0
05_036,05,25,036,3.7343917328073504,4,1,0,6,1,1,1,3,0,6,2,0,1,7,2,0,0,2,115.0,27.5,10.0,0.5337492909812819,0.17073170731707318,0.1412365286443562,0.3363584798638684,0.3363584798638684,0.2149744753261486,2.89,0.0027874564459930314,0.03205574912891986,0.11777003484320557,0.31498257839721255,0.5017421602787456,0.9035734543391946,0.016449234259784458,0.010777084515031198,0.005672149744753261,0.007941009642654566,0.0,0.0011344299489506524,0.0017016449234259785,0.0011344299489506524,0.0,0.0,0.0022688598979013048,0.0,0.0017016449234259785,0.0,0.0005672149744753262,0.0005672149744753262,0.003970504821327283,0.0,0.003403289846851957,0.0011344299489506524,0.0017016449234259785,0.003403289846851957,0.0005672149744753262,0.0005672149744753262,0.0017016449234259785,0.0011344299489506524,0.0,0.0011344299489506524,0.0005672149744753262,0.0022688598979013048,0.0,0.0,0.005104934770277935,0.0,0.0005672149744753262,0.0,0.0,0.0005672149744753262,0.0,0.0,0.0,0.0
05_037,05,25,037,3.4653335228612083,8,2,1,6,2,0,1,2,3,2,4,0,0,6,2,1,0,5,56.8,16.433333333333334,9.6,0.5684790089470062,0.16035788024776323,0.11906400550584996,0.3248451479697178,0.3248451479697178,0.23124569855471439,2.6,0.005833333333333334,0.0625,0.1175,0.2966666666666667,0.4816666666666667,0.8774948382656572,0.008947006194081212,0.013764624913971095,0.0,0.0055058499655884375,0.0013764624913971094,0.0020646937370956643,0.0027529249827942187,0.0,0.0027529249827942187,0.0013764624913971094,0.0006882312456985547,0.0006882312456985547,0.0,0.0006882312456985547,0.0013764624913971094,0.0013764624913971094,0.0006882312456985547,0.0,0.0055058499655884375,0.0006882312456985547,0.004817618719889883,0.013764624913971095,0.0006882312456985547,0.0,0.0055058499655884375,0.0041293874741913286,0.0,0.0,0.0020646937370956643,0.0013764624913971094,0.0013764624913971094,0.0013764624913971094,0.006882312456985547,0.0006882312456985547,0.0,0.0,0.0027529249827942187,0.0,0.0,0.0027529249827942187,0.0,0.0006882312456985547
05_038,05,25,038,3.3374204862358012,30,5,6,7,1,0,2,2,1,15,4,0,0,1,0,1,0,5,71.0,38.0,10.0,0.5435745937961596,0.12186115214180207,0.09896602658788774,0.32200886262924666,0.32200886262924666,0.2326440177252585,2.33,0.008488964346349746,0.07045840407470289,0.1307300509337861,0.29541595925297115,0.47368421052631576,0.829394387001477,0.0206794682422452,0.0066469719350073855,0.005908419497784343,0.0051698670605613,0.004431314623338257,0.00812407680945347,0.0029542097488921715,0.0007385524372230429,0.0007385524372230429,0.0022156573116691287,0.0007385524372230429,0.0007385524372230429,0.0014771048744460858,0.0,0.004431314623338257,0.0051698670605613,0.0,0.0,0.011078286558345642,0.003692762186115214,0.00812407680945347,0.0103397341211226,0.0007385524372230429,0.0,0.0022156573116691287,0.004431314623338257,0.0007385524372230429,0.0022156573116691287,0.005908419497784343,0.0022156573116691287,0.0007385524372230429,0.0,0.0155096011816839,0.0066469719350073855,0.0029542097488921715,0.0,0.0,0.0007385524372230429,0.0,0.0,0.0,0.0
05_039,05,25,039,3.6519672139114103,4,1,0,4,0,0,1,2,1,4,3,2,0,2,0,0,0,1,30.0,30.0,,0.5350360183366077,0.1696136214800262,0.1100196463654224,0.3228552717747217,0.3228552717747217,0.24426981008513424,2.9,0.0032025620496397116,0.04483586869495596,0.09287429943955164,0.3034427542033627,0.5228182546036829,0.9417157825802227,0.0091683038637852,0.007203667321545514,0.0006548788474132286,0.0026195153896529143,0.0,0.003929273084479371,0.0006548788474132286,0.0,0.0,0.0026195153896529143,0.0,0.0,0.0,0.0006548788474132286,0.0,0.0013097576948264572,0.0,0.0,0.0013097576948264572,0.0006548788474132286,0.0,0.0006548788474132286,0.0019646365422396855,0.0032743942370661427,0.0013097576948264572,0.0006548788474132286,0.0,0.0019646365422396855,0.0,0.0026195153896529143,0.0013097576948264572,0.0006548788474132286,0.0006548788474132286,0.0,0.0006548788474132286,0.0,0.0,0.0013097576948264572,0.0032743942370661427,0.0,0.0,0.0
05_040,05,25,040,3.5217052655125936,6,5,3,11,3,0,1,1,2,13,3,0,0,9,2,0,0,5,52.8,17.4,9.666666666666666,0.5584324702589223,0.1462561231630511,0.11056682995101469,0.3701889433170049,0.3701889433170049,0.18964310706787962,2.39,0.01,0.05333333333333334,0.1325,0.2683333333333333,0.5175,0.8579426172148356,0.02309307207837649,0.009097270818754374,0.006298110566829951,0.006298110566829951,0.005598320503848845,0.0034989503149055285,0.0027991602519244225,0.0,0.0027991602519244225,0.0013995801259622112,0.0006997900629811056,0.0006997900629811056,0.0013995801259622112,0.0006997900629811056,0.0,0.0006997900629811056,0.0,0.0,0.0013995801259622112,0.0027991602519244225,0.0013995801259622112,0.011896431070678797,0.002099370188943317,0.0,0.008397480755773267,0.002099370188943317,0.0,0.002099370188943317,0.0027991602519244225,0.0027991602519244225,0.0,0.0,0.01469559132260322,0.0006997900629811056,0.0013995801259622112,0.002099370188943317,0.0,0.0,0.0,0.0,0.0013995801259622112,0.0
