Tag,N_district,N_neighbourhood,N_section,Distance_Center,POI_Daily_Food,POI_Daily_Others,POI_House_Equipment,POI_Clothing,POI_Culture,POI_Vehicles,POI_State_Agents,POI_Education,POI_Finances,POI_Restaurants_Hotels,POI_Health,POI_Souvenirs_Thrift_Store,POI_Car_Parks,POI_Esthetics,POI_Sports,POI_Religion,POI_Administration,Airbnb_Number,Airbnb_Price,Airbnb_Price_Person,Airbnb_Location_Score,Percentage_Gender_Female,Percentage_Age_0_14,Percentage_Age_15_24,Percentage_Age_25_39,Percentage_Age_40_64,Percentage_Age_65_Plus,Household,Education_Primary_School,Education_Middle_School,Education_High_School,Education_University,Nationality_Spain,Nationality_Italy,Nationality_France,Nationality_UK,Nationality_Romania,Nationality_Germany,Nationality_Russia,Nationality_Ucrany,Nationality_Portugal,Nationality_Netherlands,Nationality_Poland,Nationality_Bulgaria,Nationality_Sweden,Nationality_Belgium,Nationality_Ireland,Nationality_Greece,Nationality_Morocco,Nationality_Argelia,Nationality_Senegal,Nationality_Bolivia,Nationality_Colombia,Nationality_Peru,Nationality_Ecuador,Nationality_Honduras,Nationality_Brazil,Nationality_Venezuela,Nationality_Argentina,Nationality_Dominican_Republic,Nationality_USA,Nationality_Mexico,Nationality_Paraguay,Nationality_Chile,Nationality_Cuba,Nationality_Uruguay,Nationality_Salvador,Nationality_China,Nationality_Pakistan,Nationality_Philippines,Nationality_India,Nationality_Bangladesh,Nationality_Georgia,Nationality_Armenia,Nationality_Japan,Nationality_Nepal,Nationality_Oceania,Rent_Number_Flats,Rent_Price_Meter_Flats,Rent_Price_Total_Flats,Rent_Area_Flats
05_065,05,26,065,2.0815720279259127,5,2,9,18,5,2,2,3,2,23,3,0,2,15,2,0,0,26,129.30769230769232,47.36996336996337,9.555555555555555,0.545020870602266,0.13893858079904592,0.1001788908765653,0.32319618366129993,0.32319618366129993,0.2248062015503876,2.48,0.06096706377014716,0.102312543798178,0.2936229852838122,0.5171688857743518,0.855098389982111,0.013714967203339297,0.007751937984496124,0.007155635062611807,0.0005963029218843172,0.007155635062611807,0.005366726296958855,0.0005963029218843172,0.0011926058437686344,0.005366726296958855,0.0005963029218843172,0.0,0.0011926058437686344,0.002385211687537269,0.0005963029218843172,0.0,0.004770423375074538,0.0,0.0005963029218843172,0.0017889087656529517,0.0029815146094215863,0.0029815146094215863,0.0017889087656529517,0.0029815146094215863,0.002385211687537269,0.002385211687537269,0.00655933214072749,0.0011926058437686344,0.0041741204531902205,0.004770423375074538,0.0035778175313059034,0.0017889087656529517,0.0,0.0,0.0,0.010137149672033392,0.008944543828264758,0.004770423375074538,0.002385211687537269,0.0,0.0011926058437686344,0.0,0.0005963029218843172,0.0,0.0005963029218843172,166.0,11.548913043478251,1007.0,80.0
05_066,05,26,066,2.011451176617686,2,4,4,12,1,0,2,0,7,28,2,1,2,4,3,1,0,31,114.45161290322581,30.30933179723502,9.272727272727273,0.5478547854785478,0.12128712871287128,0.11303630363036303,0.33745874587458746,0.33745874587458746,0.25577557755775576,2.41,0.0408745247148289,0.11977186311787072,0.2661596958174905,0.5513307984790875,0.8894389438943895,0.013201320132013201,0.014026402640264026,0.0049504950495049506,0.0,0.0016501650165016502,0.015676567656765675,0.0,0.004125412541254125,0.0,0.0,0.0,0.0033003300330033004,0.0,0.0008250825082508251,0.0,0.0016501650165016502,0.0,0.0,0.0024752475247524753,0.0049504950495049506,0.0016501650165016502,0.0008250825082508251,0.0008250825082508251,0.0049504950495049506,0.0008250825082508251,0.0008250825082508251,0.0008250825082508251,0.005775577557755775,0.0024752475247524753,0.0016501650165016502,0.0016501650165016502,0.0008250825082508251,0.0,0.0008250825082508251,0.0008250825082508251,0.0,0.0,0.0024752475247524753,0.0,0.0008250825082508251,0.0,0.0008250825082508251,0.0008250825082508251,0.0,108.0,10.761393034825835,1000.0,100.0
05_067,05,26,067,1.8061639048986748,12,6,8,10,1,1,2,1,6,48,3,0,3,9,1,0,1,36,182.16666666666666,38.352843915343925,9.310344827586206,0.5434944237918216,0.1479553903345725,0.11078066914498141,0.32936802973977697,0.32936802973977697,0.23940520446096655,2.51,0.04677846425419241,0.10767872903795234,0.25419240953221534,0.5639894086496028,0.8542750929368029,0.02453531598513011,0.020074349442379184,0.002973977695167286,0.0037174721189591076,0.0052044609665427505,0.0022304832713754648,0.001486988847583643,0.0044609665427509295,0.0,0.0007434944237918215,0.0,0.001486988847583643,0.001486988847583643,0.0,0.0,0.001486988847583643,0.0,0.0,0.0022304832713754648,0.0037174721189591076,0.009665427509293681,0.0,0.0007434944237918215,0.005947955390334572,0.0022304832713754648,0.0022304832713754648,0.0022304832713754648,0.008178438661710037,0.0044609665427509295,0.0,0.0037174721189591076,0.0,0.0,0.0,0.005947955390334572,0.0,0.002973977695167286,0.0,0.0,0.0,0.0,0.0,0.0,0.0007434944237918215,74.0,11.363636363636333,1316.0,110.0
05_068,05,26,068,1.8248605309823174,5,4,14,27,5,3,4,4,2,18,4,1,4,12,1,0,2,16,136.9375,47.07142857142857,9.818181818181818,0.5401929260450161,0.1414790996784566,0.09067524115755626,0.3414790996784566,0.3414790996784566,0.19421221864951768,2.33,0.05753217259651779,0.08629825889477669,0.2619227857683573,0.5654806964420893,0.8340836012861736,0.03922829581993569,0.008360128617363344,0.003215434083601286,0.00707395498392283,0.0038585209003215433,0.003215434083601286,0.0019292604501607716,0.0006430868167202572,0.0019292604501607716,0.0006430868167202572,0.0006430868167202572,0.0012861736334405145,0.0,0.0006430868167202572,0.0019292604501607716,0.0019292604501607716,0.003215434083601286,0.0,0.0012861736334405145,0.005787781350482315,0.003215434083601286,0.002572347266881029,0.0006430868167202572,0.0077170418006430866,0.002572347266881029,0.002572347266881029,0.0006430868167202572,0.0090032154340836,0.010932475884244373,0.0012861736334405145,0.005787781350482315,0.0012861736334405145,0.0006430868167202572,0.0012861736334405145,0.0006430868167202572,0.0006430868167202572,0.0006430868167202572,0.0006430868167202572,0.0,0.0,0.0,0.003215434083601286,0.0,0.0,173.0,12.893277058279333,805.0,63.0
05_069,05,26,069,2.0361052958652635,8,1,12,10,0,1,2,2,1,21,5,0,1,10,2,0,1,28,115.60714285714286,35.89017857142857,9.380952380952381,0.5478455512031337,0.15556799104644656,0.10408505875769446,0.3469501958589815,0.3469501958589815,0.18578623391158366,2.55,0.06956521739130435,0.11906354515050167,0.27357859531772577,0.505685618729097,0.8494683827644096,0.014549524342473419,0.017347509792949075,0.010072747621712367,0.002238388360380526,0.008393956351426972,0.006155567991046447,0.0,0.0016787912702853946,0.0027979854504756574,0.002238388360380526,0.003357582540570789,0.001119194180190263,0.0,0.0,0.0,0.0,0.0005595970900951316,0.0,0.001119194180190263,0.005036373810856184,0.0005595970900951316,0.001119194180190263,0.0027979854504756574,0.006155567991046447,0.003357582540570789,0.001119194180190263,0.0005595970900951316,0.009513150531617236,0.005595970900951315,0.0027979854504756574,0.0,0.0016787912702853946,0.0005595970900951316,0.005036373810856184,0.00391717963066592,0.008393956351426972,0.003357582540570789,0.001119194180190263,0.001119194180190263,0.0005595970900951316,0.0,0.0005595970900951316,0.0,0.0,199.0,11.188333724294333,1000.0,92.0
05_070,05,26,070,2.173602400317289,2,3,8,7,5,2,2,1,1,15,4,1,1,22,1,1,0,7,63.57142857142857,26.404761904761905,9.5,0.5556313993174061,0.1515358361774744,0.09283276450511946,0.3324232081911263,0.3324232081911263,0.22389078498293516,2.45,0.05532953620829943,0.13100081366965013,0.2693246541903987,0.5231895850284785,0.8873720136518771,0.017064846416382253,0.008873720136518772,0.008873720136518772,0.0034129692832764505,0.0020477815699658703,0.0006825938566552901,0.0027303754266211604,0.0034129692832764505,0.0027303754266211604,0.0013651877133105802,0.0,0.0013651877133105802,0.0,0.0,0.0020477815699658703,0.0006825938566552901,0.0,0.0,0.0027303754266211604,0.00477815699658703,0.0027303754266211604,0.0,0.0061433447098976105,0.0006825938566552901,0.0020477815699658703,0.0034129692832764505,0.0006825938566552901,0.0013651877133105802,0.005460750853242321,0.0006825938566552901,0.0020477815699658703,0.0,0.0,0.0,0.004095563139931741,0.0006825938566552901,0.0027303754266211604,0.0006825938566552901,0.0,0.0,0.0,0.0013651877133105802,0.0,0.0,146.0,10.69588815789475,900.0,87.0
05_071,05,26,071,2.2539402739100356,9,3,8,14,3,2,0,2,2,36,8,0,3,10,2,0,0,25,84.0,28.95619047619048,9.608695652173912,0.5538555691554468,0.1266829865361077,0.10893512851897184,0.34210526315789475,0.34210526315789475,0.20501835985312117,2.4,0.07719546742209632,0.12252124645892351,0.2726628895184136,0.5035410764872521,0.8372093023255814,0.025703794369645042,0.014075887392900856,0.0036719706242350062,0.0018359853121175031,0.00795593635250918,0.0024479804161566705,0.0036719706242350062,0.009791921664626682,0.0006119951040391676,0.0012239902080783353,0.0,0.0018359853121175031,0.0018359853121175031,0.0006119951040391676,0.0006119951040391676,0.0024479804161566705,0.0012239902080783353,0.0,0.0012239902080783353,0.0036719706242350062,0.006119951040391677,0.0012239902080783353,0.0024479804161566705,0.004895960832313341,0.0073439412484700125,0.00795593635250918,0.0,0.004283965728274173,0.0018359853121175031,0.004283965728274173,0.0006119951040391676,0.0018359853121175031,0.0012239902080783353,0.0,0.006731946144430845,0.0024479804161566705,0.0006119951040391676,0.0012239902080783353,0.0,0.0,0.0,0.0012239902080783353,0.0,0.0006119951040391676,163.0,11.893942020202,883.0,76.0
05_072,05,26,072,2.271723398819056,6,3,3,4,0,0,2,0,1,15,6,2,0,2,2,1,0,12,139.33333333333334,33.479166666666664,9.666666666666666,0.5522740696987596,0.14116952155936208,0.10159480212640283,0.3544004725339634,0.3544004725339634,0.22504430005906675,2.45,0.07088255733148019,0.1292564280750521,0.2717164697706741,0.5010423905489924,0.8623744831659775,0.01594802126402835,0.016538688718251624,0.004134672179562906,0.002362669816893089,0.0070880094506792675,0.002362669816893089,0.0029533372711163615,0.002362669816893089,0.004134672179562906,0.0,0.0005906674542232723,0.0005906674542232723,0.0005906674542232723,0.0005906674542232723,0.0,0.004725339633786178,0.0,0.0,0.002362669816893089,0.0029533372711163615,0.0017720023626698169,0.002362669816893089,0.0011813349084465446,0.0035440047253396337,0.0035440047253396337,0.0017720023626698169,0.0035440047253396337,0.002362669816893089,0.0035440047253396337,0.0029533372711163615,0.0029533372711163615,0.0005906674542232723,0.0,0.0005906674542232723,0.010632014176018901,0.0017720023626698169,0.0011813349084465446,0.0005906674542232723,0.0,0.0011813349084465446,0.0,0.0017720023626698169,0.0,0.0,132.0,11.872549019607833,900.0,84.0
05_073,05,26,073,2.415221895091522,6,4,6,6,4,1,4,5,1,14,8,0,2,5,0,1,0,19,119.94736842105263,30.828070175438597,9.4,0.546064673581452,0.1305674191580232,0.10006101281269067,0.3349603416717511,0.3349603416717511,0.21049420378279438,2.35,0.060369318181818184,0.1328125,0.3132102272727273,0.47798295454545453,0.8553996339231239,0.01525320317266626,0.013422818791946308,0.004881025015253203,0.004270896888346553,0.009151921903599756,0.0018303843807199512,0.0012202562538133007,0.0012202562538133007,0.0018303843807199512,0.0012202562538133007,0.0,0.0012202562538133007,0.0012202562538133007,0.0,0.0036607687614399025,0.0018303843807199512,0.0006101281269066504,0.0,0.0018303843807199512,0.004881025015253203,0.0006101281269066504,0.0018303843807199512,0.0012202562538133007,0.003050640634533252,0.004270896888346553,0.0024405125076266015,0.0012202562538133007,0.004270896888346553,0.0024405125076266015,0.0012202562538133007,0.0018303843807199512,0.0006101281269066504,0.0012202562538133007,0.0018303843807199512,0.010982306284319707,0.0024405125076266015,0.0,0.0036607687614399025,0.0,0.0,0.0,0.007321537522879805,0.0,0.0006101281269066504,150.0,11.527723880597,976.0,82.0
05_074,05,26,074,2.4607638777132728,5,3,10,8,4,0,1,4,4,9,5,1,1,11,0,2,0,13,135.53846153846155,49.24358974358974,9.0,0.537746806039489,0.148664343786295,0.11440185830429733,0.3443670150987224,0.3443670150987224,0.22880371660859466,2.52,0.05058905058905059,0.1088011088011088,0.28205128205128205,0.5322245322245323,0.8797909407665505,0.02148664343786295,0.013937282229965157,0.0011614401858304297,0.0017421602787456446,0.005807200929152149,0.0040650406504065045,0.0017421602787456446,0.0011614401858304297,0.005807200929152149,0.0011614401858304297,0.003484320557491289,0.0,0.0005807200929152149,0.0017421602787456446,0.0005807200929152149,0.0017421602787456446,0.0,0.0,0.0011614401858304297,0.004645760743321719,0.0011614401858304297,0.0,0.0,0.0029036004645760743,0.0005807200929152149,0.0005807200929152149,0.0,0.0011614401858304297,0.0017421602787456446,0.0005807200929152149,0.0011614401858304297,0.0,0.0,0.0,0.0017421602787456446,0.0029036004645760743,0.0,0.0,0.0,0.0005807200929152149,0.0,0.0017421602787456446,0.0,0.0005807200929152149,137.0,11.176635383106918,999.0,101.0
05_075,05,26,075,2.6042439081562465,14,3,7,9,0,4,1,4,5,14,6,1,2,4,3,2,0,11,83.18181818181819,24.457070707070706,9.3,0.560067681895093,0.15115623237450648,0.1161872532430908,0.3316412859560068,0.3316412859560068,0.22729836435420192,2.34,0.05390835579514825,0.10983827493261455,0.2884097035040431,0.5222371967654986,0.8917089678510999,0.01748448956570784,0.01410039481105471,0.00338409475465313,0.001692047377326565,0.008460236886632826,0.00338409475465313,0.001692047377326565,0.0022560631697687537,0.0005640157924421884,0.0,0.001692047377326565,0.0005640157924421884,0.0,0.0005640157924421884,0.0005640157924421884,0.0022560631697687537,0.0,0.0,0.0011280315848843769,0.0056401579244218835,0.00338409475465313,0.0022560631697687537,0.0011280315848843769,0.001692047377326565,0.0005640157924421884,0.0011280315848843769,0.0,0.006204173716864072,0.0028200789622109417,0.0005640157924421884,0.001692047377326565,0.0,0.0,0.0011280315848843769,0.0028200789622109417,0.0022560631697687537,0.0022560631697687537,0.0,0.0,0.0,0.0,0.001692047377326565,0.0,0.0005640157924421884,204.0,12.166271551724167,1000.0,95.0
05_076,05,26,076,2.7459648710231983,5,1,1,5,0,0,1,2,1,10,5,1,1,9,0,0,0,5,70.0,33.166666666666664,9.4,0.5435565154787617,0.13246940244780417,0.10007199424046076,0.3174946004319654,0.3174946004319654,0.24550035997120231,2.45,0.05179615705931495,0.12364243943191311,0.29908103592314117,0.49624060150375937,0.8819294456443485,0.014398848092152628,0.012958963282937365,0.005039596832253419,0.0,0.004319654427645789,0.0028797696184305254,0.0,0.0028797696184305254,0.0007199424046076314,0.0021598272138228943,0.0,0.0021598272138228943,0.0007199424046076314,0.0,0.0028797696184305254,0.0007199424046076314,0.0014398848092152627,0.0,0.003599712023038157,0.003599712023038157,0.0007199424046076314,0.007199424046076314,0.004319654427645789,0.004319654427645789,0.0064794816414686825,0.0028797696184305254,0.0007199424046076314,0.009359251259899209,0.0014398848092152627,0.003599712023038157,0.0007199424046076314,0.0014398848092152627,0.0007199424046076314,0.0,0.0021598272138228943,0.0,0.0,0.0007199424046076314,0.0,0.0,0.0,0.0,0.0,0.0,148.0,10.27397260273975,878.0,79.0
05_077,05,26,077,2.9904130059052445,5,1,5,5,4,0,2,3,2,7,0,0,1,6,0,0,0,1,148.0,37.0,10.0,0.5587642713230356,0.16521155137676294,0.13767629281396912,0.34922766957689727,0.34922766957689727,0.20752182672934855,2.77,0.04493464052287582,0.10702614379084967,0.30637254901960786,0.5155228758169934,0.8851578240429818,0.019476158495634655,0.010745466756212223,0.005372733378106112,0.000671591672263264,0.006044325050369375,0.0,0.0,0.0020147750167897917,0.0,0.0,0.0,0.0033579583613163196,0.0,0.0,0.0,0.001343183344526528,0.0,0.0,0.0020147750167897917,0.0047011417058428475,0.001343183344526528,0.000671591672263264,0.004029550033579583,0.0033579583613163196,0.0047011417058428475,0.000671591672263264,0.002686366689053056,0.005372733378106112,0.0020147750167897917,0.002686366689053056,0.002686366689053056,0.0020147750167897917,0.0,0.0,0.009402283411685695,0.004029550033579583,0.000671591672263264,0.0,0.0,0.0,0.0,0.0,0.0,0.001343183344526528,87.0,9.448717790967,1084.0,106.0
05_078,05,26,078,3.0127393184337286,5,7,7,6,3,0,2,3,0,10,5,0,1,8,1,0,0,10,76.1,28.708333333333332,9.75,0.5314033366045142,0.17909715407262022,0.11776251226692837,0.32139352306182534,0.32139352306182534,0.1928361138370952,2.73,0.04247572815533981,0.12985436893203883,0.2912621359223301,0.5078883495145631,0.9028459273797841,0.01619234543670265,0.007360157016683023,0.002944062806673209,0.001962708537782139,0.0068694798822374874,0.0024533856722276743,0.0009813542688910696,0.0014720314033366045,0.0024533856722276743,0.0004906771344455348,0.0004906771344455348,0.0004906771344455348,0.0024533856722276743,0.0,0.0009813542688910696,0.0004906771344455348,0.0,0.0,0.004906771344455349,0.0034347399411187437,0.0014720314033366045,0.0014720314033366045,0.0014720314033366045,0.0009813542688910696,0.0024533856722276743,0.001962708537782139,0.0004906771344455348,0.002944062806673209,0.002944062806673209,0.0009813542688910696,0.003925417075564278,0.0,0.0004906771344455348,0.0004906771344455348,0.0034347399411187437,0.0,0.0009813542688910696,0.0014720314033366045,0.0,0.0,0.0,0.0004906771344455348,0.0,0.0004906771344455348,160.0,11.014492753623166,1196.0,105.0
05_079,05,26,079,2.7698825240119964,2,2,0,1,0,0,0,4,0,10,5,0,0,2,1,0,0,3,86.33333333333333,37.416666666666664,9.5,0.5528846153846154,0.13541666666666666,0.12179487179487179,0.3453525641025641,0.3453525641025641,0.21314102564102563,2.57,0.054409005628517824,0.10881801125703565,0.3058161350844278,0.5037523452157598,0.8886217948717948,0.022435897435897436,0.009615384615384616,0.008012820512820512,0.0008012820512820513,0.004807692307692308,0.0016025641025641025,0.0,0.0016025641025641025,0.004006410256410256,0.0008012820512820513,0.003205128205128205,0.003205128205128205,0.0008012820512820513,0.0,0.0,0.0,0.0,0.0,0.002403846153846154,0.0016025641025641025,0.002403846153846154,0.0016025641025641025,0.005608974358974359,0.002403846153846154,0.0,0.002403846153846154,0.0008012820512820513,0.007211538461538462,0.0016025641025641025,0.0008012820512820513,0.002403846153846154,0.0008012820512820513,0.0008012820512820513,0.0,0.008012820512820512,0.0,0.0,0.003205128205128205,0.0,0.0,0.0,0.0,0.0,0.0,108.0,11.49425287356325,1075.0,89.0
05_080,05,27,080,2.690018014321089,4,3,2,1,1,0,1,3,1,10,3,0,1,6,0,1,0,20,96.25,26.33625,9.0,0.5626822157434402,0.14212827988338192,0.10058309037900874,0.31997084548104954,0.31997084548104954,0.1967930029154519,2.31,0.06454388984509467,0.12478485370051635,0.27796901893287435,0.5077452667814114,0.8673469387755102,0.02259475218658892,0.015306122448979591,0.00510204081632653,0.0,0.014577259475218658,0.008746355685131196,0.0007288629737609329,0.004373177842565598,0.0007288629737609329,0.0029154518950437317,0.0007288629737609329,0.0,0.0,0.0,0.0007288629737609329,0.0029154518950437317,0.0,0.0,0.0029154518950437317,0.002186588921282799,0.0007288629737609329,0.0,0.0,0.002186588921282799,0.00510204081632653,0.0014577259475218659,0.0,0.0058309037900874635,0.0007288629737609329,0.0036443148688046646,0.0007288629737609329,0.002186588921282799,0.0,0.0,0.007288629737609329,0.0,0.0,0.0,0.0,0.0,0.0,0.002186588921282799,0.0,0.0,108.0,11.842105263157917,779.0,67.0
05_081,05,27,081,2.450747644056048,8,3,8,6,3,0,4,1,3,12,6,1,2,10,1,0,0,12,59.583333333333336,25.875,9.75,0.5591133004926109,0.14839901477832512,0.10714285714285714,0.33004926108374383,0.33004926108374383,0.20320197044334976,2.46,0.07815924032140248,0.12052593133674215,0.266617969320672,0.5010956902848794,0.8509852216748769,0.022783251231527094,0.01600985221674877,0.004310344827586207,0.004310344827586207,0.0049261083743842365,0.003078817733990148,0.0,0.004310344827586207,0.0,0.0012315270935960591,0.0012315270935960591,0.0,0.0012315270935960591,0.0,0.0006157635467980296,0.0024630541871921183,0.0006157635467980296,0.0,0.0018472906403940886,0.005541871921182266,0.0024630541871921183,0.0018472906403940886,0.0,0.004310344827586207,0.003694581280788177,0.004310344827586207,0.0006157635467980296,0.0018472906403940886,0.0012315270935960591,0.003694581280788177,0.003694581280788177,0.0,0.0012315270935960591,0.0012315270935960591,0.025246305418719212,0.0006157635467980296,0.0,0.003694581280788177,0.0,0.0,0.0,0.0012315270935960591,0.0,0.0,188.0,11.435730994152083,815.0,70.0
05_082,05,27,082,2.4396629757563764,6,3,2,11,2,1,5,4,0,9,15,0,0,9,1,0,0,19,74.47368421052632,38.53508771929825,9.25,0.5347343841214244,0.14419147694103912,0.09515469935785172,0.326328079392878,0.326328079392878,0.19381202568593112,2.35,0.07412491420727522,0.1393273850377488,0.2717913520933425,0.48936170212765956,0.8575598365440747,0.025102159953298307,0.011675423234092236,0.005837711617046118,0.0035026269702276708,0.002918855808523059,0.004670169293636894,0.0011675423234092236,0.00642148277875073,0.0011675423234092236,0.0017513134851138354,0.0005837711617046118,0.0005837711617046118,0.0,0.0,0.0005837711617046118,0.002335084646818447,0.0,0.002335084646818447,0.002918855808523059,0.0011675423234092236,0.0070052539404553416,0.0017513134851138354,0.0,0.002918855808523059,0.0035026269702276708,0.00642148277875073,0.0005837711617046118,0.005837711617046118,0.005253940455341506,0.0005837711617046118,0.002335084646818447,0.0017513134851138354,0.0,0.0,0.010507880910683012,0.0017513134851138354,0.0005837711617046118,0.0011675423234092236,0.0,0.0,0.0,0.002918855808523059,0.0,0.0,199.0,11.339091492776916,811.0,75.0
05_083,05,27,083,2.645264823512646,7,2,2,4,2,1,0,2,0,7,3,1,1,7,0,0,0,20,265.55,69.825,8.6,0.5475077881619937,0.12538940809968846,0.08800623052959501,0.31931464174454827,0.31931464174454827,0.22819314641744548,2.4,0.06104129263913824,0.13734290843806105,0.2998204667863555,0.48025134649910234,0.8442367601246106,0.018691588785046728,0.009345794392523364,0.005451713395638629,0.005451713395638629,0.003115264797507788,0.002336448598130841,0.000778816199376947,0.008566978193146417,0.004672897196261682,0.002336448598130841,0.001557632398753894,0.000778816199376947,0.004672897196261682,0.0,0.001557632398753894,0.000778816199376947,0.0,0.0,0.002336448598130841,0.003894080996884735,0.00778816199376947,0.000778816199376947,0.006230529595015576,0.010124610591900311,0.003115264797507788,0.005451713395638629,0.000778816199376947,0.006230529595015576,0.003894080996884735,0.002336448598130841,0.0,0.002336448598130841,0.000778816199376947,0.001557632398753894,0.000778816199376947,0.0,0.0,0.000778816199376947,0.0,0.0,0.003894080996884735,0.001557632398753894,0.0,0.0,135.0,11.182369402985083,850.0,85.0
05_084,05,27,084,2.743366710812743,3,1,0,0,0,0,0,2,0,7,3,0,0,4,2,0,0,18,178.38888888888889,69.93796296296296,9.636363636363637,0.5611028315946349,0.13338301043219075,0.10208643815201192,0.3554396423248882,0.3554396423248882,0.21758569299552907,2.4,0.08101045296167247,0.1489547038327526,0.2813588850174216,0.4625435540069686,0.8643815201192251,0.026825633383010434,0.01788375558867362,0.0067064083457526085,0.0,0.004470938897168405,0.0067064083457526085,0.005216095380029807,0.0029806259314456036,0.0007451564828614009,0.0007451564828614009,0.0007451564828614009,0.0029806259314456036,0.0,0.0,0.0,0.0022354694485842027,0.0,0.0,0.0029806259314456036,0.0067064083457526085,0.0014903129657228018,0.0014903129657228018,0.0014903129657228018,0.0014903129657228018,0.005216095380029807,0.004470938897168405,0.0007451564828614009,0.0029806259314456036,0.0022354694485842027,0.0014903129657228018,0.0007451564828614009,0.0,0.0007451564828614009,0.0,0.005961251862891207,0.0014903129657228018,0.0,0.0,0.0,0.0,0.0,0.0029806259314456036,0.0,0.0,116.0,14.081404320987666,733.0,57.0
05_085,05,27,085,2.77084214656358,3,0,2,1,1,0,0,6,0,11,1,0,0,2,2,0,0,8,83.25,28.78125,9.428571428571429,0.5348125478194338,0.14919663351185922,0.08416220351951033,0.3343534812547819,0.3343534812547819,0.18133129303749043,2.39,0.07123287671232877,0.13972602739726028,0.31141552511415527,0.4575342465753425,0.8416220351951033,0.022953328232593728,0.016067329762815608,0.0038255547054322878,0.0007651109410864575,0.0045906656465187455,0.001530221882172915,0.0007651109410864575,0.0045906656465187455,0.0007651109410864575,0.0007651109410864575,0.0,0.00306044376434583,0.0,0.001530221882172915,0.0007651109410864575,0.00306044376434583,0.0,0.0,0.0007651109410864575,0.0076511094108645756,0.008416220351951033,0.0038255547054322878,0.0007651109410864575,0.008416220351951033,0.00612088752869166,0.0038255547054322878,0.0,0.0038255547054322878,0.00306044376434583,0.006885998469778117,0.0007651109410864575,0.0,0.00306044376434583,0.0,0.0038255547054322878,0.009946442234123947,0.0,0.0038255547054322878,0.0,0.0,0.0,0.001530221882172915,0.0,0.0007651109410864575,149.0,11.571271734615166,750.0,66.0
05_086,05,27,086,2.8927738540451124,12,1,3,2,0,1,1,6,1,6,4,0,1,5,0,0,0,9,77.77777777777777,21.03148148148148,8.833333333333334,0.5302435192458759,0.14139827179890024,0.09033778476040849,0.34642576590730556,0.34642576590730556,0.17596229379418696,2.23,0.055350553505535055,0.14944649446494465,0.30996309963099633,0.466789667896679,0.8499607227022781,0.028279654359780047,0.01178318931657502,0.003927729772191673,0.004713275726630008,0.002356637863315004,0.002356637863315004,0.0007855459544383347,0.0054988216810683424,0.0007855459544383347,0.0007855459544383347,0.0,0.002356637863315004,0.0007855459544383347,0.0,0.0015710919088766694,0.0015710919088766694,0.0,0.0,0.007069913589945012,0.0054988216810683424,0.003142183817753339,0.002356637863315004,0.0,0.003927729772191673,0.0054988216810683424,0.007855459544383346,0.0015710919088766694,0.002356637863315004,0.0054988216810683424,0.004713275726630008,0.003927729772191673,0.0007855459544383347,0.0,0.002356637863315004,0.0015710919088766694,0.0007855459544383347,0.0007855459544383347,0.0015710919088766694,0.0,0.0,0.0,0.0007855459544383347,0.0,0.002356637863315004,136.0,12.584821428571416,819.0,67.0
05_087,05,27,087,2.9500376389374527,4,3,3,4,3,1,3,1,1,6,6,1,2,13,1,0,0,10,76.5,25.80833333333333,9.142857142857142,0.5621555419473362,0.12492345376607471,0.1041028781383956,0.3178199632578077,0.3178199632578077,0.22351500306184935,2.28,0.048728813559322036,0.125,0.3015536723163842,0.4964689265536723,0.8836497244335578,0.015921616656460504,0.010410287813839559,0.006736068585425597,0.002449479485609308,0.004898958971218616,0.001837109614206981,0.0,0.001224739742804654,0.003061849357011635,0.001224739742804654,0.0,0.000612369871402327,0.001224739742804654,0.001224739742804654,0.000612369871402327,0.001837109614206981,0.0,0.001837109614206981,0.000612369871402327,0.007348438456827924,0.003674219228413962,0.001224739742804654,0.001837109614206981,0.00612369871402327,0.004286589099816289,0.002449479485609308,0.000612369871402327,0.001224739742804654,0.001224739742804654,0.001224739742804654,0.003061849357011635,0.001224739742804654,0.0,0.002449479485609308,0.006736068585425597,0.001837109614206981,0.001224739742804654,0.0,0.000612369871402327,0.0,0.0,0.002449479485609308,0.0,0.0,195.0,12.7477672955975,708.0,52.0
