Tag,Distance_Center,Nationality_Italy,Nationality_UK,POI_Restaurants_Hotels,Nationality_Spain,Percentage_Age_0_14,Percentage_Age_65_Plus,POI_Souvenirs_Thrift_Store,Intercept
09_048,-0.6357374842357995,,,,-0.13065098453674803,,,,
09_049,-0.7089837918003061,,,,,,,,
09_050,-0.671424368469004,,,,-0.1389053043066057,,,,
09_051,-0.6733123407113789,,,,-0.15449308845082552,,,,
09_052,-0.7192905371652417,,,,-0.1700594125712723,,,,
09_053,-0.7367687391742003,,,,,,,,
09_054,-0.7593781131713874,,,,,,,,
09_055,-0.8567226032561577,,,,,,,,
09_056,-0.8835704717846461,,,,,,,,
09_057,-0.9235075826666842,,,,,,,,
09_058,-0.8873332510072922,,,,,,,,
09_059,-0.8333245400776088,,,,,,,,
09_060,-0.8056212847256443,,,,,,,,
09_061,-0.6965307171733919,,,,-0.2277942624969691,,,,
09_062,-0.7296550925932247,,,,-0.24329424127019417,,,,
09_063,-0.898695521808972,,,0.21571284135285423,-0.18658876726445095,,,,
09_064,-0.9860739854483713,,,0.22552408021393425,,,,,
09_065,-1.0246498957773629,,,0.2033231009893085,,,,,
09_066,-0.9694128508404332,,,0.19402404264446932,,,,,
09_067,-0.9876207700867856,,,0.1764839366288959,,,,,
09_068,-1.034189351837685,,,,,,,,
09_069,-0.9741603813229955,,,,,,,,
09_070,-0.9461327303231841,,,,,,,,
09_071,-0.9014814615780964,,,,,,,,
09_072,-0.9698522141934877,,,,,,,,
09_073,-1.0103604439580272,,,,,,,,
09_074,-0.9970156598024326,,,,,,,,
09_075,-0.9049259616657387,,,,,,,,
09_076,-0.8807333832262649,,,,,,,,
09_077,-0.9659698305037199,,,,,,,,
09_078,-1.0118004297858234,,,,,,,,
09_079,-0.9810550073962785,,,,,,,,
09_080,-1.0577911621050962,,,,,,,,
09_081,-1.0627077382407824,,,,,,,,
09_082,-1.0968215847208773,,,,,,,,
09_083,-1.0858551686989035,,,,,,,,
09_084,-1.1134716376429257,,,,,,,,
09_085,-1.0772563592033093,,,0.2028106488750403,,,,,
09_086,-1.1061075577548256,,,0.18472248804268532,,,,,
09_087,-1.0983590484933998,,,0.21265958060411855,,,,,
09_088,-1.082639690621679,,,0.24327220885472772,,,,,
09_089,-1.0981780773092018,,,0.20995865726698965,,,,,
09_090,-1.071715551462449,,,0.24290165291255328,,,,,
09_091,-1.0571370117184045,,,0.213036954982043,,,,,
09_092,-1.0273148281376954,,,0.2405539481308722,,,,,
09_093,-1.039290781515901,,,0.2588333059566368,,,,,
09_094,-0.9876276721756126,,,0.26819698552622406,,,,,
09_095,-1.0253370470461391,,,0.28028126973277984,,,,,
09_156,-0.8555844977688872,,,,,,,,
10_001,-1.0514167843240618,,,0.2698458059233079,,,,,
10_002,-1.0074358122133917,,,0.2954859880270247,,,,,
10_003,-1.032871419213647,,,0.263108200487165,,,,,
10_004,-1.0793651153779726,,,0.23251022031902047,,,,,
10_005,-1.0209979888118383,,,0.2455306309500378,,,,,
10_006,-0.9551767046818875,,,0.25580693863756165,,,,,
10_007,-0.8490836803453486,,,0.24635878268179318,,,,,
10_008,-0.7540602057931062,,,0.2453865801275043,,,,,
10_009,-0.7891987229187685,,,0.27045246854088056,,,,,
10_010,-0.8627792420871726,,,0.2812292501654293,,,,,
10_011,-0.7380443113126283,,,0.2847455920739951,,,,,
10_012,-0.7468571620820472,,,0.3097221362945106,,,,,
10_013,-0.824352294086934,,,0.30719752370507947,,,,,
10_014,-0.7585640614415793,,,0.3371537007272001,,,,,
10_015,-0.7226083736395837,,,0.32706219086513166,,,,,
10_016,-0.6687541806614233,,,0.33745877963035753,,,,,
10_017,-0.6725892626955763,,,0.3475086106920724,,,,,
10_018,-0.6762803203326867,,,0.3520346640997907,,,,,
10_019,-0.8081919977183966,,,0.33905249455849795,,,,,
10_020,-0.8431821353000373,,,0.33047802865022863,,,,,
10_021,-0.8703461595132493,,,0.3128905458142986,,,,,
10_022,-0.9438822220405124,,,0.2878893180742716,,,,,
10_023,-0.9132015375486868,,,0.3165482624423675,,,,,
10_024,-0.9573050329037216,,,0.31287467816128045,,,,,
10_025,-0.83153723863261,,,0.3406647794953118,,,,,
10_026,-0.8480729245851844,,,0.3415873391822184,,,,,
10_027,-0.940162261866283,,,0.3175340297014285,,,,,
10_028,-0.9978613884557187,,,0.2996615964549956,,,,,
10_029,-0.9487906046678215,,,0.2976155220898504,,,,,
10_030,-0.8772863534687046,,,0.2895908360044938,,,,,
10_031,-0.876878137843519,,,0.3191966403793176,,,,,
10_032,-0.7587025052964197,,,0.3390963317210316,,,,,
10_033,-0.7823319243529,,,0.31632022039307817,,,,,
10_034,-0.7489896297835149,,,0.29588460705027714,,,,,
10_035,-0.6272614896515579,,,0.30292483519560665,,,,,
10_036,-0.6511641185466621,,,0.3329695729061104,,,,,
10_037,-0.6518528705331126,,,0.35421729040774175,,,,,
10_038,-0.7309432485705956,,,0.35211116505097007,,,,,
10_039,-0.7061820510923625,,,0.3575488144798564,,,,,
10_040,-0.6182344820153395,,,0.36195827601616104,,,,,
10_041,-0.575838688350658,,,0.3670396346301064,,,,,
10_042,-0.40623061148319833,,,0.34918842087661983,,,,,
10_043,-0.33798784477048316,,,0.3410873340228425,,,,,
10_044,-0.3360181920790855,,,0.3539012085036143,,,,,0.24875276133480292
10_045,-0.3184025043768904,,,0.36029054013299766,,,,,0.33471737682509783
10_046,-0.2935414431180253,,,0.36794184371983063,,,,,0.40570987057093433
10_047,-0.30581836783607613,,,0.36531554612258776,,,,,0.37172006791653667
10_048,-0.3186311780903844,,,0.35841282282481735,,,,,0.3064208119017448
10_049,-0.3267971034811585,,,0.35442728779894817,,,,,0.2717629877432875
10_050,-0.3244204923054853,,,0.3489923878467139,,,,,0.24619915463076808
10_051,-0.3101769384350783,,,0.3493618442216322,,,,,0.26962183053657357
10_052,-0.304341408789396,,,0.3129901031840714,,,,,
10_053,-0.29559393220413055,,,0.31958242322338515,,,,,0.19021866420703887
10_054,-0.2878884337168421,,,0.34472497932790425,,,,,0.27051446200787543
10_055,-0.2706987980790442,,,0.3021611521036881,,,,,0.1784248421514379
10_056,-0.2883953702438947,,,0.2900849846887141,,,,,
10_057,-0.25340766754438215,,,0.2673341762253229,,,,,
10_058,-0.2938644008702188,,,0.2897645986480785,,,,,
10_059,,,,0.23670112668082524,-0.20594324663596997,,,,0.14078932556159934
10_060,,,,0.23015513472831786,-0.23119072235128174,,,,0.1251709082657858
10_061,,,,0.2428363897670866,-0.20936766878199997,,,,0.12163348161216875
10_062,,,,0.234921125868099,-0.22779445200285783,,,,0.11927021371459343
10_063,,,,0.23751660886838694,-0.22713782009690034,,,,0.11396290699047137
10_064,-0.26100180246619714,,,0.2604497746376351,-0.18380767735473724,,,,
10_065,-0.27121315947251795,,,0.24938662486592791,-0.21183667390026067,,,,
10_066,-0.3138684526450632,,,0.28453467117754455,,,,,
10_067,-0.3849380893462863,,,0.30942484760304434,,,,,
10_068,-0.35069741805728605,,,0.2828219490910742,,,,,
10_069,,,,0.23128556505512263,-0.24670229541323538,,,,
10_070,,,,0.23176572972651455,-0.24341495859434886,,,,
10_071,,,,0.22064652688573877,-0.25407035440010006,,,,0.12228577748924316
10_072,,,,0.21036809693531155,-0.2718836879225629,,,,0.12507309771124325
10_073,,,,0.2118515452854558,-0.2720725904225341,,,,0.12145155691049797
10_074,,,,0.2171505536115747,-0.26541712702586306,,,,
10_075,,,,0.21400188706611487,-0.2734199132358659,,,,
10_076,,,,0.20370630637741935,-0.29260386036726377,,,,
10_077,,,,0.20002377285743858,-0.2911650973795982,,,,0.1258373482681694
10_078,,,,0.20545222478937628,-0.2712305798691081,,,,0.1288715187857938
10_079,,,,0.19456367109207937,-0.30090945885278964,,,,0.1308286688682703
10_080,,,,,-0.32165139528621006,,,,0.14529727622894972
10_081,,,,,-0.34182951450332183,,,,0.17270688057703304
10_082,-0.36164269978249597,,,,-0.35937684539994674,,,,0.18005800271246172
10_083,-0.3800561314183481,,,,-0.36212221427941826,,,,0.17737467631800957
10_084,-0.3527711767366352,,,,-0.35445624428458294,,,,0.1657071806357317
10_085,-0.3883715943287078,,,,-0.3613037805224602,,,,0.16880764343749313
10_086,-0.40457081961289887,,,,-0.3632420851998926,,,,0.1670780402246453
10_087,-0.42619462882305337,,,,-0.3643145990654536,,,,
10_088,-0.43336660266228844,,,,-0.36174484915047467,,,,
10_089,-0.35982064548405385,,,,-0.3461489700278586,,,,
10_090,-0.3413038595933787,,,,-0.3490467460419122,,,,
10_091,,,,,-0.3455457578303577,,,,0.15961233084140516
10_092,,,,,-0.34025202103651253,,,,0.15786846279414582
10_093,,,,,-0.3369406914011996,,,,
10_094,,,,0.19512227130646487,-0.3145449698476688,,,,
10_095,,,,0.20865806600714248,-0.29324331177262175,,,,
10_096,-0.3198414560373566,,,0.2510620312486881,-0.2149210780572792,,,,
10_097,-0.4771587423310783,,,0.3207608522897808,,,,,
10_098,-0.5467234100539337,,,0.329950571929984,,,,,
10_099,-0.4825324517943561,,,0.28877646872281426,,,,,
10_100,-0.36859061220980843,,,0.2558373872228138,-0.20987936426640752,,,,
10_101,-0.3228528455103349,,,0.21010723886714625,-0.29340297388598274,,,,
10_102,-0.40247876894072243,,,0.17822316539526334,-0.3440751018551731,,,,
10_103,-0.37240904330406094,,,0.19477474269421902,-0.3189084127329365,,,,
10_104,-0.37376806941963375,,,0.2169208570098789,-0.2832027069991968,,,,
10_105,-0.43060526156826245,,,0.22137866259252317,-0.27659194989969427,,,,
10_106,-0.46705371261412143,,,0.24471636127716023,-0.23493153743723094,,,,
10_107,-0.5520230121039522,,,0.2715629298447981,-0.18296520206238814,,,,
10_108,-0.5634436497236919,,,0.2531388113359484,-0.21577832745771242,,,,
10_109,-0.5057879736399897,,,0.2256182098899317,-0.26798857106068663,,,,
10_110,-0.6357035002156961,,,0.250596941940609,-0.21483193729552297,,,,
10_111,-0.6750111556545586,,,0.2363226401690058,-0.23080375302765754,,,,
10_112,-0.741575830875767,,,0.2583002502727462,-0.18566158517723,,,,
10_113,-0.7962084799461451,,,0.25609160203177483,-0.1797376439101571,,,,
10_114,-0.6940692022739604,,,0.22361661115763684,-0.24826777259897,,,,
10_115,-0.7008980128291903,,,0.20313167369017365,-0.2720724499836191,,,,
10_116,-0.6847239828635976,,,0.18158254350731,-0.29051588621609176,,,,
10_117,-0.6100729192148941,,,0.1810483813458034,-0.3159180415481765,,,,
10_118,-0.5823807712051068,,,0.19599862344126587,-0.30574035802482136,,,,
10_119,-0.6085877684091143,,,0.20940183311106583,-0.2836117443032384,,,,
10_120,-0.5219503634821155,,,0.19613391360607577,-0.3122560583544688,,,,
10_121,-0.4497646200401649,,,0.20291727593780143,-0.3058590212057459,,,,
10_122,-0.43360566866495986,,,0.19065548064283375,-0.32486539138453474,,,,
10_123,-0.4304302271373823,,,0.18098486232792943,-0.3397162748496163,,,,
10_124,-0.43850853625073105,,,0.17533687123115477,-0.34856201483043747,,,,
10_125,-0.4481614737527726,,,,-0.3547490607893889,,,,
10_126,-0.473456354111929,,,,-0.35492853829460336,,,,
10_127,-0.469500332545684,,,0.1770989322289534,-0.34445521809533747,,,,
10_128,-0.5048229351508324,,,0.1751130884083554,-0.3428590590565578,,,,
10_129,-0.49925479603851963,,,,-0.3544246050837826,,,,
10_130,-0.5318200191889529,,,,-0.3499983649620057,,,,
10_131,-0.5622128593765792,,,,-0.3338791889914364,,,,
10_132,-0.5634700135522346,,,,-0.3379470922884677,,,,
10_133,-0.608972581890635,,,,-0.3251531684371608,,,,
10_134,-0.6585211984450481,,,,-0.30231566570565227,,,,
10_135,-0.6066876751737351,,,,-0.31400752258558395,,,,
10_136,-0.5638139558164759,,,,-0.3410550265339394,,,,
10_137,-0.5617251955475526,,,,-0.33264147909012787,,,,
10_138,-0.5291193583247987,,,,-0.35923231176837267,,,,
10_139,-0.5305889029592153,,,,-0.3538204263087502,,,,
10_140,-0.4967740990160794,,,,-0.36001008436396814,,,,
10_141,-0.46150914688816413,,,,-0.3598359591147205,,,,
10_142,-0.47185959854104736,,,,-0.3650170024863178,,,,
10_143,-0.49466100685718734,,,,-0.3668784696451124,,,,
10_234,-0.574424386271609,,,0.3610884700880484,,,,,
10_235,,,,0.1891934295624482,-0.318937522026691,,,,
10_236,,,,0.1917577268109914,-0.31559880900382914,,,,
10_237,-0.39888385462851245,,,,-0.34902359023792173,,,,
