Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Percentage_Age_0_14,POI_Education,Intercept
05_023,,,,,,,-0.220082613057096,,-0.1623269719552389
05_024,-0.3793284156802228,,,,,,-0.18507324030440672,,-0.20158623291108477
05_025,-0.4768522458494941,,,,,,-0.1857352083756626,0.13001616517395773,
05_026,-0.5082753612456048,,,,,,-0.22511062189262077,0.13863231920649738,
05_027,-0.44865014876764936,,,,,,-0.20693430706832727,0.12521313297499823,
05_028,,,,,,,-0.24446424026666777,,
05_029,-0.42576949213162674,,,,,,-0.23995034220464723,,
05_030,-0.47928332027794274,,,,,,-0.2687406780496494,0.1380522434807032,
05_031,-0.4319949768504485,,,0.21964761068049626,,,-0.33465410041286286,0.13698939745010247,
05_032,-0.3347754165308573,,,0.29691061498613586,,-0.29745062031880176,-0.45053777491152996,0.13531956030003414,
05_033,-0.4112081580419435,,,0.29530216877036275,,-0.3100457071061098,-0.4548124439986686,0.15772843051453797,
05_034,-0.4986835249194518,,,0.2551451297042092,,-0.2925296896655392,-0.41247117410938366,0.14948640809236433,
05_035,-0.509034816582017,,,0.23315970022917887,,-0.28655395082959256,-0.4006231518997004,0.14646577956570622,
05_036,-0.49652117466747114,,,0.23573614492800696,,-0.2862481483315822,-0.40862507742566295,0.1524916361294439,
05_037,-0.5079562427476028,,,0.21663002576646997,,-0.2710999116993658,-0.37479732942451904,0.13944584519530256,
05_038,-0.4989739557714806,,,0.2028144196935378,,-0.2569267434540381,-0.35140220139886513,0.13319514823487413,
05_039,-0.4939027526856965,,,0.22403844206989834,,-0.2649908998699101,-0.38414987839012804,0.15019945877305108,
05_040,-0.4955418916277602,,,0.2089548128053043,,-0.24482349428528366,-0.3551645828055311,0.14459802258436694,
05_041,-0.488168586368707,,,0.1903139301103698,,-0.23818541413212696,-0.32508995298752835,0.1307416198392267,
05_042,-0.49571117600358056,,,0.17714975044176903,,,-0.293486407038899,0.1358102063306438,
05_043,-0.4948170887437951,,,0.1938916257026702,,,-0.31985610730947894,0.1409858354375382,
05_044,-0.4979157270843523,,,0.18322803246838715,,,-0.29601680571488825,0.1416352406318573,
05_045,-0.49070535419932404,,,0.20583057719290046,,,-0.34312036383061095,0.14963853889822595,
05_046,-0.49711624308195074,,,0.18541362607427606,,,-0.29606065871678094,0.14498340947049815,
05_047,-0.5089683761605447,,,,,,-0.25811766322543467,0.14274343754478414,
05_048,-0.5149129886393496,,,,,,-0.23181112534528714,0.1380751576691512,
05_049,-0.5264837333166325,,,,,,-0.1843629427107549,0.1327183398379973,
05_050,-0.4971503394585074,,,,,,-0.2598212537651389,0.12927031215609763,
05_051,-0.448003263556516,,,,,,-0.201620773364074,,
05_052,-0.5079887191278873,,,,,,-0.19873997155035603,0.12413250892506009,
05_053,-0.5429761065457718,,,,,,,0.1274254775407517,-0.2501527881856075
05_054,-0.5485067939069571,,,,0.17422335967900757,,,0.12150040734924623,-0.2693019156151234
05_055,-0.5200712593694562,,,,0.16289628009390342,,,,-0.28588389574447937
05_056,-0.5184034695336263,,,,0.19758102836557093,,,,-0.3049770428320242
05_057,-0.5104790522391836,,,,0.22153340562728602,,,,-0.3050720405885218
05_058,-0.5399450856877167,,,,0.21744461927842723,,,,-0.285947105535045
05_059,-0.4880124375048727,,,,0.25086282274100635,,,,-0.2545877522146145
05_060,-0.49688410794015364,,,,0.2051588446927347,,,,
05_061,-0.38560820965936443,,,,0.2608515695593142,,,,
05_062,-0.45499030442698146,,,,0.2024274190540743,,,,
05_063,-0.38876495633370434,,,,0.20046627958195193,,,,
05_064,,,,,0.23959694455180774,,,,
05_065,,,,,0.2717256785313887,,,,
05_066,,,,,0.26779801271408527,,,,
05_067,,,,,0.2473130516013442,,,,
05_068,,,,,0.20768146974600077,,,,
05_069,,,,,0.2332289287131338,,,,
05_070,,,,,0.23140904042471622,,,,
05_071,,,,,0.17197982473295437,,,,
05_072,,,,,0.2197930527458224,,,,
05_073,,,,,0.18087823165473577,,,,
05_074,,,,,0.19459091128068906,,,,
05_075,,,,,,,,,
05_076,-0.39811970797847956,,,,,,-0.20518540316689385,,
05_077,-0.45120731912082196,,,,,,-0.28569865141372924,,
05_078,-0.45796446271620134,,,,,,-0.2791112201392619,,
05_079,-0.38969163559125863,,,,,,-0.23137643247579137,,
05_080,-0.3897854769439573,,,,,,-0.20826069305924613,,
05_081,,,,,,,,,
05_082,,,,,,,,,
05_083,-0.4468245922397094,,,,,,,,
05_084,-0.4764200803669164,,,,,,,,
05_085,-0.46530265918910185,,,,,,-0.21495389897722594,,
05_086,-0.466565720404498,,,,,,-0.2548202637957318,,
05_087,-0.45601250020309164,,,,,,-0.27571218554110105,,
05_088,-0.5495520139982045,,,,,,-0.25507220836656863,,
05_089,-0.5633571362040354,,,,,,,,
05_090,-0.608546448772058,,,,,,-0.23564629857710223,,
05_091,-0.6331481692911732,,,0.18456314909868976,,,-0.23257665685057421,,
05_092,-0.5613274417902879,,,0.1889163547352668,,-0.23606234635148934,-0.3086583839031895,,
05_093,-0.5148056817182156,,,0.20462175053612325,,-0.2628836217767606,-0.3543312024843666,0.12740022677415594,
05_094,-0.5275146796633553,,,0.22866262234794685,,-0.279141444423483,-0.3814938924888987,0.1371293758854824,
05_095,-0.5146315443495775,,,0.24674097096470585,,-0.2683555778881582,-0.37257307800447337,0.13598353690734627,
05_096,-0.5408287691103735,,,0.23513277307262723,,-0.2671910816607775,-0.35693284104159057,0.1293269387505859,
05_097,-0.5531086202155202,,,0.21691067727078234,,-0.26181626321512264,-0.34730909569685686,0.12418520439407274,
05_098,-0.5757063252536554,,,0.21557465199614043,,-0.24359586374915698,-0.31080317234223875,,
06_001,-0.6234385552520998,,,,,,,,
06_002,-0.6183612237558882,,,,,,,,
06_003,-0.6415607402863348,,,,,,,,
06_004,-0.6126255431910808,,,0.17937888176662262,,,,,
06_006,-0.5247559301298951,,,0.23587251786298796,,-0.21039260128171827,-0.293373607727905,,
06_007,-0.5554794680922494,,,0.2268371758268466,,-0.23144115446425653,-0.30303488682635726,,
06_008,-0.5197738245570663,,,0.24415393676085062,,-0.2531100228957583,-0.34901731070621966,0.12869879570759474,
06_009,-0.38333912008000937,,,0.30369376245931023,,-0.22068754214559785,-0.3668984200824252,0.1284513570829233,
06_010,-0.44646758390730734,,,0.2611690951413609,,-0.1808509657662008,-0.30667047603445186,,
06_011,-0.46780576223725445,,,0.2404426541007575,,,-0.24767101452187898,,
06_012,-0.5303629766670638,,,0.22171356293673078,,,-0.23434515759509278,,
06_013,-0.5846775205514589,,,0.1935304363157504,,,,,
06_014,-0.5257540016834727,,,0.19406706577565275,,,,,
06_015,-0.4845832841249917,,,0.2041307612202603,,,,,
06_016,-0.45561559757126247,0.31240276429667097,,,,,,,
06_017,-0.49767988753500897,0.2686431813690241,,,,,,,
06_018,-0.5241306688627534,,,,,,,,
06_019,-0.6206719236058146,,,,,,,,
06_020,-0.5494333536616732,,,,,,,,
06_021,-0.49047499850046705,,,,,,,,
06_022,-0.44559123464321493,,,0.1804588696233866,,,,,
06_023,-0.39451154081557704,0.2922079459840242,,,,,,,
06_024,-0.3818122593006939,,,,,,,,
06_025,-0.3688331518052201,,,,,,,,
06_026,-0.37400094702691533,,,0.1874961233289186,,,,,
06_027,-0.3987456470109578,,,,,,,,
06_028,-0.36575924056065623,,,,,,,,
06_029,-0.3480084323934133,,,,,,,,
06_030,,,,,,,,,
06_031,,,,,,,,,
06_032,,,,,,,,,
06_033,,,,,,,,,
06_034,,,,,,,,,
06_035,-0.3806703411586745,,,,,,,,
06_036,-0.382648626099496,,,,,,,,
06_037,-0.4746852100928868,,,,,,,,
06_038,,,,,,,,,
06_039,,,,,,,,,
06_040,,,-0.33957902563442033,,,,,,
06_041,,,,,,,,,
06_042,,,,,,,,,
06_043,,,,,0.18138820329610705,,,,
06_044,,,,,0.1985262505799935,,,,
06_045,,,,,0.20047418789109617,,,,
06_046,,,,,0.18817270356854196,,,,
06_047,,,,,0.18254319162537155,,,,
06_048,,,,,0.17456989921777905,,,,
06_049,,,,,,,,,
06_050,,,,,,,,,
06_051,,,,,,,,,
06_052,,,,,,,,,
06_053,,,,,,,,,
06_054,,,,,0.17390066056759118,,,,
06_055,,,,,0.1879192073576184,,,,
06_056,-0.31895741706670583,,,,0.20858189685896478,,,,
06_057,,,,,0.2085936499686228,,,,
06_058,-0.3520247738327518,,,,0.22832944485350082,,,,
06_059,-0.3401601067087947,,,,0.20971149922803234,,,,
06_060,,,,,0.18829327660212822,,,,
06_061,,,,,,,,,
06_062,,,,,,,,,
06_063,-0.3473619297061423,,,,0.1935109265445501,,,,
06_064,-0.3678827379235182,,,,0.2233028910602561,,,,
06_065,-0.38320177050769694,,,,0.2263433523565193,,,,
06_066,-0.4037891415068647,,,,0.2356992858375365,,,,
06_067,-0.4074027020526532,,,,0.24841120723022606,,,,
06_068,-0.4015609664234901,,,,0.254287753678615,,,,
06_069,-0.40012946959716506,,,,0.27929763415239167,,-0.1783535547331646,,
06_070,-0.4214077161909046,,,,0.28020033159718083,,-0.1869800279582888,,
06_071,-0.43739548302960557,,,,0.2767330589992438,,-0.18848005452206568,,
06_072,-0.4476015987097637,,,,0.2953842578404214,,-0.18866460106578303,,
06_073,-0.45735048015652396,,,,0.2772540408958088,,-0.18819105454200802,,
06_074,-0.4512457813731359,,,,0.26153648760506787,,-0.1865430490534166,,
06_075,-0.4400776557729518,,,,0.2456337900304789,,-0.18226598928178012,,
06_076,-0.42779302441058736,,,,0.25182510974755185,,-0.18087623118511806,,
06_077,-0.4156776453214338,,,,0.2290432184032608,,,,
06_078,-0.4169605145651002,,,,0.21591941850512728,,,,
06_079,-0.40383785874252737,,,,0.19292778251652049,,,,
06_080,-0.3984707555601371,,,,0.20730189219538445,,,,
06_081,-0.38207596840404245,,,,0.21232472553054085,,,,
06_082,-0.36396724580663103,,,,0.18354657777960587,,,,
06_083,-0.3807452729783067,,,,0.18205920449800256,,,,
06_084,-0.36474963818676437,,,,,,,,
06_085,-0.364815867498623,,,,,,,,
06_086,-0.36365769640575296,,,,,,,,
06_087,-0.3815252871848185,,,,,,,,
06_088,-0.38507013602043,,,,,,,,
07_001,-0.4047124639780229,,,,0.18034499862910258,,,,
07_002,-0.43676484384380776,,,,0.2179044604377688,,-0.1796985056027188,,
07_003,-0.46669891070921504,,,,0.2463675146722971,,-0.18535570836798163,,
07_004,-0.5172907726555476,,,,0.23876708961988924,,-0.17946088385658895,,
07_005,-0.5092651920150267,,,,0.21231124855755198,,-0.17674564598100254,,
07_006,-0.4645914981254631,,,,0.2133939473607566,,-0.18062249862431923,,
07_007,-0.42336985392462856,,,,0.18031105637972533,,,,
07_008,-0.46355267733659267,,,,0.18379450143393855,,,,
07_009,-0.5245613312544257,,,,0.1860646829336246,,,,
07_010,-0.5684680130171048,,,,0.21734659275449783,,,,
07_011,-0.6238150224132305,,,,0.217350526074969,,,,
07_012,-0.5807101464515741,,,,0.18354508136856693,,,,
07_013,-0.5171807826520846,,,,0.16375329014863949,,,,
07_014,-0.5456008365698257,,,,,,,,
07_015,-0.5330247370441994,,,,,,,,
07_016,-0.4367778299138812,,,,,,,,
07_017,-0.4033027748319018,,,,,,,,
07_018,-0.3897639644671945,,,,,,,,
07_019,-0.4082481535822884,,,,,,,,
07_020,-0.435654971044439,,,,,,,,
07_021,-0.3895527851968404,0.3224378128835282,,,,,,,
07_022,-0.40446884386382137,,,,,,,,
07_023,-0.4250727105944792,0.29258633404552176,,,,,,,
07_024,-0.4299376056596245,,,,,,,,
07_025,-0.47461676483461857,,,,,,,,
07_026,-0.5376792514272141,,,,,,,0.13098360071824802,
07_027,-0.6115930046068736,,,,,,,0.12554037854615865,
07_028,-0.7336942911584978,,,,,,,0.15884371213991433,
07_029,-0.8408313521520284,,,,,,,0.15306497728839127,
07_030,-0.9035726462378924,,,,,,,0.15746782625233077,
07_031,-0.9391439884726344,,,,,,,0.14137904729407275,
07_032,-0.894100733865003,,,,,,,0.1337086010025019,
07_033,-0.9683692883997123,,,,,,,0.12793954002417793,
07_034,-0.9802931532874136,,,,0.1839178692344948,,,,
07_035,-0.9691925949219189,,,,0.23272353038562943,,,,
07_036,-0.9237678038589006,,,,0.19147470887124146,,,,
07_037,-0.8824508345993866,,,,,,,0.12261676814454264,
07_038,-0.7022000717192426,,,,,,,,
07_039,-0.7294506800810373,,,,0.20059831034279854,,,,
07_040,-0.842254549403962,,,,0.18466314339753787,,,,
07_041,-0.9123148851935934,,,,0.23652783563857885,,,,
07_042,-1.0249395421554144,,,,0.18656918334181677,,,,
07_043,-1.0154677749595356,,,,,,,,
07_044,-0.9890183143746141,,,,,,,0.12239344028000212,
07_045,-0.9897334487413745,,,,,,,0.1271899194249941,
07_046,-0.9758160206760504,,,,,,,0.13760555666942723,
07_047,-0.9614984487369697,,,,,,,0.14552248419429548,
07_048,-0.9508735070181212,,,,,,,0.15530046107558831,
07_049,-0.9561715139336249,,,,,,,0.1592830144271909,
07_050,-0.963637714766854,,,,,,,0.1505452478161998,
07_051,-0.9418425870120465,,,,,,,0.1624025951689078,
07_052,-0.9277108010861327,,,,,,,0.16935905477267094,
07_053,-0.8588600585799303,,,,,,,0.1648700823211474,
07_054,-0.7728396909455533,,,,,,,0.1607059777232558,
07_055,-0.6608396021855951,,,,,,,0.1445956118520052,
07_056,-0.6110237718888843,,,,,,,0.1452568974681032,
07_057,-0.5681424356141461,0.26541204042421973,,,,,,0.1328983863823643,
07_058,-0.4724254334312242,0.32549653252920263,,,,,,0.12872019011888589,
07_059,-0.4500215464438486,0.326525471880247,,,,,,0.12743645864748354,-0.16833242975073096
07_060,-0.4450920917923041,0.31771368759550545,,,,,,0.12222473574225005,-0.15245145335268812
07_061,-0.39842370708819147,0.36789633553951145,,,,,,0.11507246512449402,
07_062,-0.4231848827146011,0.3547038278240196,,,,,,,
07_063,-0.38843784913856916,0.391841894580334,,,,,,0.11869419814744271,
07_064,-0.37213667461287386,0.3932711369716719,,,,,,0.12113709513047188,
07_065,-0.3742587405999212,0.39828307165747595,,,,,,0.1219490284561232,
07_066,-0.382534754227454,0.38768330825428465,,,,,,0.12305581875363814,-0.1762702875889966
07_067,-0.3979709587387644,0.37472927096078745,,,,,,0.12390344482876206,-0.1785434070815301
07_068,-0.3986136272892446,0.3833911315639097,,,,,,0.12159260016875933,
07_069,-0.3925442449178709,0.3907932758287777,,,,,,,
07_070,-0.4353977519760969,0.36062460178183997,,,,,,0.12238562307861241,
07_071,-0.4674257988609054,0.3352803037252301,,,,,,,
07_072,-0.4428475698057882,0.34885178299575015,,,,,,,
07_073,-0.40840727901099305,0.3781410702440721,,,,,,,
07_074,-0.42303705662365626,0.37002303745865106,,,,,,,
07_075,-0.4367131177783112,0.36290262391581296,,,,,,,
07_076,-0.40651087699032473,0.38256040884698134,,,,,,,
07_077,-0.4068740687690743,0.37993765690681064,,,,,,,
07_078,-0.41358181880522715,0.3703593806253203,,,,,,,
07_079,-0.4047777543109364,0.37950972531038135,,,,,,,
07_080,-0.40555955181311837,0.37653836962830567,,,,,,,
07_081,-0.41351264494329626,0.3571562184582262,,0.188246210661133,,,,,
07_082,-0.41857410659499095,0.36002332616722,,,,,,,
07_083,-0.4335302284186535,0.33122634804558515,,0.18723556405376107,,,,,
07_084,-0.4523607740871742,,,0.22373196704379206,,,-0.20310678412206729,,
07_085,-0.42925539739817586,0.32116497194468596,,0.19851932298252722,,,,,
07_086,-0.445422778323071,0.26986913453963146,,0.21863296859975295,,,-0.19227900831619765,,
07_087,-0.43598036869489937,0.2623452337601002,,0.2262248272007848,,,-0.20536153590373335,,
07_088,-0.42087214347040525,0.2628355222135279,,0.23350387018717847,,,-0.21617126849127866,,
07_089,-0.40598099723574865,,,0.26252736783739133,,,-0.274337412865968,,
07_090,,,,0.3649459048661401,,-0.23384598912368548,-0.399517799876602,,
07_091,,,,0.3074050041342778,,,-0.2932190088769897,,
07_092,-0.37537620275484707,,,0.27372607557206285,,,-0.2765862587531952,,
07_093,-0.3498734166908582,,,0.2829714013985004,,,-0.2746239853690409,,
07_094,-0.3693482548642322,0.2793068970044983,,0.2512258359408974,,,-0.23456589778643924,,
07_095,-0.34995232897122175,0.2932946317565878,,0.25482572888183663,,,-0.23243881547592973,,
07_096,-0.35130918140563805,0.3253923648998377,,0.24077913959684888,,,-0.20796889576103444,,
07_097,,0.27119743373978095,,0.29396692607086344,,,-0.24079456105169056,,
07_098,-0.36132033575553946,0.3548140631582864,,0.2048955534730968,,,,,
07_099,-0.3716517608684642,0.3560412415209119,,0.21216378673580275,,,,,
07_100,-0.3782746802998793,0.3606328947984397,,0.20522421550241252,,,,,
07_101,-0.3878196717649105,0.3364870577758057,,0.21589620168745113,,,,,
07_102,-0.40610483268639325,0.3653896605156726,,,,,,,
07_103,,0.30101858502891116,,0.21502460446649713,,,,,
07_104,-0.3884400680400978,,,,,,,0.1338905077528209,
07_105,-0.45143666212355327,,,,,,,0.13506014287912613,
07_106,-0.506397062253849,,,,,,,0.13551119188735744,
07_107,-0.45707639781058473,,,,,,,0.13267427740722057,
07_108,-0.40007968944031846,,,,,,,0.1311527636549531,
07_109,-0.3664696350388106,0.26927031677426383,,,,,,0.12873353615034647,
07_110,-0.41866063945655735,0.2779211099851057,,,,,,0.12969662567944504,
07_111,-0.38248304623663376,0.3159907212110203,,,,,,0.1267869986192407,
07_112,-0.4107435153092243,0.3430985110517157,,,,,,0.12595753508130966,
07_113,-0.42411036219416137,0.3192328386107796,,,,,,0.12780287625013084,
07_114,-0.46456576063179833,0.30378361618538413,,,,,,0.12848809322281304,
07_115,-0.4863591013272392,0.2603722482962424,,,,,,0.13138826181564128,
07_116,-0.5327300457079042,,,,,,,0.1348419920557374,
07_117,-0.5709136338036521,,,,,,,0.13535464789740315,
07_118,-0.5008376701325448,0.2891199169827065,,,,,,0.12853175178293913,
07_119,-0.5145202828466581,0.29341358296512704,,,,,,0.12679166008509762,
07_120,-0.538092074562614,0.28466356318603114,,,,,,0.12732170807321055,
07_121,-0.5642109853071183,0.2515966873534416,,,,,,0.13049145350699995,
07_122,-0.6208764111918338,,,,,,,0.13629665684967276,
07_123,-0.6368543949214183,,,,,,,0.14090438954576864,
08_001,-0.6751110388388336,,,,,,,0.1481075957398392,
08_002,-0.6935768478168772,,,,,,,0.1481454553263377,
08_003,-0.7482925084196623,,,,,,,0.15506940055226306,
08_004,-0.7337501763831654,,,,,,,0.15417365898816734,
08_005,-0.792374724505874,,,,,,,0.15597095302071393,
08_006,-0.8133614612965523,,,,,,,0.15986356350176115,
08_007,-0.8495795071114116,,,,,,,0.15735946501147077,
08_008,-0.8921369257685577,,,,,,,0.16159155720342736,
08_009,-0.9280326130195901,,,,,,,0.1548228247033554,
08_010,-0.8597112875330188,,,,,,,0.156593417174269,
08_011,-0.8411606422934392,,,,,,,0.15458367795221978,
08_012,-0.8877925124194106,,,,,,,0.1446294996751277,
08_013,-0.82206075891997,,,,,,,0.15050615157356015,
08_014,-0.78863223349289,,,,,,,0.14383032209728336,
08_015,-0.7898048949114266,,,,,,,0.13073165269658896,
08_016,-0.7385940427619774,,,,,,,0.13383060867930474,
08_017,-0.7656323707065762,,,,,,,0.12600137690895025,
08_018,-0.7358954279267689,,,,,,,0.12199773408738823,
08_019,-0.6965558432905015,,,,,,,0.12960206158556012,
08_020,-0.6632992496745005,,,,,,,0.13622035496397297,
08_021,-0.6588902548653109,,,,,,,0.1377344498914841,
08_022,-0.6597740220421844,,,,,-0.19001163075683858,,0.13736350823882917,
08_023,-0.6995288959883134,,,,,,,0.13740111728674265,
08_024,-0.7355527258644649,,,,,-0.19153829139050282,,0.14280699694874174,
08_025,-0.704484909906903,,,,,-0.20093759277581302,,0.1412038119292836,
08_026,-0.6500842776742733,,,,,-0.2100585946374697,,0.1380081995227412,
08_027,-0.5354845202880275,,,,,-0.19601659283422498,,0.1426511581644498,
08_028,-0.5917800484644311,,,,,-0.18404939046968014,,0.13982703380459885,
08_029,-0.4875600019352122,,,,,,,0.1548147902335934,
08_030,-0.4583123461945385,,,,,-0.17840758832533746,,0.15663356188614155,
08_031,-0.4846775275206702,,,,,-0.21298948761852127,,0.14543038135869019,
08_032,-0.5257105310101862,,,,,-0.22055587492219092,,0.13911516017066233,
08_033,-0.5232911513518347,,,,,-0.2298461631429898,,0.13857147099265466,
08_034,-0.5624439621431219,,,,,-0.23038124748802138,,0.13660150429745452,
08_035,-0.5853144141904767,,,,,-0.2237379182661009,,0.13612240976232837,
08_036,-0.6002778615693256,,,,,-0.22481910856082576,,0.1375461091118318,
08_037,-0.6414656147750655,,,,,-0.21957493176052212,,0.1390065443654592,
08_038,-0.7112529817047388,,,,,-0.2030636665514825,,0.14450843139294736,
08_039,-0.6266025335125615,,,,,-0.20826565051593182,,0.14011423052582803,
08_040,-0.6638987326020698,,,,,-0.1926111213434833,,0.1434613665802685,
08_041,-0.6662317427896135,,,,,,,0.1459768559235414,
08_042,-0.7456963963455118,,,,,,,0.14912917565529715,
08_043,-0.7607876623530523,,,,,,,0.1518836739954413,
08_044,-0.6968694406335886,,,,,,,0.14986131190555688,
08_045,-0.6827430552549005,,,,,,,0.1500604659955565,
08_046,-0.6166820357903122,,,,,,,0.14180379137180446,
08_047,-0.5968040451175142,,,,,,,0.14146451821802752,
08_048,-0.5792864465982246,,,,,,,0.13933013456275095,
08_049,-0.5120972011015814,,,,,,,0.13696058353390067,
08_050,-0.5812112957153359,,,,,-0.20234669426692958,,0.1376248346540009,
08_051,-0.4321742150834036,,,,,-0.15877922061150146,,0.13502242139450643,-0.3557846273963289
08_052,-0.4416496862432199,,,,,-0.17629614350384706,,0.13486578838441537,-0.37676642448168846
08_053,-0.4608293625193003,,,,,-0.18790166983715517,,0.13422948916223928,-0.3740968967660219
08_054,-0.49485496239180093,,,,,-0.20994162062418376,,0.1347945813135181,
08_055,-0.5139503202235085,,,,,-0.23169534591801816,,0.1380177320870961,
08_056,-0.46802430607043227,,,,,-0.22740002003640936,,0.13387161421690863,-0.3883212907748909
08_057,-0.4406514483667132,,,,,-0.23621467646676964,,0.137520329448758,-0.4054347553706181
08_058,-0.4082076358563757,,,,,-0.2059259567461627,,0.1345387075919954,-0.4425573768039446
08_059,-0.38093325801965594,,,,,-0.17129945494052912,,0.13518947059621395,-0.42266884521842785
08_060,-0.3410152858369605,,,,,-0.1658868517500067,,0.13462100293081156,-0.44618282779926394
08_061,-0.29373406892016923,,,,,-0.16572217708131853,,0.1326437167704828,-0.490938367819519
08_062,-0.33002749163156847,,,,,-0.1937798245515068,,0.13421900303989925,-0.5080328029582268
08_063,-0.3586746569663951,,,,,-0.220180555164441,,0.1330614170941158,-0.506152896373101
08_064,,,,,,-0.17376855380538134,,0.12940448236390367,-0.5624206678529035
08_065,,,,,,-0.23263718791767518,,0.13118909040381033,-0.6118471541330169
08_066,,,,,,-0.21831397474249567,,0.1461612930160965,-0.6178963490602087
08_067,,,,,,-0.19829642716361623,,0.15997033852457165,-0.6130752763457593
08_068,,,,,,-0.22355468368799408,,0.14689444856982245,-0.5734911959211404
08_069,-0.2916832225219539,,,,,-0.22942674240706828,,0.14128417367892898,-0.5702531143396296
08_070,-0.3062124209900264,,,,,-0.22987797407019034,,0.14354402821513046,-0.5515764587169883
08_071,-0.3193174734572878,,,,,-0.23376977507479416,,0.1416181040245435,-0.5432594742555276
08_072,-0.31618763833356067,,,,,-0.23646160914773792,,0.13406004915705771,-0.5621334743060409
08_073,-0.34643482186565555,,,,,-0.23745753314933774,,0.13881799684053958,-0.5173690928401222
08_074,-0.3051913690230015,,,,,-0.21711657741960946,,0.155854826546899,-0.5280237350374343
08_075,-0.33516401403169976,,,,,-0.2169766612152192,,0.157299338093864,-0.48396719134101074
08_076,-0.38750132372660295,,,,,-0.22881743133806126,,0.15095220485214833,-0.4338613521297011
08_077,-0.35920899235613507,,,,,-0.2338079877571409,,0.14707993930367003,-0.48327504821238576
08_078,-0.3820657883927514,,,,,-0.23955730641155235,,0.13934199128578326,-0.4735543726055338
08_079,-0.41931264688538483,,,,,-0.24053851537621324,,0.14000164202909302,-0.4244778894236555
08_080,-0.41339206249029403,,,,,-0.2376218478517202,,0.14338049273297798,-0.41951810525398087
08_081,-0.43961014777814117,,,,,-0.2388744622440176,,0.14183818920488978,-0.38923503414266114
08_082,-0.4502752316841154,,,,,-0.23808021252229483,,0.14146849747946572,
08_083,-0.47654635310017635,,,,,-0.22743238191351187,,0.14268542230196993,
08_084,-0.44323959290788806,,,,,-0.1957132804854478,,0.15653545057140206,
08_085,-0.43694705832016595,,,,,-0.20598951002616472,,0.15504803445313203,
08_086,-0.43004172694271064,,,,,-0.22268218115076632,,0.1504010214902875,
08_087,-0.3873352651789235,,,,,-0.21000352683454218,,0.15947884768140883,-0.40107052229415396
08_088,-0.3583782674218755,,,,,-0.20082649315173035,,0.1645053329272068,-0.4267469296153852
08_089,-0.33469086012587357,,,,,-0.1966481405309788,,0.16657018709192822,-0.45488194827613304
08_090,-0.3498125996034437,,,,,-0.17978595999501165,,0.17274657124715365,-0.41382786354883805
08_091,-0.38632267917902074,,,,,-0.19130633922260012,,0.16654633277101516,
08_092,-0.4048076921861089,,,,,-0.16849589116692212,,0.1687165552482466,
08_093,-0.369392121854919,,,,,-0.17107971882840217,,0.1738992649899871,
08_094,-0.3521380714584042,,,,,,,0.18080279558562903,
08_095,-0.3540486510059898,,,,,,,0.1829589644350197,
08_096,-0.3048809379048515,,,,,,,0.18954473160141627,-0.4440147904677703
08_097,,,,,,,,0.19030024082516514,-0.5058939231112196
08_098,,,,,,,,0.18525430900979895,-0.4910296325392827
08_099,-0.31584009043326017,,,,,-0.1584703891229517,,0.18294705608206316,-0.4439401394076348
08_100,-0.30856696618739937,,,,,-0.16652364219719135,,0.1803016631443407,-0.46231887060513605
08_101,,,,,,-0.16832134891445283,,0.17948285097451924,-0.5059756230888568
08_102,-0.30901663250467004,,,,,-0.18800776927776935,,0.17132618816112277,-0.483241428829172
08_103,,,,,,-0.1852830782390258,,0.16966083160753015,-0.5631647230394297
08_104,,,,,,-0.16361320732839757,,0.18004682087990573,-0.5439701711916725
08_105,,,,,,,,0.18924492402558302,-0.5702977723624344
08_106,,,,,,,,0.19007978813872764,-0.635604504388387
08_107,,,,,,,,0.17871397734769642,-0.6395722648044134
08_108,,,,,,-0.1825313754099655,,0.15963973346931454,-0.7290101383905658
08_109,,,,,,-0.21953473163212672,,0.1289096689605866,-0.6871522185619432
08_110,,,,,,-0.2107579404237647,,0.1260917388451348,-0.7443758735282914
08_111,,,,,,-0.20846457086390563,,0.13323586403505397,-0.7571983741732882
08_112,,,,,,-0.19178957140659988,,0.14597968899598462,-0.7631935057963082
08_113,,,,,,-0.20200307520407626,,0.13750461628635133,-0.7782581669592281
08_114,,,,,,-0.1993625297074033,,0.1364652303967267,-0.8036228283940487
08_115,,,,,,-0.18864341797700257,,0.1459835810391405,-0.7819149988686727
08_116,,,,,,,,0.16156203497629198,-0.7944753342879353
08_215,-0.54460023323732,,,,,-0.21277193448575882,,0.13648359231071572,
09_001,,,,,,,,0.18914225172555058,-0.7106930950902589
09_002,,,,,,,,0.19768689230289982,-0.650986103559824
09_003,,,,,,,,0.19432881646217195,-0.6580776032539051
09_004,,,,,,,,0.19749110584022211,-0.6228989484189851
09_005,,,,,,,,0.20391255595939417,-0.6085617735751168
09_006,,,,,,,,0.19354654664351784,
09_007,,,,,,,,0.18951755163341918,
09_008,-0.3483125479065004,,,,,,,0.16411932442520374,
09_009,-0.4390250644132586,,-0.13901857373500046,,,,,0.1451676776838125,
09_010,-0.4891304726216201,,-0.17940256525351755,,,,,,
