Tag,Distance_Center,Nationality_Italy,POI_Restaurants_Hotels,Nationality_UK,Nationality_Spain,POI_Esthetics,Intercept
10_109,-0.5385648493764648,,0.2422838346998869,,-0.2929756404428455,,
10_110,-0.6403365504463282,,0.2870934045355687,,-0.2622775431994569,-0.13534929100319165,
10_111,-0.6752524626641067,,0.2730946372440782,,-0.27545462782493974,,
10_112,-0.7266689987580746,,0.3134452792130655,,-0.25060500748063774,,
10_113,-0.7637870918521577,,0.32061886337551476,,-0.24874452377343123,,
10_114,-0.6644361541318486,,0.25509431021320594,,-0.2820226306622227,,
10_115,-0.6361371503300486,,0.2273894956942428,,-0.28765134075559634,,
10_116,-0.5884434480992533,,0.20175482960803248,,-0.28659743437426927,,
10_117,-0.5403909228456374,,,,-0.31101728134721984,,
10_118,-0.5565073692536845,,,,-0.31377726271918727,,
10_119,-0.5979973202272396,,0.22021763078297404,,-0.30297062905835326,,
10_120,-0.5122071378716913,,,,-0.31923178320014345,,
10_121,-0.47180256117450226,,0.19831478295598404,,-0.31856069231924766,,
10_122,-0.42664124501671197,,,,-0.3254178127130236,,
10_123,-0.3915391675364701,,,,-0.3301971611057276,,
10_124,-0.37492244387451235,,,,-0.3320359891700988,,
10_125,-0.3605388393305097,,,,-0.3315421522310317,,
10_126,-0.37353980352732574,,,,-0.3299467417474712,,
10_127,-0.40762285553043237,,,,-0.3290312932714975,,
10_128,-0.43254497869990466,,,,-0.3271805122737735,,
10_129,-0.3883073005960643,,,,-0.32664558199508337,,
10_130,-0.4106604160453246,,,,-0.3208670903047395,,
10_131,-0.48319329514972514,,,,-0.320574980551336,,
10_132,-0.4595989968428121,,,,-0.3175513671156243,,
10_133,-0.48529756281885394,,,,-0.3020884574052336,,
10_134,-0.5344267578914745,,,,-0.2828374087961999,,
10_135,-0.4443893507540206,,,,-0.27622999107836627,,
10_136,-0.38693614485131,,,,-0.3011697435419136,,
10_137,-0.34071844745309793,,,,-0.282688992978575,,
10_138,-0.33855044200190915,,,,-0.3160895130443296,,
10_139,-0.38231009995584103,,,,-0.3197662944240432,,
10_140,-0.353144215566349,,,,-0.3267790641818925,,
10_141,-0.3455649006723704,,,,-0.33074387215948087,,
10_142,-0.3271027924818476,,,,-0.32884997779658914,,
10_143,-0.3207247749969529,,,,-0.3271421341499447,,
10_234,-0.5575933452657578,,0.41089674843785406,,,,
10_235,,0.2378108354043128,,,-0.3123799490998919,,
10_236,,0.23494980265725057,,,-0.31139559020228547,,
10_237,,,,,-0.33202699654951756,,
