Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Education_University,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_0_14,Percentage_Age_65_Plus,POI_Education,Intercept
09_015,-0.5463180944268564,,-0.2048365724069087,,,,,,,
09_016,-0.4706157578797951,,-0.1783551968492301,,,,,,,
09_017,-0.48339888661275565,,-0.19059791198088152,,,,,,,
09_018,-0.5016711497422981,,-0.19941101673941003,,,,,,,
09_019,-0.5272990809447459,,-0.21379668598925156,,,,,,,
09_020,-0.5077692185216134,,-0.21372279572763977,,,,,,,
09_021,-0.48854488886476927,,-0.21217750163545218,,,,,,0.10755664846189635,
09_022,-0.46159547535651657,,-0.20730042244198527,,,,,,,
09_023,-0.45109053869092564,,-0.19472024079268935,,,,,,0.11323337655776214,
09_024,-0.43070526807705,,-0.18350428187191567,,,,,,0.12003840633811623,
09_025,-0.4227713708574411,,-0.16521430460169034,,,,,,0.12711817277121645,
09_026,-0.4136146215701894,,,,,,,,0.1334035589673088,
09_027,-0.42874355022965566,,,,,,,,0.13044520101748638,
09_028,-0.4207636055930446,,,,,,,,0.13552849270065045,
09_029,-0.41170248264725284,,,,,,,,0.1379753257019461,
09_030,-0.4023908906515165,,,,,,,,0.14076741155584754,
09_031,-0.37505974441085904,,,,,,,,0.1444450152423078,
09_032,,,,,,,,,0.1464986987581893,
09_033,-0.3346221212816901,,,,,,,,0.14017913000499357,
09_034,-0.39264221874472127,,,,,,,,0.1381872862592601,
09_035,-0.4136132820446862,,,,,,,,0.1368292597143508,
09_036,-0.3878658989272449,,,,,,,,0.14117137423309925,
09_037,-0.3916482132486341,,,,,,,,0.14199764767433073,
09_038,-0.4062252173298109,,,,,,,,0.1384772369699605,
09_039,-0.414518173329147,,,,,,,,0.13656062139196398,
09_040,-0.4276505466233733,,,,,,,,0.13339264219653932,
09_041,-0.4263312958504508,,,,,,,,0.1319270470744499,
09_042,-0.4215912456550614,,-0.16930569624963804,,,,,,0.12967987966501188,
09_043,-0.4421661414261742,,,,,,,,0.1283857304974418,
09_044,-0.4359664497100159,,-0.1738546709937467,,,,,,0.12733622676583153,
09_045,-0.4609448370062479,,,,,,,,0.12488716359927998,
09_046,-0.46666373639627556,,-0.17825934214446162,,,,,,0.12341801786827009,
09_047,-0.4326402068792496,,-0.1967633413111906,,,,,,0.12347170683853356,
09_048,-0.48799557169154434,,-0.17997111142546038,,,,,,0.12169601572406485,
09_049,-0.5502153273407278,,,,,,,,0.1194244925736893,
09_050,-0.4865602994185392,,-0.19429723001097582,,,,,,0.12003144135797693,
09_051,-0.46577073620096465,,-0.2080576052024133,,,,,,0.11770008888277925,
09_052,-0.5180897648280611,,-0.21361988947229746,,,,,,,
09_053,-0.5110023494209479,,-0.20924414637163177,,,,,,0.11208558514964777,
09_054,-0.5459094484056682,,-0.19058292296093882,,,,,,0.11649341549130587,
09_055,-0.6270312394960265,,,,,,,,0.11342762319385609,
09_056,-0.6609787329837674,,-0.18914702292117938,,,,,,0.10565679407998628,
09_057,-0.708643544403897,,-0.18757325427108765,,,0.17313446366710045,,,,
09_058,-0.7085175734284193,,-0.20456719980522978,,,0.18965592384005703,,,,
09_059,-0.6512330805330507,,-0.2086977478987724,,,0.18074449126572043,,,,
09_060,-0.5888180125156761,,-0.20660903940382902,,,,,,,
09_061,-0.5844552767317295,,-0.21960289004313024,,,0.17518384173405516,,,,
09_062,-0.6446100782722057,,-0.22761124110409597,,,0.1847064269216677,,,,
09_063,-0.7946003522218141,,-0.20426063468321193,,,0.21112754964543107,,,,
09_064,-0.8537294240974047,,,,,0.21539179420022053,,,,
09_065,-0.8374459445773494,,,,,0.19898736051328658,,,,
09_066,-0.7980387298884235,,-0.18730690014396903,,,0.19804444397711246,,,,
09_067,-0.7856163304890342,,,,,0.1857271739173639,,,,
09_068,-0.8092958911966038,,,,,0.16725136159781592,,,,
09_069,-0.746240422876751,,,,,,,,,
09_070,-0.7256304205841084,,,,,,,,0.10889863872291389,
09_071,-0.6852784924574657,,,,,,,,0.11371870144434383,
09_072,-0.7466887088209829,,,,,,,,0.11057994771075011,
09_073,-0.7789962802395045,,,,,,,,0.1075440757915932,
09_074,-0.7862845302509842,,,,,,,,0.11115551368820999,
09_075,-0.7298162422929884,,,,,,,,0.1170652992233146,
09_076,-0.7347289236538048,,,,,,,,0.11832803331614383,
09_077,-0.7935782430538945,,,,,,,,0.11461471961387988,
09_078,-0.8321994868637789,,,,,,,,0.11318232690658164,
09_079,-0.795205116341533,,,,,,,,0.11912504664159797,
09_080,-0.8532382199274686,,,,,,,,0.10900114177572692,
09_081,-0.8443256697829664,,,,,,,,,
09_082,-0.8732243597988162,,,,,,,,,
09_083,-0.8478022484079565,,,,,0.16299049358614384,,,,
09_084,-0.8641220426049854,,,,,,,,,
09_085,-0.8365536769376435,,,,,0.17868303524430473,,,,
09_086,-0.8676252834268573,,,,,0.17305660468331424,,,,
09_087,-0.8804644641663095,,,,,0.1917847932735427,,,,
09_088,-0.8976464008739939,,,,,0.21376250694121632,,,,
09_089,-0.8782319160662659,,,,,0.19319080573972724,,,,
09_090,-0.9069918433730584,,,,,0.2177802534806081,,,,
09_091,-0.8744421761264604,,,,,0.20147930642438772,,,,
09_092,-0.8933824806726853,,,,,0.22120341703620425,,,,
09_093,-0.9109780799364712,,,,,0.23096717255480598,,,,
09_094,-0.8940493084107352,,,,,0.23839831222358007,,,,
09_095,-0.9080239991247283,,,,,0.24270776138526906,,,,
09_156,-0.62226203554883,,,,,,,,0.11072515565684668,
10_001,-0.8878938744819096,,,,,0.23556642437964065,,,,
10_002,-0.8486277851577502,,,,,0.2481824219966037,,,,
10_003,-0.8256909252142238,,,,,0.21965785325980255,,,,
10_004,-0.867300067068053,,,,,0.20208130761457432,,,,
10_005,-0.7937483561091689,,,,,0.20769868272988207,,,,
10_006,-0.7111504110121512,,,,,0.2109573940778194,,,,
10_007,-0.6061178622597085,,,,,0.19924692998131688,,,,
10_008,-0.5250323028016317,,,,,0.19286674533836512,,,,
10_009,-0.5626208005070581,,,,,0.21720654842399073,,,,
10_010,-0.6284852063711478,,,,,0.22789221531318876,,,,
10_011,-0.5305461195879259,,,,,0.23112237014699005,,,,
10_012,-0.5515542459645704,,,,,0.25431411713346697,,,,
10_013,-0.6159100310716457,,,,,0.2508379128235144,,,,
10_014,-0.6026465568817801,,,,,0.28059334078334225,,,,
10_015,-0.5470225521210246,,,,,0.27175722321012763,,,,
10_016,-0.5120145128654133,,,,,0.28318511566204374,,,,
10_017,-0.5244344517594327,,,,,0.29092725756427495,,,,
10_018,-0.5496925187867235,,,,,0.2952751214847016,,,,
10_019,-0.6745785320804697,,,,,0.284710615064108,,,,
10_020,-0.6750257921842292,,,,,0.27272024663516364,,,,
10_021,-0.6819216233582065,,,,,0.2583824208986985,,,,
10_022,-0.743896982960411,,,,,0.24048496078030537,,,,
10_023,-0.7441249164320873,,,,,0.263659496618336,,,,
10_024,-0.7971062638475501,,,,,0.2614246539094085,,,,
10_025,-0.7141377737899065,,,,,0.28687548819916464,,,,
10_026,-0.7580667093203576,,,,,0.28707313728181616,,,,
10_027,-0.8570281387684228,,,,,0.2711400489455128,,,,
10_028,-0.8844595416660386,,,,,0.2583902819902486,,,,
10_029,-0.8791799877327943,,,,,0.25661022202198436,,,,
10_030,-0.846187868298955,,,,,0.25029520592998283,,,,
10_031,-0.8319618351098984,,,,,0.2696583997395019,,,,
10_032,-0.7329639308476226,,,,,0.2785208625138983,,,,
10_033,-0.7918783091811616,,,,,0.2675137030746308,,,,
10_034,-0.7762511645486362,,,,,0.2510011488687238,,,,
10_035,-0.6863466035196346,,,,,0.252619961542244,,,,
10_036,-0.6526121311269278,,,,,0.2698018832923297,,,,
10_037,-0.6023947036806591,,,,,0.2863611377207499,,,,
10_038,-0.6650874812010323,,,,,0.29218503810827023,,,,
10_039,-0.6036148186371427,,,,,0.2967556608564682,,,,
10_040,-0.5031168007662196,,,,,0.3020561508353232,,,,
10_041,-0.45147471532879024,,,,,0.3042190292854745,,,,
10_042,-0.3204107514792214,,,,,0.27863806659176343,,,,
10_043,,,,,,0.2849928001277733,,,,0.21522131455087376
10_044,,,,,,0.3102350399658875,,,,0.27033662679818327
10_045,,,,,,0.3238597964564036,,,,0.31707688967093856
10_046,,,,,,0.32966803255260035,,,,0.3565928004492165
10_047,,,,,,0.32871043986186704,,,,0.33363574767132564
10_048,,,,,,0.3220374230632216,,,,0.30658330937145656
10_049,,,,,,0.3145783380234692,,,,0.28467446803767976
10_050,,,,,,0.30720354170869896,,,,0.27373393272167
10_051,,,,,,0.3120190847361101,,,,0.28542326295431564
10_052,,,,,,0.2653495308237822,,,,0.21861600918859417
10_053,,,,,,0.2801563336509688,,,,0.23864370080783923
10_054,,,,,,0.3118897683372285,,,,0.2883016513374698
10_055,,,,,,0.2638292566914594,,,,0.23903904551859503
10_056,,,,,,0.23137763458828234,,,,0.1760499170118197
10_057,,,-0.21177328406819532,,,0.21262147026202316,,,,0.16424574972635209
10_058,,,,,,0.227750116381435,,,,
10_059,,,-0.2468690520397539,,,0.20480914392136423,,,,0.17325807870877447
10_060,,,-0.24821291576056703,,,0.20379193534879708,,,,
10_061,,,-0.23688243594260078,,,0.2061349048187664,,,,0.1442185954415726
10_062,,,-0.24283698223117123,,,0.20546085707568326,,,,
10_063,,,-0.24010381917193954,,,0.20780368706685196,,,,
10_064,,,-0.21649812947973673,,,0.21326373087441292,,,,
10_065,-0.29596048678099973,,-0.22613849685332413,,,0.21291008039549655,,,,
10_066,-0.3042166130024967,,-0.18795258923313363,,,0.22626964649382683,,,,
10_067,-0.3709880411760178,,,,,0.243984556331277,,,,
10_068,-0.37089875135594064,,-0.18997325683420285,,,0.2301154615287063,,,,
10_069,-0.334304606065894,,-0.24383451457246794,,,0.21267351482941105,,,,
10_070,-0.28690785166472876,,-0.24451854736034345,,,0.20843448187229024,,,,
10_071,,,-0.2555675803167684,,,0.20293012103023075,,,,
10_072,,,-0.26450156432933686,,,0.20256071777243115,,,,
10_073,,,-0.2631786351710993,,,0.20306817997798055,,,,
10_074,,,-0.25801094079491643,,,0.20576323269153504,,,,
10_075,-0.29610784480218916,,-0.26118312851480385,,,0.2074330542831351,,,,
10_076,-0.3174424445522268,,-0.2699849880415335,,,0.20739240426525224,,,,
10_077,,,-0.27299641407699393,,,0.20333322071444426,,,,
10_078,,,-0.266502128078726,,,0.20199139135281663,,,,
10_079,,,-0.2782132835597913,,,0.20376335261663753,,,,
10_080,-0.31766938583484233,,-0.290275965241688,,,0.2024351309900956,,,,
10_081,-0.36210743440698756,,-0.30437355040595726,,,0.1999607575396317,,,,
10_082,-0.4469753873251432,,-0.30400488648829294,,,0.1996355412131768,,,,
10_083,-0.4638226933182982,,-0.2998275243826831,,,0.1992236224212378,,,,
10_084,-0.44667789928260826,,-0.2983869231876455,,,0.20028317793942718,,,,
10_085,-0.47540069327622597,,-0.29743672377566055,,,0.1983331299492298,,,,
10_086,-0.4872816994405279,,-0.29512960362809537,,,0.197235836332045,,,,
10_087,-0.5025660999810215,,-0.29129537648177034,,,0.1953148918488925,,,,
10_088,-0.5088763066275821,,-0.2859597169193214,,,0.19489503828164942,,,,
10_089,-0.4694521962282234,,-0.28652449677482417,,,0.20084093422344193,,,,
10_090,-0.4411864402828469,,-0.29404201559665877,,,0.20144778390480134,,,,
10_091,-0.4126012454235226,,-0.29835258526276237,,,0.20130371358171018,,,,
10_092,-0.38618089669567957,,-0.29844673063265964,,,0.2014359562057847,,,,
10_093,-0.407583076433395,,-0.2918944512905125,,,0.20216198033942365,,,,
10_094,-0.39903262078166635,,-0.27432016508431556,,,0.2061874650030272,,,,
10_095,-0.3896806519787621,,-0.26215017698071275,,,0.2103505862130924,,,,
10_096,-0.391478900234785,,-0.22160803708925647,,,0.22028987779780287,,,,
10_097,-0.4747266007262721,,,,,0.2546448557106578,,,,
10_098,-0.5429808086757413,,,,,0.2641338223610348,,,,
10_099,-0.5564999084307063,,-0.17231009010930937,,,0.24031063598776267,,,,
10_100,-0.4642936227440551,,-0.21501497391066718,,,0.22467589693215329,,,,
10_101,-0.46008953108960843,,-0.2544481011658315,,,0.2103835670127439,,,,
10_102,-0.5115710306861257,,-0.2781946835992472,,,0.19858547875415103,,,,
10_103,-0.5091987059139118,,-0.2639952329112834,,,0.20343890231834527,,,,
10_104,-0.5127890730963398,,-0.24365966357435595,,,0.21136329166132228,,,,
10_105,-0.5652890686684179,,-0.23563561132940952,,,0.21154729257389857,,,,
10_106,-0.5905620324831927,,-0.2147104701413294,,,0.22161751856160858,,,,
10_107,-0.6483839729344795,,-0.18574456594244765,,,0.23365767865533016,,,,
10_108,-0.6635440462874278,,-0.201878486877549,,,0.22519421518507748,,,,
10_109,-0.6252788645715709,,-0.22831624983112953,,,0.2122295659592948,,,,
10_110,-0.7151605071490826,,-0.19918878661341688,,,0.22317194652242398,,,,
10_111,-0.7373868326413053,,-0.20842055612000687,,,0.2164835894195719,,,,
10_112,-0.7763705731443504,,-0.18285545267217426,,,0.22974424674453747,,,,
10_113,-0.7956492751915899,,-0.18271257577546035,,,0.22884176150733498,,,,
10_114,-0.7368837645452372,,-0.21998816362406667,,,0.2092642236771499,,,,
10_115,-0.71628592283926,,-0.23440147904005024,,,0.19881728618531783,,,,
10_116,-0.6802435888157228,,-0.2430677577998451,,,0.18951943917229297,,,,
10_117,-0.6474473876114919,,-0.2498110186889222,,,0.1901835828358287,,,,
10_118,-0.6510575757081448,,-0.24628339613751077,,,0.19696169706862815,,,,
10_119,-0.6795101995383561,,-0.2359834084479698,,,0.20235602865863245,,,,
10_120,-0.613365418137668,,-0.25123104630285825,,,0.19901534149546735,,,,
10_121,-0.5762413722585993,,-0.2512031634309687,,,0.20323819914944397,,,,
10_122,-0.5533403299729635,,-0.2630572175946333,,,0.19997089438371873,,,,
10_123,-0.5366404154869926,,-0.27200334294482387,,,0.19776582991768993,,,,
10_124,-0.5318394754762423,,-0.27614472789732286,,,0.19593499740368303,,,,
10_125,-0.5278326506612784,,-0.27816285713807737,,,0.19432230824533436,,,,
10_126,-0.5401438253701789,,-0.27458327570473456,,,0.19186208218179107,,,,
10_127,-0.5547343664345518,,-0.2699145610588108,,,0.19479373676076833,,,,
10_128,-0.5769106084696289,,-0.26607746952360023,,,0.19177269037762018,,,,
10_129,-0.5558622016785694,,-0.2711097207456283,,,0.1889481170562516,,,,
10_130,-0.5774337401435519,,-0.2655994124417057,,,0.18459835596272162,,,,
10_131,-0.6147016595947834,,-0.2579329963671598,,,0.18856746942485647,,,,
10_132,-0.6059602704915619,,-0.25894820168417765,,,0.18382743676037144,,,,
10_133,-0.6224740824981867,,-0.25218733953043526,,,0.1784050250631095,,,,
10_134,-0.6502683190850862,,-0.24706288832044404,,,0.18114400715610313,,,,
10_135,-0.6011149334492922,,-0.24811074259533997,,,0.16714955997951225,,,,
10_136,-0.5836368800324234,,-0.25706478980777286,,,0.16691171760550957,,,,
10_137,-0.5620429275625713,,-0.2497234455855228,,,,,,,
10_138,-0.5600961818191716,,-0.27107059842467834,,,0.17506681371732613,,,,
10_139,-0.5701482427440648,,-0.26730273777844565,,,0.18048705909094986,,,,
10_140,-0.5461445264610452,,-0.2758310096178016,,,0.18637574611697932,,,,
10_141,-0.5272014320408511,,-0.2800245768307955,,,0.1920792963795444,,,,
10_142,-0.5278935254213152,,-0.2843263953759293,,,0.18994124263454643,,,,
10_143,-0.5386422636488636,,-0.2841182238310035,,,0.18574771927224948,,,,
10_234,-0.5023029557197418,,,,,0.2938972874885629,,,,
10_235,-0.3546276739031718,,-0.283527381989895,,,0.20491079000462722,,,,
10_236,-0.3592946359609515,,-0.2802484851045238,,,0.20544634014479257,,,,
10_237,-0.5017646367984632,,-0.28223674616008754,,,0.1983215363429155,,,,
