Tag,Distance_Center,Nationality_Spain,Nationality_Italy,Nationality_UK,Percentage_Age_0_14,POI_Restaurants_Hotels,Percentage_Age_65_Plus,POI_Education,Intercept
05_030,-0.4785935437936825,,,0.19623306837435994,-0.2724849609800833,,,0.185788652918093,
05_031,-0.41525262945877356,,,0.23456600063695116,-0.3532206431269324,,,0.18653088143797134,
05_032,,,,0.3089716470132414,-0.47819541752721556,,-0.2572062989863606,0.18198929796746305,
05_033,-0.42301017741519664,,,0.312166972524344,-0.49304009302778123,,-0.26750700153942536,0.19881855422301106,
05_034,-0.5362131932167246,,,0.270682667939032,-0.4452018057402385,,-0.23725133893948583,0.1845248676499027,
05_035,-0.5573246099054076,,,0.24388820273105827,-0.4306741293182153,,,0.1846796344867632,
05_036,-0.5308730364702184,,,0.248282119599941,-0.4369321665509809,,,0.1926092489702544,
05_037,-0.5664148145066346,,,0.22384385439220675,-0.38878557623840515,,,0.17241370877840423,
05_038,-0.5647299882475569,,,0.20970949283781445,-0.3588194675905438,,,0.16272858727716938,
05_039,-0.528629516613419,,,0.23656037723286671,-0.40219109320411833,,,0.18810979997396443,
05_040,-0.5413062638414236,,,0.22201086014284455,-0.3622060603467148,,,0.17839264077731337,
05_041,-0.5637543987506566,,,0.20063508691842832,-0.3307155428602379,,,0.15994385506291067,
05_042,-0.5744289533359669,,,0.19600884451619383,-0.2956112984383068,,,0.168185595367275,
05_043,-0.5458939195901351,,,0.21197234132943898,-0.3334317493792437,,,0.17765499748365468,
05_044,-0.5444506282949476,,,0.2050532204896626,-0.3084160248022608,,,0.1811004297923067,
05_045,-0.5101592312954233,,,0.22283108318614606,-0.35468702953135367,,,0.18984950146936866,
05_046,-0.5113823949797518,,,0.2066885904651269,-0.3019753656825984,,,0.1867926754477183,
05_047,-0.551013116932537,,,0.18847109392502231,-0.24987679044712763,,,0.17730110285649403,
05_048,-0.5861386460652798,,,,-0.2240691319005039,,,0.16916737631044393,
05_049,-0.6236051076606377,,,,,,,0.15707031746479988,-0.23651974108761842
05_050,-0.5982955471248838,,,,-0.2505975970618377,,,0.1546689802132155,
05_051,-0.5680707408830534,,,,,,,,
05_052,-0.6308719442052155,,,,,,,0.13897524597129668,
05_053,-0.6615547442163111,,,,,,,0.14746552775464544,-0.31432024891517607
05_054,-0.7151294867431908,,,,,,,0.13350578495553136,-0.36442196798451787
05_055,-0.6479567485111546,,,,,,,0.13775121846641805,-0.36540287905257174
05_056,-0.6620357283575812,,,,,0.1789067256441182,,,-0.3948232580074086
05_057,-0.6636378103714468,,,,,0.20664986512073746,,,-0.40649674649894396
05_058,-0.7154274567921518,,,,,0.2051903617087908,,,-0.4031982089942907
05_059,-0.6381386378400058,,,,,0.24979768685406112,,,-0.3823011953398846
05_060,-0.6537266308586177,,,,,0.19170905306665778,,,-0.33428409394521147
05_061,-0.49554369748619964,,,,,0.2684459703857432,,,-0.29206167561942215
05_062,-0.5975740355500503,,,,,0.19104536515248793,,,-0.2836232941865059
05_063,-0.5015760975128104,,,,,0.18582040915371156,,,
05_064,-0.41301553774874133,,,,,0.24353184970989283,,,
05_065,,,,,,0.28721110016391516,,,
05_066,,-0.34243117874088747,,,,0.27471798704994654,,,
05_067,,-0.39402740991336516,,,,0.25084894022435766,,,
05_068,,,,,,0.2056223702792545,,,
05_069,,-0.39013003997366136,,,,0.24262770081363896,,,
05_070,,-0.3643243122189019,,,,0.23320970784081507,,,
05_071,,-0.3818388891588308,,,,,,,
05_072,,-0.3378841859688514,,,,0.21881761249624915,,,
05_073,,,,,,,,,
05_074,-0.39043954476306153,,,,,0.1801939195774391,,,
05_075,-0.4347350872290153,,,,,,,,
05_076,-0.5222994427026969,,,,,,,,
05_077,-0.5423572179610628,,,,-0.28308210496672015,,,,
05_078,-0.5613132425995934,,,,-0.2709861382544967,,,0.13755356088156814,
05_079,-0.4975745440072503,,,,-0.21615031675116397,,,,
05_080,-0.47238109316307614,,,,,,,,
05_081,,-0.35287113681973253,,,,,,,
05_082,,-0.37873101131450626,,,,,,,
05_083,-0.4308097685507297,-0.3831942759355875,,,,,,,
05_084,-0.49641804864643846,-0.3380757431679916,,,,,,,
05_085,-0.5081113509447888,,,,,,,,
05_086,-0.532655465108076,,,,-0.24785741848242754,,,,
05_087,-0.5329246506055036,,,,-0.26855220247179257,,,,
05_088,-0.5963224199044245,,,,-0.2549996532522613,,,,
05_089,-0.5726526265544862,,,,,,,,
05_090,-0.6429165570059027,,,,-0.23598064273408223,,,,
05_091,-0.6663555179561913,,,0.2008321782184831,-0.24063173926148534,,,,
05_092,-0.6215167032364097,,,0.18955795102247908,-0.32032221073935546,,,0.13649663633826437,
05_093,-0.5788633939946565,,,0.20668424925381973,-0.3639867640288083,,,0.15645967478695308,
05_094,-0.5851800353329502,,,0.23711403545331763,-0.40898743626007156,,,0.17223226348467904,
05_095,-0.5663391261076771,,,0.266364802108858,-0.4125063060305256,,,0.1705301070565876,
05_096,-0.5900551427685653,,,0.24939685691695607,-0.3857406447983208,,,0.16133566203055694,
05_097,-0.6082542538546077,,,0.22364840873962002,-0.3654279343020454,,,0.15461360466223634,
05_098,-0.6273011466143601,,,0.2298094647250966,-0.333597810638982,,,0.1435879099021904,
06_001,-0.6117373831695244,,,,,,,,
06_002,-0.5746998355616423,,,,,,,,
06_003,-0.6100348489969407,,,0.20250252119110865,,,,,
06_004,-0.5956805501239089,,,0.2278347346703914,,,,,
06_006,-0.5734390711032041,,,0.2726597669429331,-0.32902524474092515,,,0.13672548206459534,
06_007,-0.6052139239455512,,,0.2511684035992671,-0.3342995839358071,,,0.14191184161273557,
06_008,-0.5698132823115993,,,0.2666394316167041,-0.3853864164496699,,,0.15957487132150464,
06_009,-0.4505536547100509,,,0.3479747070317336,-0.40483458760915736,,,0.14643776447654666,
06_010,-0.5273669307385993,,,0.3172912672752328,-0.351333150885829,,,0.12923411855950404,
06_011,-0.5337789521899461,,,0.30965468896562354,-0.28549963802255995,,,,
06_012,-0.5786481857170855,,,0.27324186831865827,-0.2670195775081482,,,,
06_013,-0.5944871701136163,,,0.24694345273971058,-0.20241993798167873,,,,
06_014,-0.5319770343689536,,,0.2705127845233484,-0.1897046562344947,,,,
06_015,-0.5159870737739334,,,0.2908894197654127,-0.20420742841923964,,,,
06_016,-0.4675604415958394,,,0.27244040588080565,,,,,
06_017,-0.48484364079070924,,,0.26004384516816936,,,,,
06_018,-0.4435616278500452,,,0.235103730038154,,,,,
06_019,-0.5607944375611271,,,0.18506113855219206,,,,,
06_020,-0.4688297404954041,,,,,,,,
06_021,-0.3872418502243121,,,0.19881084105886013,,,,,
06_022,,,,0.23672375605777213,,,,,
06_023,,,,0.25109280716547605,,,,,
06_024,,,,0.2499580292420426,,,,,
06_025,,,,0.24892971938078012,,,,,
06_026,,,,0.23926846166014304,,,,,
06_027,,,,0.21935753675966774,,,,,
06_028,,,,0.21924822809902128,,,,,
06_029,,,,0.23854902208999038,,,,,
06_030,,,,0.224687989862403,,,,,
06_031,,,,0.2188587796503666,,,,,
06_032,,,,0.22306644901129596,,,,,
06_033,,,,0.201270492934581,,,,,
06_034,,,,,,,,,
06_035,,,,,,,,,
06_036,,-0.3497448605021569,,,,,,,
06_037,-0.40419382456288255,-0.36262412732764715,,,,,,,
06_038,,-0.40693374212057987,,,,,,,
06_039,,-0.39777647243148173,,,,,,,
06_040,,-0.41081485196610545,,,,,,,
06_041,,-0.41526204042972237,,,,,,,
06_042,,-0.39076305872539163,,,,,,,
06_043,,,,,,,,,
06_044,,,,,,0.18705728898566162,,,
06_045,,,,,,,,,
06_046,,,,,,,,,
06_047,,,,,,,,,
06_048,,,,,,,,,
06_049,,,,,,,,,
06_050,,,,,,,,,
06_051,,-0.37884903655596536,,,,,,,
06_052,,,,,,,,,
06_053,,,,,,,,,
06_054,,,,,,,,,
06_055,,,,,,,,,
06_056,-0.3546304631183521,,,,,,,,
06_057,,,,,,,,,
06_058,-0.3887160330502219,,,,,0.191720078154293,,,
06_059,-0.3795958704253407,,,,,,,,
06_060,,,,,,,,,
06_061,,,,0.20252341692089704,,,,,
06_062,,,,0.21089977384713549,,,,,
06_063,-0.36499250858320753,,,,,,,,
06_064,-0.41071161073874907,,,,,0.18542750877002276,,,
06_065,-0.41974019264975193,,,,-0.1763008972056127,0.18909150891161974,,,
06_066,-0.43695200993294947,,,,-0.1956265207674187,0.19912581254065667,,,
06_067,-0.4539095384376145,,,,-0.20465942328054873,0.2106488527636852,,,
06_068,-0.44049293047941873,,,,-0.1986796497129397,0.2164113666937808,,,
06_069,-0.44163041297542954,,,,-0.21258473247196022,0.24320578190685505,,,
06_070,-0.4682038710907409,,,,-0.22461573065349333,0.2485188082636861,,,
06_071,-0.4773283283648185,,,,-0.22534942221730064,0.2486516267193557,,,
06_072,-0.4776853672471014,,,,-0.221570974792935,0.27355131273864847,,,
06_073,-0.4922537693868751,,,,-0.22326159258825268,0.25665300468635227,,,
06_074,-0.4799148577586738,,,,-0.22018614039257148,0.2328915779745587,,,
06_075,-0.4643874885647335,,,,-0.21641933075387002,0.21568280534000606,,,
06_076,-0.4573071477081046,,,,-0.21314894501724485,0.21767262300274373,,,
06_077,-0.4325957767415913,,,,-0.20111959867959378,0.1964557657543833,,,
06_078,-0.4167287976582872,,,,-0.19906328741326926,0.18701215539876012,,,
06_079,-0.3839609651336102,,,,-0.18632441959009424,,,,
06_080,-0.4000049387520588,,,,-0.1822915248556927,0.17698155190220186,,,
06_081,-0.4050780598468935,,,,,,,,
06_082,-0.3576217690903124,,,,,,,,
06_083,-0.36312243207307326,,,,,,,,
06_084,,,,0.2271065775291453,,,,,
06_085,,,,0.23789017489194983,,,,,
06_086,,,,0.24500927996594177,,,,,
06_087,,,,0.23264369803366072,,,,,
06_088,,,,0.21050410907426895,,,,,
07_001,-0.3675505063141794,,,,-0.19386850373425477,,,,
07_002,-0.43439117849666586,,,,-0.2130793072380226,0.1926819385161851,,,
07_003,-0.4856774911007526,,,,-0.21763619454288924,0.2204474290219765,,,
07_004,-0.5280787271546227,,,,-0.2049191926759835,0.21961515913925123,,,
07_005,-0.5069605784998933,,,,-0.20418339810377029,0.19100934986070306,,,
07_006,-0.4566342277225712,,,,-0.21315045133266294,0.19170011047972924,,,
07_007,-0.38942275843764385,,,,-0.20483302117423366,,,,
07_008,-0.4404864396541843,,,,-0.20873499343390392,,,,
07_009,-0.5191187171200172,,,,-0.19573868948097833,,,,
07_010,-0.5807008201147104,,,,-0.18491259815026745,0.19352598760755976,,,
07_011,-0.6528008953898355,,,,,0.19105741029085205,,,
07_012,-0.5954739961504911,,,,,,,,
07_013,-0.5063321748879678,,,,-0.19303268168793514,,,,
07_014,-0.5190325828594414,,,,,,,,
07_015,-0.49490796806906767,,,,,,,,
07_016,-0.3818702162301733,,,,,,,,
07_017,,,,0.2321591670791999,,,,,
07_018,,,,0.2203902034875805,,,,,
07_019,,,,0.24304951109311657,,,,,
07_020,,,,0.2426490943889162,,,,,
07_021,,,,0.25083009250432464,,,,,
07_022,,,,0.25063591636457144,,,,,
07_023,-0.364189002867709,,,0.24931192860671875,,,,,
07_024,-0.36389380199454424,,,0.2493247219112003,,,,,
07_025,-0.39458358608691857,,,0.2413306950556979,,,,,
07_026,-0.512602176921165,,,0.22843558630649602,,,,,
07_027,-0.589830237170632,,,,,,,,
07_028,-0.745954945545459,,,,,,,0.14791197176776807,
07_029,-0.8711152761544572,,,,,,,0.15115117859295324,
07_030,-0.934180853734432,,,,,,,0.15830954440649406,
07_031,-0.9795275153257077,,,,,,,0.14207373998607137,
07_032,-0.9464898376344915,,,,,,,0.13259695259769816,
07_033,-1.0246174121378393,,,,,,,0.13063473440201734,
07_034,-1.066336444132364,,,,,,,,
07_035,-1.0762345321223035,,,,,0.17995607123608087,,,
07_036,-1.023843389779107,,,,,,,,
07_037,-0.943403888115251,,,,,,,,
07_038,-0.7223485811140278,,,,,,,,
07_039,-0.7914241559096127,,,,,,,,
07_040,-0.929340302478701,,,,,,,,
07_041,-1.0209079021565215,,,,,0.18427508078628801,,,
07_042,-1.1101748302227576,,,,,,,,
07_043,-1.0676835149813855,,,,,,,,
07_044,-1.0041575893348242,,,,,,,0.12428584735466518,
07_045,-1.0169371089251131,,,,,,,0.12983901899603098,
07_046,-0.9715934021604304,,,,,,,0.14069149884220158,
07_047,-0.9303208048159582,,,,,,,0.14726171229312812,
07_048,-0.9010785196876326,,,,,,,0.15452294937394304,
07_049,-0.9162775416109175,,,,,,,0.15960564817216708,
07_050,-0.9527152639653259,,,,,,,0.15168556056510604,
07_051,-0.930418595466011,,,,,,,0.1613721397202862,
07_052,-0.9118743001907214,,,,,,,0.15887664433749601,
07_053,-0.8819360620352938,,,,,,,0.14301586751978668,
07_054,-0.8089540131434483,,,,,,,0.1353038691217623,
07_055,-0.7252816444712055,,,,,,,,
07_056,-0.6675613216606876,,,,,,,,
07_057,-0.6534393135065336,,,,,,,,
07_058,-0.5482821972787622,,,0.22465283313980708,,,,,
07_059,-0.49646349108532045,,,0.23176827305912262,,,,,
07_060,-0.461550734805146,,,0.23698502556676332,,,,,
07_061,-0.39385448925711963,,,0.2601946105233215,,,,,
07_062,-0.4676499336082771,,,0.27395437555156593,,,,,
07_063,-0.44972960527498607,,,0.26216065130540467,,,,,
07_064,-0.40786423031693864,,,0.25613872109508073,,,,,
07_065,-0.43923496628607794,,,0.2549573741301809,,,,,
07_066,-0.4460798436167738,,,0.2491438178537577,,,,,
07_067,-0.46238437352715145,,,0.24390932632948997,,,,,
07_068,-0.480645950260392,,,0.24975116461864244,,,,,
07_069,-0.46907033749883564,,,0.2578430278538982,,,,,
07_070,-0.5286845471166596,,,0.2389539006282635,,,,,
07_071,-0.5846181969842306,,,0.22947901498842607,,,,,
07_072,-0.5584987508530636,,,0.24257860618105434,,,,,
07_073,-0.5144884839225797,,,0.26682927328100264,,,,,
07_074,-0.541118817302847,,,0.2507679010634296,,,,,
07_075,-0.5508413591642002,,,0.24154134643569175,,,,,
07_076,-0.5027855412218031,,,0.25595788352694004,,,,,
07_077,-0.47326618073903043,,,0.2688921057244533,,,,,
07_078,-0.4849809234211437,,,0.2738100702387489,,,,,
07_079,-0.5000634172342578,,,0.264315082375277,,,,,
07_080,-0.5042677308620872,,,0.26966228140314646,,,,,
07_081,-0.5043829026192919,,,0.2870818384762216,,,,,
07_082,-0.49462374665167735,,,0.28022861051900444,,,,,
07_083,-0.49435163165242735,,,0.28614608251884477,,,,,
07_084,-0.5243690620151114,,,0.31238589132794836,-0.24083233118544362,,,,
07_085,-0.5055502776770926,,,0.2970286565119574,,,,,
07_086,-0.5209701233907142,,,0.3117002999336952,-0.22965946175156549,,,,
07_087,-0.5194233359323728,,,0.3175043456230705,-0.24395517105924858,,,,
07_088,-0.5146900561664971,,,0.325259746009964,-0.25657917538114455,,,,
07_089,-0.5059900544161952,,,0.33926413149386103,-0.3171800010109212,,,,
07_090,-0.33019396414676355,,,0.41136191775533826,-0.4126358576028552,,-0.194878292963179,,
07_091,-0.42708539225886316,,,0.3844802510833246,-0.3341681618740275,,,,
07_092,-0.48332223091506654,,,0.3522066133681637,-0.3198391083011013,,,,
07_093,-0.4644859529879309,,,0.36418855074133877,-0.3185222203547775,,,,
07_094,-0.48333300709892496,,,0.3427956330677225,-0.27556672760410755,,,,
07_095,-0.4674387468293867,,,0.3468875143066719,-0.2755316210557452,,,,
07_096,-0.45641105315617203,,,0.32903656646013435,-0.2453412926330553,,,,
07_097,-0.3973335961830549,,,0.37758127085714155,-0.27906098747363844,,,,
07_098,-0.4586479837558381,,,0.29181451707361,,,,,
07_099,-0.47057803641702356,,,0.30073535999640416,,,,,
07_100,-0.4784896937822977,,,0.2943642292391257,,,,,
07_101,-0.49257923634463086,,,0.30983767396452194,-0.21742285450435275,,,,
07_102,-0.5147598650808473,,,0.2706844903119377,,,,,
07_103,,,,0.2928615750658524,,,,,
07_104,-0.3668315393886296,,,,,,,,
07_105,-0.4474495060363283,,,,,,,,
07_106,-0.5431031020135781,,,,,,,,
07_107,-0.5027138367986195,,,,,,,,
07_108,-0.42678497896469236,,,,,,,,
07_109,-0.41006451606747824,,,,,,,,
07_110,-0.4966247800560557,,,,,,,,
07_111,-0.46701790940632826,,,0.24455244756356284,,,,,
07_112,-0.5173499131888482,,,0.25471861723798844,,,,,
07_113,-0.525949244517979,,,0.2328006508722515,,,,,
07_114,-0.5757004732753482,,,,,,,,
07_115,-0.5799159693387449,,,,,,,,
07_116,-0.6144011723533993,,,,,,,,
07_117,-0.6675031449864178,,,,,,,,
07_118,-0.6093367989274884,,,,,,,,
07_119,-0.6363190303888051,,,,,,,,
07_120,-0.6526983915301603,,,,,,,,
07_121,-0.6696098463220354,,,,,,,,
07_122,-0.7068556821844975,,,,,,,,
07_123,-0.6974652997089166,,,,,,,,
08_001,-0.714800860564669,,,,,,,,
08_002,-0.7508127122586471,,,,,,,,
08_003,-0.7854836502486755,,,,,,,0.1239612442386429,
08_004,-0.75511065782519,,,,,,,0.12473522385600747,
08_005,-0.7884535350549821,,,,,,,0.13492346623784113,
08_006,-0.8418520299909362,,,,,,,0.13595892562206005,
08_007,-0.8236928473798055,,,,,,,0.14366473247271397,
08_008,-0.8837004356109386,,,,,,,0.14910135398175256,
08_009,-0.8755527701677661,,,,,,,0.1538991696982235,
08_010,-0.819091593758923,,,,,,,0.1480409205597331,
08_011,-0.7856965388241527,,,,,,,0.14932180330360634,
08_012,-0.841147113578884,,,,,,,0.14766874232671356,
08_013,-0.7651913000783391,,,,,,,0.14994432129462326,
08_014,-0.7259020247008743,,,,,,,0.1468971091043108,
08_015,-0.7466680223504336,,,,,,,0.13849783067514138,
08_016,-0.6907198415884269,,,,,,,0.139604044110191,
08_017,-0.7624227762488006,,,,,,,0.13421308155258674,
08_018,-0.7660923207955798,,,,,,,0.1310545583791733,
08_019,-0.7038180026781594,,,,,,,0.1385507842510109,
08_020,-0.6353856345126992,,,,,,,0.1427851542309055,
08_021,-0.6071947527392869,,,,,,,0.14192392780768737,
08_022,-0.575284636558266,,,,,,,0.1372124035542123,
08_023,-0.634694158160733,,,,,,,0.14061435975052336,
08_024,-0.6570190956657443,,,,,,,0.1443860698807029,
08_025,-0.6178096504857229,,,,,,,0.14042921364110178,
08_026,-0.554579874773713,,,,,,-0.19414172619249576,0.13282214650551816,
08_027,-0.4448491137196113,,,,,,-0.18286275890609216,0.13208525033024668,
08_028,-0.5067161471557196,,,,,,,0.13507194856721433,
08_029,-0.41710719930798645,-0.14044043901390985,,,,,,0.15190997189539912,
08_030,-0.3685295451806572,,,,,,,0.1439915007825907,
08_031,-0.38780091568376873,,,,,,-0.19873048293769108,0.12829023049552585,
08_032,-0.42582231038255275,,,,,,-0.20455040150928896,0.12382148640162267,
08_033,-0.42162154901021176,,,,,,-0.21560354839972395,0.11799105306052388,
08_034,-0.4614487806413742,,,,,,-0.21251602376227136,0.11816650844765827,
08_035,-0.48084188433360303,,,,,,-0.20798291295100457,0.12323713345923643,
08_036,-0.500598380179461,,,,,,-0.20560718279455234,0.12359013896398861,
08_037,-0.5446672673287867,,,,,,-0.19734079662588108,0.1275127871126888,
08_038,-0.6207357923662478,,,,,,,0.1356257810879785,
08_039,-0.5419474671892732,,,,,,-0.18891758303988643,0.12252004688866569,
08_040,-0.5956053437929574,,,,,,,0.12518721623375148,
08_041,-0.6234737200397653,,,,,,,0.12275340523669158,
08_042,-0.6820042668623801,,,,,,,0.13760688026339332,
08_043,-0.7279452177290086,,,,,,,0.1344528941673339,
08_044,-0.6821307265435492,,,,,,,0.12445045175927119,
08_045,-0.6960303594654552,,,,,,,0.11948616341963926,
08_046,-0.6571659910179858,,,,,,,,
08_047,-0.5988737307606875,,,,,,,,
08_048,-0.5322712871682755,,,,,,,,
08_049,-0.4845210534896817,,,,,,,,
08_050,-0.5052300904750227,,,,,,-0.1811883168144788,0.11499256441507108,
08_051,-0.3859404033425061,,,,,,,,-0.38193739627202616
08_052,-0.3809883086717188,,,,,,,,-0.3998753869901961
08_053,-0.3923220182186007,,,,,,,,-0.3933022102354355
08_054,-0.4106175752911912,,,,,,-0.1874636647441329,,
08_055,-0.41444500582232946,,,,,,-0.2129677496356257,0.11475441809162906,
08_056,-0.3700421591498566,,,,,,-0.2020627492991962,,-0.40667537115314456
08_057,-0.3407110377061513,,,,,,-0.21690785048934186,,-0.4391854492334321
08_058,-0.3311879340255224,,,,,,-0.18072958166152558,,-0.47888586252238374
08_059,-0.32251627105286,,,,,,,,-0.46260939906936704
08_060,,,,,,,,,-0.4973742958479075
08_061,,,,,,,,,-0.5462564822506352
08_062,,,,,,,,,-0.5473681724473706
08_063,,,,,,,-0.1961282980686597,,-0.5323871007185048
08_064,,,,,,,,,-0.613705247107813
08_065,,,,,,,-0.20769245653205537,,-0.6186510799583945
08_066,,,,,,,-0.1969856360070399,,-0.6355748268300437
08_067,,,,,,,,0.12608253391084087,-0.6261751124876821
08_068,,,,,,,-0.20942497140543154,,-0.5967055850209675
08_069,,,,,,,-0.2136557185157963,,-0.5951899643795119
08_070,,,,,,,-0.21586128026315068,,-0.5717257656521418
08_071,,,,,,,-0.22005661500931378,,-0.5624464543454419
08_072,,,,,,,-0.21449280146961558,,-0.5775132601931832
08_073,,,,,,,-0.22051330569470562,,-0.53649947786071
08_074,,,,,,,-0.19493834253733816,0.1272598309077684,-0.535110947539118
08_075,,,,,,,-0.1993194541050527,0.13148964523988743,
08_076,,,,,,,-0.21163329647899265,0.12780955433747,
08_077,,,,,,,-0.2198617029397254,,-0.49579384146097527
08_078,,,,,,,-0.22444195962067226,,-0.4989576971291866
08_079,,,,,,,-0.2275402725596478,,-0.45459035469030645
08_080,,,,,,,-0.22675546360706028,,
08_081,-0.3408233341726586,,,,,,-0.22494939162524238,,
08_082,-0.350791199629674,,,,,,-0.21802724186861944,0.12196309043531411,
08_083,-0.3755404684510657,,,,,,-0.20839570542485933,0.12486391421969043,
08_084,-0.3488201288262795,,,,,,-0.1796338267038169,0.13979443178771267,
08_085,-0.339878892545138,,,,,,-0.1910949315189024,0.1361986576554633,
08_086,-0.3336369635568964,,,,,,-0.2065849105289154,0.12998888979975895,
08_087,,,,,,,-0.1926659908778246,0.13927475177292914,
08_088,,,,,,,-0.18101574102973728,0.14462755269964772,
08_089,,,,,,,-0.17332102102999636,0.14587126315929433,
08_090,,,,,,,,0.15732054972814635,
08_091,,,,,,,-0.1679354454901542,0.14996054678218887,
08_092,-0.3186941880167594,-0.11967539237914915,,,,,,0.15537517462047276,
08_093,,,,,,,,0.16017077594861875,
08_094,,-0.12017358423771834,,,,,,0.16615099811086953,
08_095,,-0.13045833687789626,,,,,,0.16931659314307748,
08_096,,-0.11581020192513337,,,,,,0.1737054679057796,
08_097,,,,,,,,0.17268331050312036,-0.5064954712885886
08_098,,,,,,,,0.16843907291790736,
08_099,,,,,,,,0.16727384811135218,
08_100,,,,,,,,0.16349390735080016,
08_101,,,,,,,,0.16019204421002156,-0.5143212787761888
08_102,,,,,,,,0.15089591774134692,
08_103,,,,,,,,0.14335392316919923,-0.572575327884651
08_104,,,,,,,,0.15908086175784703,-0.5534083390559191
08_105,,,,0.27008225009444975,,,,0.16955394096792897,-0.5764224005480152
08_106,,,,0.28738387525855413,,,,0.16577398594755066,-0.6319254033649278
08_107,,,,,,,,0.15326089353415798,-0.6611312313551988
08_108,,,,,,,,,-0.7246715697474163
08_109,,,,,,,-0.19483465282855345,,-0.7163843332374146
08_110,,,,,,,-0.17927694462726998,,-0.7622040869337253
08_111,,,,,,,,,-0.7587291630294549
08_112,,,,,,,,,-0.7786193801057204
08_113,,,,,,,,,-0.7752817352450162
08_114,,,,,,,,,-0.7945218353484512
08_115,,,,,,,,,-0.8018721840257996
08_116,,,,,,,,,-0.8111420626295902
08_215,-0.45996725580147063,,,,,,-0.19154744486861752,,
09_001,,,,0.3081183764876661,,,,0.1601114026936304,-0.7003093030916598
09_002,,,,0.3178937176870042,,,,0.1731157361851779,-0.6441816381083991
09_003,,,,0.3037389817307702,,,,0.16849229928407583,-0.6470840417959429
09_004,,,,0.3100507674257219,,,,0.174838699743259,-0.6193714026362029
09_005,,,,0.3240187537960143,,,,0.1768150742260624,-0.5729690293340776
09_006,,,,0.34240725907779096,,,,0.16374543517352386,
09_007,,-0.13256730029636296,,0.3320354185674595,,,,0.15989395166427078,
09_008,-0.33580717170768837,-0.16161238796015334,,0.305971804678579,,,,0.13338017929551452,
09_009,-0.42427784195280127,-0.18057978566694594,,0.30937694017303186,,,,,
09_010,-0.474103079154119,-0.2306122531266417,,0.26615416086022714,,,,,
09_011,-0.5528074944742463,-0.2700926513864355,,,,,,,
09_013,-0.5385003543406521,-0.3132873106496593,,,,,,,
09_014,-0.49550964313177065,-0.29928750228969125,,,,,,,
09_015,-0.43566227994948,-0.28319522337483005,,,,,,,
09_016,-0.3924627540634703,-0.2301651563164403,,,,,,,
09_017,-0.4170321611767842,-0.2452778959432916,,,,,,,
09_018,-0.4289793166926733,-0.26348920968418216,,,,,,,
09_019,-0.48958593939797146,-0.27188206407086624,,,,,,,
09_020,-0.5200686775578415,-0.23948884646231977,,,,,,,
09_021,-0.5472996959224805,-0.204975275387184,,,,,,,
09_022,-0.46731871230083977,-0.2233137735894142,,,,,,,
09_023,-0.4252202842630488,-0.21848838556639827,,,,,,,
09_024,-0.4004883557346991,-0.2032633423436897,,,,,,0.12143218829555323,
09_025,-0.35946582215270134,-0.18515744801969547,,,,,,0.13786222027401612,
09_026,-0.32508716464834053,-0.16760003016566039,,,,,,0.15608324352089295,
09_027,-0.3316732019921592,-0.17026366719713265,,0.26766029047006085,,,,0.1435874540400323,
09_028,,-0.15527465518391895,,0.2769402525519393,,,,0.1564988670419448,
09_029,,-0.15080559500009597,,0.27046623546587284,,,,0.16162679567982594,
09_030,,-0.14384638329397487,,0.27881205240039136,,,,0.16429539047587877,
09_031,,-0.1305990526037742,,0.3083159905081126,,,,0.169987229633692,
09_032,,-0.11811053680087609,,0.2948386483566973,,,,0.17902465172540716,
09_033,,,,0.26718964987592075,,,,0.1787826942396208,
09_034,,-0.13199742397926714,,,,,,0.17413510510580996,
09_035,,-0.14415989121041975,,,,,,0.16843772026557707,
09_036,,-0.1360961383392994,,,,,,0.17211283624815527,
09_037,,-0.13790482813884475,,0.26783345103682543,,,,0.17237696382995144,
09_038,,-0.15070469093849204,,,,,,0.16598110260771,
09_039,,-0.15426042750357996,,,,,,0.1662224485245852,
09_040,-0.32112938383486966,-0.1567101310715334,,,,,,0.1655927590490815,
09_041,-0.3353356894899726,-0.1669042858071678,,,,,,0.16336117013862322,
09_042,-0.35750976464444784,-0.17866342874723923,,,,,,0.155749877350088,
09_043,-0.3569505449546919,-0.1674119297013614,,,,,,0.1631486954510212,
09_044,-0.3862757192794071,-0.17939728381889833,,,,,,0.15571444451645425,
09_045,-0.40702758863968674,-0.1691464840241312,,,,,,0.15811625793284645,
09_046,-0.45414245391995883,-0.1671803108837437,,,,,,0.15360374097800147,
09_047,-0.4497514489993333,-0.1850203149462888,,,,,,0.1415076873684402,
09_048,-0.5106660273447159,-0.15624605918312587,,,,,,0.1485145920245827,
09_049,-0.6180758869023355,,,,,,,0.14225133158656122,
09_050,-0.5483588931247778,-0.1620370703957259,,,,,,0.1411673805542624,
09_051,-0.5477449324453756,-0.17541446272273017,,,,,,0.12702377351541075,
09_052,-0.60963844330368,-0.19300780249068145,,,,,,,
09_053,-0.6265182564454688,-0.17010818886642742,,,,,,,
09_054,-0.6649964286253781,,,,,,,0.13169494546213245,
09_055,-0.7749038460187233,,,,,,,0.12197170822684934,
09_056,-0.8237286847155141,,,,,,,,
09_057,-0.895337947972134,,,,,,,,
09_058,-0.85353561386926,,,,,0.19621958061245204,,,
