Tag,Distance_Center,Nationality_Italy,Nationality_UK,Education_University,Nationality_Spain,POI_Restaurants_Hotels,Intercept
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,-0.41485242346723417,,
06_034,,,,,-0.4649930392861425,,
06_035,,,,,-0.49653041055818214,,
06_036,,,,,-0.5547258403490821,,
06_037,-0.5091383339286699,,,,-0.5454442827994067,,
06_038,,,,,-0.5473541817284258,,
06_039,,,,,-0.5226328294396323,,
06_040,-0.5313002149130639,,,,-0.4940069535856546,,
06_041,-0.4984120497024306,,,,-0.45680985384148615,,
06_042,,,,,,,
06_043,,,,,,,
06_044,,,,,,,
06_045,-0.43948176964374136,,,,,,
06_046,-0.46495672358739193,,,,,,
06_047,-0.4408805062085804,,,,,,
06_048,-0.41341942279171773,,,,,,
06_049,,,,,,,
06_050,,,,,,,
06_051,,,,,-0.46995131057865264,,
06_052,,,,,,,
06_053,,,,,,,
06_054,-0.4688709543012147,,,,,,
06_055,-0.5049489934096341,,,,,,
06_056,-0.5540498811796942,,,,,,
06_057,-0.5104840791231646,,,,,,
06_058,-0.6138443833129776,,,,,,
06_059,-0.6117843656478507,,,,,,
06_060,-0.5580482182417761,,,,,,
06_061,-0.4490594579303549,,,,,,
06_062,-0.5186482710688618,,,,,,
06_063,-0.6263550027354844,,,,,,
06_064,-0.6735543622033772,,,,,,
06_065,-0.71194224860007,,,,,,
06_066,-0.7479212752019712,,,,,,
06_067,-0.7450442389760977,,,,,0.2271733214106307,
06_068,-0.7157323801605122,,,,,0.23943837928877013,
06_069,-0.7281925103694739,,,,,0.28433462407589527,
06_070,-0.7567402752892198,,,,,0.2885040615712897,
06_071,-0.7786859943367,,,,,0.2958298041082973,
06_072,-0.7481833979209638,,,,,0.34058732669201,
06_073,-0.7765594755825075,,,,,0.31932320004886766,
06_074,-0.782881218364354,,,,,0.28509064743062323,
06_075,-0.7933705019861393,,,,,0.2538022034676503,
06_076,-0.7966243082751229,,,,,0.24754205263155066,
06_077,-0.7691415413951501,,,,,,
06_078,-0.7678573784486707,,,,,,
06_079,-0.737909214007086,,,,,,
06_080,-0.7337563554566467,,,,,,
06_081,-0.7082292672264348,,,,,,
06_082,-0.6437489398457868,,,,,,
06_083,-0.6810723654403406,,,,,,
06_084,-0.5641691418841817,,,,,,
06_085,-0.5217908210714741,,,,,,
06_086,-0.475979845084115,,,,,,
06_087,-0.6070367886257836,,,,,,
06_088,-0.6777515039693954,,,,,,
07_001,-0.7117200404032324,,,,,,
07_002,-0.7580136647368102,,,,,0.2169378770169578,
07_003,-0.7718733260210403,,,,,0.27395301908787495,
07_004,-0.708670708077774,,,,,0.2848708643604903,
07_005,-0.6707632178487813,,,,,0.24219332647684225,
07_006,-0.729101830153166,,,,,0.22925029949918566,
07_007,-0.6889198303123145,,,,,,
07_008,-0.650582278514068,,,,,,
07_009,-0.6027623577701589,,,,,,
07_010,-0.6120954007057519,,,,,0.2489468230760158,
07_011,-0.5524164468940586,,,,,0.23853723195245458,
07_012,-0.5369352081534803,,,,,0.20068315305636922,
07_013,-0.5700572168966063,,,,,,
07_014,-0.5304436419545834,,,,,,
07_015,-0.5077084170625604,,,,,,
07_016,-0.5780048374770351,,,,,,
07_017,-0.6025230504676432,,,,,,
07_018,-0.6556464062876504,,,,,,
07_019,-0.5360379604276531,,,,,,
07_020,-0.5040405539352011,,,,,,
07_021,-0.5121435737294388,,0.24198742885587352,,,,
07_022,,,,,,,
07_023,-0.5521843263697489,,,,,,
07_024,-0.5037829933286581,,,,,,
07_025,-0.4933673985304003,,,,,,
07_026,-0.5471855143581659,,,,,,
07_027,-0.47060409005080567,,,,,,
07_028,-0.5305188982968188,,,,,,
07_029,,,,,,,
07_030,,,,,,,
07_031,,,,,,,
07_032,,,,,,,
07_033,,,,,,,
07_034,,,,,,,
07_035,-0.5598360185888552,,,,,,
07_036,,,,,,,
07_037,,,,,,,
07_038,,,,,,,
07_039,,,,,,0.19051707937250947,
07_040,,,,,,,
07_041,-0.5011459418770497,,,,,0.19547467447596784,
07_042,-0.6643336782249059,,,,,,
07_043,-0.636872572147046,,,,,,
07_044,-0.6682241017856445,,,,,,
07_045,,,,,,,
07_046,,,,,,,
07_047,,,,,,,
07_048,,,,,,,
07_049,,,,,,,
07_050,,,,,,,
07_051,,,,,,,
07_052,-0.6667584791294524,,,,,,
07_053,-0.7882255063840151,,,,,,
07_054,-0.8416901601237341,,,,,,
07_055,-0.8746703891420722,,,,,,
07_056,-0.8204824682310805,,,,,,
07_057,-0.8215249024482306,,0.2697128539658401,,,,
07_058,-0.8025228566816479,,0.28269365806239355,,,,
07_059,-0.7877047474077983,,0.2640097913789854,,,,-0.23095742891016807
07_060,-0.7104773218458645,,0.2478699303614952,,,,-0.22906977959988714
07_061,-0.7208600907676473,,0.26257181758206544,,,,
07_062,-0.7203891475920416,,0.2787313501970669,,,,
07_063,-0.7295031570933885,,0.3034756745716895,,,,
07_064,-0.7646092062165273,,0.2893360218594027,,,,
07_065,-0.7624517082397317,,0.3012096354464485,,,,
07_066,-0.7746702373923153,,0.2957042175899261,,,,
07_067,-0.7820329093410653,,0.2931080016429452,,,,
07_068,-0.7466647891709147,,0.31403878148902514,,,,
07_069,-0.7109328485407169,,0.3146764903343084,,,,
07_070,-0.7573735011281949,,0.3172882398502415,,,,
07_071,-0.7061115248146302,,0.3393633906630115,,,,
07_072,-0.6200121739892175,,0.35135986772623445,,,,
07_073,-0.5993265987843769,,0.34177918975911026,,,,
07_074,-0.6655300719560189,,0.3410387406160825,,,,
07_075,-0.7087104181122739,,0.33488369497209014,,,,
07_076,-0.6991616779511491,,0.32745081650994623,,,,
07_077,-0.6987246548083287,,0.3036786026043913,,,,
07_078,-0.6858721043168075,,0.3040469533196717,,,,
07_079,-0.6740969342019859,,0.3275006946382168,,,,
07_080,-0.6429915866096384,,0.3325531365681942,,,,
07_081,-0.6083197592176498,,0.3111241868598122,,,,
07_082,-0.6691346521001645,,0.30173767164172843,,,,
07_083,-0.7055540624219576,,0.2764058678793203,,,,
07_084,-0.6605862132387142,,0.2358999175844516,,,,
07_085,-0.6625598177999167,,0.27929170508980766,,,,
07_086,-0.6525186654215418,,0.24781001786683426,,,,
07_087,-0.6117493896702045,,0.2491673165396073,,,,
07_088,-0.5430794661550787,,0.2566973932599057,,,,
07_089,-0.5093124029329791,,0.23083599650939945,,,,
07_090,,,0.24594800146478674,,,,-0.348674464751535
07_091,,,0.2679354133610327,,,,-0.32557607007559375
07_092,,,0.24810726316629406,,,,-0.25110845305766927
07_093,,,0.2649870980294095,,,,-0.2940938307381271
07_094,,,0.29143140488787667,,,,-0.27707735195722843
07_095,,,0.3113374400569118,,,,-0.31991659676638845
07_096,,,0.3296252919729867,,,,-0.3046993806940106
07_097,,,0.33044345478713344,,-0.24400168232499483,,-0.4367316111006878
07_098,,,0.3599205780993419,,,,
07_099,,,0.3463348036676746,,,,
07_100,,,0.3514489406690103,,,,
07_101,-0.4004021787237935,,0.31295313933624613,,,,
07_102,-0.48603326965923704,,0.35006385078892077,,,,
07_103,,,0.3355660045576594,,-0.1765035379979209,,
07_104,,,,,,,
07_105,,,0.2846798754662012,,,,
07_106,,,0.296466889225994,,,,
07_107,,,0.3332755313795753,,,,
07_108,,,0.3343874461367208,,,,
07_109,,,0.35186207322501434,,,,
07_110,,,0.3571204962182016,,,,
07_111,,,0.359633490688434,,,,
07_112,,,0.36197484286044174,,,,
07_113,,,0.36161413140033827,,,,
07_114,-0.5023594840423354,,0.3535845952669354,,,,
07_115,-0.4987396212125458,,0.34297228507709926,,,,
07_116,-0.5421094574698262,,0.30298309866630285,,,,
07_117,-0.6414716523697631,,0.28108621229151654,,,,
07_118,-0.6069370590389773,,0.33956800255370184,,,,
07_119,-0.6744935818461346,,0.33163412821100086,,,,
07_120,-0.7524410243580468,,0.30914732592587957,,,,
07_121,-0.7250378150095439,,0.3013441024518783,,,,
07_122,-0.7788846815174558,,,,,,
07_123,-0.6961549583434474,,,,,,
08_001,-0.6406345780394118,,,,,,
08_002,-0.7931011942530988,,,,,,
08_003,-0.7534565189231,,,,,,
08_004,-0.5888252530514949,,,,,,
08_005,,,,,-0.19836626515653952,,
08_006,-0.6991975950281923,,,,,,
08_007,,,,,-0.21263623546226054,,
08_008,-0.6674584897669629,,,,,,
08_009,,,,,,,
08_010,,,,,-0.2211291948056901,,
08_011,,,,,-0.2253416142654416,,
08_012,,,,,,,
08_013,,,,,-0.22484740331679776,,
08_014,,,,,-0.23093700845281434,,
08_015,,,,,,,
08_016,,,,0.554412874163711,-0.25245822434678866,,
08_017,,,,,,,
08_018,-0.5499472587349932,,,,,,
08_019,,,,,-0.26964875450258724,,
08_020,,,,0.6658260957546397,-0.29765280142876943,,
08_021,,,,0.687363450798756,-0.293433409717357,,
08_022,,,,0.6196480842835119,-0.2704480346957191,,
08_023,,,,0.5863813901574763,-0.26064321348301234,,
08_024,,,,,-0.24556615564564158,,
08_025,,,,0.5341687508568369,-0.24907813543199656,,
08_026,,,,0.564985737952433,-0.2529097609886997,,
08_027,,,,0.6698239931244958,-0.2847415401188276,,
08_028,,,,0.6974509985679624,-0.29294387524608545,,
08_029,,,,0.7491466724922162,-0.35765590374844414,,
08_030,,,,0.6740585801577125,-0.3106555260147533,,
08_031,,,,0.6056304613215439,-0.2564127710511961,,
08_032,,,,0.5979520297931465,-0.24589637291262897,,
08_033,,,,0.5105725187370451,-0.2151186793371878,,
08_034,,,,,-0.21047874460289823,,
08_035,,,,0.5508426058499727,-0.2383465517763283,,
08_036,,,,,-0.2216591675544296,,
08_037,,,,,-0.22481887490627783,,
08_038,,,,,-0.22661741847459374,,
08_039,,,,,-0.1977494116467732,,
08_040,,,,,-0.19918641202456266,,
08_041,,,,,-0.1890031412685202,,
08_042,,,,,-0.22264097109797873,,
08_043,,,,,-0.20835685558149622,,
08_044,,,,,,,
08_045,,,,,,,
08_046,-0.5658140877984098,,,,,,
08_047,,,,,,,
08_048,,,,,,,
08_049,,,,,,,
08_050,,,,,-0.17753404869482142,,
08_051,,,,,,,-0.5005589497074882
08_052,,,,,,,-0.540589050427269
08_053,,,,,,,-0.5209788955496293
08_054,,,,,,,-0.4552878216495712
08_055,,,,,-0.18327647200881025,,
08_056,,,,,,,-0.4837207269781461
08_057,,,,,,,
08_058,,,,,,,-0.5959408695637105
08_059,,,,,,,-0.5963618557073767
08_060,,,,,,,-0.6300021110671689
08_061,,,,,,,-0.663583068118587
08_062,,,,,,,-0.6723001668611416
08_063,,,,,,,-0.6367501393364079
08_064,,,,,,,-0.7317194730298715
08_065,,,,,,,-0.6949284604609833
08_066,,,,,,,-0.6380251418164243
08_067,,,,,,,
08_068,,,,,,,
08_069,,,,,,,-0.6177917954441492
08_070,,,,,,,
08_071,,,,,,,
08_072,,,,,,,-0.6513832449735178
08_073,,,,,,,
08_074,,,,,-0.15828570645948462,,
08_075,,,,0.4408025939723794,-0.1820392656449025,,
08_076,,,,0.4773248426916103,-0.19548094874454117,,
08_077,,,,,-0.16446091652320521,,
08_078,,,,,,,
08_079,,,,,-0.16787953739486308,,
08_080,,,,,-0.17746643516283037,,
08_081,,,,,-0.1899312886461297,,
08_082,,,,0.4958511924390329,-0.20239200817200398,,
08_083,,,,0.5577963878305764,-0.22779055648829485,,
08_084,,,,0.6199338628902809,-0.27875676060527316,,
08_085,,,,0.581362479020809,-0.25499050802525935,,
08_086,,,,0.5368388834287678,-0.22652981012810736,,
08_087,,,,0.5296076243672279,-0.2309662978758324,,
08_088,,,,0.5251150466880186,-0.23200839940470316,,
08_089,,,,0.49247444685621117,-0.21896835956807276,,
08_090,,,,0.5519834889100267,-0.2632600817206065,,
08_091,,,,0.5773946290578474,-0.2687989725508773,,
08_092,,,,0.6489762331957276,-0.3163754893468805,,
08_093,,,,0.5887364131099034,-0.2888556154896406,,
08_094,,,0.2902047233045603,0.5888223633188113,-0.2999638619858761,,
08_095,,,0.29547354820984056,0.6020874352760088,-0.3140536834764767,,
08_096,,,0.31963491181292486,0.5357565381332406,-0.27680741979531726,,
08_097,,,0.3362283733635308,0.48080167074157204,-0.24442398364848328,,
08_098,,,0.3221380180665463,0.49903027873364597,-0.24872278357977268,,
08_099,,,0.306321971014519,0.5448211934985672,-0.2725401801731646,,
08_100,,,0.3034216371386003,0.522809494152816,-0.25593420679843515,,
08_101,,,0.30994559712447384,0.4720086829709187,-0.22673772978143983,,
08_102,,,,0.4768221156070278,-0.21766634109847713,,
08_103,,,,,-0.16863827305128995,,
08_104,,,0.31817003005955574,0.4315712281203873,-0.2058713539687549,,
08_105,,,0.3386502718567774,0.4192660724092795,-0.20805352041068886,,
08_106,,,0.3406207881988919,,-0.18003422047903853,,
08_107,,,0.32024722549191587,,,,
08_108,,,,,,,
08_109,,,,,,,-0.7473810240847213
08_110,,,,,,,-0.8017842801249678
08_111,,,,,,,-0.7897923349724849
08_112,,,,,,,-0.7791234406774139
08_113,,,,,,,-0.7916210681634961
08_114,,,,,,,-0.8032650074398014
08_115,,,,,,,-0.793168940261449
08_116,,,,,,,
08_215,,,,,-0.1721872374417306,,
09_001,,,0.3353228637975679,,,,
09_002,,,0.34537204831834273,,,,
09_003,,,0.3453171013360693,,,,
09_004,,,0.3464768977775613,,-0.18613599725020955,,
09_005,,,0.3461164853289052,,,,
09_006,,,,,,,
09_007,,,,,,,
09_008,,,,,,,
09_009,-0.4147956017161807,,,,,,
09_010,-0.4792942243735261,,,,,,
09_011,-0.5562932190249943,,,,-0.24189455695429385,,
09_013,-0.5549124156137799,,,,-0.2733999817309938,,
09_014,-0.5189337917168358,,,,-0.2531961719087212,,
09_015,-0.4889081973932105,,,,,,
09_016,-0.4531583167831555,,,,,,
09_017,-0.5129278473657091,,,,,,
09_018,-0.5399179101794649,,,,,,
09_019,-0.5690111499535014,,,,,,
09_020,-0.6624129403266583,,,,,,
09_021,-0.658741940777759,,,,,,
09_022,-0.5766422630589498,,,,,,
09_023,-0.4997534647461905,,,,,,
09_024,,,,,,,
09_025,,,,,-0.21593989689838264,,
09_026,,,0.29369988436383654,,-0.2556506398761281,,
09_027,,,,,-0.20888377137821218,,
09_028,,,0.30025970245261674,,-0.21626578473355898,,
09_029,,,0.30890849227795414,,-0.2294048046750313,,
09_030,,,0.3155505444842911,,-0.22019078019536298,,
09_031,,,0.3208644626966098,,-0.19452843794637903,,
09_032,,,0.3434023977073306,,-0.2178118273241509,,
09_033,,,0.3399449939186674,0.4798815301446487,-0.251628165105121,,
09_034,,,0.3118721799096361,0.5521658693369186,-0.2937790008948282,,
09_035,,,0.29934078877944503,0.5746908367009818,-0.3091023116210416,,
09_036,,,0.3167573443442782,0.5082989157296363,-0.27679804279282694,,
09_037,,,0.32107556976011814,0.4414730336073066,-0.25062499576675656,,
09_038,,,0.306435781812455,0.4336530043523354,-0.25543835857883296,,
09_039,,,0.3017762997341699,0.5152210314765449,-0.287661200554302,,
09_040,,,0.2838872059417415,0.6057950352280735,-0.3265930840379707,,
09_041,,,,0.6073188514886189,-0.3287341011569865,,
09_042,,,,0.5319382249408131,-0.29971859873736184,,
09_043,,,,0.6780212102930527,-0.35428485396807896,,
09_044,,,,0.6101988091353892,-0.3287360708890914,,
09_045,,,,0.6840959341302619,-0.35135582039696994,,
09_046,,,,0.6797703871558534,-0.34269136189211236,,
09_047,,,,0.4951724929887147,-0.28116126623974713,,
09_048,,,,0.6812080492355508,-0.33385383188414997,,
09_049,,,,0.626386586470073,-0.30119804400416345,,
09_050,,,,0.5558584332708285,-0.2886439273226291,,
09_051,-0.5055986165713026,,,,,,
09_052,-0.7235032852249599,,,,,,
09_053,-0.6473491336940174,,,,,,
09_054,-0.5358549107534709,,,,,,
09_055,-0.6772176578033117,,,,,,
09_056,-0.8316980981242945,,,,,,
09_057,-0.8390750949421752,,,,,,
09_058,-0.762951056150264,,,,,,
09_059,-0.7924611641978244,,,,,,
09_060,-0.786785660827697,,,,,,
09_061,-0.6772730544287606,,,,,,
09_062,-0.6024465956251607,,,,-0.22076358957825962,,
09_063,-0.5907228384579806,,,,-0.28119875985602544,,
09_064,-0.606757075912629,,,,-0.2624823230604202,,
09_065,-0.7038063622353342,,,,,,
09_066,-0.7353512968197937,,,,,,
09_067,-0.8099239492353658,,,,,,
09_068,-0.8298303406573329,,,,,,
09_069,-0.8490260361823786,,,,,,
09_070,-0.8205136761922704,,,,,,
09_071,-0.7216474539650499,,,,,,
09_072,-0.8099446212744108,,,,,,
09_073,-0.8331935652389431,,,,,,
09_074,-0.795206389525421,,,,,,
09_075,-0.6393245313388832,,,,,,
09_076,-0.5840901263192634,,,,,,
09_077,-0.716357958264166,,,,,,
09_078,-0.7566513360543861,,,,,,
09_079,-0.6895560361717576,,,,,,
09_080,-0.7808170881177268,,,,,,
09_081,-0.8425278395288153,,,,,,
09_082,-0.8043386746131855,,,,,,
09_083,-0.7933183554002887,,,,,,
09_084,-0.7098046815454699,,,,,,
09_085,-0.6101870288780261,,,,,,
09_086,-0.7044903587840637,,,,,,
09_087,-0.6088757752714353,,,,,,
09_088,-0.5189925310252911,,,,,,
09_089,-0.6650330359465937,,,,,,
09_090,-0.5477253751695743,,,,,,
09_091,-0.6688830910875386,,,,,,
09_092,-0.5700361009027358,,,,-0.25945584597256965,,
09_093,-0.49670862313959746,,,,-0.2607159191858794,,
09_094,-0.4595768136478354,,,,-0.2974078695786652,,
09_095,,,,,-0.26048788918578103,,
09_156,-0.7429734955060653,,,,,,
10_001,,,,,,,
10_002,,,,,,,
10_003,,,,,,,
10_004,-0.5316031604833676,,,,,,
10_005,-0.5117366372882649,,,,,,
10_006,-0.5141849550703151,,,,,0.2016746268211624,
10_007,-0.5076591121899334,,,,,0.2186668891463536,
10_008,-0.5244033672931391,,,,,0.23330388690617904,
10_009,-0.535878386124207,,,,,0.23825180346038882,
10_010,-0.52567155232705,,,,,0.22478626370155222,
10_011,-0.5252087806352866,,,,,0.25423773897241775,
10_012,,,,,,0.24665882360425434,
10_013,,,,,,0.2226878745716965,
10_014,,,,0.5273123106760925,,0.20857870492338523,
10_015,,,,0.5226669417931924,,0.23948311292379929,
10_016,,,,0.5514121281867308,,0.24181709048781538,
10_017,,,,0.5403142719792761,,0.22923362862685948,
10_018,,,,0.47691103940177115,-0.3058529734100743,0.21519094094726393,
10_019,,,,0.4391386641706172,,,
10_020,,,,0.4798053988145109,,,
10_021,,,,0.4740281124198716,,0.19449319040889357,
10_022,,,,,,,
10_023,,,,0.44927178802014356,,,
10_024,,,,,,,
10_025,,,,,-0.291792743353902,,
10_026,,,,,-0.32552761278326764,,
10_027,,,,,-0.3009603955758087,,
10_028,,,,,-0.2570507923619238,,
10_029,,,,,-0.30980964391883764,,
10_030,,,,,-0.32786096721665986,,
10_031,,,,,-0.32963493073369726,,
10_032,,,,,-0.3599774616946227,,
10_033,,,,,-0.34337549135600803,,
10_034,,,,,-0.3391400297414999,,
10_035,,,,,-0.33158458323533724,,
10_036,,,,,-0.3568449331692264,,
10_037,,,,,-0.38728663061515395,,
10_038,,,,,-0.37549380168379987,,
10_039,,,,,-0.3641295874470573,0.19725810874290248,
10_040,,,,,-0.36564476058459344,0.2272874167382072,
10_041,,,,,-0.3908989742360549,0.24457188349482809,
10_042,,,,,-0.40784992770762074,0.23901894511164667,
10_043,,,,,-0.39011486502553283,0.2716955823510814,
10_044,,,,,-0.3563592642504081,0.31286912456315474,
10_045,,,,,,0.3443115165725771,
10_046,,,,,,0.3660198985624497,
10_047,,,,,,0.35961047412681624,
10_048,,,,,,0.33841503652131677,
10_049,,,,,-0.31888984191458236,0.3223993837001879,
10_050,,,,,-0.3138733325492879,0.311689861375284,
10_051,,,,,,0.32442000864767484,
10_052,,,,,-0.3032805304776669,0.2509782095032514,
10_053,,,,,,0.27690354465665395,
10_054,,,,,,0.3320784796936256,
10_055,,,,,,0.26262021858206186,
10_056,,,,,-0.32606070465761605,,
10_057,,,,,-0.3055631529190704,,
10_058,,,,,-0.3337349434943784,,
10_059,,,,,-0.2999585056497994,,0.25361701868876174
10_060,,,,,-0.31000824828883605,,0.2095535275902981
10_061,,,,,-0.30582806726304756,,0.19470567305642325
10_062,,,,,-0.3066108290827252,,0.1836645189784575
10_063,,,,,-0.3020564981821031,,
10_064,,,,,-0.3049235452630782,,
10_065,,,,,-0.2963160685837795,,
10_066,,,,,-0.3185477077519912,,
10_067,,,,,-0.3372234234749496,,
10_068,,,,,-0.3109023807162814,,
10_069,,0.3086672680677138,,,-0.28780509629724466,,
10_070,,0.290989341670026,,,-0.29557934959366905,,
10_071,,,,,-0.3040717088107999,,0.18072536606317788
10_072,,0.2819009043493678,,,-0.2989777925396595,,0.17470425525121444
10_073,,0.28971316329879027,,,-0.2955352295742781,,
10_074,,0.2952634010057726,,,-0.29373400451028675,,
10_075,,0.304302382547555,,,-0.289592534398648,,
10_076,,0.3174121813770791,,,-0.28346809702026454,,
10_077,,0.3018030430275132,,,-0.28857372394227687,,
10_078,,,,,-0.29787304451844154,,0.20125065396494693
10_079,,0.3058708478892178,,,-0.28635603480724575,,
10_080,,0.31635762367799636,,,-0.28236935711022243,,
10_081,,0.30983194111692935,,,-0.2909170141910115,,
10_082,,0.30921662614954987,,,-0.30343915571780694,,
10_083,,0.30677249670976087,,,-0.30639304941408146,,
10_084,,0.31609280998684486,,,-0.2988390257916958,,
10_085,,0.30560273664427245,,,-0.30758218869628584,,
10_086,,0.29859443759194826,,,-0.31237670403857026,,
10_087,,0.29011424607646696,,,-0.31617218652818735,,
10_088,,0.28970561518036175,,,-0.3148724264296779,,
10_089,,0.3229102250255652,,,-0.2948422029599883,,
10_090,,0.32138375674048225,,,-0.29464786978806407,,
10_091,,0.3199256905789704,,,-0.29255866147686665,,
10_092,,0.3219732168343992,,,-0.28717072839427243,,
10_093,,0.3280782558319302,,,-0.2867054332595022,,
10_094,,0.3363409664350669,,,-0.27940157742199107,,
10_095,,0.33198167351219715,,,-0.2792302022551042,,
10_096,,0.3107166689167479,,,-0.28799757025979383,,
10_097,,,,,-0.345631548516998,,
10_098,,,,,-0.35704985824113344,,
10_099,,,,,-0.3120542197217145,,
10_100,,0.307682056558205,,,-0.2896080858527408,,
10_101,,0.32728512058093556,,,-0.2835476333558355,,
10_102,,0.31445118606984324,,,-0.29945796679015796,,
10_103,,0.32142927331019944,,,-0.29135438165925776,,
10_104,,0.31317374375673124,,,-0.2896560387600003,,
10_105,,0.29679830911433674,,,-0.29662985378796136,,
10_106,,0.27723967659803594,,,-0.3016620791794481,,
10_107,,,,,-0.31911823209425944,,
10_108,,,,,-0.32380021110388546,,
10_109,,,,,-0.3083885046152969,,
10_110,,,,,-0.33216778206968933,,
10_111,,,,,-0.3318657225745229,,
10_112,,,,,-0.3378444431536462,,
10_113,,,,,-0.3327652174939307,,
10_114,,,,,-0.32696278028830394,,
10_115,-0.46267050792569636,,,,-0.31591429013332967,,
10_116,-0.490517846125674,,,,-0.2973579334086632,,
10_117,,,,,-0.30884832517620686,,
10_118,,,,,-0.313494057549731,,
10_119,,,,,-0.3203290427008673,,
10_120,,,,,-0.3084256627720276,,
10_121,,0.29698760633973115,,,-0.3000602965369909,,
10_122,,0.30846414645106623,,,-0.2976920950105037,,
10_123,,0.30760682340762135,,,-0.3005923941297391,,
10_124,,0.3011805822171145,,,-0.3050024604806709,,
10_125,,0.2921956819613893,,,-0.309656357215898,,
10_126,,,,,-0.3104538094091878,,
10_127,,0.2909027379585341,,,-0.30488320347919273,,
10_128,,,,,-0.3061726483096961,,
10_129,,,,,-0.309526792568432,,
10_130,,,,,-0.30717550508079505,,
10_131,,,,,-0.3076993813344036,,
10_132,,,,,-0.3052825284923552,,
10_133,-0.44256593400376376,,,,-0.2914881964517639,,
10_134,-0.4850915620477189,,,,-0.2812769313621446,,
10_135,-0.46749902051289755,,,,-0.2629661060653329,,
10_136,-0.4327491289848766,,,,-0.28942668830293794,,
10_137,-0.4596918786834039,,,,-0.2658993320088503,,
10_138,-0.41592133330495484,,,,-0.30818960903432074,,
10_139,,,,,-0.30736239755647854,,
10_140,,,,,-0.31401380316305166,,
10_141,,,,,-0.31472764153679994,,
10_142,,,,,-0.31980091178921655,,
10_143,,,,,-0.32146283074314047,,
10_234,,,,,-0.40644697108233696,0.22088691868825128,
10_235,,0.3328445165839492,,,-0.276616088341969,,
10_236,,0.3359577357842265,,,-0.2754317012334542,,
10_237,,0.31386697464402563,,,-0.3008641550181602,,
