Tag,Distance_Center,Education_University,Nationality_UK,Nationality_Spain,POI_Restaurants_Hotels,Nationality_Italy,Intercept
07_019,-0.5891223550052118,,0.2567089669218736,,,,
07_020,,,,,,,
07_021,,-0.3592176388678898,0.3713414565087821,,,,
07_022,,-0.3536872459024726,0.33014742275818804,,,,
07_023,,,0.33267333908028474,,,,
07_024,,,0.2960414478615377,,,,
07_025,,,,,,,
07_026,,,,,,,
07_027,,,,,,,
07_028,,,,,,,
07_029,,,,,,,
07_030,,,,,,,
07_031,,0.5926559154372697,,,,,
07_032,,0.6274588458118202,,,,,
07_033,,,,,,,
07_034,-0.8188642900680374,,,,,,
07_035,-0.9447896501236441,,,,0.23487497839437252,,
07_036,-0.6905632210258094,,,,,,
07_037,,0.6247148994716221,,,,,
07_038,,,,,,,
07_039,,,,,0.21553721129052872,,
07_040,-0.560971718278648,,,,,,
07_041,-0.7754726779920723,,,,0.23797797790425598,,
07_042,-1.057875606147113,,,,,,
07_043,-0.8955348825884135,,,,,,
07_044,-0.7615186259728687,,,,,,
07_045,,,,,,,
07_046,,,,,,,
07_047,,,,,,,
07_048,,,,,,,
07_049,,,,,,,
07_050,,,,,,,
07_051,,,,,,,
07_052,,,,,,,
07_053,-0.7531857956023909,,,,,,
07_054,-0.7853466961710022,,,,,,
07_055,-0.8312047686952344,,,,,,
07_056,-0.6927714640313868,,,,,,
07_057,-0.8021834832250957,,0.2911565470138088,,,,
07_058,-0.7512043195398165,,0.3454164017060889,,,,
07_059,-0.6671053987116955,,0.35035920551138383,,,,-0.26203646364201943
07_060,-0.5748662883829738,,0.3371257061432095,,,,-0.260279367091173
07_061,-0.5890111332863168,-0.3622417261241839,0.436646025127254,,,,
07_062,-0.6209195225650095,-0.3193499299933269,0.4588769210435187,,,,
07_063,-0.6669134572227936,-0.35346274436979297,0.4418383166191379,,,,
07_064,-0.6768220074446604,-0.39082287972759117,0.4263494297450986,,,,
07_065,-0.7125266795683967,-0.3716299128093878,0.42258600372014254,,,,
07_066,-0.7064189905084297,-0.3606632563146936,0.4066484648308585,,,,
07_067,-0.7092858861873049,-0.3429894871620892,0.3926638070132004,,,,
07_068,-0.7245283732526567,-0.32600851424433125,0.40918529755052785,,,,
07_069,-0.6984530747945171,-0.33996033421258126,0.42851164432517463,,,,
07_070,-0.7468832524168769,,0.3839313609643542,,,,
07_071,-0.7448264521231729,,0.36266902577603805,,,,
07_072,-0.7039120261282226,,0.37599750875591015,,,,
07_073,-0.6368816756377091,,0.4181927470099682,,,,
07_074,-0.7083912890535702,,0.397955485883592,,,,
07_075,-0.7290728560791073,,0.38884717529634805,,,,
07_076,-0.6906219808831733,-0.3006579118007474,0.41839424504738065,,,,
07_077,-0.6481531103333938,-0.3313905051383256,0.4513009713625986,,,,
07_078,-0.631996887156138,-0.31389902722583585,0.4540553791398975,,,,
07_079,-0.6628540488690504,-0.2978134731075224,0.42947004312801107,,,,
07_080,-0.6465599144956412,,0.432403115804038,,,,
07_081,-0.5944353887871722,,0.45571414191005927,,,,
07_082,-0.6146428838933622,-0.28912496588055503,0.4555166436458475,,,,
07_083,-0.6073737656717918,-0.2678553801011735,0.45608336586157816,,,,
07_084,-0.6196584130799445,,0.4588730972466284,,,,
07_085,-0.6066694083588529,,0.4580081828827416,,,,
07_086,-0.6117102673239408,,0.4611721232741385,,,,
07_087,-0.6111392106642726,,0.46697182058334963,,,,
07_088,-0.5897369463261473,,0.4766193190244024,,,,
07_089,-0.5965634673150323,,0.48051917482029616,,,,
07_090,,-0.26537580540478756,0.5387386965980072,,,,
07_091,,,0.5189549255408423,,,,
07_092,-0.5268729838659142,,0.49752245813275525,,,,
07_093,,,0.5102143723965714,,,,
07_094,,,0.5028184994661797,,,,
07_095,,,0.5034251718057743,,,,
07_096,,,0.484950187327223,,,,
07_097,,,0.5194484500302345,,,,
07_098,,,0.4413624854469854,,,,
07_099,,,0.4531059238482075,,,,
07_100,,,0.4465846774846131,,,,
07_101,-0.460997122101377,,0.46949663963690774,,,,
07_102,-0.5614905555795334,,0.4160079345445794,,,,
07_103,,,0.42681089048316007,,,,
07_104,,,,,,,
07_105,,,,,,,
07_106,,,,,,,
07_107,,,,,,,
07_108,,,,,,,
07_109,,,0.36681446179699834,,,,
07_110,,,0.36109478535182854,,,,
07_111,,,0.3976222926536162,,,,
07_112,-0.4478886352749175,,0.40374758764171204,,,,
07_113,-0.4523595592487078,,0.3851916786099828,,,,
07_114,-0.5550625427043399,,0.3612001210550474,,,,
07_115,-0.5352302369442652,,0.33176898923299836,,,,
07_116,-0.5130976065947228,,,,,,
07_117,-0.5983167686418042,,,,,,
07_118,-0.6651823255995352,,0.33660051725655765,,,,
07_119,-0.7382698147269413,,0.3302101550469893,,,,
07_120,-0.7966402536898196,,0.31523290609814897,,,,
07_121,-0.7147892836725048,,0.30819084956789394,,,,
07_122,-0.7286092443117016,,,,,,
07_123,-0.6011823213193531,,,,,,
08_001,-0.5241516227215887,,,,,,
08_002,-0.6937445275597878,,,,,,
08_003,-0.6745309546084352,,,,,,
08_004,,,,,,,
08_005,,,,,,,
08_006,-0.6021255743024861,,,,,,
08_007,,,,,,,
08_008,,,,,,,
08_009,,,,,,,
08_010,,,,,,,
08_011,,,,,,,
08_012,,,,,,,
08_013,,,,,,,
08_014,,,,,,,
08_015,,,,,,,
08_016,,,,,,,
08_017,,,,,,,
08_018,,,,,,,
08_019,,,,,,,
08_020,,,,,,,
08_021,,,,,,,
08_022,,,,,,,
08_023,,,,,,,
08_024,,,,,,,
08_025,,,,,,,
08_026,,,,,,,
08_027,,,,,,,
08_028,,,,,,,
08_029,,,,,,,
08_030,,,,,,,
08_031,,,,,,,
08_032,,,,,,,
08_033,,,,,,,
08_034,,,,,,,
08_035,,,,,,,
08_036,,,,,,,
08_037,,,,,,,
08_038,,,,,,,
08_039,,,,,,,
08_040,,,,,,,
08_041,,,,,,,
08_042,,,,,,,
08_043,,,,,,,
08_044,,,,,,,
08_045,,,,,,,
08_046,,,,,,,
08_047,,,,,,,
08_048,,,,,,,
08_049,,,,,,,
08_050,,,,,,,
08_051,,,,,,,
08_052,,,,,,,
08_053,,,,,,,
08_054,,,,,,,
08_055,,,,,,,
08_056,,,,,,,
08_057,,,,,,,
08_058,,,,,,,
08_059,,,,,,,
08_060,,,,,,,
08_061,,,,,,,
08_062,,,,,,,
08_063,,,,,,,
08_064,,,,,,,
08_065,,,,,,,
08_066,,,,,,,-0.9133309204355443
08_067,,,,,,,-0.9792643042207984
08_068,,,,,,,
08_069,,,,,,,
08_070,,,,,,,
08_071,,,,,,,
08_072,,,,,,,
08_073,,,,,,,
08_074,,,,,,,
08_075,,,,,,,
08_076,,,,,,,
08_077,,,,,,,
08_078,,,,,,,
08_079,,,,,,,
08_080,,,,,,,
08_081,,,,,,,
08_082,,,,,,,
08_083,,,,,,,
08_084,,,,,,,
08_085,,,,,,,
08_086,,,,,,,
08_087,,,,,,,
08_088,,,,,,,
08_089,,,,,,,
08_090,,,,,,,
08_091,,,,,,,
08_092,,,,,,,
08_093,,,,,,,
08_094,,,,,,,
08_095,,,,,,,
08_096,,,,,,,
08_097,,,,,,,
08_098,,,,,,,
08_099,,,,,,,
08_100,,,,,,,
08_101,,,,,,,
08_102,,,,,,,
08_103,,,,,,,-0.8688217622487139
08_104,,,,,,,
08_105,,,,,,,-0.8212972736608157
08_106,,,,,,,-1.015470581645575
08_107,,,,,,,-1.09337090412749
08_108,,,,,,,-1.2205651457303508
08_109,,,,,,,-0.9866868099932619
08_110,,,,,,,-1.1433157310123039
08_111,,,,,,,-1.23241817116851
08_112,,,,,,,-1.288980514175049
08_113,,,,,,,-1.2532448692912284
08_114,,,,,,,-1.2938002254297936
08_115,,,,,,,-1.313074930466443
08_116,,,,,,,-1.3862149027515693
08_215,,,,,,,
09_001,,,,,,,-1.209600322027069
09_002,,,,,,,-1.0141399689365833
09_003,,,,,,,-1.0548255484541045
09_004,,,,,,,-0.9624026183530601
09_005,,,,,,,-0.8860185851936906
09_006,,,,,,,
09_007,,,,,,,
09_008,,,,,,,
09_009,,,,,,,
09_010,-0.4041295833616555,,,,,,
09_011,-0.4982211861607915,,,,,,
09_013,-0.552460155462465,,,-0.27474104730464005,,,
09_014,-0.5104741822786731,,,-0.24525780990958088,,,
09_015,-0.49365097887908455,,,,,,
09_016,,,,,,,
09_017,,,,,,,
09_018,-0.48464267831637003,,,,,,
09_019,-0.6823088294827606,,,,,,
09_020,-0.6646286899442099,,,,,,
09_021,-0.5820652269178188,,,,,,
09_022,-0.470462068286602,,,,,,
09_023,,,,,,,
09_024,,,,,,,
09_025,,,,-0.2501332864127885,,,
09_026,,,,-0.2522213644259302,,,
09_027,,,,,,,
09_028,,,,,,,
09_029,,,,,,,
09_030,,,,,,,
09_031,,,,,,,
09_032,,,,,,,
09_033,,,,,,,
09_034,,,,,,,
09_035,,,,-0.21741516931385235,,,
09_036,,,,,,,
09_037,,,,,,,
09_038,,,,-0.21473539744069176,,,
09_039,,,,-0.24522302852657285,,,
09_040,,,,-0.25527209292589126,,,
09_041,,,,-0.28498167731681606,,,
09_042,,,,-0.2957900541399887,,,
09_043,,,,-0.2826231829042385,,,
09_044,,,,-0.30719832311791573,,,
09_045,,,,-0.2900611638612775,,,
09_046,,,,-0.2971728351653991,,,
09_047,,,,-0.310378863311518,,,
09_048,,,,-0.2846543063251725,,,
09_049,,,,,,,
09_050,,,,-0.2944339079128171,,,
09_051,,,,-0.30310066878795455,,,
09_052,-0.6931662538201233,,,,,,
09_053,-0.588636516591557,,,,,,
09_054,,,,,,,
09_055,-0.7550385159654776,,,,,,
09_056,-1.0799961129952853,,,,,,
09_057,-1.355383389340035,,,,,,
09_058,-1.3870013527525002,,,,,,
09_059,-1.2081871848621135,,,,,,
09_060,-0.8911471915248244,,,,,,
09_061,-0.9922848847515028,,,,,,
09_062,-1.1693141797528395,,,-0.2574001384302675,,,
09_063,-1.239978810703434,,,-0.2730794713950025,,,
09_064,-1.2797930672679874,,,-0.2556201844252726,0.2316795668813062,,
09_065,-1.4537062386545407,,,,,,
09_066,-1.4745521924726437,,,,,,
09_067,-1.4967143279614636,,,,,,
09_068,-1.504683798225712,,,,,,
09_069,-1.3574267140564817,,,,,,
09_070,-1.1713758030781167,,,,,,
09_071,-0.8788991217246076,,,,,,
09_072,-1.1387759765315635,,,,,,
09_073,-1.3170981561523076,,,,,,
09_074,-1.0884709560543773,,,,,,
09_075,-0.6903447010469407,,,,,,
09_076,,,,,,,
09_077,-0.7638249290054991,,,,,,
09_078,-0.8290805392666025,,,,,,
09_079,,,,,,,
09_080,-0.98671780177491,,,,,,
09_081,-1.2495769984926361,,,,,,
09_082,-1.1940108119024786,,,,,,
09_083,-1.440214925087032,,,,,,
09_084,-1.254435734096679,,,,,,
09_085,-1.136098800743932,,,,0.24662423470594116,,
09_086,-1.3405927124127726,,,,0.2304343015013351,,
09_087,-1.242266187886103,,,,0.2617855415445656,,
09_088,-1.0519190021192533,,,,0.2812088373023538,,
09_089,-1.3464249555672916,,,,0.24739938251398738,,
09_090,-1.096857474816292,,,,0.2785530233204994,,
09_091,-1.385453892994558,,,,0.24264209514183074,,
09_092,-1.1435445524363477,,,,0.26409560744140315,,
09_093,-0.9708645453098351,,,,0.285884725302524,,
09_094,-0.8925336165092149,,,,0.28636306628660024,,
09_095,-0.8012127919502925,,,,0.3010908669806866,,
09_156,-0.8454830272040601,,,,,,
10_001,-0.8200105028494796,,,,0.2985945849180225,,
10_002,-0.6931603172233315,,,,0.30591384675557715,,
10_003,-0.8794545115325295,,,,0.30215402408963826,,
10_004,-1.076889857789723,,,,0.28236384707261414,,
10_005,-0.9469680019037084,,,,0.29110886252639945,,
10_006,-0.8680186144587739,,,,0.29282018064617654,,
10_007,-0.7506045613435708,,,,0.2778210189216831,,
10_008,-0.6736371082489536,,,,0.28264504584486433,,
10_009,-0.7649839871038132,,,,0.3010536894018976,,
10_010,-0.826003833940117,,,,0.31067840854731604,,
10_011,-0.7638927464818859,,,,0.31460152680588827,,
10_012,-0.777058653389429,,,,0.32824608942479006,,
10_013,-0.8034109186051671,,,,0.32672725558724963,,
10_014,-0.6663757616807954,,,,0.33174978234568064,,
10_015,-0.7190140392512476,,,,0.3353114069380558,,
10_016,-0.6276431631470748,,,,0.3360771542100544,,
10_017,-0.5922768416618129,,,,0.33308244086076266,,
10_018,-0.6295417622513507,,,,0.33707980144797894,,
10_019,-0.6551242663907852,,,,0.32806943991837156,,
10_020,-0.6700799962123871,,,,0.3258435556654401,,
10_021,-0.7345702671269143,,,,0.322492235261088,,
10_022,-0.7965195223168721,,,,0.315769840430905,,
10_023,-0.6695374802623286,,,,0.3197273692805169,,
10_024,-0.6380557468255461,,,,0.31671025426073696,,
10_025,-0.6448697591040721,,,,0.32522676815035917,,
10_026,-0.6127746842197659,,,,0.3243194226763949,,
10_027,-0.6294447904030293,,,,0.31111976400569286,,
10_028,-0.6783356912260148,,,,0.3072113115626638,,
10_029,-0.6874851377669501,,,,0.3077663598011411,,
10_030,-0.6773760942577255,,,,0.29911451710934767,,
10_031,-0.5728154580568741,,,,0.32120678140869224,,
10_032,,,,,0.3341641733410141,,
10_033,-0.5159406296601646,,,,0.3211542344148591,,
10_034,-0.5391091215844557,,,,0.3011975208084777,,
10_035,,,,,0.30304956176818876,,
10_036,,,,,0.33344211554471503,,
10_037,-0.5660638948579263,,,,0.34274954482609377,,
10_038,-0.6198152457609719,,,,0.3370974418126197,,
10_039,-0.6696576677568964,,,,0.3365446935048048,,
10_040,-0.6296456306273246,,,,0.3422821854558378,,
10_041,-0.5884281461564191,,,,0.3422643808726688,,
10_042,-0.4143858494585415,,,,0.3183607863930049,,
10_043,,,,-0.36210844445064194,0.28312104606832944,,
10_044,,,,-0.3666942029742545,0.3048278727328526,,0.4077754539397248
10_045,,,,,0.3393866438377979,,0.5228792581302086
10_046,,,,,0.36210565857882854,,0.5609418358434546
10_047,,,,,0.3688249938513671,,0.5308064904895056
10_048,,,,,0.3518937798957874,,0.46105547642373207
10_049,,,,,0.32907140645710653,,0.4291474016801194
10_050,,,,,0.3273163938322865,,0.3850970667454146
10_051,,,,,0.35689860965899955,,0.40575563245545876
10_052,,,,,0.2681388356721052,,0.2954372053600343
10_053,,,,,0.3094676324673484,,0.3507946618109077
10_054,,,,,0.3862213598525638,,0.42342397797433884
10_055,,,,,0.29351216499178534,,0.33478759307732014
10_056,,,,,,,
10_057,,,,,,,
10_058,,,,,,,
10_059,,,,-0.272675517266543,,,0.2931704446937146
10_060,,,,-0.27481766133137203,,,0.2485359285695743
10_061,,,,,,,0.2219899647123962
10_062,,,,-0.2529245544883395,,,0.21096450072204184
10_063,,,,,,,
10_064,,,,,,,
10_065,,,,,,,
10_066,,,,,,,
10_067,,,,,0.27065828798371533,,
10_068,,,,,,,
10_069,,,,-0.22401291894647607,,,
10_070,,,,-0.23707945800920374,,,
10_071,,,,-0.2719744686972613,,,0.22039495579088156
10_072,,,,-0.27938355455581176,,,0.21871928441964028
10_073,,,,-0.27266239578914503,,,0.19739060600859143
10_074,,,,-0.26091330071972685,,,
10_075,,,,-0.25835551094021,,,
10_076,,,,-0.26589116893154163,,,
10_077,,,,-0.2756524710174522,,,
10_078,,,,-0.2871477459187719,,,0.24940077713952952
10_079,,,,-0.27809181871689176,,,
10_080,,,,-0.2803141112919568,,,
10_081,,,,-0.29761317463366677,,,
10_082,,,,-0.32005661583453154,,,
10_083,,,,-0.3286484492781703,,,
10_084,,,,-0.3146323153326838,,,
10_085,,,,-0.33085624484023285,,,
10_086,,,,-0.3374006333965644,,,
10_087,,,,-0.3445300838013366,,,
10_088,,,,-0.3434983163715296,,,
10_089,,,,-0.3118875820238273,,,
10_090,,,,-0.30870506783262924,,,
10_091,,,,-0.2981511859744182,,,
10_092,,,,-0.2941862611054925,,,
10_093,,,,-0.29010477059835854,,,
10_094,,,,-0.27721876403118695,,,
10_095,,,,-0.2635027429583973,,,
10_096,,,,,,,
10_097,,,,,0.3053288715064866,,
10_098,,,,,0.3272186591638445,,
10_099,,,,,0.27473711984555843,,
10_100,,,,,,,
10_101,,,,-0.264590281290049,,,
10_102,,,,-0.3202180942292366,,,
10_103,,,,-0.29690248983143824,,,
10_104,,,,-0.25440141531580174,,,
10_105,,,,-0.25522589493756037,,,
10_106,,,,,,,
10_107,,,,,0.26182960917663506,,
10_108,,,,,,,
10_109,,,,-0.2690354170944922,,,
10_110,-0.6339369955780436,,,-0.26797458123702844,,,
10_111,-0.7869089994023653,,,-0.2863921851165693,,,
10_112,-0.7616363570122259,,,-0.27115068329547515,0.24231732670430145,,
10_113,-0.8482557290933515,,,-0.27494297623969366,0.24297414163030764,,
10_114,-0.8847893599154092,,,-0.2969302876647636,,,
10_115,-0.9640679800774736,,,-0.3008211370942386,,,
10_116,-1.0054729221113285,,,-0.2952604315185114,,,
10_117,-0.850677092612662,,,-0.3101639836017905,,,
10_118,-0.7537632552789626,,,-0.31037381133207853,,,
10_119,-0.7763238754557662,,,-0.3052626950794951,,,
10_120,-0.6268852386088051,,,-0.30957805147264067,,,
10_121,,,,-0.29435584890976063,,,
10_122,,,,-0.3117654637381196,,,
10_123,,,,-0.32240638053997606,,,
10_124,,,,-0.3306040226865997,,,
10_125,,,,-0.3381964980911981,,,
10_126,-0.5384036085736998,,,-0.33929708799357877,,,
10_127,,,,-0.32936082031185515,,,
10_128,-0.6226386037083932,,,-0.32765862045751604,,,
10_129,-0.6304391265758752,,,-0.33576388169585675,,,
10_130,-0.7298730781735974,,,-0.32578322708673296,,,
10_131,-0.7577985038335827,,,-0.31778675819195695,,,
10_132,-0.7822005690422922,,,-0.3158330873747923,,,
10_133,-0.8933415066511099,,,-0.29714220970671956,,,
10_134,-0.9900686888584852,,,-0.28891166849855465,,,
10_135,-0.9056599933440512,,,-0.2776067932632408,,,
10_136,-0.8108584538394326,,,-0.29383347878523736,,,
10_137,-0.7248994263767174,,,-0.26616853783443767,,,
10_138,-0.7498771366077397,,,-0.325292340478658,,,
10_139,-0.7472621051876286,,,-0.32498485649958825,,,
10_140,-0.6444929467815982,,,-0.34227482505052487,,,
10_141,-0.5023988415675542,,,-0.34541791698112523,,,
10_142,-0.5502828439826641,,,-0.3521511548331433,,,
10_143,-0.6332665367297856,,,-0.35235382346117733,,,
10_234,-0.6356024537535209,,,,0.35344356915818814,,
10_235,,,,-0.2797690427791345,,,
10_236,,,,-0.278601555826539,,,
10_237,,,,-0.32362027979489494,,,
