Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Education_University,Nationality_UK,POI_Restaurants_Hotels,POI_Daily_Others,Intercept
06_013,-0.7466244240163972,,,,0.33230440647576703,,,
06_014,-0.6736454057560698,,,,0.37870767844577824,,,
06_015,-0.6477635184593976,,,,0.41723570010370686,,,
06_016,-0.5986638633739085,,,,0.4149961821102645,,,
06_017,-0.5989439978213463,,,,0.3814812917115528,,,
06_018,,,,,0.3317803748290695,,,
06_019,-0.48941301722043906,,,,0.232238300370257,,,
06_020,,,,,,,,
06_021,,,,,0.25372493663683626,,,
06_022,,,,,0.31389483106262445,,,
06_023,,,,,0.3393554176067465,,,
06_024,-0.48691532940628945,,,,0.31137109481698827,,,
06_025,-0.49371295204714055,,,,0.29498033573464777,,,
06_026,,,,,0.29543222863490337,,,
06_027,,,,,0.2726452573964418,,,
06_028,,,,,0.26332672548857855,,,
06_029,,,,,0.2767400847224166,,,
06_030,-0.47220554495617056,,,,0.24350520917190102,,,
06_031,,,,,0.23907407410769435,,,
06_032,,,,,0.25999928610409756,,,
06_033,,,,,,,,
06_034,,,,,,,,
06_035,,,,,,,,
06_036,,,-0.39428900270665457,,,,,
06_037,,,-0.42971323325354144,,,,,
06_038,,,-0.4131511654412763,,,,,
06_039,,,,,,,,
06_040,,,-0.3924432844115998,,,,,
06_041,,,,,,,,
06_042,,,,,,,,
06_043,,,,,,,,
06_044,,,,,,,,
06_045,,,,,,,,
06_046,,,,,,,,
06_047,,,,,,,,
06_048,,,,,,,,
06_049,,,,,,,,
06_050,,,,,,,,
06_051,,,,,,,,
06_052,,,,,,,,
06_053,,,,,,,,
06_054,,,,,,,,
06_055,-0.4370222447097657,,,,,,,
06_056,-0.45439313919633584,,,,,,,
06_057,-0.41862077534856335,,,,,,,
06_058,-0.4623483821048596,,,,,,,
06_059,-0.5035605238715253,,,,,,,
06_060,-0.49728433583000187,,,,,,,
06_061,,,,,,,,
06_062,-0.4890103295127303,,,,,,,
06_063,-0.5538054824657852,,,,,,,
06_064,-0.5297421632562329,,,,,,,
06_065,-0.5597335478460493,,,,,,,
06_066,-0.5677468167920833,,,,,,,
06_067,-0.5304522057040583,,,,,,,
06_068,-0.48907415735806686,,,,,,,
06_069,-0.45713799340319117,,,,,,,
06_070,-0.47425676272096773,,,,,,,
06_071,-0.49039048026535464,,,,,0.24280003750792037,,
06_072,,,,,,0.27747605001868,,
06_073,-0.49484083559445907,,,,,0.2632465928920745,,
06_074,-0.5197073657420037,,,,,0.24092351364304576,,
06_075,-0.553946697705324,,,,,,,
06_076,-0.5488711668122701,,,,,,,
06_077,-0.5885345064388469,,,,,,,
06_078,-0.603419101884394,,,,,,,
06_079,-0.6203255600696767,,,,,,,
06_080,-0.6070412509487801,,,,,,,
06_081,-0.5893257095162793,,,,,,,
06_082,-0.5791916606614246,,,,,,,
06_083,-0.6072765441007851,,,,,,,
06_084,-0.5620892960586547,,,,0.2328132938102394,,,
06_085,-0.5508069498959489,,,,0.2580799232564998,,,
06_086,-0.5245261010663096,,,,0.2790605110529298,,,
06_087,-0.6089489659257467,,,,,,,
06_088,-0.6219729180136832,,,,,,,
07_001,-0.6038542841458469,,,,,,,
07_002,-0.5723019512863544,,,,,,,
07_003,-0.5257614673387653,,,,,0.23842803384973135,,
07_004,,,,,,0.25328065526620447,,
07_005,,,,,,0.2309254944460692,,
07_006,-0.524869231555524,,,,,,,
07_007,-0.5568242593038197,,,,,,,
07_008,-0.49055464644788904,,,,,,,
07_009,,,,,,0.21098768565265366,,
07_010,,,,,,0.24120843619816937,,
07_011,,,,,,0.24071888195480845,,
07_012,,,,,,0.21068262794820014,,
07_013,,,,,,,,
07_014,,,,,,,,
07_015,,,,,,,,
07_016,-0.47728817071687335,,,,,,,
07_017,-0.5726945350744779,,,,,,,
07_018,-0.6116694932801908,,,,,,,
07_019,-0.5356919157583898,,,,,,,
07_020,,,,,,,,
07_021,-0.47620668274304967,,,,0.35180634908081365,,,
07_022,-0.4791107597402943,,,,0.30625374999621413,,,
07_023,-0.47369937949979907,,,,0.32607614957023046,,,
07_024,,,,,0.2847010996561156,,,
07_025,,,,,,,,
07_026,,,,,,,,
07_027,,,,,,,,
07_028,,,,,,,,
07_029,,,,,,,,
07_030,,,,,,,,
07_031,,,,,,,,
07_032,,,,,,,,
07_033,-0.5894731819267915,,,,,,,
07_034,-0.7624180645625254,,,,,,,
07_035,-0.8531906260070662,,,,,,,
07_036,-0.6557454075664725,,,,,,,
07_037,,,,,,,,
07_038,,,,,,,,
07_039,,,,,,0.2021277455609968,,
07_040,-0.533911911561302,,,,,,,
07_041,-0.7187775757381187,,,,,0.21528404405681373,,0.14957435552855206
07_042,-0.9792629965554519,,,,,,,
07_043,-0.8553658555651228,,,,,,,
07_044,-0.7659513093125487,,,,,,,
07_045,-0.6708864347107125,,,,,,,
07_046,,,,,,,,
07_047,,,,,,,,
07_048,,,,,,,,
07_049,,,,,,,,
07_050,,,,,,,,
07_051,,,,,,,,
07_052,,,,,,,,
07_053,-0.596117219286432,,,,,,,
07_054,-0.6356488669689672,,,,,,,
07_055,-0.6908218942849506,,,,,,,
07_056,-0.5913113305210883,,,,0.28327321486117,,,
07_057,-0.685114354395159,,,,0.34070867739404426,,,
07_058,-0.6279982961516302,,,,0.37609162391566414,,,-0.2620395634008401
07_059,-0.5739442775808944,,,-0.2960507540398318,0.3632861431982109,,,-0.267245164960381
07_060,-0.5180493338988663,,,,0.34537425665874016,,,-0.24861332665395372
07_061,-0.5704907851718893,,,-0.3092590101642313,0.4150454767548883,,,
07_062,-0.5828333133159664,,,-0.28396493107285176,0.4415151888078162,,,
07_063,-0.5926049008338837,0.3821902579028133,,-0.3572660486535599,0.44192142940255835,,,
07_064,-0.6155801293211188,0.38444521466835385,,-0.3743640486388074,0.421282828638898,,,-0.22823666546330587
07_065,-0.6165662818675745,0.381201936148059,,-0.37563296022144405,0.4246848101975151,,,-0.24450255608255608
07_066,-0.615034770399451,0.36941247169918856,,-0.3656585374204188,0.4096961194558229,,,-0.2592427711383148
07_067,-0.6102155998941515,0.35335179839035985,,-0.34858348908503617,0.4007471396203912,,,-0.2657559926731003
07_068,-0.6192228361331348,0.35415091953299843,,-0.35455645636639976,0.4233760981048722,,,-0.25419081976383856
07_069,-0.5914740702111092,0.37121782555346067,,-0.350493425598388,0.4352321543871592,,,-0.2302287121413372
07_070,-0.6413552307305306,,,-0.31967046571592106,0.41250189148896543,,,-0.25602860520481224
07_071,-0.6477840599337327,,,,0.4095647978045702,,,
07_072,-0.5812506821199555,,,,0.4282364167006405,,,
07_073,-0.5328709541061373,0.3329400554334338,,-0.29110722203003003,0.455022721250964,,,
07_074,-0.6004700851696297,,,-0.29702739506006337,0.4331464155315091,,,
07_075,-0.6322071680367704,,,-0.3030176426093644,0.42233397528646593,,,
07_076,-0.5976702836857288,0.35393509639762266,,-0.3391820676557136,0.4376291110131376,,,
07_077,-0.5699059610556231,0.3621090015151522,,-0.32123431352067927,0.4488124692870391,,,
07_078,-0.5628841613892108,0.34611204009208096,,-0.3017097089403352,0.4516112807088101,,,
07_079,-0.5710006767585243,0.3618396278933256,,-0.3296326053639535,0.4485730968337282,,,
07_080,-0.5451874366726761,0.36008569466676926,,-0.31883236636333745,0.4588769694045849,,,
07_081,-0.5180207252579394,,,-0.2782083737182329,0.46885222325342624,,,
07_082,-0.5554876042944377,,,-0.2819749158529054,0.4550021593303283,,,
07_083,-0.5822868576612523,,,-0.25453325032844354,0.447773898843786,,,
07_084,-0.6092467263430166,,,,0.45051131647166165,,,
07_085,-0.5675252125862161,,,-0.24653598104290975,0.45865298876148686,,,
07_086,-0.593349286997892,,,-0.2219621875424367,0.4557039689577936,,,
07_087,-0.5767038481285645,,,-0.222341219009373,0.4632991733580514,,,
07_088,-0.5347379059798821,,,-0.22362156069014977,0.4758770876708367,,,
07_089,-0.5562390445159852,,,-0.2207860450056577,0.47727340165224097,,,
07_090,-0.3928077968191403,,,-0.2573219826449792,0.5316283968341412,,,
07_091,,,,-0.21623129389763093,0.5245608320333826,,,
07_092,-0.4754426611075847,,,-0.22029004777964245,0.49789739063223837,,,
07_093,-0.4060005092297146,,,-0.2182764164865053,0.5144632694702632,,,
07_094,,,,-0.22148205881224917,0.5157835501877367,,,
07_095,,,,,0.5272523395098225,,,
07_096,,,,,0.521622391936033,,,
07_097,,,,,0.5510616179743493,,,
07_098,,,,,0.4987343218285353,,,
07_099,,,,,0.5032142311495856,,,
07_100,,,,,0.49862238483226107,,,
07_101,-0.3998958679105815,,,,0.49450293994815764,,,
07_102,-0.4580790243913311,,,,0.4653814814739344,,,
07_103,,,,,0.5021413600087795,,,
07_104,,,,,0.3287498094431045,,,
07_105,,,,,0.3128067606367155,,,
07_106,-0.43857049659776187,,,,0.3210656504780007,,,
07_107,-0.40346326088357193,,,,0.3580288068501485,,,
07_108,,,,,0.37424048990324055,,,
07_109,,,,,0.4205084104387574,,,
07_110,-0.3807669795446533,,,,0.4112794441113469,,,
07_111,,,,,0.45198008578603543,,,
07_112,-0.39377880087299805,,,,0.45578618720137376,,,
07_113,-0.41286521989377106,,,,0.4358528614340516,,,
07_114,-0.49925705085936933,,,,0.4102142529743402,,,
07_115,-0.5042974878173827,,,,0.37532976520982586,,,
07_116,-0.5265146688388174,,,,0.3320092557490571,,,
07_117,-0.5847803549778589,,,,0.31927167177445365,,,
07_118,-0.5779755920980785,,,,0.38723803624625636,,,
07_119,-0.627230070036507,,,,0.3837606467618564,,,
07_120,-0.6720735827833978,,,,0.3687575924267417,,,
07_121,-0.6526262082139739,,,,0.34542859291693795,,,
07_122,-0.6604434348642944,,,,0.30275775324722315,,,
07_123,-0.5883224361081808,,,,,,,
08_001,-0.525104541970263,,,,,,,
08_002,-0.6244416545914381,,,,,,,
08_003,-0.5798310931845894,,,,,,,
08_004,-0.47618152134572517,,,,,,,
08_005,,,,,,,,
08_006,-0.5190393680652359,,,,,,,
08_007,,,,,,,,
08_008,,,,,,,,
08_009,,,,,,,,
08_010,,,,,,,,
08_011,,,,,,,,
08_012,,,,,,,,
08_013,,,,,,,,
08_014,,,,,,,,
08_015,,,,,,,,
08_016,,,,,,,,
08_017,-0.5316430382460715,,,,,,,
08_018,-0.6512482019786989,,,,,,,
08_019,,,,,,,,
08_020,,,,,,,,
08_021,,,,,,,,
08_022,,,,,,,,
08_023,,,,,,,,
08_024,,,,,,,,
08_025,,,,,,,,
08_026,,,,,,,,
08_027,,,,,,,,
08_028,,,,,,,,
08_029,,,,,,,,
08_030,,,,,,,,
08_031,,,,,,,,
08_032,,,,,,,,
08_033,,,,,,,,
08_034,,,,,,,,
08_035,,,,,,,,
08_036,,,,,,,,
08_037,,,,,,,,
08_038,,,,,,,,
08_039,,,,,,,,
08_040,,,,,,,,
08_041,,,,,,,,
08_042,,,,,,,,
08_043,,,,,,,,
08_044,,,,,,,,
08_045,,,,,,,,
08_046,-0.5035613474581487,,,,,,,
08_047,,,,,,,,
08_048,,,,,,,,
08_049,,,,,,,,
08_050,,,,,,,,
08_051,,,,,,,,
08_052,,,,,,,,
08_053,,,,,,,,
08_054,,,,,,,,
08_055,,,,,,,,
08_056,,,,,,,,
08_057,,,,,,,,
08_058,,,,,,,,
08_059,,,,,,,,-0.5359205317795344
08_060,,,,,,,,-0.5845365258346111
08_061,,,,,,,,-0.6248992895504613
08_062,,,,,,,,-0.6034172364658585
08_063,,,,,,,,-0.5670254238018967
08_064,,,,,,,,-0.6995057936156632
08_065,,,,,,,,-0.7268090625046979
08_066,,,,,,,,-0.7361664981681361
08_067,,,,,,,,-0.7621856293814266
08_068,,,,,,,,-0.6546800000686933
08_069,,,,,,,,-0.661644002125216
08_070,,,,,,,,-0.6252412076671515
08_071,,,,,,,,
08_072,,,,,,,,-0.6479812615137234
08_073,,,,,,,,
08_074,,,,,,,,
08_075,,,,,,,,
08_076,,,,,,,,
08_077,,,,,,,,
08_078,,,,,,,,
08_079,,,,,,,,
08_080,,,,,,,,
08_081,,,,,,,,
08_082,,,,,,,,
08_083,,,,,,,,
08_084,,,,,,,,
08_085,,,,,,,,
08_086,,,,,,,,
08_087,,,,,,,,
08_088,,,,,,,,
08_089,,,,,,,,
08_090,,,,,,,,
08_091,,,,,,,,
08_092,,,,,,,,
08_093,,,,,,,,
08_094,,,,,,,,
08_095,,,,,,,,
08_096,,,,,,,,
08_097,,,,,,,,
08_098,,,,,,,,
08_099,,,,,,,,
08_100,,,,,,,,
08_101,,,,,,,,
08_102,,,,,,,,
08_103,,,,,,,,-0.6959063304400199
08_104,,,,,,,,-0.6899448966294508
08_105,,,,,,,,-0.7354167130976828
08_106,,,,,0.3206127300916875,,,-0.8323317070749698
08_107,,,,,,,,-0.8488717709052507
08_108,,,,,,,,-0.9129186816728065
08_109,,,,,,,,-0.8412386918373778
08_110,,,,,,,,-0.9300925225301586
08_111,,,,,,,,-0.9494537835753509
08_112,,,,,,,,-0.9802252494604815
08_113,,,,,,,,-0.973375910647404
08_114,,,,,,,,-0.9953471653160259
08_115,,,,,,,,-1.0048492696679359
08_116,,,,,,,,-1.0428789429184147
08_215,,,,,,,,
09_001,,,,,,,,-0.9285327767363953
09_002,,,,,0.3201256767121931,,,-0.8345315645065838
09_003,,,,,0.3236385245794017,,,-0.8596037538125738
09_004,,,,,0.3160576949528609,,,-0.7963456114626521
09_005,,,,,,,,-0.7746767917492214
09_006,,,,,,,,
09_007,,,,,,,,
09_008,,,,,,,,
09_009,-0.37417294686453245,,,,,,,
09_010,-0.4511686521012247,,,,,,,
09_011,-0.5359481162617676,,-0.25648227360888165,,,,,
09_013,-0.5574512436437942,,-0.31119282705883955,,,,,
09_014,-0.5176652339954173,,-0.28888270008588635,,,,,
09_015,-0.4891049355218027,,-0.2622849542672591,,,,,
09_016,,,-0.26037731492122634,,,,,
09_017,-0.41649401703985295,,-0.27583364492180684,,,,,
09_018,-0.49444115208722444,,-0.27441940779401386,,,,,
09_019,-0.6137644724875693,,-0.2793634814879759,,,,,
09_020,-0.6109221457926568,,-0.27835904856799876,,,,,
09_021,-0.5830965063392797,,-0.2702135818730766,,,,,
09_022,-0.48129938067912503,,-0.273082958723275,,,,,
09_023,-0.39822031502703786,,-0.2674831333269736,,,,,
09_024,,,-0.25185794565324604,,,,,
09_025,,,-0.21886033108886296,,,,,
09_026,,,,,,,,
09_027,,,,,,,,
09_028,,,,,,,,
09_029,,,,,,,,
09_030,,,,,,,,
09_031,,,,,,,,
09_032,,,,,,,,-0.6291307779058694
09_033,,,,,,,,
09_034,,,,,,,,
09_035,,,,,,,,
09_036,,,,,,,,
09_037,,,,,,,,
09_038,,,,,,,,
09_039,,,,,,,,
09_040,,,,,,,,
09_041,,,-0.21108929343613395,,,,,
09_042,,,-0.24088301085404698,,,,,
09_043,,,,,,,,
09_044,,,-0.25302872125319903,,,,,
09_045,,,-0.22754897150477996,,,,,
09_046,,,-0.24114528839462196,,,,,
09_047,,,-0.26829332949079293,,,,,
09_048,,,-0.2397719830681581,,,,,
09_049,,,,,,,,
09_050,,,-0.2566410997339682,,,,,
09_051,-0.49199075488672644,,-0.2697374219539884,,,,,
09_052,-0.6813803457681775,,-0.2585334293726671,,,,,
09_053,-0.6184434873380978,,-0.267051085280277,,,,,
09_054,-0.583739211158434,,,,,,,
09_055,-0.7745578691743066,,,,,,,
09_056,-0.9856791472983868,,,,,,,
09_057,-1.115172992090627,,,,,,,
09_058,-1.0856458435560221,,-0.24162547528199033,,,,,
09_059,-0.9932409602562614,,,,,,,
09_060,-0.8395082156892937,,,,,,,
09_061,-0.808762724090855,,-0.2784069225282612,,,,,
09_062,-0.8940833854318854,,-0.2900968070985037,,,,,
09_063,-0.9795447612949066,,-0.2996688316262162,,,,,
09_064,-1.0276951217655714,,-0.28219168952858514,,,,,
09_065,-1.1622954277804598,,-0.23983718525820838,,,,,
09_066,-1.1654173049886298,,-0.24687941037226324,,,,,
09_067,-1.2272897392471631,,,,,,,
09_068,-1.242473057071998,,,,,,,
09_069,-1.156336648712688,,,,,,,
09_070,-1.056882877913421,,,,,,,
09_071,-0.8698422157611595,,,,,,,
09_072,-1.0524813987631048,,,,,,,
09_073,-1.1475383152793261,,,,,,,
09_074,-1.0371665529455272,,,,,,,
09_075,-0.763013797264278,,,,,,,
09_076,-0.5644249825703221,,,,,,,
09_077,-0.8295118794405901,,,,,,,
09_078,-0.8676599918435896,,,,,,,
09_079,-0.6664361322920881,,,,,,,
09_080,-0.9624972234772402,,,,,,,
09_081,-1.1645154370879027,,,,,,,
09_082,-1.1205137987008176,,,,,,,
09_083,-1.257802836831166,,,,,,,
09_084,-1.1254540545402285,,,,,,,
09_085,-1.0017971761242024,,,,,,,
09_086,-1.1860701665814404,,,,,,,
09_087,-1.0785288863212248,,,,,,,
09_088,-0.9616598394602384,,,,,0.21665945821669969,,
09_089,-1.1539820479852325,,,,,,,
09_090,-0.9896402888268296,,,,,,,
09_091,-1.142652334903841,,,,,,,
09_092,-0.9990283752356581,,-0.2687826629261969,,,,,
09_093,-0.9013951415635816,,-0.2505685903922058,,,,,
09_094,-0.8266757479822713,,-0.27404060760579435,,,,,
09_095,-0.8010920258251566,,,,,0.22153877156786544,,
09_156,-0.8284924148927106,,,,,,,
10_001,-0.8215345895859778,,,,,0.22888686770650413,,
10_002,-0.7194278304088803,,,,,0.23913087655104273,,
10_003,-0.8178522259734352,,,,,0.24076628141449313,,
10_004,-0.9619150289209374,,,,,0.22188819196766255,,
10_005,-0.8466528814960252,,,,,0.23859853381906113,,
10_006,-0.76220756365369,,,,,0.2502676615706543,,
10_007,-0.6554432448683091,,,,,0.24697567123017222,,0.15558220967596592
10_008,-0.587466826176186,,,,,0.2561466661639769,,
10_009,-0.6581257859820377,,,,,0.27282803029749647,,
10_010,-0.7077263652466681,,,,,0.27443987103070644,,
10_011,-0.6367781953530355,,,,,0.286684884982737,,
10_012,-0.6191141653324977,,,,,0.29122257261255946,,
10_013,-0.6602718798490667,,,,,0.28239106588905794,,
10_014,-0.5591606136850144,,,,,0.2727206617601076,,
10_015,-0.5533133925669711,,,,,0.2880691537347498,,
10_016,-0.4714787001026995,,,,,0.28789336113922237,,
10_017,-0.4703853875199897,,,,,0.28108151079588517,,
10_018,-0.49263236890036705,,,,,0.2725648010532286,,
10_019,-0.5786836493461457,,,,,0.25815907378535713,,
10_020,-0.596272127901478,,,,,0.26204010038231573,,
10_021,-0.6388362777187636,,,,,0.2699842930988803,,
10_022,-0.7145482306549955,,,,,0.26315309912039586,,
10_023,-0.6335009873204053,,,,,0.2573216162275338,,
10_024,-0.6546293181309586,,,,,0.24684313198356295,,
10_025,-0.5843540696652426,,,,,0.25227199827208113,,
10_026,-0.5768613059894218,,,,,0.24736347776915013,,
10_027,-0.6283781375762315,,,,,0.23543095384002355,,
10_028,-0.7125240346968016,,,,,0.23099490807342926,,
10_029,-0.6788470304683829,,-0.2587806493452786,,,0.2270008242259808,,
10_030,-0.6500384565310019,,-0.27879055144934445,,,0.22439047760488937,,
10_031,-0.5680071749601034,,-0.2571014860419642,,,0.23967737103101475,,
10_032,,,-0.25985090651219145,,,0.2655183215703607,,
10_033,-0.4670030862420089,,-0.2649128975601291,,,0.2499484278336016,,
10_034,-0.480581711266158,,-0.2727237362270859,,,0.2352080603561357,,
10_035,,,-0.2523676794786215,,,0.24495689342603721,,
10_036,,,-0.25202344611255073,,,0.27516499978315373,,
10_037,,,-0.25694656312736236,,,0.28320374073324495,,
10_038,-0.5008807130878038,,,,,0.2663411964547996,,
10_039,-0.5265523358805932,,,,,0.26559464159648344,,
10_040,-0.45867121159539037,,,,,0.27909530366736335,,
10_041,-0.424199586978321,,,,,0.288240800495675,,
10_042,,,-0.27344600592597257,,,0.27267904559443973,,
10_043,,,-0.31053799891512673,,,0.26178802840484144,,
10_044,,,-0.32237945354899317,,,0.309924331070335,,0.3351190926692211
10_045,,,,,,0.3408584562685029,,0.43389248830246047
10_046,,,,,,0.3570032763034335,,0.4901417436434214
10_047,,,,,,0.35322786103493975,,0.45560944182163066
10_048,,,,,,0.3335080521610693,,0.38482503818463853
10_049,,,,,,0.3177627864023836,,0.3563065795773033
10_050,,,,0.25989493196241625,,0.3017342183804889,,0.32187190455196657
10_051,,,,,,0.31344495948616163,,0.344533166992881
10_052,,,,0.2552503213715085,,,,0.2669247006991766
10_053,,,,0.2575831431552357,,,,0.2989058848367215
10_054,,,,,,0.31936538583428553,,0.3621248455653568
10_055,,,,0.24798354038954157,,,,0.29567672072062534
10_056,,,,,,,,0.2152779491872487
10_057,,,,,,,,0.21150607722441464
10_058,,,,,,,,
10_059,,,-0.27921301607039317,,,,,0.29744781691093025
10_060,,,-0.2996839516147729,,,,,0.258252597009223
10_061,,,-0.273036709584895,,,,,0.23643992773551645
10_062,,,-0.2865332963679014,,,,,0.23227869518250033
10_063,,,-0.2765642337057726,,,,,0.2131930723817657
10_064,,,-0.2434023179705212,,,,,0.18529235774949027
10_065,,,-0.24860667767576716,,,,,
10_066,,,,,,,,
10_067,,,,,,,,
10_068,,,,,,,,
10_069,,,-0.27908887435904695,,,,,
10_070,,,-0.2831284595889905,,,,,0.19562794524719035
10_071,,,-0.3079675501285357,,,,,0.23996288205849534
10_072,,,-0.3166901113282825,,,,,0.2405526294241176
10_073,,,-0.31161490961181904,,,,,0.22634468535705105
10_074,,,-0.3033116107589764,,,,,0.2084111293651358
10_075,,,-0.3052689226892066,,,,,0.19761810035667782
10_076,,,-0.3140010602745802,,,,,0.18859530792761936
10_077,,,-0.3183781761518447,,,,,0.22081265389529572
10_078,,,-0.3218609605402316,,,,,0.26424530629346965
10_079,,,-0.322508530153948,,,,,0.22130436849974908
10_080,,,-0.33052865513329527,,,,,0.2202510620535603
10_081,,,-0.3467258661715209,,,,,0.24953818786097165
10_082,,,-0.365555814289672,,,,,0.25289469311758983
10_083,,,-0.3704647993513888,,,,,0.254726312354637
10_084,,,-0.3607870924129932,,,,,
10_085,,,-0.3722410873503336,,,,,0.24822074632258748
10_086,,,-0.37710296861234566,,,,,0.2507396540644523
10_087,,,-0.38154784475268655,,,,,0.24830961490778528
10_088,,,-0.37989092956211856,,,,,
10_089,,,-0.35662047439595773,,,,,
10_090,,,-0.35554295607000136,,,,,
10_091,,,-0.35098713365978906,,,,,
10_092,,,-0.3443143889647714,,,,,0.22298787354921262
10_093,,,-0.34333634624746484,,,,,
10_094,,,-0.3256696218199378,,,,,
10_095,,,-0.3095376081417093,,,,,
10_096,,,-0.2434488615558287,,,,,
10_097,,,,,,0.26460989481863406,,
10_098,,,,,,0.27737858677466504,,
10_099,,,-0.2361846623027899,,,,,
10_100,,,-0.23893223549349296,,,,,
10_101,,,-0.3118393499736426,,,,,
10_102,,,-0.36105549925090075,,,,,
10_103,,,-0.3392197030594824,,,,,
10_104,,,-0.30509332164215613,,,,,
10_105,,,-0.30077739414653315,,,,,
10_106,,,-0.27059858441527074,,,,,
10_107,,,-0.2622541403604351,,,,,
10_108,,,-0.282448512198775,,,,,
10_109,,,-0.3038333101976784,,,,,
10_110,-0.5126245205918665,,-0.3005005066911972,,,,,
10_111,-0.6251204936701286,,-0.3160937542063208,,,,,
10_112,-0.6277009276375544,,-0.3038930975021518,,,,,
10_113,-0.7066410839571605,,-0.3054468935104878,,,,,
10_114,-0.6973337091560136,,-0.32408629429168706,,,,,
10_115,-0.7757634195465029,,-0.32881766386078803,,,,,
10_116,-0.8141922257201322,,-0.3252631303575446,,,,,
10_117,-0.6931905018272929,,-0.3388561365542957,,,,,
10_118,-0.6088805918428367,,-0.337113959714151,,,,,
10_119,-0.6170830062700909,,-0.33012804085079994,,,,,
10_120,-0.509639702675759,,-0.3404855135003103,,,,,
10_121,,,-0.33321814896590524,,,,,
10_122,,,-0.3481670922370284,,,,,
10_123,,,-0.35950881078573926,,,,,
10_124,,,-0.3672187177763003,,,,,
10_125,,,-0.37370709332112795,,,,,
10_126,-0.4695208400176672,,-0.3734915955469811,,,,,
10_127,-0.43192377142368227,,-0.36302107968916364,,,,,
10_128,-0.5206077849438049,,-0.35980916542787333,,,,,
10_129,-0.5323235211327039,,-0.36898972090532184,,,,,
10_130,-0.6154703445023876,,-0.35929001662231225,,,,,
10_131,-0.6302499804885648,,-0.348731486644374,,,,,
10_132,-0.6622345600025584,,-0.3484484100442043,,,,,
10_133,-0.7426330756258418,,-0.3305380416075606,,,,,
10_134,-0.800232795121668,,-0.31975438970357795,,,,,
10_135,-0.7308177052440299,,-0.3113397677027923,,,,,
10_136,-0.6799884756005283,,-0.3344092357016282,,,,,
10_137,-0.6153093941024929,,-0.31503716467582005,,,,,
10_138,-0.636383357484405,,-0.3648814297516937,,,,,
10_139,-0.6343645672861647,,-0.36060559734913744,,,,,
10_140,-0.5529942287148811,,-0.3770249764649442,,,,,
10_141,-0.4480557838744159,,-0.37978055169885183,,,,,
10_142,-0.48777972635410427,,-0.38660276304624425,,,,,
10_143,-0.5484379724811639,,-0.38772680395930553,,,,,
10_234,-0.43789672857772793,,,,,0.28867800848218717,,
10_235,,,-0.3254389328587023,,,,,
10_236,,,-0.3227429214443958,,,,,
10_237,,,-0.3646458534659639,,,,,
