Tag,Distance_Center,Nationality_Spain,Education_University,Nationality_Italy,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Percentage_Age_0_14,POI_Clothing,POI_Daily_Others,Intercept
10_042,,-0.3376134282358413,,,,0.2444412570984432,,,,,0.21197878661120245
10_043,,-0.3643365758883802,0.3198369736461304,,,0.25052904726968517,,,,,0.29617025828586785
10_044,,-0.3678754322116198,0.3084755825986144,,,0.2758084837588443,,,,,0.3455921794818953
10_045,,-0.35302562560517775,0.26116281844027667,,,0.29293450403789123,,,,,0.3997255431403224
10_046,,-0.33182010299246967,,,,0.3068547824110803,,,,,0.45721188617531117
10_047,,-0.3467170236978677,,,,0.3001094181233749,,,,,0.4393146131362222
10_048,,-0.36314045200919326,0.2779354038023091,,,0.2844574977023693,,,,,0.39097219985747805
10_049,,-0.36607028018312643,0.2963030080219924,,,0.2759456547959979,,,,,0.36550942589540836
10_050,,-0.36701949083677704,0.3052834131195451,,,0.26552585667217277,,,,,0.35513628941883657
10_051,,-0.36876700100681076,0.2954425301860997,,,0.26888169033504516,,,,,0.3777630753779147
10_052,,-0.3456132917576016,0.31226282891989227,,,,,,,,0.3124380064745166
10_053,,-0.3516400783410987,0.3094180168536571,,,0.2287874559852728,,,,,0.33568013236985716
10_054,,-0.37256011853867244,0.290743604446788,,,0.2687088439759483,,,,,0.3949261496278721
10_055,,-0.31961871288002996,0.2965927160942277,,,,,,,,0.33136907391800924
10_056,,-0.3240001147158064,0.29604205173871256,,,,,,,,0.2793145291692521
10_057,,-0.3225963821580955,0.273494657740525,,,,,,,,0.28222164498360547
10_058,,-0.32816383795230764,,,,,,,,,0.25067496801573935
10_059,,-0.3273011319254336,,,,,,,,,0.3068230632917935
10_060,,-0.3398075040519401,,,,,,,,,0.2727941046376357
10_061,,-0.3382846856053479,,,,,,,,,0.27801069597969236
10_062,,-0.34454198034051764,,,,,,,,,0.2639309970511159
10_063,,-0.34625083029383597,,,,,,,,,0.2539875250860876
10_064,,-0.3379642745161815,,,,,,,,,0.25611352988495256
10_065,,-0.3424210176434743,,,,,,,,,0.2332754598474207
10_066,,-0.3300443162500943,,,,,,,,,0.23179693088073794
10_067,,-0.32320956760154895,,,,,,,,,0.20666989817626122
10_068,,-0.3287989036350967,,,,,,,,,0.2061582864851042
10_069,,-0.3429675925586641,,,,,,,,,0.20499490054725933
10_070,,-0.3470149764106816,,,,,,,,,0.23157674194061872
10_071,,-0.3471681323499881,,,,,,,,,0.25399920394090203
10_072,,-0.3470138776725765,,,,,,,,,0.2458724423044351
10_073,,-0.34938799437363455,,,,,,,,,0.23807534045958106
10_074,,-0.34891323872058294,,,,,,,,,0.2288420947364826
10_075,,-0.3473757154554682,,,,,,,,,0.21610839529479248
10_076,,-0.3443611952169152,,,,,,,,,0.20037450277475624
10_077,,-0.34784786223133,,,,,,,,,0.2274793646735669
10_078,,-0.33609881860913027,,,,,,,,,0.25088650003172613
10_079,,-0.34776824709111187,,,,,,,,,0.22594504265625445
10_080,,-0.3544079504361031,,,,,,,,,0.22855598754812118
10_081,,-0.36872588666804706,,,,,,,,,0.25416611507735365
10_082,,-0.37453397285237955,,,,,,,,,0.24856499721644942
10_083,,-0.3738776407862884,,,,,,,,,0.24325144435236434
10_084,,-0.36786195316622067,,,,,,,,,0.22793150504252485
10_085,,-0.3701637425509857,,,,,,,,,0.22967268737411994
10_086,,-0.3697699846461805,,,,,,,,,0.22817804064974415
10_087,,-0.3664626830113332,,,,,,,,,0.21903766858736012
10_088,,-0.36124202368151637,,,,,,,,,
10_089,,-0.3556301036546972,,,,,,,,,
10_090,,-0.36270955021790824,,,,,,,,,0.2138399774210504
10_091,,-0.3639738821133618,,,,,,,,,0.2254169955991311
10_092,,-0.36279824946354877,,,,,,,,,0.2289663125795954
10_093,,-0.3560094762896316,,,,,,,,,0.20378114575885203
10_094,,-0.3415981603637598,,,,,,,,,
10_095,,-0.3380618060131724,,,,,,,,,
10_096,,-0.3353647563839093,,,,,,,,,0.1861136710336878
10_097,,-0.31928371080775014,,,,,,,,,0.175966547548356
10_098,,-0.3173506207851978,,,,0.20535752296492357,,,,,0.160505427180142
10_099,,-0.325541442348875,,,,,,,,,
10_100,,-0.3323512412205425,,,,,,,,,0.15635570640063415
10_101,,-0.3336603149149471,,,,,,,,,
10_102,,-0.3500589617221587,,,,,,,,,
10_103,,-0.33761525122798025,,,,,,,,,
10_104,,-0.3331617314826205,,,,,,,,,
10_105,,-0.3336726992824481,,,,,,,,,
10_106,,-0.3348041132866369,,,,,,,,,
10_107,,-0.33435841452708265,,,,,,,,,
10_108,,-0.3371531973447939,,,,,,,,,
10_109,,-0.33658931732966146,,,,,,,,,
10_110,-0.4166288667628136,-0.34386337016908225,,,,,,,,,
10_111,-0.49289748682498374,-0.34663751268662185,,,,,,,,,
10_112,-0.516169899672969,-0.34923923644640836,,,,,,,,,
10_113,-0.5745641635689953,-0.35124391387227155,,,,,,,,,
10_114,-0.5395524460993603,-0.35294251306402813,,,,,,,,,
10_115,-0.5881060872805695,-0.3549973308058747,,,,,,,,,
10_116,-0.6200634393961726,-0.3467389525254435,,,,,,,,,
10_117,-0.531751470406407,-0.34353473636165593,,,,,,,,,
10_118,-0.46052218306559856,-0.3420327747011541,,,,,,,,,
10_119,-0.46865886691699943,-0.34417006138670236,,,,,,,,,
10_120,-0.37772007003033226,-0.3395716451758093,,,,,,,,,
10_121,,-0.33520675658896776,,,,,,,,,
10_122,,-0.339445455556055,,,,,,,,,
10_123,,-0.3463526259646514,,,,,,,,,
10_124,,-0.3504576996439529,,,,,,,,,
10_125,-0.3242408766443941,-0.35356058413309804,,,,,,,,,
10_126,-0.3751199026164613,-0.35035840092559145,,,,,,,,,
10_127,-0.34063165913600585,-0.34619990081921775,,,,,,,,,
10_128,-0.40206034323077827,-0.34283356277592963,,,,,,,,,
10_129,-0.42074617962061484,-0.3464970563950498,,,,,,,,,
10_130,-0.4806059914276377,-0.34011713197008303,,,,,,,,,
10_131,-0.48107803387603465,-0.34051810474347166,,,,,,,,,
10_132,-0.5155315606576989,-0.3361384767695035,,,,,,,,,
10_133,-0.5942394203104753,-0.33355927906754645,,,,,,,,,
10_134,-0.6354090144603651,-0.3371904180835811,,,,,,,,,
10_135,-0.6472096892502266,-0.3171318152892484,,,,,,,,,
10_136,-0.5998173604898527,-0.31877723399097585,,,,,,,,,
10_137,-0.6511403319422708,-0.2941240635240404,,,,,,,,,
10_138,-0.5379969273513386,-0.3309638029136121,,,,,,,,,
10_139,-0.5080400945290776,-0.33575612696748947,,,,,,,,,
10_140,-0.44367855515340865,-0.3471959516474894,,,,,,,,,
10_141,-0.36204205746959606,-0.35574985039190166,,,,,,,,,
10_142,-0.39411525940458,-0.3571579918104725,,,,,,,,,
10_143,-0.4484774064520442,-0.35205315147077265,,,,,,,,,
10_234,,-0.31090319211871326,,,,0.2362913737200242,,,,,0.15997652990598432
10_235,,-0.3482115139618486,,,,,,,,,0.19938696051497384
10_236,,-0.34564638247753465,,,,,,,,,0.19022220863556108
10_237,,-0.3540528320909017,,,,,,,,,
