Tag,Distance_Center,Nationality_Italy,Nationality_Spain,Nationality_UK,POI_Restaurants_Hotels,POI_Education,Intercept
06_011,-0.5269380352097779,,,0.19955293596096335,,,
06_012,-0.6847151476807601,,,,,,
06_013,-0.7115616281321225,,,,,,
06_014,-0.5935291749803633,0.3012407189738231,,,,,
06_015,-0.519813493791326,0.3426907507614963,,,,,
06_016,-0.4641854066025764,0.40761735145595923,,,,,
06_017,-0.5268469946944812,0.35324307818806455,,,,,
06_018,-0.4903159947514004,,,,,,
06_019,-0.6349659493073503,,,,,,
06_020,-0.4979083440059351,,-0.2974642110491093,,,,
06_021,,,,,,,
06_022,,,,,,,
06_023,,0.36011988539113765,,,,,
06_024,,,,,,,
06_025,,,,,,,
06_026,,,,,,,
06_027,,,,,,,
06_028,,,,,,,
06_029,,,,,,,
06_030,,,,,,,
06_031,,,,,,,
06_032,,,,,,,
06_033,,,,,,,
06_034,,,-0.34934845635125084,,,,
06_035,,,-0.3144731659872229,,,,
06_036,,,-0.3916580839763439,,,,0.3082735599792846
06_037,,,-0.43497434077787267,,,,0.3073636110055565
06_038,,,-0.44139215088957834,,,,0.33539175891240974
06_039,,,-0.41476407492474987,,,,
06_040,,,-0.43698351040823463,,,,
06_041,,,-0.414838857813739,,,,
06_042,,,,,,,
06_043,,,,,,,
06_044,,,,,0.19803590208715152,,
06_045,,,,,,,
06_046,,,,,,,
06_047,,,,,,,
06_048,,,,,,,
06_049,,,,,,,
06_050,,,,,,,
06_051,,,-0.37810381935988363,,,,
06_052,,,,,,,
06_053,,,,,,,
06_054,,,,,,,
06_055,,,,,,,
06_056,,,,,,,
06_057,,,,,,,
06_058,,,,,0.21889504317117162,,
06_059,,,,,0.19734529851789706,,
06_060,,,,,,,
06_061,,,,,,,
06_062,,,,,,,
06_063,,,,,,,
06_064,,,,,0.2134717201915349,,
06_065,-0.3832882437580069,,,,0.21917913053961915,,
06_066,-0.39699359432690456,,,,0.23651206365959368,,
06_067,-0.3869426752791468,,,,0.2507118461736466,,
06_068,,,,,0.25355944153604143,,
06_069,,,,,0.28481394898772167,,
06_070,-0.37414336895423117,,,,0.29634369326551974,,
06_071,-0.4115838899043612,,,,0.30707091897898003,,
06_072,-0.4056925322867374,,,,0.339558462884122,,
06_073,-0.4440544754357274,,,,0.32867842509873507,,
06_074,-0.4502074431571169,,,,0.3048151069496689,,
06_075,-0.4392355322526828,,,,0.2766377205479938,,
06_076,-0.4177722266342605,,,,0.2687789928901394,,
06_077,-0.4077027753484928,,,,0.2388853564824156,,
06_078,-0.4124029508523445,,,,0.22808699705852545,,
06_079,-0.40493105821118636,,,,0.1965822265386387,,
06_080,-0.3936809791004262,,,,0.20775361387547553,,
06_081,-0.3868130394063789,,,,0.20548359727036017,,
06_082,,,,,,,
06_083,,,,,,,
06_084,,,,,,,
06_085,,,,,,,
06_086,,,,,,,
06_087,,,,,,,
06_088,-0.39434358858776114,,,,,,
07_001,-0.4160307224754645,,,,,,
07_002,-0.43765880846765254,,,,0.2450827409567516,,
07_003,-0.4645549141575505,,,,0.29258223974736114,,
07_004,-0.5327557897784715,,,,0.3122173597050762,,
07_005,-0.5203189672721121,,,,0.2797145693253015,,
07_006,-0.4679620818484216,,,,0.25861624732958854,,
07_007,-0.42752362972115737,,,,0.19965290220135967,,
07_008,-0.4656676099120026,,,,0.22018985121646267,,
07_009,-0.5389947387703728,,,,0.23892644352363093,,
07_010,-0.5957913410940394,,,,0.2933862242828343,,
07_011,-0.6741726890119522,,,,0.2902945499198118,,
07_012,-0.6140662117671611,,,,0.23818755941346856,,
07_013,-0.5257700074974859,,,,0.20446949502605538,,
07_014,-0.5423961257271313,,,,,,
07_015,-0.5115551182156727,,-0.2803691859871407,,,,
07_016,-0.4171619116475611,,,,,,
07_017,,,,,,,
07_018,-0.4015807369763756,,,,,,
07_019,,,,,,,
07_020,,,,,,,
07_021,,0.4084404364577631,,,,,
07_022,,0.3170286037990108,,,,,
07_023,,0.37749747912662135,,,,,
07_024,,,,,,,
07_025,,,,,,,
07_026,-0.4954257944381695,,,,,0.13291064590361615,
07_027,-0.5739271410797397,,,,,,
07_028,-0.7376983015847762,,,,,0.16556426694154425,
07_029,-0.8360712558709836,,,,,0.15878053616925433,
07_030,-0.9142903698131677,,,,,0.16769386308534803,
07_031,-0.9314381101015857,,,,,0.1456451135348641,
07_032,-0.8806577896223395,,,,,,
07_033,-0.9512385937385618,,,,,,
07_034,-0.9480491512591671,,,,,,
07_035,-0.9484230283517784,,,,0.23673390132580038,,
07_036,-0.9220792385024167,,,,,,
07_037,-0.8710910860360077,,,,,,
07_038,-0.701903119334105,,,,,,
07_039,-0.7872248478277194,,,,0.23350540413203427,,
07_040,-0.8617149574286813,,,,,,
07_041,-0.9350833269739202,,,,0.24288794986395287,,
07_042,-0.9854916743297082,,,,,,
07_043,-0.9867248965586255,,,,,,
07_044,-0.9927053969558162,,,,,,
07_045,-0.9793662141718862,,,,,0.13236057147883654,
07_046,-0.9796156754122713,,,,,0.14718400616335947,
07_047,-0.9871291980266858,,,,,0.15742635154816972,
07_048,-1.006249028209226,,,,,0.1658665446014547,
07_049,-1.0008235634037215,,,,,0.17051863769868597,
07_050,-0.9717679095618919,,,,,0.16149949154137325,
07_051,-0.9624004451215353,,,,,0.1745994390006366,
07_052,-0.992722573211119,,,,,0.17510155688273352,
07_053,-1.0177924998415795,,,,,0.16138022283858164,
07_054,-0.9226737166003738,,,,,0.16045228745004286,
07_055,-0.834393745168509,,,,,0.1386002977901053,
07_056,-0.7274115375350089,,,,,0.139985709725393,-0.22238533222151027
07_057,-0.7080002754507111,0.30069050809930004,,,,,
07_058,-0.571889047847772,0.38039507366363456,,,,,
07_059,-0.5102885018409856,0.3958057547013579,,,,,-0.23865308730826756
07_060,-0.4385180065008869,0.3948173962129097,,,,,-0.23064566915128873
07_061,,0.4644072795745254,,,,,-0.19533015711978566
07_062,-0.43256432088885177,0.44748471429615516,,,,,
07_063,-0.42354480962479174,0.47556368497966217,,,,,
07_064,,0.4721890961568169,,,,,-0.21829835138730697
07_065,-0.4280047656806206,0.46608653158694185,,,,,-0.21672092776241034
07_066,-0.4419834586583665,0.4560663411948864,,,,,-0.22563417894481885
07_067,-0.4630325861650139,0.4390909809743392,,,,,-0.22806306674601484
07_068,-0.4767924282461969,0.45535382638401684,,,,,
07_069,-0.44672591720636834,0.46908520335631326,,,,,
07_070,-0.5327369817898877,0.4249040271514475,,,,,
07_071,-0.5884931528248318,0.39108931475102954,,,,,
07_072,-0.536887020236062,0.4155216686405663,,,,,
07_073,-0.44990636165380204,0.4636703177682418,,,,,
07_074,-0.5045964176951596,0.44128668622798034,,,,,
07_075,-0.5309388094047129,0.4260615308551732,,,,,
07_076,-0.47255472926077974,0.46155407748309746,,,,,
07_077,-0.4315021082552628,0.46503098460700454,,,,,
07_078,-0.4348053917110833,0.45603594829376004,,,,,
07_079,-0.451526615467492,0.46718216320692324,,,,,
07_080,-0.44097819284673534,0.4692684470814522,,,,,
07_081,-0.4186588396270764,0.4502333942018819,,,,,
07_082,-0.4361772479342927,0.44881172255807683,,,,,
07_083,-0.44966680414792043,0.41948306052372597,,,,,
07_084,-0.47172258927482646,0.34037951205888617,,,,,
07_085,-0.44440072989765245,0.41073672759709423,,,,,
07_086,-0.46079748193631626,0.35802223899181573,,,,,
07_087,-0.4444169822349325,0.3507267590597914,,0.20052071584992365,,,
07_088,-0.410840022344689,0.35270811676491554,,0.20961049644251276,,,
07_089,-0.4020677208147769,,,0.22700163969600723,,,
07_090,,,,0.289457502449732,,,-0.256317595084925
07_091,,0.3015604200671205,,0.26260510198805864,,,-0.2510975876001184
07_092,,0.30779231462402423,,0.2395131506465218,,,
07_093,,0.32031909576242723,,0.24826643167653265,,,-0.23332713344032566
07_094,,0.37378955578276285,,0.23634208502190399,,,
07_095,,0.38698315964701785,,0.24298459027499758,,,
07_096,,0.42047973405264,,0.22963639861339102,,,
07_097,,0.3568194308671674,,0.27044956302496537,,,
07_098,,0.44012664579533706,,,,,
07_099,,0.45006836238536657,,,,,
07_100,,0.45368944053884386,,,,,
07_101,,0.4383212719663065,,0.20050133262508343,,,
07_102,-0.4244370301145638,0.4584694069679676,,,,,
07_103,,0.3824104446177737,,,,,
07_104,,,,,,,-0.5795539438645254
07_105,-0.4165721908725595,,,,,,-0.525679258239754
07_106,-0.5303598668347886,,,,,,-0.3973233184122082
07_107,-0.46709904812810643,,,,,,
07_108,-0.36988158490603307,,,,,,-0.43778973663295917
07_109,,0.31153998784758596,,,,,
07_110,-0.4220656441714281,0.31873167441183475,,,,,
07_111,-0.3612422932540145,0.3768402972999256,,,,,
07_112,-0.41285852008694807,0.4091394736686259,,,,,
07_113,-0.44001261292650684,0.37454560447626856,,,,,
07_114,-0.5265417057699563,0.346479259514541,,,,,
07_115,-0.5515483870730071,0.28939415826763876,,,,,
07_116,-0.6108986330367164,,,,,,
07_117,-0.6836416101938819,,,,,,
07_118,-0.6025515529047276,0.32450149410699414,,,,,
07_119,-0.6358149788027021,0.33018821699078105,,,,,
07_120,-0.6724846128949976,0.3230536091937648,,,,,
07_121,-0.700735795957411,0.27846692658330857,,,,,
07_122,-0.7676336015441514,,,,,,
07_123,-0.7497380343242644,,,,,0.12749977175655428,
08_001,-0.7966985107990643,,,,,0.13265293742898124,
08_002,-0.8445506540792785,,,,,0.1355162911844109,
08_003,-0.9030427093117084,,,,,0.14248538700261343,
08_004,-0.8711138859531582,,,,,0.1394735846872753,
08_005,-0.9262032108663715,,,,,0.1453148033131964,
08_006,-0.9908981344680158,,,,,0.15009465606755817,
08_007,-0.9659769331963819,,,,,0.15271285356903735,
08_008,-1.0363344592598205,,,,,0.15991048788846587,
08_009,-1.0016660866187712,,,,,0.16373498023389654,
08_010,-0.9555614244203752,,,,,0.15583558386028512,
08_011,-0.9291572775828179,,,,,0.15654071462189154,
08_012,-0.9404910010012727,,,,,0.15704078250270642,
08_013,-0.8934675365215997,,,,,0.15767224999751978,
08_014,-0.8321761616032334,,,,,0.1571207324513455,
08_015,-0.7951642714138127,,,,,0.15327239940825393,
08_016,-0.7263974773537185,,,,,0.1553318196325831,
08_017,-0.7646790475436305,,,,,0.14303721069487044,
08_018,-0.7708064568802686,,,,,,
08_019,-0.7149565888879686,,,,,0.1413229273106469,
08_020,-0.65762900410208,,,,,0.15557785333173663,
08_021,-0.6340556813583146,,,,,0.15774035115554863,
08_022,-0.6272096247971788,,,,,0.15038406018382508,
08_023,-0.6843171065481523,,,,,0.1555092977281989,
08_024,-0.7587306204243444,,,,,0.1518201807629374,
08_025,-0.7122776916408382,,,,,0.14606715161097786,
08_026,-0.6273302393349854,,,,,0.13548787945997307,
08_027,-0.45469317680111515,,,,,0.13744804912290592,
08_028,-0.5401299504738128,,,,,0.14656224220471392,
08_029,-0.44696708488388937,,,,,0.16640557011803248,
08_030,-0.350106959284718,,,,,0.15581036922196354,
08_031,-0.3683129246491102,,,,,,-0.5040084620943012
08_032,-0.4307417337018112,,,,,,-0.4715517647603314
08_033,-0.4318870723711622,,,,,,-0.5383070996284923
08_034,-0.5067889554873005,,,,,,-0.47221791096318283
08_035,-0.5289182274832305,,,,,,
08_036,-0.5696304926898623,,,,,,
08_037,-0.6286585978079354,,,,,,
08_038,-0.7264311045455362,,,,,0.13572920934053137,
08_039,-0.6187569624290652,,,,,,
08_040,-0.6838168185823649,,,,,,
08_041,-0.7136814309188145,,,,,0.12862635057680114,
08_042,-0.8020502866251992,,,,,0.14038620410388566,
08_043,-0.8481690634387917,,,,,0.14130644375715073,
08_044,-0.7906466788876011,,,,,0.13376184114032566,
08_045,-0.7827192251714873,,,,,0.13526288643788772,
08_046,-0.6942939235811454,,,,,0.12698882129377928,
08_047,-0.6324274277556636,,,,,,
08_048,-0.5791728741016376,,,,,,-0.4348224127237681
08_049,-0.49189509353022026,,,,,,-0.5218700467844123
08_050,-0.562410714387917,,,,,,-0.46225459236757027
08_051,-0.37287928227159567,,,,,,-0.6557726088080051
08_052,-0.3870211315076207,,,,,,-0.6834780276811276
08_053,-0.4071326455528788,,,,,,-0.6917642190325072
08_054,-0.4320257813070297,,,,,,-0.6620178302596343
08_055,-0.43197607903066465,,-0.13460133117057038,,,,-0.6085356438298591
08_056,-0.3676870828478644,,,,,,-0.7462994816613012
08_057,,,-0.13743940406940466,,,,-0.8117673367351248
08_058,,,,,,,-0.8177343756706648
08_059,,,,,,,-0.758107185557098
08_060,,,,,,,-0.7667429523575156
08_061,,,,,,,-0.797938509043932
08_062,,,,,,,-0.8747203212753016
08_063,,,,,,,-0.9493029000536464
08_064,,,,,,,-0.863760780028865
08_065,,,,,,,-1.0382149301110262
08_066,,,,,,,-0.9234911191389459
08_067,,,,,,0.15314086299126212,-0.8459146021746494
08_068,,,,,,,-0.9210296166584373
08_069,,,,,,,-0.9572906274458841
08_070,,,,,,,-0.9372808113707631
08_071,,,,,,,-0.964823485528424
08_072,,,,,,,-1.013426405676029
08_073,,,-0.13087155510223528,,,,-0.9810757230731545
08_074,,,,,,0.14058826860383639,-0.8389941001879352
08_075,,,,,,0.14328690772477287,-0.8034062793658857
08_076,,,,,,,-0.7730954698977808
08_077,,,,,,,-0.8712888995568709
08_078,,,-0.13922089087658684,,,,-0.9665579816789032
08_079,,,-0.13996602652373383,,,,-0.8691413514539204
08_080,,,-0.13391691791149524,,,,-0.8281986170886956
08_081,,,-0.13380241860237213,,,,-0.7536676841145924
08_082,,,,,,,-0.6978429310500541
08_083,-0.3469567971452269,,,,,,-0.5856931151771656
08_084,,,,,,0.14801493045422345,
08_085,,,,,,0.1408673988791656,-0.5728715639274419
08_086,,,,,,,-0.6488074584068433
08_087,,,,,,0.14856317157238721,-0.6749875558517828
08_088,,,,,,0.16054958397259103,-0.6911812444525244
08_089,,,,,,0.16589515904767865,-0.7255635789919135
08_090,,,,,,0.17873919829411625,-0.6268016716615775
08_091,,,,,,0.1646966343489044,
08_092,,,,,,0.1718421158573933,
08_093,,,,,,0.17916772192168934,
08_094,,,,,,0.18986013175711228,
08_095,,,,,,0.19140875138156824,
08_096,,,,,,0.20278933440788302,
08_097,,,,,,0.20868244851350864,-0.6581151768554085
08_098,,,,,,0.20219513480155268,-0.6703592598511233
08_099,,,,,,0.1969107437506959,
08_100,,,,,,0.19453157512687955,-0.6635517332916259
08_101,,,,,,0.19214868112782307,-0.7140359917816028
08_102,,,,,,0.17463236971134352,-0.7174713471147292
08_103,,,,,,0.17266786289775135,-0.7969742665721885
08_104,,,,,,0.19342434260604305,-0.7443541734036713
08_105,,,,,,0.21224896609438199,-0.7459593949856229
08_106,,,,,,0.212038974690749,-0.7914947947644494
08_107,,,,,,0.1943232803171849,-0.8231124944876895
08_108,,,,,,0.15926538000579207,-0.8967165439038118
08_109,,,,,,,-0.9810410045014062
08_110,,,,,,,-0.9679242808144396
08_111,,,,,,,-0.9741650607909746
08_112,,,,,,,-0.9568902689750304
08_113,,,,,,,-0.966714682310252
08_114,,,,,,,-0.9727499380929989
08_115,,,,,,,-0.9678423228624377
08_116,,,,,,0.16865533273155908,-0.9345273089825693
08_215,-0.5039433648648767,,,,,,-0.5463722327662771
09_001,,,,,,0.2116876846760332,-0.842083226491739
09_002,,,,,,0.22060281089833592,-0.7750260030996998
09_003,,,,,,0.2168910241293759,-0.7915260849894395
09_004,,,,,,0.2203808407040466,-0.7531714740875582
09_005,,,,,,0.22349813957340656,-0.7174384094160214
09_006,,,,,,0.22202836509110335,
09_007,,,,,,0.21244966789165892,
09_008,,,,,,0.17035590800438685,
09_009,-0.36821327815216087,,-0.15019678322284127,,,0.1551266337424677,
09_010,-0.3823868704199182,,-0.1964623780869643,,,,
09_011,-0.43616856145526045,,-0.23183001269824774,,,,
09_013,-0.415637670150571,,-0.26803315053512455,,,,
09_014,-0.38413712718317733,,-0.25644619884561204,,,,
09_015,-0.35235380933157595,,-0.2406669073138647,,,,
09_016,-0.3713875354184346,,-0.18161844871706095,,,,
09_017,-0.41119917656902644,,-0.18877166549556473,,,,
09_018,-0.427400762207351,,-0.20281041748672624,,,,
09_019,-0.49925581884396536,,-0.20411702264715817,,,,
09_020,-0.5681620942555712,,,,,,
09_021,-0.6074191288629861,,,,,,
09_022,-0.520135316982689,,,,,,
09_023,-0.46126092267539204,,,,,,
09_024,-0.404201265016672,,,,,,
09_025,-0.34737039380528933,,,,,0.14533065117272512,
09_026,,,,,,0.1690136045156102,
09_027,,,,,,0.1619783195564343,
09_028,,,,,,0.18028363122261754,
09_029,,,,,,0.18534922710470422,
09_030,,,,,,0.19221566282528768,
09_031,,,,,,0.20724294217869862,
09_032,,,,,,0.2153807583857106,-0.5961070298138504
09_033,,,,,,0.2129889520662066,-0.600723637143417
09_034,,,,,,0.1998415401479476,
09_035,,,,,,0.19012509728112945,
09_036,,,,,,0.19877288305460147,
09_037,,,,,,0.1977991358538091,
09_038,,,,,,0.18788000820880343,
09_039,,,,,,0.18657532594028461,
09_040,,,,,,0.1836717154791958,
09_041,-0.3382943226392036,,,,,0.17686322049158387,
09_042,-0.3822499858515974,,,,,0.15859723046136084,
09_043,-0.38518247111734105,,,,,0.17224071341761782,
09_044,-0.4275887779863373,,,,,0.15793449746756374,
09_045,-0.45768339507622935,,,,,0.16316975498113587,
09_046,-0.5159247472651876,,,,,0.155905252804272,
09_047,-0.5181465767890212,,,,,0.13366883978220748,
09_048,-0.5701539379008828,,,,,0.15207526089301415,
09_049,-0.6615843424078715,,,,,0.14347294769127017,
09_050,-0.6204462522172813,,,,,0.13359310898161342,
09_051,-0.6242373761649821,,,,,,
09_052,-0.6651094841046286,,,,,,
09_053,-0.6849433459322223,,,,,,
09_054,-0.7136547942239836,,,,,,
09_055,-0.7915941478827789,,,,,,
09_056,-0.8412294588303493,,,,,,
09_057,-0.8827712368941303,,,,0.2252289357210261,,
09_058,-0.852293835367043,,,,0.253889246043715,,
09_059,-0.8007707047022715,,,,0.2373594684584343,,
09_060,-0.7463194042176243,,,,,,
09_061,-0.6503296238588653,,,,0.21400415785413776,,
09_062,-0.6963649656714448,,,,0.22836633695944444,,
09_063,-0.8232509647396739,,,,0.28774240878514545,,
09_064,-0.8525322988608333,,,,0.3097475425329814,,
09_065,-0.8974688033014593,,,,0.2892695591493394,,
09_066,-0.9049538138392315,,,,0.27956930325772883,,
09_067,-0.9377812294071174,,,,0.25444281519747947,,
09_068,-0.9653233300503004,,,,0.22069830756258332,,
09_069,-0.9371491336757737,,,,,,
09_070,-0.9074419917360734,,,,,,
09_071,-0.84372211076756,,,,,,
09_072,-0.9236573851075165,,,,,,
09_073,-0.9621402815167172,,,,,,
09_074,-0.9535159856425193,,,,,,
09_075,-0.844495103626858,,,,,,
09_076,-0.8756062887776032,,,,,0.14666551554181081,
09_077,-0.9243787527997024,,,,,,
09_078,-0.9768086047464769,,,,,,
09_079,-0.9658337633532126,,,,,0.1419698070663583,
09_080,-0.9990269472034367,,,,,,
09_081,-1.0140104859734334,,,,,,
09_082,-1.020516840111908,,,,,,
09_083,-0.9866128617085065,,,,0.2255419521814682,,
09_084,-0.9876769955851296,,,,0.2201552666649586,,
09_085,-0.9437523184325398,,,,0.2612398352276957,,
09_086,-0.9512430767898644,,,,0.255630793537013,,
09_087,-0.8905644178064613,,,,0.29059916238134964,,
09_088,-0.8223148879521083,,,,0.3251664119214279,,
09_089,-0.8872507125252962,,,,0.29354203922530264,,
09_090,-0.8042907739205377,,,,0.33329214514077715,,
09_091,-0.8773105221701045,,,,0.30365240824858575,,
09_092,-0.8213745314579937,,,,0.3280240717781044,,
09_093,-0.7826298337295804,,,,0.3427871685343766,,
09_094,-0.7643748925082464,,,,0.34892574032231244,,
09_095,-0.7510316007035699,,,,0.35563833456403143,,
09_156,-0.7962832418950118,,,,,,
10_001,-0.8015149528398512,,,,0.3438990159430071,,
10_002,-0.8166550068269355,,,,0.355369406344369,,
10_003,-0.8877207813745152,,,,0.3248074635766406,,
10_004,-0.8744339363106068,,,,0.30739892726536006,,
10_005,-0.9286882787489434,,,,0.301941417181633,,
10_006,-0.9501646398003895,,,,0.30358966030901813,,
10_007,-0.9209501609407514,,,,0.2996650172360523,,
10_008,-0.8737373762205264,,,,0.31728148014917135,,
10_009,-0.9209655177859396,,,,0.3375540452355338,,
10_010,-0.9703477821954073,,,,0.3400201757708753,,
10_011,-0.9163505366666932,,,,0.3630373270018708,,
10_012,-0.9044942969952291,,,,0.3763392651652746,,
10_013,-0.954989194141156,,,,0.36686459187053794,,
10_014,-0.8821715058755107,,,,0.38794214796688126,,
10_015,-0.8686791579298258,,,,0.38714121992954764,,
10_016,-0.7796786590319194,,,,0.39378970159959076,,
10_017,-0.7886491787881393,,,,0.39778247864741867,,
10_018,-0.7776806035585425,,,,0.3972935340230643,,
10_019,-0.8527389529449823,,,,0.38565223059031845,,
10_020,-0.9004083796415054,,,,0.3799307794028609,,
10_021,-0.9398037945695336,,,,0.3682732821250409,,
10_022,-0.9410248718574225,,,,0.3444728433067196,,
10_023,-0.8959449194191665,,,,0.36951189573935095,,
10_024,-0.8494957580156798,,,,0.36229696041519516,,
10_025,-0.8183392577957725,,,,0.3834223440540139,,
10_026,-0.7548168717672881,,,,0.3789188075524391,,
10_027,-0.7281261786220623,,,,0.36745145850527766,,
10_028,-0.7550706539359683,,,,0.3609462590069263,,
10_029,-0.7195322859176574,,,,0.3605955870992686,,
10_030,-0.7125243184829738,,,,0.35297052278199526,,
10_031,-0.6789708419309406,,,,0.3682980070859569,,
10_032,-0.6179203832675288,,,,0.37359163734772394,,
10_033,-0.6274383707016129,,,,0.3624984407326477,,
10_034,-0.6453030940316111,,,,0.34276759265510554,,
10_035,-0.5547562837897918,,,,0.32852629466889877,,
10_036,-0.5414972304450097,,,,0.35926846300408344,,
10_037,-0.5989684033845798,,,,0.3813725759418498,,
10_038,-0.6806409263694808,,,,0.3845960804527685,,
10_039,-0.739510693085911,,,,0.39365297240270913,,
10_040,-0.6951674577931228,,,,0.40211797849793873,,
10_041,-0.6299799324560583,,,,0.4043871146922109,,
10_042,-0.41395002020760546,,,,0.35369109346400474,,
10_043,-0.3072196601332129,,,,0.3270208661814886,,
10_044,-0.3073972469989192,,,,0.3516543796803111,,
10_045,-0.286037067352214,,,,0.36883187481842084,,
10_046,,,,,0.3812126835015856,,0.35974823266783135
10_047,-0.30073399629301356,,,,0.3758062461347959,,
10_048,-0.3245408024638472,,,,0.3596110617728841,,
10_049,-0.3193218043894289,,,,0.3493586621299839,,
10_050,-0.3229513782979461,,,,0.33819058598952395,,
10_051,-0.33130107343444576,,,,0.3417784864007348,,
10_052,-0.25747182103455835,,,,0.28230382924429764,,
10_053,-0.27324153965777576,,,,0.29410146535540077,,
10_054,-0.3285418958453356,,,,0.3384440114224602,,
10_055,,,,,0.2810329124213396,,
10_056,,,,,0.26139798813903997,,
10_057,,,,,0.2434488508540031,,
10_058,,,,,0.26266936553178627,,
10_059,,,,,,,0.1521678755496742
10_060,,,-0.18533185877816113,,0.21590948965065937,,0.1347217411427035
10_061,,,,,0.22700559297232303,,
10_062,,,,,0.22090909313400228,,
10_063,,,,,0.22604347488437593,,
10_064,,0.27891340996729763,,,0.2472773007842735,,
10_065,,0.26963950833907213,,,0.24150268114023,,
10_066,,0.2782690805442535,,,0.2671158023894777,,
10_067,-0.3406170738052054,,,,0.2958261694087806,,
10_068,,0.2740861869606754,,,0.27378727367855304,,
10_069,,,-0.18517016074557036,,0.22776934113785036,,
10_070,,,-0.18252315366570301,,0.22475573173360244,,
10_071,,,-0.2074916790751994,,0.2112547281644773,,
10_072,,,-0.2284749109826146,,0.20789740974391163,,
10_073,,,-0.22500127442298784,,0.21218779520301212,,
10_074,,,-0.21396866126239553,,0.2143749128678887,,
10_075,,,-0.22220460504504363,,0.21306846801869656,,
10_076,,,-0.24345428536842706,,0.2080112432982585,,
10_077,,,-0.24405921076112574,,0.20668769776179413,,
10_078,,,-0.23662293153593855,,0.20554378626435285,,0.1446827002911905
10_079,,,-0.25289497675729206,,0.20402599362168658,,
10_080,,,-0.26738700967254303,,,,
10_081,,,-0.2792972376011021,,,,
10_082,,,-0.2927012802700707,,,,
10_083,,,-0.29650694417501267,,,,
10_084,,,-0.2908707235850263,,,,
10_085,,,-0.29831413075428675,,,,
10_086,,,-0.30136365198025694,,,,
10_087,,,-0.30502250316748963,,,,
10_088,-0.3993831378833032,,-0.30542606433127356,,,,
10_089,,,-0.290337445936903,,,,
10_090,,,-0.2879597563239663,,,,
10_091,,,-0.283734066229197,,,,
10_092,,,-0.2797160970947499,,,,
10_093,,,-0.27957572797862523,,,,
10_094,,,-0.26457088478782254,,0.20012032052125478,,
10_095,,,-0.24281036817252677,,0.20899051023828208,,
10_096,,,,,0.25255094246656534,,
10_097,-0.418214442986522,,,,0.32283411602001455,,
10_098,-0.479409746612283,,,,0.34544762329716483,,
10_099,-0.453890479974369,,,,0.2986137310108391,,
10_100,,,,,0.263577157307821,,
10_101,,,-0.2451785556332251,,0.21246828552201485,,
10_102,,,-0.2951121561924803,,,,
10_103,,,-0.2761308899978002,,0.20139435799737482,,
10_104,,,-0.23378492411466964,,0.22302623780253297,,
10_105,-0.4375999929890753,,-0.22547051393145898,,0.23452105355788114,,
10_106,-0.4806314680260638,,,,0.26505636988301023,,
10_107,-0.543880889782983,,,,0.2964722107057177,,
10_108,-0.5647404673712773,,,,0.28453294091882875,,
10_109,-0.5201271590896951,,-0.21476401217096588,,0.2491648631194081,,
10_110,-0.6319379751440745,,,,0.2907956232723114,,
10_111,-0.6676840151474634,,,,0.2826812424394,,
10_112,-0.689841792933073,,,,0.3133670631935682,,
10_113,-0.7278222418664839,,,,0.3173580631625366,,
10_114,-0.6814342727747812,,-0.19730739637726794,,0.26765119455729935,,
10_115,-0.6899525152089655,,-0.22040209635251218,,0.2429476640849347,,
10_116,-0.6755972374619101,,-0.23702574272155627,,0.21789048686351892,,
10_117,-0.6157232276216323,,-0.2731940555022841,,,,
10_118,-0.5943402694527208,,-0.26439642888195236,,0.21670465482492965,,
10_119,-0.6182616521995762,,-0.2382990591097522,,0.23905478132017968,,
10_120,-0.5325888572970947,,-0.27343241518136446,,0.21117691340385225,,
10_121,-0.45510967865663854,,-0.26623009025390143,,0.21449882508252827,,
10_122,-0.4338659951226949,,-0.2847969613941473,,0.19954935995267484,,
10_123,-0.42206973036652323,,-0.2967725913766755,,,,
10_124,-0.42296934683474385,,-0.30120551989033195,,,,
10_125,-0.4292974404400189,,-0.30554849830695435,,,,
10_126,-0.45747083292689106,,-0.3065487873332647,,,,
10_127,-0.4667458679610041,,-0.30187601363340755,,,,
10_128,-0.5076834776012784,,-0.3027685580495556,,,,
10_129,-0.48725857150250707,,-0.30839370036400454,,,,
10_130,-0.520865572831258,,-0.30640044390649784,,,,
10_131,-0.5701735213841849,,-0.29639201793807274,,,,
10_132,-0.5646239219714589,,-0.3001816612750455,,,,
10_133,-0.5947398197720705,,-0.27911726163046546,,,,
10_134,-0.6414703598112088,,-0.24837731146268474,,,,
10_135,-0.5595770681670255,,-0.2597027949280702,,,,
10_136,-0.5067406678236274,,-0.29066842622163486,,,,
10_137,-0.43952768118823704,,-0.2774669731245068,,,,
10_138,-0.46531717333958456,,-0.30715714923097004,,,,
10_139,-0.5090484673538774,,-0.3093982146864151,,,,
10_140,-0.4730723016273651,,-0.3125644975241643,,,,
10_141,-0.43579218301221384,,-0.3073105777474685,,,,
10_142,-0.43622343096388505,,-0.31063989903823963,,,,
10_143,-0.4436534180112623,,-0.3117054260853508,,,,
10_234,-0.5955158401295595,,,,0.38885282274198485,,
10_235,,,-0.26594026750084254,,0.2003707099709271,,
10_236,,,-0.2636189168068604,,0.20066036150038202,,
10_237,,,-0.29639839896437314,,,,
