Tag,Distance_Center,Nationality_Spain,Nationality_Italy,Nationality_UK,Percentage_Age_65_Plus,POI_Restaurants_Hotels,Education_University,Percentage_Age_0_14,Rent_Number_Flats,POI_Clothing,POI_Education,Intercept
09_011,-0.8453651342134727,,,,,,,,,,,
09_013,-0.811193640376605,,,,,,,,,,,
09_014,-0.795910023594401,,,,,,,,,,,
09_015,-0.7469794943914547,,,,,,,,,,,
09_016,-0.7925518080201125,,,,,,,,,,,
09_017,-0.7946766067215514,,,,,,,,,,,
09_018,-0.7622461344221181,,,,,,,,,,,
09_019,-0.7287745852016505,,,,,,,,,,,
09_020,-0.8071353880546804,,,,,,,,,,,
09_021,-0.8920630168525729,,,,,,,,,,,
09_022,-0.852757394752828,,,,,,,,,,,
09_023,-0.8427597019644051,,,,,,,,,,,
09_024,-0.8061884953041512,,,,,,,,,,,
09_025,-0.7329919927160836,,,,,,,,,,,
09_026,-0.6658558430685033,,,,,,,,,,,
09_027,-0.6886712585732948,,,,,,,,,,,
09_028,-0.6280459195113923,,,,,,,,,,,
09_029,-0.6080378157400909,,,,,,,,,,,
09_030,-0.5746505505211392,,,,,,,,,,,
09_031,-0.498636829653216,,,,,,,,,,,
09_032,-0.39884405194142486,,,,,,,,,,0.11673358749186954,-0.4519779272262592
09_033,,,,,,,,,,,0.11748635109404272,-0.43101815244658886
09_034,-0.4551347157643669,,,,,,,,,,,
09_035,-0.5204141213397564,,,,,,,,,,,
09_036,-0.484413745631657,,,,,,,,,,,
09_037,-0.5170432332494004,,,,,,,,,,,
09_038,-0.5891359421902301,,,,,,,,,,,
09_039,-0.5883933320178004,,,,,,,,,,,
09_040,-0.5764296951109001,,,,,,,,,,,
09_041,-0.6249152666357807,,,,,,,,,,,
09_042,-0.7057103058864791,,,,,,,,,,,
09_043,-0.6241147089699587,,,,,,,,,,,
09_044,-0.720220060924001,,,,,,,,,,,
09_045,-0.6800705594900573,,,,,,,,,,,
09_046,-0.7431488193022263,,,,,,,,,,,
09_047,-0.8283098660187498,,,,,,,,,,,
09_048,-0.7736332589318102,,,,,,,,,,,
09_049,-0.8531854691763238,,,,,,,,,,,
09_050,-0.8686374522569947,,,,,,,,,,,
09_051,-0.9120157965538086,,,,,,,,,,,
09_052,-0.9077730356768998,,,,,,,,,,,
09_053,-0.9649487915211116,,,,,,,,,,,
09_054,-0.9691573574830105,,,,,,,,,,,
09_055,-1.0234377180998124,,,,,,,,,,,
09_056,-0.9493480793652715,,,,,,,,,,,
09_057,-0.872991110038069,,,,,,,,,,,
09_058,-0.7706159366081751,-0.21826159298267367,,,,,,,,,,
09_059,-0.8150411764464768,,,,,,,,,,,
09_060,-0.9234829736984254,,,,,,,,,,,
09_061,-0.7337070800922172,,,,,,,,,,,
09_062,-0.6580096440623032,-0.2411585684862586,,,,,,,,,,
09_063,-0.6098047892096032,-0.31482043454834696,,,,,,,,,,
09_064,-0.6600060287414236,-0.3132206944606476,,,,,,,,,,
09_065,-0.7437120202230358,-0.2763712618649742,,,,,,,,,,
09_066,-0.7349931152765343,-0.2646976495762955,,,,,,,,,,
09_067,-0.8054561688013473,-0.22270902184961489,,,,,,,,,,
09_068,-0.8853880314062134,,,,,,,,,,,
09_069,-0.9202908111175203,,,,,,,,,,,
09_070,-0.9646732591025665,,,,,,,,,,,
09_071,-1.025362948565019,,,,,,,,,,,
09_072,-1.0072176781738058,,,,,,,,,,,
09_073,-0.9646806290960482,,,,,,,,,,,
09_074,-1.0135720439105862,,,,,,,,,,,
09_075,-0.9913037047649687,,,,,,,,,,,
09_076,-0.8003453847444894,,,,,,,,,,,
09_077,-0.9638797914328222,,,,,,,,,,,
09_078,-0.9196976076109425,,,,,,,,,,,
09_079,-0.8050526061223475,,,,,,,,,,,
09_080,-0.9339127451252384,,,,,,,,,,,
09_081,-0.9690914242574942,,,,,,,,,,,
09_082,-0.9333601040891687,,,,,,,,,,,
09_083,-0.8678681202619949,,,,,,,,,,,
09_084,-0.8420476341041988,,,,,,,,,,,
09_085,-0.7544781457250559,,,,,,,,,,,
09_086,-0.8199481143445793,,,,,,,,,,,
09_087,-0.770398591340758,,,,,,,,,,,
09_088,-0.7221355650255551,-0.2687913995949223,,,,,,,,,,
09_089,-0.7779507114051154,-0.2565725630195734,,,,,,,,,,
09_090,-0.7045786770387523,-0.2991088467038139,,,,,,,,,,
09_091,-0.7432599599056342,-0.2810158169724074,,,,,,,,,,
09_092,-0.6664823348771283,-0.3187542909275397,,,,,,,,,,
09_093,-0.653223375384811,-0.31960699733241005,,,,0.1874044267062062,,,,,,
09_094,-0.5951568588097049,-0.3311675501471938,,,,0.19501645442373644,,,,,,
09_095,-0.6274211124638904,-0.31913459198298044,,,,0.2085801304948851,,,,,,
09_156,-1.0059830076649032,,,,,,,,,,,
10_001,-0.6742502113120292,-0.2693187179889602,,,,0.20203509599191824,,,,,,
10_002,-0.626053564306972,-0.25838486358331125,,,,0.22274898668065557,0.348724198887402,,,,,
10_003,-0.6717203750779661,,,,,0.20237792027443496,,,,,,
10_004,-0.7319576625121827,,,,,,,,,,,
10_005,-0.6756266730095335,,,,,0.19044117967162377,,,,,,
10_006,-0.637819344294207,,,,,0.20021331220819746,,,,,,
10_007,-0.5622834276024131,,,,,0.1983697747643251,,,,,,
10_008,-0.4810151772621157,,,,,0.2071018957412712,,,,,,
10_009,-0.5050880241395328,,,,,0.21895790773631343,,,,,,
10_010,-0.5557586730832448,,,,,0.21969516330517813,,,,,,
10_011,-0.45272236490317264,,,,,0.23146345630862003,,,,,,
10_012,-0.4326325886987484,,,,,0.24158509924034965,0.410323397168492,,,,,
10_013,-0.49140218444971107,,,,,0.23409377503562823,0.4242363092347434,,,,,
10_014,-0.4097705901032446,,,,,0.25121138212517213,0.42156917040265424,,,,,
10_015,-0.39323691266778893,,,,,0.25059069379225035,0.42130187021306637,,,,,
10_016,,,,,,0.25803198108036224,0.4163592096423997,,,,,
10_017,,,,,,0.26141542897406517,0.42130929299730113,,,,,
10_018,,-0.2820952046454756,,,,0.26210587151869513,0.41090059207807417,,,,,
10_019,-0.4433548830367908,-0.27173395566463976,,,,0.2525870275273491,0.40190887401385555,,,,,
10_020,-0.48314251360541005,,,,,0.2475246965648185,0.41474815486877503,,,,,
10_021,-0.5183231016901331,,,,,0.2350923705007294,0.41699769061647585,,,,,
10_022,-0.5942106364716677,,,,,0.21855810622591287,0.4042520571762446,,,,,
10_023,-0.5474804453475415,,,,,0.23934640643960514,0.40105063439362676,,,,,
10_024,-0.5760803397574086,-0.25608298489979175,,,,0.23516258416853367,0.3757491545260423,,,,,
10_025,-0.4509899702174812,-0.291334461858312,,,,0.2526056494183542,0.3782628593817453,,,,,
10_026,-0.4527438365597753,-0.3149948817531827,,,,0.25278319206609334,0.3378780511744341,,,,,
10_027,-0.5360369762772637,-0.3198305211402656,,,,0.2347497606452334,,,,,,
10_028,-0.6009234544819839,-0.306650185854167,,,,0.22256253229699136,,,,,,
10_029,-0.5397273957621165,-0.334867542585802,,,,0.21852104857413124,,,,,,
10_030,-0.47772505354898026,-0.34158172143609594,,,,0.21231466713920535,,,,,,
10_031,-0.46527681071314336,-0.3365406663494823,,,,0.23213591164444014,,,,,,
10_032,,-0.3401828902898782,,,,0.24130672720285384,,,,,,
10_033,-0.3780514893879166,-0.3404174693431385,,,,0.22655206619300083,,,,,,
10_034,,-0.34352906686972906,,,,0.21549918659550232,,,,,,
10_035,,-0.3437808411121664,,,,0.21514375771085056,,,,,,
10_036,,-0.3438524864301977,,,,0.2317803338641356,,,,,,
10_037,,-0.3431097648793797,,,,0.25130201030660293,,,,,,
10_038,,-0.33313470684474156,,,,0.25602262214130445,,,,,,
10_039,,-0.32121436330840814,,,,0.26215479013638177,0.3600794555784327,,,,,0.14480347345347797
10_040,,-0.3101728574059305,,,,0.26845240351902155,0.3879508006730349,,,,,0.15972063429441233
10_041,,-0.3202783068542486,,,,0.2744192021600161,0.38222479647113083,,,,,0.16868858072657422
10_042,,-0.3586103850150428,,,,0.2541542697575183,0.32252552337034673,,,,,0.19735068302321768
10_043,,-0.3498415511048498,,,,0.2573826803662187,0.3283476819927237,,,,,0.2609242637833908
10_044,,-0.32458969914806934,,,,0.29005131683732066,0.2966870561713926,,,,,0.3124941343483862
10_045,,-0.29931408251202163,,,,0.3119907441556277,0.23684730678013602,,,,,0.3653923381827641
10_046,,,,,,0.32500248205951543,,,,,,0.4159743079272856
10_047,,,,,,0.31929575496373086,,,,,,0.39744673776531825
10_048,,-0.3117040123167245,,,,0.302833987682565,0.24849273936102864,,,,,0.34646767800423384
10_049,,-0.31945233875127854,,,,0.29220448704231017,0.2739046503203326,,,,,0.3230505807360761
10_050,,-0.3263007386465616,,,,0.2793411274038752,0.28353109868661497,,,,,0.30750499611972726
10_051,,-0.32343758607617423,,,,0.28394186572064295,0.2640382220996831,,,,,0.32042877500820455
10_052,,-0.3349549796418578,,,,0.2219911538869163,0.3011797507105152,,,,,0.255396735970779
10_053,,-0.3300383098085622,,,,0.23700073940812127,0.28596202875616256,,,,,0.27080176261748645
10_054,,-0.32556989935860414,,,,0.28327493603577186,0.24946262957062082,,,,,0.32206577302103284
10_055,,-0.3212874875876396,,,,0.22151472368006214,0.2787578674277963,,,,,0.27177914792538754
10_056,,-0.3437251027337669,,,,,0.31492095381824947,,,,,0.23118763518161242
10_057,,-0.36753823739080427,,,,,0.3135998071752618,,,,,0.24268225422779524
10_058,,-0.35877030425032896,,,,,0.3075713589001437,,,,,0.21377440757960686
10_059,,-0.38767945505242724,,,,,0.30202751165426783,,,,,0.26468016632169283
10_060,,-0.3876877603186828,,,,0.19965637585556334,0.27933133729123044,,,,,0.23024529781313025
10_061,,-0.38828987240649293,,,,,0.29531154998568976,,,,,0.23794595489120482
10_062,,-0.38836563189821327,,,,0.2006733955116445,0.2741392007578011,,,,,0.22247342627130104
10_063,,-0.3871115643674161,,,,0.20129329233815435,,,,,,0.21357935192162594
10_064,,-0.38027069933960367,,,,,0.28899725196860887,,,,,0.2199701987633525
10_065,,-0.3799236987363204,,,,0.20259742343127113,,,,,,0.19700775354159072
10_066,,-0.36595949881379425,,,,0.2062545232158186,0.2812449200714139,,,,,0.20036341889977
10_067,,-0.35416268658296174,,,,0.21447004108933776,,,,,,0.17974658155799078
10_068,,-0.36274057666970067,,,,0.21015011380923776,,,,,,0.1770507109240797
10_069,,-0.3722537574171783,,,,0.2006214790403335,,,,,,0.16287190665306858
10_070,,-0.3821419108065037,,,,0.20249898986512127,,,,,,0.1906551109914536
10_071,,-0.3851050291358248,,,,0.20235082688612616,,,,,,0.2079889425670356
10_072,,-0.37942584294175735,,,,0.2035084634619656,,,,,,0.19473494205712005
10_073,,-0.38001010848827826,,,,0.20310659500742334,,,,,,0.18837569249306116
10_074,,-0.3793035295393111,,,,0.2017490936520643,,,,,,0.18173145703181304
10_075,,-0.37450843626956326,,,,0.20185280859441782,,,,,,0.16711289707266824
10_076,,-0.36402576877348225,,,,0.20122689246088796,,,,,,
10_077,,-0.37080635203553003,,,,0.2019837720547817,,,,,,0.17015369222438442
10_078,,-0.3714022796674035,,,,0.2046869056796033,,,,,,0.19650912438925555
10_079,,-0.3670162898828513,,,,0.20103526726700538,,,,,,0.1658473415870957
10_080,,-0.3655411152277491,,,,,,,,,,
10_081,,-0.37541673494364053,,,,,,,,,,0.2011274690624307
10_082,,-0.3745580921780169,,,,,,,,,,
10_083,,-0.37124792655179184,,,,,,,,,,
10_084,,-0.36686065343522983,,,,,,,,,,
10_085,,-0.3659990770191509,,,,,,,,,,
10_086,,-0.3632929793309837,,,,,,,,,,
10_087,,-0.3563663390643917,,,,,,,,,,
10_088,,-0.34961165285970985,,,,,,,,,,
10_089,,-0.3511699330315132,,,,,,,,,,
10_090,,-0.3620917194119836,,,,,,,,,,
10_091,,-0.36667548189954313,,,,,,,,,,
10_092,,-0.3680975192493424,,,,,,,,,,
10_093,,-0.3594205849499371,,,,,,,,,,
10_094,,-0.3479282643381343,,,,0.19486060060722118,,,,,,
10_095,,-0.3507267661376634,,,,0.19962697692259865,,,,,,
10_096,,-0.36353369770157457,,,,0.2012378030877675,,,,,,0.14965028388956023
10_097,,-0.34782413682724544,,,,0.22113945172670293,,,,,,0.15511511866318706
10_098,,-0.34468419163048303,,,,0.22876735099917306,,,,,,0.14537442104465273
10_099,,-0.3452683898571994,,,,0.20781808603897423,,,,,,
10_100,,-0.353119045860262,,,,0.2015663405684186,,,,,,
10_101,,-0.3378845392786164,,,,0.19631441215811637,,,,,,
10_102,,-0.3394649581095842,,,,,,,,,,
10_103,,-0.33026481903625576,,,,,,,,,,
10_104,,-0.3346818396626816,,,,0.1956007117335526,,,,,,
10_105,,-0.33199760656126237,,,,0.19519273011568256,,,,,,
10_106,,-0.33856689776892035,,,,0.20042196032875842,,,,,,
10_107,,-0.339801828740184,,,,0.2057250343425679,,,,,,
10_108,,-0.3358829037164905,,,,0.20148883605148188,,,,,,
10_109,,-0.3293052645200798,,,,0.19330335258135573,,,,,,
10_110,,-0.3350270035882434,,,,0.19714923286431962,,,,,,
10_111,-0.3586910249131305,-0.33028603097183906,,,,0.18555298841767476,,,,,,
10_112,-0.38524597799019067,-0.338427216167524,,,,0.19587377916016016,,,,,,
10_113,-0.439070575500366,-0.34023735749115186,,,,0.1911298607376956,,,,,,
10_114,-0.4021479681426941,-0.3271798797640669,,,,,,,,,,
10_115,-0.45763221978929575,-0.3158781549881496,,,,,,,,,,
10_116,-0.5127148550364244,-0.2974962796234597,,,,,,,,,,
10_117,-0.42895309035392853,-0.30296265288175617,,,,,,,,,,
10_118,-0.34298802132984335,-0.3128590166888079,,,,,,,,,,
10_119,,-0.31866295591195515,,,,,,,,,,
10_120,,-0.3167318201387477,,,,,,,,,,
10_121,,-0.3242530342299092,,,,0.18424457695853394,,,,,,
10_122,,-0.3260150342484561,,,,,,,,,,
10_123,,-0.3320168381762206,,,,,,,,,,
10_124,,-0.3357626633039297,,,,,,,,,,
10_125,,-0.3376990236023787,,,,,,,,,,
10_126,-0.3148547548270104,-0.32979814187774553,,,,,,,,,,
10_127,,-0.3268180308245977,,,,,,,,,,
10_128,-0.3226199780246173,-0.31783949568493663,,,,,,,,,,
10_129,-0.35992482431323114,-0.32045492696049943,,,,,,,,,,
10_130,-0.41889899907181716,-0.3055007578650907,,,,,,,,,,
10_131,-0.39380598188343907,-0.3048966610082913,,,,,,,,,,
10_132,-0.4413624330169136,-0.2970110837666215,,,,,,,,,,
10_133,-0.518242716171955,-0.2814794884525796,,,,,,,,,,
10_134,-0.5461327048776237,-0.2817400428831886,,,,,,,,,,
10_135,-0.5867603515163994,-0.2536709244196299,,,,,,,,,,
10_136,-0.5585945304577036,-0.26363684884377897,,,,,,,,,,
10_137,-0.6341547666450018,-0.22364427092742342,,,,,,,,,,
10_138,-0.5137417179139591,-0.29276451794672187,,,,,,,,,,
10_139,-0.46088482333085856,-0.2994203751751172,,,,,,,,,,
10_140,-0.400884998953454,-0.3214534032456714,,,,,,,,,,
10_141,-0.31060890390217477,-0.3380560099015089,,,,,,,,,,
10_142,-0.35626029424129435,-0.33968479263596457,,,,,,,,,,
10_143,-0.42229230569980836,-0.33012333905748387,,,,,,,,,,
10_234,,-0.3416964485579844,,,,0.26003697202278925,0.3158699856818751,,,,,0.15845609318899717
10_235,,-0.35808110404649984,,,,,,,,,,
10_236,,-0.3553090869296331,,,,0.19543417297273397,,,,,,
10_237,,-0.344834467567339,,,,,,,,,,
