Tag,Distance_Center,Education_University,Nationality_Spain,Nationality_Italy,Nationality_UK,POI_Restaurants_Hotels,Percentage_Age_65_Plus,Percentage_Age_0_14,POI_Daily_Others,POI_Clothing,Intercept
05_044,-0.47865359621948483,,,0.2612048353136681,,,,,,,
05_045,-0.4846564536295517,,,0.26087442818933465,,,,,,,
05_046,-0.4384190426520168,,,0.2709707048945355,,,,,,,
05_047,-0.44899857363750234,,,0.2671911886289399,,0.1795028082281864,,,,,
05_048,-0.4620093951186004,,,0.2605534319916567,,0.18957029319156782,,,,,
05_049,-0.4697539190769692,,,0.2450528267946131,,0.2104557210081456,,,,,
05_050,-0.4962117258753046,,,,,0.18978112250092072,,,,,
05_051,-0.509333477562128,,,,,0.2110176636753423,,,,,
05_052,-0.5047525538196895,,,,,0.21244734493699613,,,,,
05_053,-0.4734032263575016,,,,,0.22828944504485568,,,,,
05_054,-0.5131316008483475,,,,,0.24084807446980477,,,,,
05_055,-0.44921460838216587,,,,,0.23795758753324062,,,,,
05_056,-0.4989052628708943,,,,,0.25698413229829425,,,,,
05_057,-0.5362506062794646,,,,,0.26879481273745465,,,,,
05_058,-0.5593054869319504,,,,,0.2618130057851604,,,,,
05_059,-0.5865146772502482,,,,,0.27800709671584195,,,,,
05_060,-0.5428388014363983,,,,,0.2498103399242127,,,,,
05_061,-0.5324985767812705,,,,,0.2725846151338056,,,,,
05_062,-0.5285598794979413,,,,,0.24281228040238612,,,,,
05_063,-0.5033009331633373,,,,,0.23665679872899087,,,,,
05_064,-0.4853600921781617,,,,,0.2537248407050541,,,,,
05_065,-0.4618323466650398,,,,,0.2693125285637019,,,,,
05_066,-0.3921764543648699,,,,,0.26301487135114293,,,,,
05_067,,,,,,0.24633398320059655,,,,,
05_068,,,,,,0.21115266190417994,,,,,
05_069,,,,,,0.2336960943156094,,,,,
05_070,-0.3761673895153823,,,,,0.23211825182212428,,,,,
05_071,-0.41041576603146884,,,,,,,,,,
05_072,-0.40674567895814384,,,,,0.23122369081408917,,,,,
05_073,-0.44457010509719136,,,,,0.2129367530188041,,,,,
05_074,-0.456087272989704,,,,,0.2242663856232504,,,,,
05_075,-0.4959599844578266,,,,,0.1994236232845857,,,,,
05_076,-0.5062484126053448,,,,,0.20509446699245928,,,,,
05_077,-0.5843139228267711,,,,,,,,,,
05_078,-0.5358586309206324,,,,,0.18385640407377624,,,,,
05_079,-0.5351146314440783,,,,,0.19331600155180703,,,,,
05_080,-0.5897745454689695,,,,,,,,,,
05_081,-0.5067469124958985,,,,,,,,,,
05_082,-0.5189773833759862,,,,,,,,,,
05_083,-0.6387451551805022,,,,,,,,,,
05_084,-0.6854694154133899,,,,,,,,,,
05_085,-0.6644570734580428,,,,,,,,,,
05_086,-0.658485519079211,,,,,,,,,,
05_087,-0.6232846753719499,,,,,,,,,,
05_088,-0.7468300628954017,,,,,,,,,,
05_089,-0.7584551650268511,,,,,,,,,,
05_090,-0.7973592906147793,,,,,,,,,,
05_091,-0.8195779274607651,,,,,,,,,,
05_092,-0.7476606533781509,,,,,,,,,,
05_093,-0.6457534074785644,,,,,,,,,,
05_094,-0.6708592287970957,,,,,,,,,,
05_095,-0.6770049438755386,,,,,,,,,,
05_096,-0.7067206772829473,,,,,,,,,,
05_097,-0.7247375496561003,,,,,,,,,,
05_098,-0.7598349375662863,,,,,,,,,,
06_001,-0.7943773476165645,,,,,,,,,,
06_002,-0.7708497528414072,,,,,,,,,,
06_003,-0.8110432242187163,,,,,,,,,,
06_004,-0.8091728650222851,,,,0.17546957363287435,,,,,,
06_006,-0.7326640759585474,,,,0.20101081845209012,,,,,,
06_007,-0.747814303991288,,,,,,,,,,
06_008,-0.6984276448798961,,,,0.17554385159210772,,,,,,
06_009,-0.5319222003216373,,,,0.27501707247662843,,,,,,
06_010,-0.6479857954870425,,,,0.2570766638692026,,,,,,
06_011,-0.6882150686439934,,,,0.2650664607231593,,,,,,
06_012,-0.7547904557931735,,,,0.22065639416090405,,,,,,
06_013,-0.8017229622978248,,,,0.1974768380129416,,,,,,
06_014,-0.7673069966890507,,,,0.2358479808419512,,,,,,
06_015,-0.7263502964105667,,,,0.2682398359418465,,,,,,
06_016,-0.7164561156965057,,,,0.2718598924184089,,,,,,
06_017,-0.7348121704103507,,,,0.2416885455403343,,,,,,
06_018,-0.6682700348244639,,,,0.20381852403839076,,,,,,
06_019,-0.766561359217624,,,,,,,,,,
06_020,-0.6686014719775916,,,,,,,,,,
06_021,-0.5628350469506429,,,,,,,,,,
06_022,-0.49994800753863866,,,,0.2081793907758498,,,,,,
06_023,-0.470995076308263,,,,0.2512289304604777,,,,,,
06_024,-0.3919415521315022,,,,0.22348878322341828,,,,,,
06_025,,,,,0.205984524980996,,,,,,
06_026,-0.3736037354172488,,,,0.19142454344757873,,,,,,
06_027,-0.42023460956793435,,,,,,,,,,
06_028,-0.37503187376444175,,,,,,,,,,
06_029,,,,,,,,,,,
06_030,,,,,,,,,,,
06_031,,,,,,,,,,,
06_032,,,,,,,,,,,
06_033,,,,,,,,,,,
06_034,,,,,,,,,,,
06_035,-0.4494335518950028,,,,,,,,,,
06_036,-0.47569092001604435,,,,,,,,,,
06_037,-0.6244357271900147,,,,,,,,,,
06_038,-0.4856859209133056,,-0.3719205426357069,,,,,,,,
06_039,-0.3895781949919556,,-0.3856936870925918,,,,,,,,
06_040,-0.5166313315006482,,-0.3606055525419902,,,,,,,,
06_041,-0.4060708402656251,,,,,,,,,,
06_042,,,,,,,,,,,
06_043,,,,,,,,,,,
06_044,,,,,,,,,,,
06_045,,,,,,,,,,,
06_046,,,,,,,,,,,
06_047,,,,,,,,,,,
06_048,,,,,,,,,,,
06_049,,,,,,,,,,,
06_050,,,,,,,,,,,
06_051,,,,,,,,,,,
06_052,,,,,,,,,,,
06_053,,,,,,,,,,,
06_054,,,,,,,,,,,
06_055,-0.33794782211518437,,,,,,,,,,
06_056,-0.35957400271983014,,,,,,,,,,
06_057,,,,,,,,,,,
06_058,-0.40470878221083234,,,,,,,,,,
06_059,-0.384425294576321,,,,,,,,,,
06_060,-0.36097432535332946,,,,,,,,,,
06_061,,,,,,,,,,,
06_062,,,,,,,,,,,
06_063,-0.3825720216925168,,,,,,,,,,
06_064,-0.4220017672120288,,,,,,,-0.20352271037795713,,,
06_065,-0.43695191325126304,,,,,,,-0.212045014868398,,,
06_066,-0.4546572002557094,,,,,,,-0.2278279339936034,,,
06_067,-0.45912549554130644,,,,,,,-0.23785947812459435,,,
06_068,-0.45403882059510264,,,,,,,-0.23450389554082357,,,
06_069,-0.43786787390885507,,,,,,,-0.24383168831814458,,,
06_070,-0.4602738738992986,,,,,,,-0.25671351881426435,,,
06_071,-0.4584934223335947,,,,,,,-0.2570422614830716,,,
06_072,-0.44072005608025616,,,,,,,-0.2583282623861198,,,
06_073,-0.4446902553367622,,,,,,,-0.2565177769036021,,,
06_074,-0.4537149466107476,,,,,,,-0.2550697719056654,,,
06_075,-0.4512010727857576,,,,,,,-0.24670254669409275,,,
06_076,-0.4627556913547635,,,,,,,-0.24709785792912903,,,
06_077,-0.44889196588830393,,,,,,,-0.22825774257793408,,,
06_078,-0.4347364479440789,,,,,,,-0.2239165367940722,,,
06_079,-0.40726211062123824,,,,,,,-0.20263197430564112,,,
06_080,-0.42420495523079665,,,,,,,-0.20249117918060247,,,
06_081,-0.4231449295594299,,,,,,,-0.19684594642686937,,,
06_082,-0.3833955099260784,,,,,,,,,,
06_083,-0.3932803950345724,,,,,,,,,,
06_084,,,,,,,,,,,
06_085,,,,,,,,,,,
06_086,,,,,0.19616604911934948,,,,,,
06_087,,,,,,,,,,,
06_088,,,,,,,,,,,
07_001,,,,,,,,-0.21092864880874837,,,
07_002,-0.42373290074115094,,,,,,,-0.23860584132229562,,,
07_003,-0.4372058106911867,,,,,,,-0.25447914730514937,,,
07_004,-0.40298986472540527,,,,,,,-0.25541282045667146,,,
07_005,,,,,,,,-0.25337648445525623,,,
07_006,-0.4057815348498687,,,,,,,-0.24873642398923665,,,
07_007,,,,,,,,-0.23107851359961398,,,
07_008,,,,,,,,-0.2480858348004596,,,
07_009,,,,,,,,-0.2533331166512206,,,
07_010,,,,,,,,-0.24656666966225804,,,
07_011,,,,,,,,-0.228343808973391,,,
07_012,,,,,,,,-0.2452856164778046,,,
07_013,,,,,,,,-0.2511071241604407,,,
07_014,,,,,,,,-0.25226823304134005,,,
07_015,,,,,,,,-0.24519622033439162,,,
07_016,,,,,,,,-0.2226633128220964,,,
07_017,-0.3881386371085061,,,,,,,,,,
07_018,,,,,,,,,,,
07_019,-0.4127707619248517,,,,0.21350125659757194,,,,,,
07_020,-0.44113282038723495,,,,0.2211836225244413,,,,,,
07_021,-0.5152885007898037,,,,0.26631750226792117,,,,,,
07_022,-0.469430290393862,,,,0.24768410472269944,,,,,,
07_023,-0.5401305477256391,,,,0.2624166619342353,,,,,,
07_024,-0.4918930705365465,,,,0.24782102409617018,,,,,,
07_025,-0.4778370039500509,,,,0.2278668335729431,,,,,,
07_026,-0.5229565165740903,,,,0.22330325818132168,,,,,,
07_027,,,,,,,-0.23035760302860048,-0.23514514305112066,,,
07_028,-0.4635632424398568,,,,,,-0.2253795725449916,,,,
07_029,,0.4227922629309894,,,,,,,,,
07_030,,0.45321486811208,,,,,,,,,
07_031,,0.5028621197513532,,,,,,,,,
07_032,,0.5081699280658639,,,,,,,,,
07_033,-0.5428449769539314,0.469829248271377,,,,,,,,,
07_034,-0.6399443076707518,,,,,,,,,,
07_035,-0.6554465159463085,,,,,,,,,,
07_036,-0.5748684596827525,,,,,,,,,,
07_037,,0.49944585724858187,,,,,,,,,
07_038,,0.4239196285049403,,,,,,-0.22697498266300947,,,
07_039,,,,,,,,,,,
07_040,-0.4832037606482678,,,,,,,,,,
07_041,-0.6004334896619079,,,,,,,,,,
07_042,-0.7446126464527258,,,,,,,,,,
07_043,-0.7107430785914708,,,,,,,,,,
07_044,-0.6709334275275785,,,,,,,,,,
07_045,-0.6080606109522348,,,,,,,,,,
07_046,-0.569166174708214,0.4316615429500177,,,,,,,,,
07_047,-0.5284616442644354,0.43514849752381807,,,,,,,,,
07_048,,0.44498469679561353,,,,,,,,,
07_049,,0.4461423059359352,,,,,,,,,
07_050,,0.4650907481227244,,,,,,,,,
07_051,,0.45383174700905926,,,,,,,,,
07_052,-0.4820988317220051,0.3780087281454443,,,,,,,,,
07_053,-0.5101000912974921,,,,,,,,,,
07_054,-0.5929892031143582,,,,,,,,,,
07_055,-0.6387406535235817,,,,,,,,,,
07_056,-0.6378517493674041,,,,0.20679154203627906,,,,,,
07_057,-0.6714199461848025,,,,0.23641559729590297,,,,,,
07_058,-0.6636720002706299,,,,0.2681033802758552,,,,,,-0.18258037512705166
07_059,-0.636698658017442,,,,0.2677047353788859,,,,,,-0.1602872305165945
07_060,-0.6070730699935619,,,,0.26527440767835775,,,,,,
07_061,-0.6562761057000648,,,,0.2832008583784869,,,,,,
07_062,-0.690709119321293,,,,0.29632144492711937,,,,,,
07_063,-0.6721440681706317,,,,0.3014271924192475,,,,,,
07_064,-0.6495734298858757,,,,0.2962756104684187,,,,,,
07_065,-0.6573261623144163,,,,0.2974717080435087,,,,,,
07_066,-0.6522557513858266,,,,0.2939543079893929,,,,,,-0.16255681476291878
07_067,-0.6525097819003501,,,,0.28861196602947525,,,,,,-0.1691285236219909
07_068,-0.6665566120411096,,,,0.2970890134242382,,,,,,-0.1758469196474351
07_069,-0.6708443313760674,,,,0.3027151866658622,,,,,,
07_070,-0.6695999996321081,,,,0.2899408962100535,,,,,,-0.1861432660204074
07_071,-0.6375907493649051,,,,0.2844009770123055,,,,,,
07_072,-0.5937061673517154,,,,0.29382893934410326,,,,,,
07_073,-0.5830183431337458,,,,0.30723885962104236,,,,,,
07_074,-0.6233330684644216,,,,0.30135868055727094,,,,,,
07_075,-0.6490476240355537,,,,0.29471119838058724,,,,,,
07_076,-0.6559586951429681,,,,0.3034555219529615,,,,,,
07_077,-0.6713649922424999,,,,0.3047314388939814,,,,,,
07_078,-0.6644972305903057,,,,0.30554731276425995,,,,,,
07_079,-0.63913438837037,,,,0.30688084194711135,,,,,,
07_080,-0.6149471354478241,,,,0.30859466125761864,,,,,,
07_081,-0.610184180388299,,,,0.3112824293140279,,,,,,
07_082,-0.6524867363608395,,,,0.30600914990209693,,,,,,
07_083,-0.6768139338955703,,,,0.2970026022649652,,,,,,
07_084,-0.6609573540809248,,,,0.28652539687570083,,,,,,
07_085,-0.642738449060671,,,,0.30077799993395704,,,,,,
07_086,-0.6541172875903739,,,,0.2917999995864102,,,,,,
07_087,-0.633061927383434,,,,0.29359095405894065,,,,,,
07_088,-0.5998552576803158,,,,0.29916368896337564,,,,,,
07_089,-0.5837987754617819,,,,0.292420169242825,,,,,,
07_090,-0.3661642975236981,,,,0.3249485916413424,,,,,,
07_091,-0.4197929121359142,,,,0.32966097167814123,,,,,,
07_092,-0.5227011161949902,,,,0.30672029445209315,,,,,,
07_093,-0.47100685600773723,,,,0.32069573370125803,,,,,,
07_094,-0.47455894591879955,,,,0.32636438203177986,,,,,,
07_095,-0.41724647892630073,,,,0.34112143244936016,,,,,,
07_096,-0.38810205842219136,,,,0.3529661626052181,,,,,,
07_097,,,,,0.3684466180439382,,,,,,-0.23185195531179925
07_098,-0.3964245841649383,,,,0.3372178601138833,,,,,,
07_099,-0.42255136403813354,,,,0.3394783688579804,,,,,,
07_100,-0.4380837692491462,,,,0.3318570332424697,,,,,,
07_101,-0.5061877362095796,,,,0.32653767838608505,,,,,,
07_102,-0.5328950406300287,,,,0.3111218275978697,,,,,,
07_103,,,-0.16531623474930873,,0.35151677188801367,,,,,,
07_104,-0.32568573877263046,,,,,,,,,,
07_105,-0.38486322068577483,,,,,,,,,,
07_106,-0.46442323789169315,,,,,,,,,,
07_107,-0.45257184001357,,,,0.2434178159051348,,,,,,
07_108,-0.39553396062632296,,,,0.25405180851666403,,,,,,
07_109,-0.38276956877413804,,,,0.28017212404807046,,,,,,
07_110,-0.4534957975113366,,,,0.27217203254471445,,,,,,
07_111,-0.4264838556922212,,,,0.30009840919110287,,,,,,
07_112,-0.4789663708400178,,,,0.30194535524792454,,,,,,
07_113,-0.4879556263851695,,,,0.2884427104945465,,,,,,
07_114,-0.5375948391913636,,,,0.27316538012151276,,,,,,
07_115,-0.5210045378742275,,,,0.2529930321606857,,,,,,
07_116,-0.5184169926781016,,,,0.22679443159201593,,,,,,
07_117,-0.5633573908102982,,,,,,,,,,
07_118,-0.5817622613049942,,,,0.2624906964124301,,,,,,
07_119,-0.6095973705740844,,,,0.26329261763736833,,,,,,
07_120,-0.659390092421036,,,,0.2569867759179888,,,,,,
07_121,-0.6214444919851765,,,,0.23861149825875075,,,,,,
07_122,-0.6256983516248088,,,,,,,,,,
07_123,-0.5641532460546178,,,,,,,,,,
08_001,-0.49431084167386385,,,,,,,,,,
08_002,-0.5600967468855486,,,,,,,,,,
08_003,-0.5027541746056269,,,,,,,,,,
08_004,-0.4175613606608292,,,,,,,,,,
08_005,,,,,,,,,,,
08_006,-0.42652964212583505,,,,,,,,,,
08_007,,0.38779564957357626,,,,,,,,,
08_008,,0.38695370043756666,,,,,,,,,
08_009,,0.44567892380319296,,,,,,,,,
08_010,,0.4203765352552988,,,,,,,,,
08_011,,,,,,,,,,,
08_012,,,,,,,,,,,
08_013,,,,,,,,,,,
08_014,,,,,,,,,,,
08_015,-0.5549390435664706,,,,,,,,,,
08_016,-0.5403625200639991,,,,,,,,,,
08_017,-0.7054826387939136,,,,,,,,,,
08_018,-0.8267960242522174,,,,,,,,,,
08_019,-0.7272480954308702,,,,,,,,,,
08_020,-0.6103815125031048,,,,,,,,,,
08_021,-0.5243069949767063,,,,,,,,,,
08_022,,,,,,,,,,,
08_023,-0.4517372204973149,,,,,,,,,,
08_024,,,,,,,,,,,
08_025,,,,,,,,,,,
08_026,,,,,,,,,,,
08_027,,,,,,,,,,,
08_028,-0.4118937841322863,,,,,,,,,,
08_029,-0.5087418946965804,,,,,,,,,,
08_030,-0.4176380106592783,,,,,,,,,,
08_031,,,,,,,,,,,
08_032,,,,,,,,,,,
08_033,,,,,,,,,,,
08_034,,,,,,,,,,,
08_035,,,,,,,,,,,
08_036,,,,,,,,,,,
08_037,,,,,,,,,,,
08_038,,,,,,,,,,,
08_039,,,,,,,,,,,
08_040,,,,,,,,,,,
08_041,,,,,,,,,,,
08_042,,,,,,,,,,,
08_043,,,,,,,,,,,
08_044,,,,,,,,,,,
08_045,-0.4041270878488745,,,,,,,,,,
08_046,-0.5055303313121317,,,,,,,,,,
08_047,-0.4394298728364709,,,,,,,,,,
08_048,,,,,,,,,,,
08_049,-0.36351846963836815,,,,,,,,,,
08_050,,,,,,,,,,,
08_051,,,,,,,,,,,
08_052,,,,,,,,,,,
08_053,,,,,,,,,,,
08_054,,,,,,,,,,,
08_055,,,,,,,,,,,
08_056,,,,,,,,,,,
08_057,,,,,,,,,,,
08_058,,,,,,,,,,,
08_059,,,,,,,,,,,
08_060,,,,,,,,,,,
08_061,,,,,,,,,,,
08_062,,,,,,,,,,,
08_063,,,,,,,,,,,
08_064,,,,,,,,,,,-0.3752341187528218
08_065,,,,,,,,,,,-0.4153499781859401
08_066,,,,,,,,,,,
08_067,,,,,,,,,,,
08_068,,,,,,,,,,,
08_069,,,,,,,,,,,
08_070,,,,,,,,,,,
08_071,,,,,,,,,,,
08_072,,,,,,,,,,,
08_073,,,,,,,,,,,
08_074,,,,,,,,,,,
08_075,,,,,,,,,,,
08_076,,,,,,,,,,,
08_077,,,,,,,,,,,
08_078,,,,,,,,,,,
08_079,,,,,,,,,,,
08_080,,,,,,,,,,,
08_081,,,,,,,,,,,
08_082,,,,,,,,,,,
08_083,,,,,,,,,,,
08_084,-0.3821361038264577,,,,,,,,,,
08_085,,,,,,,,,,,
08_086,,,,,,,,,,,
08_087,,,,,,,,,,,
08_088,,,,,,,,,,,
08_089,,,,,,,,,,,
08_090,-0.3824433043132296,,,,,,,,,,
08_091,-0.3890645539657155,,,,,,,,,,
08_092,-0.4402026380203582,,,,,,,,,,
08_093,-0.41917721509576333,,,,,,,,,,
08_094,-0.4455485842912366,,,,0.23281625016911542,,,,,,
08_095,-0.47930544081339466,,,,0.23708483167994887,,,,,,
08_096,-0.4226937858588677,,,,0.2541335354238218,,,,,,
08_097,-0.3704330836809354,,,,0.2682558031598668,,,,,,
08_098,-0.3655213634963155,,,,0.25633229493800574,,,,,,
08_099,-0.39838070847250817,,,,0.24288340226296795,,,,,,
08_100,-0.371334792536706,,,,0.24042987444907046,,,,,,
08_101,,,,,0.24717133693422158,,,,,,
08_102,,,,,,,,,,,
08_103,,,,,0.23987749035197084,,,,,,
08_104,,,,,0.25806398037250977,,,,,,
08_105,,,,,0.2799645703276471,,,,,,
08_106,,,,,0.29568494625368813,,,,,,
08_107,,,,,0.28106716405863014,,,,,,
08_108,,,,,0.26254494522204874,,,,,,-0.49312021688167257
08_109,,,,,,,,,,,-0.49384485096667696
08_110,,,,,,,,,,,-0.5495116872036729
08_111,,,,,,,,,,,-0.5431697526259729
08_112,,,,,,,,,,,-0.5510095663672767
08_113,,,,,,,,,,,-0.5579132945326013
08_114,,,,,,,,,,,-0.5690250997938321
08_115,,,,,,,,,,,-0.5639922619362052
08_116,,,,,0.28854497920853717,,,,,,-0.5769386168308621
08_215,,,,,,,,,,,
09_001,,,,,0.3145458007100406,,,,,,
09_002,,,,,0.31574022372989957,,,,,,
09_003,,,,,0.3075869485366764,,,,,,
09_004,,,,,0.30858330314234744,,,,,,
09_005,,,,,0.314862244562995,,,,,,
09_006,-0.5310859065332467,,,,0.29992977474019544,,,,,,
09_007,-0.5732525205795876,,,,0.2847676121471376,,,,,,
09_008,-0.6815247578034974,,,,,,,,,,
09_009,-0.7703927911298438,,,,,,,,,,
09_010,-0.8049229567078455,,,,,,,,,,
09_011,-0.8480861787032477,,,,,,,,,,
09_013,-0.8023929249836578,,-0.19835806224346733,,,,,,,,
09_014,-0.7846685548751875,,-0.18332159192603958,,,,,,,,
09_015,-0.7180792419712585,,-0.17558957045661677,,,,,,,,
09_016,-0.7466311865263469,,,,,,,,,,
09_017,-0.7379677047002938,,,,,,,,,,
09_018,-0.7033121341022517,,,,,,,,,,
09_019,-0.6575843549546492,,-0.18435114458570714,,,,,,,,
09_020,-0.726211509242781,,,,,,,,,,
09_021,-0.8028697268927533,,,,,,,,,,
09_022,-0.7767239454777539,,,,,,,,,,
09_023,-0.7756300837562642,,,,,,,,,,
09_024,-0.7514844244870753,,,,,,,,,,
09_025,-0.6961517335271268,,,,,,,,,,
09_026,-0.6409224721870892,,,,,,,,,,
09_027,-0.6705933597749223,,,,,,,,,,
09_028,-0.6234190131479895,,,,,,,,,,
09_029,-0.6043966313261492,,,,,,,,,,
09_030,-0.5839975127696687,,,,0.2549999725976908,,,,,,
09_031,-0.5361772542147194,,,,0.2764896937947572,,,,,,
09_032,-0.4453034872525019,,,,0.28631404901186597,,,,,,
09_033,-0.4163050091058095,,,,0.2727701043500736,,,,,,
09_034,-0.4875584675194979,,,,0.24988521000474093,,,,,,
09_035,-0.5264020410938297,,,,0.24044438234611595,,,,,,
09_036,-0.5086874186607357,,,,0.25401994214114726,,,,,,
09_037,-0.5354914205918733,,,,0.2574153282705732,,,,,,
09_038,-0.5866395152841991,,,,0.24432294716669506,,,,,,
09_039,-0.5773313994418943,,,,,,,,,,
09_040,-0.5592976815891455,,,,,,,,,,
09_041,-0.5919830359883584,,,,,,,,,,
09_042,-0.6552388101301342,,,,,,,,,,
09_043,-0.579490451770955,,,,,,,,,,
09_044,-0.6548529799212439,,,,,,,,,,
09_045,-0.6094566755354268,,,,,,,,,,
09_046,-0.6522387510660627,,,,,,,,,,
09_047,-0.7403523809746339,,,,,,,,,,
09_048,-0.6692843255116493,,,,,,,,,,
09_049,-0.724221818393602,,,,,,,,,,
09_050,-0.7583588928508016,,,,,,,,,,
09_051,-0.8116596850609867,,,,,,,,,,
09_052,-0.8121175135462917,,,,,,,,,,
09_053,-0.8552667252119772,,,,,,,,,,
09_054,-0.8430521066495738,,,,,,,,,,
09_055,-0.8864626902747139,,,,,,,,,,
09_056,-0.8208589663411374,,,,,,,,,,
09_057,-0.7526814065836842,,,,,,,,,,
09_058,-0.6606026873894852,,-0.2291855063675236,,,,,,,,
09_059,-0.7103644313731099,,,,,,,,,,
09_060,-0.8152427645591267,,,,,,,,,,
09_061,-0.6474486047027181,,-0.20360818279750895,,,,,,,,
09_062,-0.5644402848666848,,-0.24434378314134103,,,,,,,,
09_063,-0.5030514728317124,,-0.3016167638017958,,,,,,,,
09_064,-0.5563679207954348,,-0.30733812013688677,,,,,,,,
09_065,-0.6316722377554562,,-0.28115906611096153,,,,,,,,
09_066,-0.6216795265835762,,-0.2691011943983549,,,,,,,,
09_067,-0.687425602623909,,-0.23672479713585115,,,,,,,,
09_068,-0.7625236477199013,,,,,,,,,,
09_069,-0.7973246020709227,,,,,,,,,,
09_070,-0.8393036469746613,,,,,,,,,,
09_071,-0.8786520264221936,,,,,,,,,,
09_072,-0.8729370545906744,,,,,,,,,,
09_073,-0.8395564602060879,,,,,,,,,,
09_074,-0.8754955499017316,,,,,,,,,,
09_075,-0.8308990180636987,,,,,,,,,,
09_076,-0.6320194031839372,,,,,,,,,,
09_077,-0.7993365502078519,,,,,,,,,,
09_078,-0.7689945244579621,,,,,,,,,,
09_079,-0.6423707204300365,,,,,,,,,,
09_080,-0.803838906999537,,,,,,,,,,
09_081,-0.8528093722662884,,,,,,,,,,
09_082,-0.8226014634502269,,,,,,,,,,
09_083,-0.7635796887371017,,,,,,,,,,
09_084,-0.7628748034316011,,,,,,,,,,
09_085,-0.6903116614730538,,,,,,,,,,
09_086,-0.7294595434730967,,,,,,,,,,
09_087,-0.6907563941474486,,-0.2462717214731907,,,,,,,,
09_088,-0.6506497055096123,,-0.28249266233627457,,,,,,,,
09_089,-0.6827964482915811,,-0.26957606809077866,,,,,,,,
09_090,-0.6224824750389177,,-0.3052524237432774,,,,,,,,
09_091,-0.6404639536858365,,-0.28761449694358987,,,,,,,,
09_092,-0.5739080265370626,,-0.31406640339795544,,,,,,,,
09_093,-0.5777214157638221,,-0.31872304328779155,,,,,,,,
09_094,-0.524105265903564,,-0.32296336239766976,,,,,,,,
09_095,-0.5722271851741839,,-0.320156743663783,,,,,,,,
09_156,-0.8776424052750296,,,,,,,,,,
10_001,-0.6225749225987689,,-0.28548698808338896,,,,,,,,
10_002,-0.592937000325428,0.3582939210007757,-0.276453198349338,,,0.19599471689351344,,,,,
10_003,-0.626643356202327,0.38485895056159036,,,,,,,,,
10_004,-0.6674167713936241,,-0.23577599393483084,,,,,,,,
10_005,-0.6288511284748172,0.3992900627465204,,,,,,,,,
10_006,-0.6014371243472099,,,,,0.18635819929544986,,,,,
10_007,-0.5379732125944339,,,,,,,,,,
10_008,-0.47097526456236755,,,,,,,,,,
10_009,-0.4921271268219869,,,,,0.18717970000056458,,,,,
10_010,-0.5350271191505446,0.42291659021501266,,,,0.19173008267754754,,,,,
10_011,-0.44688380134564154,,,,,0.19027343454572204,,,,,
10_012,-0.4297564610647877,0.4150950539021601,,,,0.19803946744333856,,,,,
10_013,-0.485228475525305,0.4336048832075551,,,,0.1980506563278812,,,,,
10_014,-0.41302467338420024,0.41973805741141057,-0.26264217795344713,,,0.2138498849071029,,,,,
10_015,-0.3945201756766893,0.4222417284413418,,,,0.2059708123581739,,,,,
10_016,,0.4103039447695929,-0.25542235888868114,,,0.21406415114574617,,,,,
10_017,,0.4107781899291163,-0.27454934754100724,,,0.22347257428486245,,,,,
10_018,-0.3436021751838586,0.3889907108171913,-0.2925996390588024,,,0.23163248962340333,,,,,
10_019,-0.4426734388866715,0.3904947743253959,-0.287050399877121,,,0.22067055143834413,,,,,
10_020,-0.47697102844175576,0.414676738710155,-0.2641476772293703,,,0.212220764739311,,,,,
10_021,-0.5082566610391736,0.42641306066387685,,,,0.20177891433207026,,,,,
10_022,-0.5674348338810197,0.42282167295000467,,,,0.19351176642111384,,,,,
10_023,-0.5309304396118282,0.40523858027678106,-0.2599928773284466,,,0.2059690341230753,,,,,
10_024,-0.5569723338630359,0.3807331175209264,-0.275143888629738,,,0.20538369930188033,,,,,
10_025,-0.45323596261257937,0.36337115518536145,-0.30146301886875865,,,0.22588520563266287,,,,,
10_026,-0.4511006538006137,,-0.31593704653806187,,,0.23305880477479043,,,,,
10_027,-0.5083614024937962,,-0.3188044584804713,,,0.21541106251483588,,,,,
10_028,-0.5632926373619825,,-0.31231858814645086,,,0.198597091621953,,,,,
10_029,-0.49234266755025835,,-0.32472830526946245,,,0.20283987977609197,,,,,
10_030,-0.4235702234437226,,-0.3225078678040055,,,0.20037151711209883,,,,,
10_031,-0.4333265802200184,,-0.32160317440199543,,,0.22297151952906077,,,,,
10_032,,,-0.3165285102247018,,,0.2440368924958319,,,,,
10_033,,,-0.31519135860926983,,,0.2260674446942487,,,,,
10_034,,,-0.31424817853578146,,,0.21320070970729896,,,,,
10_035,,,-0.30490028504824324,,,0.22530894475379565,,,,,
10_036,,,-0.30923307065459316,,,0.247069530139142,,,,,
10_037,,,-0.31594931958780376,,,0.26019887659491175,,,,,
10_038,-0.3574694808448126,,-0.3179951720560945,,,0.2514582524445007,,,,,
10_039,-0.35348090939776106,,-0.31723165616363774,,,0.24822459851291298,,,,,
10_040,,0.3527961253890986,-0.31160479996218965,,,0.2496978620277629,,,,,
10_041,,0.3409725175214619,-0.3188510825312714,,,0.25966442630044745,,,,,
10_042,,,-0.3211834584070832,,,0.2764725884081672,,,,,0.16611087482902187
10_043,,0.2900772985001242,-0.32230624295776894,,,0.28394341128925316,,,,,0.24596150922134805
