Tag,Distance_Center,Education_University,Nationality_Italy,Nationality_UK,Nationality_Spain,POI_Restaurants_Hotels,Intercept
06_063,-0.6228674734861551,,,,,,
06_064,-0.6802833790416695,,,,,,
06_065,-0.7118830902795754,,,,,,
06_066,-0.7452869214716847,,,,,,
06_067,-0.7405977930676864,,,,,0.22185636224765792,
06_068,-0.708055835109063,,,,,0.2318171628936274,
06_069,-0.6997232074838176,,,,,0.27366750110362914,
06_070,-0.7305923147361916,,,,,0.2759949418487551,
06_071,-0.7459375033425178,,,,,0.2820983371247007,
06_072,-0.7042828747002347,,,,,0.32377500001219767,
06_073,-0.7618705558291337,,,,,0.3075289280524436,
06_074,-0.7722002943320885,,,,,0.27558958361380176,
06_075,-0.7863161189030415,,,,,0.2468216721003683,
06_076,-0.7837292484111908,,,,,0.23982130498023516,
06_077,-0.7826871976856538,,,,,,
06_078,-0.7769104605191368,,,,,,
06_079,-0.736178298759779,,,,,,
06_080,-0.7449669165680511,,,,,,
06_081,-0.7167048551897747,,,,,,
06_082,-0.6535413917498273,,,,,,
06_083,-0.6781153620960267,,,,,,
06_084,-0.5532105366886447,,,,,,
06_085,-0.5068237329767898,,,,,,
06_086,,,,,,,
06_087,-0.6136401652380747,,,,,,
06_088,-0.6795099412366773,,,,,,
07_001,-0.7268474535115774,,,,,,
07_002,-0.7644285885163699,,,,,0.21646925956340096,
07_003,-0.7712035953981353,,,,,0.2665175715191129,
07_004,-0.7156279705307811,,,,,0.27664439414173364,
07_005,-0.6898828928586547,,,,,0.23603857292036695,
07_006,-0.740975331818224,,,,,0.22441708444758351,
07_007,-0.7189111128351579,,,,,,
07_008,-0.6868969858782706,,,,,,
07_009,-0.6372047826701142,,,,,,
07_010,-0.6311371828600889,,,,,0.2388252593900036,
07_011,-0.5842840538936261,,,,,0.22600521247051827,
07_012,-0.5815421383100857,,,,,,
07_013,-0.6243369097471946,,,,,,
07_014,-0.6003918054182703,,,,,,
07_015,-0.58826510744094,,,,,,
07_016,-0.6414646957390291,,,,,,
07_017,-0.6421689059455221,,,,,,
07_018,-0.6788605767503979,,,,,,
07_019,-0.5865238994183117,,,,,,
07_020,-0.5718546406412289,,,,,,
07_021,-0.4788866276436855,,,0.24541799698455644,,,
07_022,-0.48065296353769116,,,,,,
07_023,-0.5755814607073793,,,0.24645651190748957,,,
07_024,-0.5433158344067113,,,,,,
07_025,-0.5783088210818221,,,,,,
07_026,-0.6235260676324542,,,,,,
07_027,-0.5688924346651818,,,,,,
07_028,-0.6075497033691664,,,,,,
07_029,,,,,,,
07_030,,,,,-0.27270884033325304,,
07_031,,,,,,,
07_032,,,,,,,
07_033,,,,,,,
07_034,-0.6341631183772403,,,,,,
07_035,-0.7014868635775778,,,,,,
07_036,-0.5810320004562474,,,,,,
07_037,,,,,,,
07_038,-0.4978601587457768,,,,,,
07_039,-0.5289841417657459,0.550628103693417,,,,,
07_040,-0.5223425119078722,,,,,,
07_041,-0.6315543963246323,,,,,,
07_042,-0.7530407117476827,,,,,,
07_043,-0.7108339201703474,,,,,,
07_044,-0.7195730933317951,,,,,,
07_045,-0.6463312837541424,,,,,,
07_046,-0.6469772940715721,,,,,,
07_047,-0.6577967594580716,,,,,,
07_048,,,,,,,
07_049,,,,,-0.23820209772905487,,
07_050,,,,,,,
07_051,,,,,-0.25631207558595054,,
07_052,-0.6883482875808394,,,,-0.2303219276469595,,
07_053,-0.7193005610600613,,,,,,
07_054,-0.7750459258114986,,,,,,
07_055,-0.7755728498208857,,,,,,
07_056,-0.7913475058022298,,,,,,
07_057,-0.7485191442473481,,,0.29812069754659526,,,
07_058,-0.785522152854553,,,0.2949332994818885,,,
07_059,-0.8030704418200869,,,0.2730746839823464,,,-0.23398462980790757
07_060,-0.7321869893022572,,,0.25840267603086237,,,-0.22747714413055148
07_061,-0.7415457769108904,,,0.2581605181051151,,,
07_062,-0.7858304366517467,,,0.277409411500364,,,
07_063,-0.7817680210244591,,,0.3004275150291913,,,
07_064,-0.7884939355674486,,,0.2854651354093821,,,
07_065,-0.8012090422629471,,,0.29831908225880754,,,
07_066,-0.7907594427140558,,,0.29556082065199585,,,
07_067,-0.792879978969456,,,0.29551831922426725,,,
07_068,-0.7678022167986719,,,0.3148222028185271,,,
07_069,-0.749631840894078,,,0.31404560501816337,,,
07_070,-0.7555684182417592,,,0.323684244007105,,,
07_071,-0.6708734290315176,,,0.35483610605849913,,,
07_072,-0.5851744085307412,,,0.36755539986273944,,,
07_073,-0.6170543374208435,,,0.3490503719948256,,,
07_074,-0.6741571836642396,,,0.3498136483545094,,,
07_075,-0.7044109416767195,,,0.3425809858058371,,,
07_076,-0.7236836682983464,,,0.3290446926492285,,,
07_077,-0.7557181728917708,,,0.30286307132728657,,,
07_078,-0.7433132890847698,,,0.30505302477097157,,,
07_079,-0.7185379109087763,,,0.33013086773853495,,,
07_080,-0.6721566130598242,,,0.33506351827920816,,,
07_081,-0.6577855797968543,,,0.3166514261582989,,,
07_082,-0.7296227084738905,,,0.30487752507221316,,,
07_083,-0.7842294478564157,,,0.2792581299532238,,,
07_084,-0.7616371950146376,,,0.24551665879110793,,,
07_085,-0.7418645411428411,,,0.28572153775892,,,
07_086,-0.7427454840406403,,,0.2563379247361476,,,
07_087,-0.7039795115912421,,,0.26051449234832713,,,
07_088,-0.6238602929305535,,,0.27098527668223754,,,
07_089,-0.5910726168629135,,,0.24694017993486903,,,
07_090,,,,0.28337612227025294,,,-0.3470429636811952
07_091,,,,0.28803891491523825,,,-0.32422506600439843
07_092,-0.46089903681187966,,,0.26595190620122444,,,-0.24321501733885326
07_093,,,,0.28322048467153943,,,-0.29406613335979026
07_094,,,,0.3095542838965402,,,-0.2899406897407225
07_095,,,,0.3285015305194025,,,-0.34166629795326076
07_096,,,,0.3545879093976322,,,-0.35516800613314936
07_097,,,,0.35812316289630164,,,-0.48903053098440763
07_098,,,,0.3860468474021312,,,
07_099,,,,0.37008963802357203,,,
07_100,,,,0.3729837715577852,,,
07_101,-0.42153334024156147,,,0.3270230772727195,,,
07_102,-0.47217723259887734,,,0.3647352660354576,,,
07_103,,,,0.3560911241814976,,,-0.48089116223421857
07_104,,,,0.3255614787341454,,,-0.5528244765334164
07_105,,,,0.34127144507816887,,,-0.5099260169750331
07_106,,,,0.3624491574139093,,,-0.424185844619548
07_107,,,,0.3869484182277902,,,-0.4406874143247485
07_108,,,,0.3785572177139505,,,-0.48926445507167027
07_109,,,,0.385656840811961,,,
07_110,,,,0.402511065956333,,,
07_111,,,,0.3987354129497757,,,
07_112,,,,0.38957041823803557,,,
07_113,,,,0.3948093976550586,,,
07_114,,,,0.39196635428743437,,,
07_115,,,,0.39347652025704827,,,
07_116,,,,0.3664679117072323,,,
07_117,-0.49109451354328143,,,0.3450605781229789,,,
07_118,-0.49828112512713846,,,0.37935813505285604,,,
07_119,-0.5809426789476563,,,0.36439970241346176,,,
07_120,-0.6745366933295355,,,0.33790407983140575,,,
07_121,-0.5988650554053526,,,0.3488257610512641,,,
07_122,-0.635614918906825,,,0.30662341974237584,,,
07_123,-0.5302973945591369,,,0.2984517902459501,,,
08_001,,,,,,,
08_002,-0.6324916091590016,,,,,,
08_003,-0.6077169962943619,,,,,,
08_004,,,,,,,
08_005,,,,,,,
08_006,-0.5946891168538829,,,,,,
08_007,,,,,-0.20469789169794705,,
08_008,-0.6249742211932062,,,,-0.21197516947718886,,
08_009,,,,,,,
08_010,,,,,-0.2115930517095078,,
08_011,,,,,,,
08_012,,,,,,,
08_013,,,,,,,
08_014,,,,,,,
08_015,,,,,,,
08_016,,,,,,,
08_017,,,,,,,
08_018,-0.5673413880827171,,,,,,
08_019,,,,,,,
08_020,,,,,,,
08_021,,,,,,,
08_022,,,,,,,
08_023,,,,,,,
08_024,,,,,,,
08_025,,,,,,,
08_026,,,,,,,
08_027,,,,,,,
08_028,,,,,,,
08_029,,,,0.287388626822069,-0.25577506591108434,,
08_030,,,,,-0.214468534802974,,
08_031,,,,,,,
08_032,,,,,,,
08_033,,,,,,,
08_034,,,,,,,
08_035,,,,,,,
08_036,,,,,,,
08_037,,,,,,,
08_038,,,,,,,
08_039,,,,,,,
08_040,,,,,,,
08_041,,,,,,,
08_042,,,,,,,
08_043,,,,,,,
08_044,,,,,,,
08_045,,,,,,,
08_046,,,,0.30216938528758713,,,
08_047,,,,0.28526459653088887,,,
08_048,,,,,,,-0.45525865218351014
08_049,,,,0.2943355989885861,,,-0.49848880635496945
08_050,,,,,,,-0.44488562399467185
08_051,,,,,,,-0.6021041159753666
08_052,,,,,,,-0.6267596500225653
08_053,,,,,,,-0.5927020999468757
08_054,,,,,,,-0.5269802540940329
08_055,,,,,,,
08_056,,,,,,,-0.5145468513857784
08_057,,,,,,,
08_058,,,,,,,-0.6396460748403675
08_059,,,,,,,-0.6668768276656812
08_060,,,,,,,-0.7130053572765396
08_061,,,,,,,-0.711068174286201
08_062,,,,,,,-0.7065186892361193
08_063,,,,,,,-0.6503248403012195
08_064,,,,,,,-0.7566924395664706
08_065,,,,,,,-0.6884229659469173
08_066,,,,,,,-0.6901183838233003
08_067,,,,,,,-0.6960798455481546
08_068,,,,,,,
08_069,,,,,,,-0.6109986127106901
08_070,,,,,,,
08_071,,,,,,,
08_072,,,,,,,-0.6266764594753931
08_073,,,,,,,
08_074,,,,,,,
08_075,,,,,,,
08_076,,,,,,,
08_077,,,,,,,
08_078,,,,,,,
08_079,,,,,,,
08_080,,,,,,,
08_081,,,,,,,
08_082,,,,,,,
08_083,,,,,,,
08_084,,,,,,,
08_085,,,,,,,
08_086,,,,,,,
08_087,,,,,,,
08_088,,,,,,,
08_089,,,,,,,
08_090,,,,0.3017496371541586,-0.19676065436369009,,
08_091,,,,,-0.18930057325321037,,
08_092,,,,0.29902925327447827,-0.2301715579057171,,
08_093,,,,0.3035433814395916,-0.2193837091576702,,
08_094,,,,0.3141937678384658,-0.23821414222902307,,
08_095,,,,0.3192119119328125,-0.2562867929723859,,
08_096,,,,0.3285485449793827,-0.23233926111257025,,
08_097,,,,0.33783875578616385,-0.20593991026651304,,
08_098,,,,0.32821316320684013,-0.20490754692127983,,
08_099,,,,0.31913851963878614,-0.21872513939622482,,
08_100,,,,0.3166461041642454,-0.20339007409897175,,
08_101,,,,0.319934545451137,,,
08_102,,,,,,,
08_103,,,,0.30870228386469406,,,
08_104,,,,0.3257115528083603,,,
08_105,,,,0.3424400624801183,,,
08_106,,,,0.34756945723890703,,,
08_107,,,,0.3308401714219745,,,-0.7017304851529487
08_108,,,,,,,-0.8673785742050648
08_109,,,,,,,-0.8181740312136362
08_110,,,,,,,-0.9019380218923675
08_111,,,,,,,-0.9186903834897376
08_112,,,,,,,-0.9381031128824168
08_113,,,,,,,-0.9523947614774867
08_114,,,,,,,-0.9732449780087877
08_115,,,,,,,-0.9678346065144352
08_116,,,,,,,-1.009903573380809
08_215,,,,,,,-0.4671453062313809
09_001,,,,0.34802027827053217,,,-0.7694007304790972
09_002,,,,0.35502558085189134,,,
09_003,,,,0.3533404066245755,,,
09_004,,,,0.35415582867708933,,,
09_005,,,,0.353433272443851,,,
09_006,,,,0.31689653628812703,,,
09_007,,,,,,,
09_008,,,,,,,
09_009,-0.4958934622563852,,,,,,
09_010,-0.5554887015085235,,,,-0.22043346335053768,,
09_011,-0.6296708878043178,,,,-0.2673232562851109,,
09_013,-0.6279489202084937,,,,-0.2985705257361637,,
09_014,-0.5933895664346305,,,,-0.2802870951794839,,
09_015,-0.5637858262226229,,,,-0.2351422426160314,,
09_016,-0.5351211176265902,,,,,,
09_017,-0.5873118835928801,,,,,,
09_018,-0.606886255696839,,,,,,
09_019,-0.6323581956721074,,,,,,
09_020,-0.7255330731250713,,,,,,
09_021,-0.7115979590293883,,,0.3106821841531025,,,
09_022,-0.6391690664582067,,,,,,
09_023,-0.5799104053452796,,,0.3011059345546515,,,
09_024,-0.49374642411120284,,,0.30948413464263497,,,
09_025,-0.3901908819610044,,,0.3123575182372599,,,
09_026,,,,0.3228820310992548,-0.22255248170908662,,
09_027,,,,0.31082067002763597,,,
09_028,,,,0.32000602184238464,-0.20063589448115407,,
09_029,,,,0.32649735352195797,-0.20950230513909487,,
09_030,,,,0.3275894577742724,-0.20336513988514865,,
09_031,,,,0.32570506234906776,,,
09_032,,,,0.34567782144824133,-0.19872737520119346,,
09_033,,,,0.3411025943786827,-0.21772194147458596,,
09_034,,,,0.32654029427075165,-0.2460211812569496,,
09_035,,,,0.3240186788443997,-0.26030086313700496,,
09_036,,,,0.3296348150371027,-0.23762049914265898,,
09_037,,,,0.3331861720702049,-0.22334348458092868,,
09_038,,,,0.3280801418840313,-0.22699535585633493,,
09_039,,,,0.32626718673129335,-0.24594222650158984,,
09_040,,,,0.31870746697765917,-0.2658448207629742,,
09_041,,,,0.3191960787636462,-0.26733385065678594,,
09_042,,,,0.31821616202979464,-0.24533454261740872,,
09_043,,,,0.31290603888887203,-0.271373137796125,,
09_044,,,,0.3111812126500767,-0.2591355127141561,,
09_045,,,,0.3033428487586082,-0.2648275377655936,,
09_046,,,,0.29830804275399103,-0.255180443682051,,
09_047,-0.44843876304313995,,,0.3088413975428914,,,
09_048,,,,0.2935767144834998,-0.24689768260670625,,
09_049,,,,0.284514244970633,,,
09_050,-0.4866584765360826,,,0.29951107769454544,,,
09_051,-0.5719646648650506,,,0.31395573480171335,,,
09_052,-0.7689227220761399,,,0.31312853221091,,,
09_053,-0.6934020044422886,,,0.320506851619194,,,
09_054,-0.5897883617641762,,,0.30715986589808064,,,
09_055,-0.695185488954414,,,0.3025593258022932,,,
09_056,-0.8417779793849809,,,0.2934076333456064,,,
09_057,-0.8543793975871442,,,,,,
09_058,-0.7954899348052136,,,,,,
09_059,-0.8257302064721519,,,,,,
09_060,-0.8211027931597077,,,0.3074525732811965,,,
09_061,-0.7233796373599412,,,,,,
09_062,-0.6466501895494182,,,,-0.2307047818968276,,
09_063,-0.598904846274694,,,,-0.3037040301914917,,
09_064,-0.6197745262687725,,,,-0.2877048578982437,,
09_065,-0.7307706785316902,,,,,,
09_066,-0.7481007684703836,,,,,,
09_067,-0.8173375570342031,,,,,,
09_068,-0.8436509139720737,,,,,,
09_069,-0.8554998667920167,,,,,,
09_070,-0.8295397708491062,,,,,,
09_071,-0.7247499234900884,,,0.2892195891250582,,,
09_072,-0.8125418377601683,,,,,,
09_073,-0.843090472598148,,,,,,
09_074,-0.789409905789114,,,,,,
09_075,-0.6259520248662976,,,,,,
09_076,,,,,,,
09_077,-0.6920501858712973,,,,,,
09_078,-0.7535946968856577,,,,,,
09_079,-0.697709226047621,,,,,,
09_080,-0.7997997693040215,,,,,,
09_081,-0.8621384754194665,,,,,,
09_082,-0.848674923014762,,,,,,
09_083,-0.8320962320857215,,,,,,
09_084,-0.7944214111612772,,,,,,
09_085,-0.7350818461847705,,,,,,
09_086,-0.7671576194943419,,,,,,
09_087,-0.6894957656489445,,,,,,
09_088,-0.5979449753093707,,,,,,
09_089,-0.7189695763711744,,,,,,
09_090,-0.6016501488409497,,,,,,
09_091,-0.7001059213465632,,,,,,
09_092,-0.5954677879106725,,,,-0.2900321105707867,,
09_093,-0.5404962886640573,,,,-0.29584295943399425,,
09_094,-0.4926408208859514,,,,-0.33145759449692086,,
09_095,-0.4761876534419561,,,,-0.2998790108136914,,
09_156,-0.7595628201606102,,,0.3156631242431054,,,
10_001,-0.51797163111327,,,,,,
10_002,-0.4717355315355089,,,,,,
10_003,-0.5784905283018708,,,,,,
10_004,-0.6373533000314158,,,,,,
10_005,-0.6469516656798099,,,,,,
10_006,-0.6557019555770879,,,,,,
10_007,-0.6337275966588566,,,,,0.18984181515454818,
10_008,-0.6129220820639489,,,,,0.2141713367041874,
10_009,-0.6388939789572603,,,,,0.22073230223919052,
10_010,-0.6571903140084343,,,,,0.20568967018534842,
10_011,-0.6150954521571591,,,,,0.24452295826141024,
10_012,-0.5568385558099778,,,,,0.24267397235210078,
10_013,-0.5796567531598614,,,,,0.2136738697057224,
10_014,,0.5228663159916637,,,,0.20900487023816247,
10_015,,0.5107519714210055,,,,0.23728202782005048,
10_016,,0.5397798566490353,,,,0.24366190606571875,
10_017,,0.5358524597438218,,,-0.28600594095816967,0.23333898989334015,
10_018,,0.47829766940230284,,,-0.3279172818120566,0.22091722182053514,
10_019,,0.4445565538712842,,,-0.28433396253048765,,
10_020,,0.4854605467736044,,,,,
10_021,-0.5134885751188227,0.4754085327569924,,,,,
10_022,-0.5819419393830652,,,,,,
10_023,,0.46011892254779263,,,,,
10_024,,0.41371806954927187,,,,,
10_025,,,,,-0.3179076378220678,,
10_026,,,,,-0.3543632779084211,,
10_027,,,,,-0.3363412903444976,,
10_028,,,,,-0.29412852843856363,,
10_029,,,,,-0.34726671415722066,,
10_030,,,,,-0.3654944671842664,,
10_031,,,,,-0.3665840766161018,,
10_032,,,,,-0.3930571459681992,,
10_033,,,,,-0.38263157233399653,,
10_034,,,,,-0.3762971175229809,,
10_035,,,,,-0.3684892457561539,,
10_036,,,,,-0.3894338849363416,,
10_037,,,,,-0.41347121516024,0.20576026920820648,
10_038,,,,,-0.40534915062951427,,
10_039,,,,,-0.38828739056768313,0.20662128271581195,
10_040,,,,,-0.38964265966603023,0.2356344898631747,
10_041,,,,,-0.4154249668459143,0.25245287973606,
10_042,,,,,-0.4278265445250345,0.24990789601806937,
10_043,,,,,-0.40602583658648916,0.2810033271685315,
10_044,,,,,-0.37033948717775433,0.323482676576516,
10_045,,,,,,0.3546789423105822,0.34158667093070516
10_046,,,,,,0.37568763442361564,0.39170402286604494
10_047,,,,,,0.37011117426128676,
10_048,,,,,,0.34995483543644107,
10_049,,,,,-0.3303520586788844,0.333251281923273,
10_050,,,,,-0.32575593173821127,0.3223035198775902,
10_051,,,,,,0.3359480870610661,
10_052,,,,,-0.30735843062756923,0.2594188342630561,
10_053,,,,,,0.2860098682478316,
10_054,,,,,,0.3433704084235876,
10_055,,,,,,0.268932549059865,
10_056,,,,,-0.3308235823264611,,
10_057,,,,,-0.30598177438880825,,
10_058,,,,,-0.34313612935402876,,
10_059,,,,,-0.2922283502537175,,0.25355870977239314
10_060,,,,,-0.3062157259805979,,0.21070559491118365
10_061,,,,,-0.3009931633148674,,0.19627929853421655
10_062,,,,,-0.306172915155485,,0.18638822787206824
10_063,,,,,-0.30397720280010626,,
10_064,,,,,-0.31088899806318265,,
10_065,,,,,-0.3056507508130784,,
10_066,,,,,-0.33347531448414197,,
10_067,,,,,-0.35927067226130627,,
10_068,,,,,-0.33237233262959226,,
10_069,,,0.3015830570733141,,-0.29418545185578276,,
10_070,,,0.29137588061823777,,-0.29815996566588326,,
10_071,,,0.27904618193377356,,-0.3016404653119291,,0.18135949457975672
10_072,,,0.2881609432689169,,-0.29518566772026605,,0.17307187476381528
10_073,,,0.2951953477874423,,-0.29239185477762064,,
10_074,,,0.30084195536126046,,-0.2911982957237851,,
10_075,,,0.307043234719482,,-0.28784287067739334,,
10_076,,,0.31777533053147683,,-0.28116141749288404,,
10_077,,,0.3069401608675449,,-0.28432986641341007,,
10_078,,,0.2884732857464862,,-0.29027265502831595,,0.19754816106700926
10_079,,,0.31264229443821306,,-0.2803985349255862,,
10_080,,,0.3205110472576039,,-0.2763988842744954,,
10_081,,,0.31366181077593913,,-0.28353240794608753,,
10_082,,,0.3015049986357333,,-0.30023276201117594,,
10_083,,,0.29439964293106785,,-0.3055972359691542,,
10_084,,,0.3095096805181823,,-0.29415138848864086,,
10_085,,,0.2908897811733343,,-0.3073760966658306,,
10_086,,,,,-0.3127024807320514,,
10_087,,,,,-0.3190698550112183,,
10_088,,,,,-0.3188791768094282,,
10_089,,,0.30860562303910966,,-0.29451228105600735,,
10_090,,,0.3158414843384502,,-0.28946833838696634,,
10_091,,,0.3161316299967418,,-0.28785272352787655,,
10_092,,,0.3210369424640627,,-0.28207015576547956,,
10_093,,,0.32353826859504226,,-0.28265146108375155,,
10_094,,,0.3284736944190717,,-0.2785676244962923,,
10_095,,,0.3212267788916293,,-0.28234583768543003,,
10_096,,,0.2887874259039762,,-0.3061507172112333,,
10_097,,,,,-0.3736529636495493,,
10_098,,,,,-0.3872029713954778,,
10_099,,,,,-0.3442044865732891,,
10_100,,,,,-0.3139471939480762,,
10_101,,,0.3061811729883159,,-0.2919195846126276,,
10_102,,,0.2891626105256227,,-0.3047702471044875,,
10_103,,,0.2966173046486663,,-0.2991520168804991,,
10_104,,,0.284590660155315,,-0.304398639775289,,
10_105,,,,,-0.3185852382565501,,
10_106,,,,,-0.33228303679712384,,
10_107,,,,,-0.35394360036280137,,
10_108,,,,,-0.35757118332867815,,
10_109,,,,,-0.33846637714439537,,
10_110,,,,,-0.36515676479020975,,
10_111,,,,,-0.3641321694579506,,
10_112,,,,,-0.3694076632840688,,
10_113,,,,,-0.367222212668172,,
10_114,,,,,-0.3564469392955551,,
10_115,-0.45867938198078506,,,,-0.3437410582721504,,
10_116,-0.49671852353729606,,,,-0.3254644869428451,,
10_117,,,,,-0.33893255724368315,,
10_118,,,,,-0.34554951894722624,,
10_119,,,,,-0.3515429963678703,,
10_120,,,,,-0.3352733500382564,,
10_121,,,,,-0.3196477624233285,,
10_122,,,0.27152733273756285,,-0.3113579461085551,,
10_123,,,0.2768439456163934,,-0.30943515779994574,,
10_124,,,,,-0.31275031650761875,,
10_125,,,,,-0.3180034689605,,
10_126,,,,,-0.3227618883509931,,
10_127,,,,,-0.31788475961568236,,
10_128,,,,,-0.32472600137941715,,
10_129,,,,,-0.32555725435131566,,
10_130,,,,,-0.3292178582618083,,
10_131,,,,,-0.3341340411519625,,
10_132,,,,,-0.33258181766884587,,
10_133,-0.4711882978125376,,,,-0.3235738632251456,,
10_134,-0.5108717356107416,,,,-0.31008837401914213,,
10_135,-0.515690645479179,,,,-0.29270349603045426,,
10_136,-0.483642511938007,,,,-0.31951936378668494,,
10_137,-0.5268318479246478,,,,-0.29479881581011785,,
10_138,-0.4726665427357264,,,,-0.3296933334547959,,
10_139,-0.40481113432779475,,,,-0.32982036008489574,,
10_140,,,,,-0.3290238226967491,,
10_141,,,,,-0.3237724513087015,,
10_142,,,,,-0.3287074723577775,,
10_143,,,,,-0.33333881376524854,,
10_234,,,,,-0.4299787102408002,0.23272393165348138,
10_235,,,0.3347841042093809,,-0.2711303231312538,,
10_236,,,0.334316501386754,,-0.27235140649341333,,
10_237,,,0.2911466157187671,,-0.30450934624214454,,
