"Any","Codi_Districte","Nom_Districte","Codi_Barri","Nom_Barri","Sexe","Edat any a any","Nombre"
2017,6,"Gràcia",30,"la Salut","Dona","54 anys",77
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","54 anys",318
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","54 anys",258
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","54 anys",195
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","54 anys",65
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","54 anys",258
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","54 anys",64
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","54 anys",227
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","54 anys",72
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","54 anys",47
2017,7,"Horta-Guinardó",40,"Montbau","Dona","54 anys",31
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","54 anys",46
2017,7,"Horta-Guinardó",42,"la Clota","Dona","54 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Dona","54 anys",193
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","54 anys",179
2017,8,"Nou Barris",45,"Porta","Dona","54 anys",192
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","54 anys",117
2017,8,"Nou Barris",47,"Can Peguera","Dona","54 anys",17
2017,8,"Nou Barris",48,"la Guineueta","Dona","54 anys",113
2017,8,"Nou Barris",49,"Canyelles","Dona","54 anys",50
2017,8,"Nou Barris",50,"les Roquetes","Dona","54 anys",88
2017,8,"Nou Barris",51,"Verdun","Dona","54 anys",70
2017,8,"Nou Barris",52,"la Prosperitat","Dona","54 anys",162
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","54 anys",44
2017,8,"Nou Barris",54,"Torre Baró","Dona","54 anys",27
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","54 anys",55
2017,8,"Nou Barris",56,"Vallbona","Dona","54 anys",3
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","54 anys",51
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","54 anys",21
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","54 anys",72
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","54 anys",419
2017,9,"Sant Andreu",61,"la Sagrera","Dona","54 anys",216
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","54 anys",117
2017,9,"Sant Andreu",63,"Navas","Dona","54 anys",199
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","54 anys",281
2017,10,"Sant Martí",65,"el Clot","Dona","54 anys",216
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","54 anys",119
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","54 anys",88
2017,10,"Sant Martí",68,"el Poblenou","Dona","54 anys",227
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","54 anys",72
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","54 anys",159
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","54 anys",177
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","54 anys",187
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","54 anys",199
2017,1,"Ciutat Vella",1,"el Raval","Dona","55 anys",237
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","55 anys",72
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","55 anys",82
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","55 anys",114
2017,2,"Eixample",5,"el Fort Pienc","Dona","55 anys",219
2017,2,"Eixample",6,"la Sagrada Família","Dona","55 anys",383
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","55 anys",298
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","55 anys",319
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","55 anys",424
2017,2,"Eixample",10,"Sant Antoni","Dona","55 anys",293
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","55 anys",242
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","55 anys",10
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","55 anys",256
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","55 anys",70
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","55 anys",94
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","55 anys",137
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","55 anys",179
2017,3,"Sants-Montjuïc",18,"Sants","Dona","55 anys",291
2017,4,"Les Corts",19,"les Corts","Dona","55 anys",349
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","55 anys",169
2017,4,"Les Corts",21,"Pedralbes","Dona","55 anys",65
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","55 anys",44
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","55 anys",162
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","55 anys",106
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","55 anys",166
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","55 anys",356
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","55 anys",194
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","55 anys",110
2017,6,"Gràcia",29,"el Coll","Dona","55 anys",59
2017,6,"Gràcia",30,"la Salut","Dona","55 anys",86
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","55 anys",333
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","55 anys",220
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","55 anys",195
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","55 anys",50
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","55 anys",238
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","55 anys",66
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","55 anys",208
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","55 anys",74
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","55 anys",42
2017,7,"Horta-Guinardó",40,"Montbau","Dona","55 anys",23
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","55 anys",55
2017,7,"Horta-Guinardó",42,"la Clota","Dona","55 anys",3
2017,7,"Horta-Guinardó",43,"Horta","Dona","55 anys",194
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","55 anys",193
2017,8,"Nou Barris",45,"Porta","Dona","55 anys",182
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","55 anys",98
2017,8,"Nou Barris",47,"Can Peguera","Dona","55 anys",14
2017,8,"Nou Barris",48,"la Guineueta","Dona","55 anys",117
2017,8,"Nou Barris",49,"Canyelles","Dona","55 anys",45
2017,8,"Nou Barris",50,"les Roquetes","Dona","55 anys",99
2017,8,"Nou Barris",51,"Verdun","Dona","55 anys",94
2017,8,"Nou Barris",52,"la Prosperitat","Dona","55 anys",170
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","55 anys",49
2017,8,"Nou Barris",54,"Torre Baró","Dona","55 anys",20
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","55 anys",64
2017,8,"Nou Barris",56,"Vallbona","Dona","55 anys",8
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","55 anys",78
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","55 anys",19
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","55 anys",62
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","55 anys",399
2017,9,"Sant Andreu",61,"la Sagrera","Dona","55 anys",224
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","55 anys",110
2017,9,"Sant Andreu",63,"Navas","Dona","55 anys",159
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","55 anys",256
2017,10,"Sant Martí",65,"el Clot","Dona","55 anys",214
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","55 anys",108
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","55 anys",92
2017,10,"Sant Martí",68,"el Poblenou","Dona","55 anys",206
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","55 anys",90
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","55 anys",161
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","55 anys",198
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","55 anys",181
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","55 anys",207
2017,1,"Ciutat Vella",1,"el Raval","Dona","56 anys",245
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","56 anys",81
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","56 anys",86
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","56 anys",108
2017,2,"Eixample",5,"el Fort Pienc","Dona","56 anys",232
2017,2,"Eixample",6,"la Sagrada Família","Dona","56 anys",402
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","56 anys",348
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","56 anys",291
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","56 anys",411
2017,2,"Eixample",10,"Sant Antoni","Dona","56 anys",237
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","56 anys",243
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","56 anys",7
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","56 anys",255
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","56 anys",67
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","56 anys",113
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","56 anys",153
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","56 anys",202
2017,3,"Sants-Montjuïc",18,"Sants","Dona","56 anys",291
2017,4,"Les Corts",19,"les Corts","Dona","56 anys",365
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","56 anys",170
2017,4,"Les Corts",21,"Pedralbes","Dona","56 anys",78
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","56 anys",42
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","56 anys",189
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","56 anys",117
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","56 anys",171
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","56 anys",344
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","56 anys",206
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","56 anys",104
2017,6,"Gràcia",29,"el Coll","Dona","56 anys",46
2017,6,"Gràcia",30,"la Salut","Dona","56 anys",85
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","56 anys",297
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","56 anys",265
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","56 anys",195
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","56 anys",67
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","56 anys",263
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","56 anys",74
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","56 anys",190
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","56 anys",76
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","56 anys",36
2017,7,"Horta-Guinardó",40,"Montbau","Dona","56 anys",41
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","56 anys",40
2017,7,"Horta-Guinardó",42,"la Clota","Dona","56 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Dona","56 anys",181
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","56 anys",196
2017,8,"Nou Barris",45,"Porta","Dona","56 anys",160
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","56 anys",120
2017,8,"Nou Barris",47,"Can Peguera","Dona","56 anys",12
2017,8,"Nou Barris",48,"la Guineueta","Dona","56 anys",79
2017,8,"Nou Barris",49,"Canyelles","Dona","56 anys",61
2017,8,"Nou Barris",50,"les Roquetes","Dona","56 anys",81
2017,8,"Nou Barris",51,"Verdun","Dona","56 anys",80
2017,8,"Nou Barris",52,"la Prosperitat","Dona","56 anys",159
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","56 anys",43
2017,8,"Nou Barris",54,"Torre Baró","Dona","56 anys",9
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","56 anys",52
2017,8,"Nou Barris",56,"Vallbona","Dona","56 anys",9
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","56 anys",61
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","56 anys",15
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","56 anys",63
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","56 anys",449
2017,9,"Sant Andreu",61,"la Sagrera","Dona","56 anys",209
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","56 anys",116
2017,9,"Sant Andreu",63,"Navas","Dona","56 anys",138
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","56 anys",270
2017,10,"Sant Martí",65,"el Clot","Dona","56 anys",219
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","56 anys",103
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","56 anys",88
2017,10,"Sant Martí",68,"el Poblenou","Dona","56 anys",214
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","56 anys",76
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","56 anys",170
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","56 anys",149
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","56 anys",173
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","56 anys",220
2017,1,"Ciutat Vella",1,"el Raval","Dona","57 anys",208
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","57 anys",74
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","57 anys",79
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","57 anys",98
2017,2,"Eixample",5,"el Fort Pienc","Dona","57 anys",235
2017,2,"Eixample",6,"la Sagrada Família","Dona","57 anys",373
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","57 anys",293
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","57 anys",307
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","57 anys",473
2017,2,"Eixample",10,"Sant Antoni","Dona","57 anys",251
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","57 anys",285
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","57 anys",4
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","57 anys",220
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","57 anys",78
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","57 anys",105
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","57 anys",138
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","57 anys",194
2017,3,"Sants-Montjuïc",18,"Sants","Dona","57 anys",307
2017,4,"Les Corts",19,"les Corts","Dona","57 anys",364
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","57 anys",163
2017,4,"Les Corts",21,"Pedralbes","Dona","57 anys",68
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","57 anys",25
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","57 anys",170
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","57 anys",116
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","57 anys",176
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","57 anys",366
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","57 anys",202
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","57 anys",100
2017,6,"Gràcia",29,"el Coll","Dona","57 anys",56
2017,6,"Gràcia",30,"la Salut","Dona","57 anys",86
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","57 anys",328
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","57 anys",243
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","57 anys",177
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","57 anys",70
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","57 anys",237
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","57 anys",67
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","57 anys",206
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","57 anys",75
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","57 anys",40
2017,7,"Horta-Guinardó",40,"Montbau","Dona","57 anys",20
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","57 anys",36
2017,7,"Horta-Guinardó",42,"la Clota","Dona","57 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Dona","57 anys",192
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","57 anys",186
2017,8,"Nou Barris",45,"Porta","Dona","57 anys",170
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","57 anys",104
2017,8,"Nou Barris",47,"Can Peguera","Dona","57 anys",19
2017,8,"Nou Barris",48,"la Guineueta","Dona","57 anys",83
2017,8,"Nou Barris",49,"Canyelles","Dona","57 anys",46
2017,8,"Nou Barris",50,"les Roquetes","Dona","57 anys",113
2017,8,"Nou Barris",51,"Verdun","Dona","57 anys",87
2017,8,"Nou Barris",52,"la Prosperitat","Dona","57 anys",148
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","57 anys",58
2017,8,"Nou Barris",54,"Torre Baró","Dona","57 anys",22
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","57 anys",48
2017,8,"Nou Barris",56,"Vallbona","Dona","57 anys",3
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","57 anys",45
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","57 anys",19
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","57 anys",62
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","57 anys",470
2017,9,"Sant Andreu",61,"la Sagrera","Dona","57 anys",224
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","57 anys",100
2017,9,"Sant Andreu",63,"Navas","Dona","57 anys",171
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","57 anys",242
2017,10,"Sant Martí",65,"el Clot","Dona","57 anys",206
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","57 anys",115
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","57 anys",89
2017,10,"Sant Martí",68,"el Poblenou","Dona","57 anys",193
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","57 anys",59
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","57 anys",175
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","57 anys",157
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","57 anys",181
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","57 anys",212
2017,1,"Ciutat Vella",1,"el Raval","Dona","58 anys",220
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","58 anys",93
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","58 anys",74
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","58 anys",107
2017,2,"Eixample",5,"el Fort Pienc","Dona","58 anys",241
2017,2,"Eixample",6,"la Sagrada Família","Dona","58 anys",369
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","58 anys",330
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","58 anys",282
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","58 anys",451
2017,2,"Eixample",10,"Sant Antoni","Dona","58 anys",273
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","58 anys",226
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","58 anys",9
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","58 anys",212
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","58 anys",76
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","58 anys",132
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","58 anys",147
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","58 anys",186
2017,3,"Sants-Montjuïc",18,"Sants","Dona","58 anys",310
2017,4,"Les Corts",19,"les Corts","Dona","58 anys",331
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","58 anys",178
2017,4,"Les Corts",21,"Pedralbes","Dona","58 anys",76
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","58 anys",39
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","58 anys",141
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","58 anys",100
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","58 anys",188
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","58 anys",335
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","58 anys",181
2017,6,"Gràcia",28,"Vallcarca i els Penitents","Dona","58 anys",106
2017,6,"Gràcia",29,"el Coll","Dona","58 anys",52
2017,6,"Gràcia",30,"la Salut","Dona","58 anys",105
2017,6,"Gràcia",31,"la Vila de Gràcia","Dona","58 anys",318
2017,6,"Gràcia",32,"el Camp d'en Grassot i Gràcia Nova","Dona","58 anys",247
2017,7,"Horta-Guinardó",33,"el Baix Guinardó","Dona","58 anys",218
2017,7,"Horta-Guinardó",34,"Can Baró","Dona","58 anys",62
2017,7,"Horta-Guinardó",35,"el Guinardó","Dona","58 anys",245
2017,7,"Horta-Guinardó",36,"la Font d'en Fargues","Dona","58 anys",79
2017,7,"Horta-Guinardó",37,"el Carmel","Dona","58 anys",177
2017,7,"Horta-Guinardó",38,"la Teixonera","Dona","58 anys",83
2017,7,"Horta-Guinardó",39,"Sant Genís dels Agudells","Dona","58 anys",41
2017,7,"Horta-Guinardó",40,"Montbau","Dona","58 anys",21
2017,7,"Horta-Guinardó",41,"la Vall d'Hebron","Dona","58 anys",45
2017,7,"Horta-Guinardó",42,"la Clota","Dona","58 anys",2
2017,7,"Horta-Guinardó",43,"Horta","Dona","58 anys",178
2017,8,"Nou Barris",44,"Vilapicina i la Torre Llobeta","Dona","58 anys",194
2017,8,"Nou Barris",45,"Porta","Dona","58 anys",133
2017,8,"Nou Barris",46,"el Turó de la Peira","Dona","58 anys",101
2017,8,"Nou Barris",47,"Can Peguera","Dona","58 anys",20
2017,8,"Nou Barris",48,"la Guineueta","Dona","58 anys",91
2017,8,"Nou Barris",49,"Canyelles","Dona","58 anys",60
2017,8,"Nou Barris",50,"les Roquetes","Dona","58 anys",110
2017,8,"Nou Barris",51,"Verdun","Dona","58 anys",69
2017,8,"Nou Barris",52,"la Prosperitat","Dona","58 anys",167
2017,8,"Nou Barris",53,"la Trinitat Nova","Dona","58 anys",60
2017,8,"Nou Barris",54,"Torre Baró","Dona","58 anys",19
2017,8,"Nou Barris",55,"Ciutat Meridiana","Dona","58 anys",52
2017,8,"Nou Barris",56,"Vallbona","Dona","58 anys",12
2017,9,"Sant Andreu",57,"la Trinitat Vella","Dona","58 anys",61
2017,9,"Sant Andreu",58,"Baró de Viver","Dona","58 anys",15
2017,9,"Sant Andreu",59,"el Bon Pastor","Dona","58 anys",78
2017,9,"Sant Andreu",60,"Sant Andreu","Dona","58 anys",438
2017,9,"Sant Andreu",61,"la Sagrera","Dona","58 anys",210
2017,9,"Sant Andreu",62,"el Congrés i els Indians","Dona","58 anys",100
2017,9,"Sant Andreu",63,"Navas","Dona","58 anys",173
2017,10,"Sant Martí",64,"el Camp de l'Arpa del Clot","Dona","58 anys",280
2017,10,"Sant Martí",65,"el Clot","Dona","58 anys",210
2017,10,"Sant Martí",66,"el Parc i la Llacuna del Poblenou","Dona","58 anys",109
2017,10,"Sant Martí",67,"la Vila Olímpica del Poblenou","Dona","58 anys",80
2017,10,"Sant Martí",68,"el Poblenou","Dona","58 anys",181
2017,10,"Sant Martí",69,"Diagonal Mar i el Front Marítim del Poblenou","Dona","58 anys",62
2017,10,"Sant Martí",70,"el Besòs i el Maresme","Dona","58 anys",163
2017,10,"Sant Martí",71,"Provençals del Poblenou","Dona","58 anys",139
2017,10,"Sant Martí",72,"Sant Martí de Provençals","Dona","58 anys",172
2017,10,"Sant Martí",73,"la Verneda i la Pau","Dona","58 anys",201
2017,1,"Ciutat Vella",1,"el Raval","Dona","59 anys",207
2017,1,"Ciutat Vella",2,"el Barri Gòtic","Dona","59 anys",75
2017,1,"Ciutat Vella",3,"la Barceloneta","Dona","59 anys",82
2017,1,"Ciutat Vella",4,"Sant Pere, Santa Caterina i la Ribera","Dona","59 anys",128
2017,2,"Eixample",5,"el Fort Pienc","Dona","59 anys",232
2017,2,"Eixample",6,"la Sagrada Família","Dona","59 anys",385
2017,2,"Eixample",7,"la Dreta de l'Eixample","Dona","59 anys",303
2017,2,"Eixample",8,"l'Antiga Esquerra de l'Eixample","Dona","59 anys",294
2017,2,"Eixample",9,"la Nova Esquerra de l'Eixample","Dona","59 anys",432
2017,2,"Eixample",10,"Sant Antoni","Dona","59 anys",251
2017,3,"Sants-Montjuïc",11,"el Poble Sec","Dona","59 anys",217
2017,3,"Sants-Montjuïc",12,"la Marina del Prat Vermell","Dona","59 anys",10
2017,3,"Sants-Montjuïc",13,"la Marina de Port","Dona","59 anys",199
2017,3,"Sants-Montjuïc",14,"la Font de la Guatlla","Dona","59 anys",65
2017,3,"Sants-Montjuïc",15,"Hostafrancs","Dona","59 anys",131
2017,3,"Sants-Montjuïc",16,"la Bordeta","Dona","59 anys",154
2017,3,"Sants-Montjuïc",17,"Sants - Badal","Dona","59 anys",190
2017,3,"Sants-Montjuïc",18,"Sants","Dona","59 anys",266
2017,4,"Les Corts",19,"les Corts","Dona","59 anys",387
2017,4,"Les Corts",20,"la Maternitat i Sant Ramon","Dona","59 anys",171
2017,4,"Les Corts",21,"Pedralbes","Dona","59 anys",75
2017,5,"Sarrià-Sant Gervasi",22,"Vallvidrera, el Tibidabo i les Planes","Dona","59 anys",34
2017,5,"Sarrià-Sant Gervasi",23,"Sarrià","Dona","59 anys",133
2017,5,"Sarrià-Sant Gervasi",24,"les Tres Torres","Dona","59 anys",125
2017,5,"Sarrià-Sant Gervasi",25,"Sant Gervasi - la Bonanova","Dona","59 anys",155
2017,5,"Sarrià-Sant Gervasi",26,"Sant Gervasi - Galvany","Dona","59 anys",339
2017,5,"Sarrià-Sant Gervasi",27,"el Putxet i el Farró","Dona","59 anys",198
